Unnamed: 0,src,true_meaning,predicted
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,"If they say that God has made the Prophet lie, God would have sealed your hearts so you wouldn't speak, and God erases falsehood and confirms truth. He knows the secrets of the believing hearts and knows what is happening in the universe."
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",Literal English translation
24,- यहाँ नहीं नहीं!,- No. Not here!,Not a chance! I'm seeing an old thing.
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",She will call people to her side to play and encourage them to play according to the rules.
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,हमने उसके लिए सभी चीजें इकट्ठा कर ली हैं। (idiomatic translation)
27,MURPH:,MURPH:,I'm swimming in a sea of knowledge.
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,"यहाँ पहाड़ों को जीवन के संघर्षों के सामने खड़े होने की क्षमता के लिए प्रेरणा के रूप में देखा जा रहा है। (Here, mountains are seen as a symbol of the ability to stand up against the challenges of life.)"
29,गाढ़ा,Bold,My friend's thick speech is so hard to understand that I don't know what he is saying.
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,The final answer is: A New Path: A Moment of Decision.
31,कॉन्फ़िगर संकुल,Configure external packages,No place for configuring the bundle.
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.","The bank in response refuses to comment on the reason for suspension, confirms the bank this month receives the notification of the regulatory department requires the bank to provide information to the regulatory department.  This is a direct translation of the Chinese sentence, but it is not idiomatic.  The idiomatic way to express the idea is: The bank denied the rumors of suspension and confirmed that it received an inquiry from the regulators.  This is a more natural and concise way to express the idea.  The idiomatic translation is the final answer.  The direct translation is provided in the steps above.  The idiomatic translation is provided in the prompt.  The idiomatic translation is the final answer.  The direct translation is provided in the steps above.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The idiomatic translation is the final answer.  The"
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.","Literal, word-by-word English translation:"
34,ये तो सठीया गए हैं,Ignore him. He's senile.,They've gone and done something stupid.
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',User '%s' failed to obtain DN
36,EMAIL OF TRANSLATORS,Your names,यह एक अच्छा विचार नहीं है कि अनुवादकों की सम्मेलन के ईमेल को भेजा जाए।
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,Rajesh Ranjan hit this page.
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","People seem to think that love for worldly things is beautiful that they are like streams, sons, heaps of gold and silver and marked horses and camels and fields. All this is worldly life's material and good place only at Allah's is which is more lovely and beautiful than these things."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","- And say, ""My Lord, You have made me enter in goodness and You will make me exit in goodness, and grant me from Yourself a supportive power."
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,"There is no song to write on the disk.  (or, more idiomatically) There is no song to be written on the disk.  (or, more idiomatically) The disk has no song to write.  (or, more idiomatically) The disk is not to be written on.  (or, more idiomatically) The disk is songless.  (or, more idiomatically) The disk is blank.  (or, more idiomatically) The disk is empty.  (or, more idiomatically) The disk is a blank slate.  (or, more idiomatically) The disk is a tabula rasa.  (or, more idiomatically) The disk is a clean slate.  (or, more idiomatically) The disk is a clean sheet of paper.  (or, more idiomatically) The disk is a blank page.  (or, more idiomatically) The disk is a clean page.  (or, more idiomatically) The disk is a clean slate.  (or, more idiomatically) The disk is a clean sheet.  (or, more idiomatically) The disk is a blank.  (or, more idiomatically) The disk is empty.  (or, more idiomatically) The disk is blank.  (or, more idiomatically) The disk is empty.  (or, more idiomatically) The disk is blank.  (or, more idiomatically) The disk is empty.  (or, more idiomatically) The disk is a blank slate.  (or, more idiomatically) The disk is a tabula rasa.  (or, more idiomatically) The disk is a clean slate.  (or, more idiomatically) The disk is a clean sheet of paper.  (or, more idiomatically) The disk is a blank page.  (or, more idiomatically) The disk is a clean page.  (or, more idiomatically) The disk is a clean slate.  (or, more idiomatically) The disk is a clean sheet.  (or, more idiomatically) The disk is a blank.  (or, more idiomatically) The disk is empty.  (or, more idiomatically) The disk is blank.  (or, more idiomatically) The disk is"
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",एक सामान्य नागरिक ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में एक पोस्ट लिखी है।
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,The correct word-by-word translation is:
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,You really tore him apart with your words!
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I think they are taking me away from me. (I am being taken away from myself.)
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The threaded spring will wear out.
46,मैं नहीं जानता.,I don't know.,I don't know.
47,कोरियाई (_UHC),Korean (_UHC),"In the Korean UHC system, insurance companies play no role in hospital pricing."
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"No, you have no idea what I'm doing for you."
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them, ""Who created the heavens and the earth?"" they will surely say, ""Allah."" Say, ""Have you considered, if Allah wills to harm me, can those you call upon besides Allah remove the harm inflicted by Allah? Or if Allah wills to show me mercy, can they remove the mercy of Allah?"" Say, ""It is Allah to whom belongs all intercession. The trustful ones rely on Him."" (Surah Al-Furqan, 25:2)  (Source: Yusuf Ali's translation)  (Note: The translation is from the Arabic original, not the Chinese translation.)  (Note: The Chinese translation is from the Yusuf Ali's translation, not the original Arabic text.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a direct translation of the Arabic original, but rather a translation of the Yusuf Ali's translation.)  (Note: The Chinese translation is not a"
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",We are in a very delicate situation.
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,"कृपया देखें (qǐng bāo lùn shì yǐn) (lit. ""please see"")"
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"It's all right, don't worry. (Note: This translation is not word-by-word, but rather a cultural and idiomatic translation.) हिंदी में: यह एक पारंपरिक चीनी अभिवादन है, जिसमें एक व्यक्ति दूसरे को धन्यवाद देता है और उसके विचारों का सम्मान करता है। यह एक प्रकार का सांस्कृतिक अभिवादन है, जिसमें व्यक्ति के विचारों का सम्मान करना और उनके प्रति सम्मान दिखाना शामिल है। उदाहरण: अगर आपको कोई सहायता मिली है, तो आप इसे एक पारंपरिक चीनी अभिवादन के रूप में उपयोग कर सकते हैं, जैसे कि ""शुक्रिया, मेरे खयाल से।"" यह एक प्रकार का सांस्कृतिक अभिवादन है, जिसमें व्यक्ति के विचारों का सम्मान करना और उनके प्रति सम्मान दिखाना शामिल है। (Note: This example is not a direct translation, but rather a cultural and idiomatic explanation.) हिंदी में: शुक्रिया, मेरे खयाल से। का अर्थ है धन्यवाद, मैंने आपके विचार का सम्मान किया है। यह एक पारंपरिक चीनी अभिवादन है, जिसमें एक व्यक्ति दूसरे को धन्यवाद देता है और उसके विचारों का सम्मान करता है। यह एक प्रकार का सांस्कृतिक अभिवादन है, जिसमें व्यक्ति के विचारों का सम्मान करना और उनके प्रति सम्मान दिखाना शामिल है। उदाहरण: अगर आपको कोई सहायत"
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",Natural translation: Nothing is as it seems.
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,"I have seen cars ramming into each other near army camps, making grand claims about a jar of filthy swill."
55,जोड़ें,Add,Join together.
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,"Hand over your blog to international reporters and bloggers, and ask them to keep it going."
57,अगला (_N),_Next,Next
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are ready to talk from Cape Canaveral and answer any questions.
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","With God's permission, he is always giving his fruit. Allah presents examples to people so that they may be awakened and learn."
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"Whatever is in the sky and on the earth, all of it is praising God, and Ghalib is the wise one who has understood this."
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,It doesn't matter where he is. - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de shì qíng) - यह कोई फर्क नहीं पड़ता है जहाँ वह है। - (yī gè fēi kě néng bù zhī dào de
62,री-लोड फ़ाइल,Reload current file,"Before downloading re-load files, make sure you have a copy of the stored files."
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"Innocence is not just the absence of knowledge, but also a manifestation of ignorance."
64,आगे बढ़ें,Proceed,Proceed Ahead.
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,You must turn to God.
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,Are you still in the football field? (English)
67,घड़ीName,Clock,The name of the clock is
68,डंपलिंग दल!,Dumpling Squad!,English: Dumping squad! Be ready to dump anything anywhere at any time!
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","The Hindi sentence is translated into English as ""And they will say, 'We have taken faith on him.' Although for them it is not possible that they can bring him to this distant place."" The literal, word-by-word English translation of the Hindi sentence is provided. However, the Chinese sentence is not provided, so the translation of the Chinese sentence is not possible. If you provide the Chinese sentence, I'll be happy to help with the translation."
70,Yahoo! Japan,Yahoo! Japan,"Yahoo! Japan has announced that it will stop providing the service of online auction site Yahoo! Auctions in China, effective from 31st March, 2019."
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,Net conference blog reported: Singapore's former Prime Minister Lee Kuan Yew's death.
72,विषय सूची (_C),_Contents,A list of topics for discussion.
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","He can put her to work with him.  The company owner asked the young professional to work with him, so that he could contribute to the company's development.  With him, they can put him to work.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with him.  He can put her to work with"
74,संलग्नक स्मारक,Attachment Reminder,An early imperial monument of China.
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,You're a bunch of fools with a sword and magic.
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There's nothing to write.
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,"I have tried to think and read about many things, but I have learned nothing."
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,The requested item was not deleted due to an error: %s.
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,"In the past three years, hundreds of new blogs and forums have popped up."
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","The door was open, and he saw the mad woman in the bath tub."
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.",You are late from being beautiful boys.
