Unnamed: 0,src,true_meaning,predicted
10,यह अच्छा है फिल की तरह है?,Is it cool like Phil's?,क्या यह अच्छा है जैसे कि फिल की तरह हो?
11,क्या मौजूदा स्ट्रीम seekable है,Whether the current stream is seekable,क्या वर्तमान स्ट्रीम searchable है?
12,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.,You let two unknown men enter this house uninvited.,You two unknown men enter this house without being invited.
13,यह पूरी स्थिति पूरी तरह से गड़बड़ है.,This whole situation is completely fucked.,The whole situation is completely messed up.
14,गूगल टाक होम नाम 3,Google Talk Home Name 3,"गूगल टॉक होम नाम 3.0 का लॉन्च हुआ है, जो उपयोगकर्ताओं को अपने डिवाइस पर विभिन्न सेवाओं को एक ही स्थान से एक्सेस करने की अनुमति देता है।"
15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,All prisoners report for lockdown.
16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?",क्या उन्होंने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे कि हमने दोन्हों को खोल दिया (बस्ता खोल दिया)।
17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"The conversation is lighthearted and humorous, and the speaker is expressing their frustration that the other person is not accepting their help."
18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,Refresh every 5 minutes.
19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,हमें डॉक्टर से मिलना चाहिए। (We need to meet the doctor.)
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What's your plan?
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I'm not going to drink this.
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,Those who reject the truth will be rewarded according to their own hearts. Those who accept the truth will be rewarded beyond their wildest dreams. God knows the secrets of the hearts. Only those who listen to God's message will be true believers. Those who reject God's message will be on the path of disbelief. God will reward those who listen to His message with the best of rewards. God will punish those who reject His message with the worst of punishments. God knows the secrets of the hearts. Only those who listen to God's message will be true believers. Those who reject God's message will be on the path of disbelief. God will reward those who listen to His message with the best of rewards. God will punish those who reject His message with the worst of punishments. God knows the secrets of the hearts. Only those who listen to God's message will be true believers. Those who reject God's message will be on the path of disbelief. God will reward those who listen to His message with the best of rewards. God will punish those who reject His message with the worst of punishments. God knows the secrets of the hearts. Only those who listen to God's message will be true believers. Those who reject God's message will be on the path of disbelief. God will reward those who listen to His message with the best of rewards. God will punish those who reject His message with the worst of punishments. God knows the secrets of the hearts. Only those who listen to God's message will be true believers. Those who reject God's message will be on the path of disbelief. God will reward those who listen to His message with the best of rewards. God will punish those who reject His message with the worst of punishments. God knows the secrets of the hearts. Only those who listen to God's message will be true believers. Those who reject God's message will be on the path of disbelief. God will reward those who listen to His message with the best of rewards. God will punish those who reject His message with the worst of punishments. God knows the secrets of the hearts. Only those who listen to God's message will be true believers. Those who reject God's message will be on the path of disbelief. God will reward those who listen to His message with the best of rewards. God will punish those who reject His message with the worst of punishments. God knows the secrets of the hearts. Only those who listen to God's message will be true believers. Those who reject God's message will be on the path of disbelief. God
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",But he was ready to give up his life for Mercedes four weeks ago.
24,- यहाँ नहीं नहीं!,- No. Not here!,Here not not! (I am very excited!)
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",She'll call those who are ready to fulfill their dreams.
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,Literal translation: And we have gathered around for it.
27,MURPH:,MURPH:,"I'm not sure what's going on, but I think I'll go home and watch some TV."
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,The correct translation is: कैसे पहाड़ों की यह अद्भुतता है?
29,गाढ़ा,Bold,A glass of stale water.
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,Natural English translation: I've prepared a word to say to you.
31,कॉन्फ़िगर संकुल,Configure external packages,Configure a cluster.  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure clusters.)  (or Configure
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",They say to do a sense of responsibility enterprise.
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",What good will they do for those who do bad things?
34,ये तो सठीया गए हैं,Ignore him. He's senile.,"They have become foolish, who only think of themselves."
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',User '%s' failed to obtain DN.
36,EMAIL OF TRANSLATORS,Your names,Translator very skilled at translation like person very skilled at sending emails quickly very efficient but recipient often not understand what they say. (Idiomatic translation)
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,यह पृष्ठ पर राजेश रंजन ने क्लिक किया है।
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","People seem to be beautiful when they are fond of things that are desired. They seem to be handsome, sons, heaps of gold and silver, and marked horses and camels and fields. All these are worldly goods and a good place is only with Allah who gives these goods and takes them away."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","The final answer is: मेरे प्रभु! मुझे अच्छे से प्रवेश कराओ और अच्छे से निकालो, और अपनी ओर से मुझे सहायता प्रदान करो।  मेरे प्रभु! मुझे अच्छे से प्रवेश कराओ और अच्छे से निकालो, और अपनी ओर से मुझे सहायता प्रदान करो।  यह एक प्रार्थना है जो दुनिया के अच्छे और बुरे के बीच की रेखा को स्पष्ट करने के लिए की जाती है। यह प्रार्थना मुसलमानों के लिए एक नैतिक मार्गदर्शक है जो उन्हें अच्छे कार्यों के लिए प्रेरित करती है और उन्हें बुरे कार्यों से बचाती है।  यह प्रार्थना दुनिया के अच्छे और बुरे के बीच की रेखा को स्पष्ट करने के लिए की जाती है।  यह प्रार्थना मुसलमानों के लिए मुसलमानों के लिए यह प्रार्थना एक नैतिक मार्गदर्शक है जो उन्हें अच्छे कार्यों के लिए प्रेरित करती है और उन्हें बुरे कार्यों से बचाती है।  यह प्रार्थना दुनिया के अच्छे और बुरे के बीच की रेखा को स्पष्ट करने के लिए की जाती है।  यह प्रार्थना मुसलमानों के लिए  मेरे प्रभु! मुझे अच्छे से प्रवेश कराओ और अच्छे से निकालो, और अपनी ओर से मुझे सहायता प्रदान करो।  यह एक प्रार्थना है जो दुनिया के अच्छे और बुरे के बीच की रेखा को स्पष्ट करने के"
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,"कोई भी चीज़ जो किसी के लिए महत्वपूर्ण है, उसे हमेशा के लिए खो दिया जाता है। (Any thing that is important to someone is lost forever.)"
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",An ordinary citizen has written a post about the traditional festival and cultural heritage of Bengali New Year Poila Boishakh in Bangladesh.
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,Nothing can be done.
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,Literal: -
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I feel they are worried about me being far away.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,"जो कुछ भी कई बार दबाया जाए, वह घिस जाता है और उसकी क्षमता कम हो जाती है।"
46,मैं नहीं जानता.,I don't know.,"I understand what you're trying to say, but I don't get it. (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहना चाहते हैं, लेकिन मैं समझ नहीं पा रहा हूँ।) (मैं समझता हूँ कि आप क्या कहन"
47,कोरियाई (_UHC),Korean (_UHC),We'll have to wait for Universal Health Coverage.
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them who created heaven and earth, they will certainly say God. Say, ""What do you think? If God wants to harm me, can those you call do anything to remove God's harm? If God wants to show me mercy, can those you call stop God's mercy?"" Say, ""For me, God is enough. The trusting ones trust in God alone."" Bookmark and Share"
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","When he noticed his shirt was torn at the back, he said, ""This is the trick of women. Certainly, your trick is very astonishing!"
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,Show the scene in the picture.
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,Thank you for understanding my thoughts.
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",Maybe everything is a dead end.
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being pushed around army camps and heard grand claims about pigs in a jar. (I have seen cars being pushed around army camps and heard grand claims about pigs in a jar.) I have seen cars being
55,जोड़ें,Add,What can I do to choose a special day with my family so that I can include my partner in it?
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।
57,अगला (_N),_Next,Next year.  Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next. Next.
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are in Cape Canaveral and you are the chief of Mission Control. What are you doing?
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","With the permission of his Lord, he is always giving his fruit. Allah presents examples to people, so that they may become awake and reform themselves."
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,Who that thing all sky and earth in is all God of praise doing is he/she/it Ghalib wisdom having is.
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,It doesn't matter where he is.
