Unnamed: 0,src,true_meaning,predicted
16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?",They will not believe even if we say we created the heavens and the earth and brought forth the living from water.
17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"आप ठीक हो जाएंगे, लेकिन अभी भी सोच रहे हैं कि क्या हो सकता है (मैं अभी भी सोच रहा हूँ कि क्या हो सकता है)"
18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,"Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO] (,)"
19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,We must go to a hospital.
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What's your plan?
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I am not going to drink this.
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,"God knows what's in your heart and can stop you from speaking if He wants. He knows the truth and can prove it by destroying falsehood. He knows what to do. (Surah Al-An'am, 8:22)"
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",He had sold his car (Mercedes) four weeks ago.
24,- यहाँ नहीं नहीं!,- No. Not here!,There's nothing here.  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There's nothing here!)  (There
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",She'll attract those who work with her and teach them how to learn and work for learning. OR She'll attract those who work with her and teach them how to learn and how to work for learning. OR She'll attract those who work with her and teach them how to learn and how to work. OR She'll attract those who work with her and teach them how to learn. OR She'll attract those who work with her and teach them. OR She'll attract those who work with her. OR She'll attract those who work with her and teach them how to learn and work. OR She'll attract those who work with her and teach them how to work for learning. OR She'll attract those who work with her and teach them how to work. OR She'll attract those who work with her and teach them how to learn and work. OR She'll attract those who work with her and teach them how to learn. OR She'll attract those who work with her and teach them. OR She'll attract those who work with her. OR She'll attract those who work with her and teach them how to learn and work. OR She'll attract those who work with her and teach them how to work for learning. OR She'll attract those who work with her and teach them how to work. OR She'll attract those who work with her and teach them how to learn and work. OR She'll attract those who work with her and teach them how to learn. OR She'll attract those who work with her and teach them. OR She'll attract those who work with her. OR She'll attract those who work with her and teach them how to learn and work. OR She'll attract those who work with her and teach them how to work for learning. OR She'll attract those who work with her and teach them how to work. OR She'll attract those who work with her and teach them how to learn and work. OR She'll attract those who work with her and teach them how to learn. OR She'll attract those who work with her and teach them. OR She'll attract those who work with her. OR She'll attract those who work with her and teach them how to learn and work. OR She'll attract those who work with her and teach them how to work for learning. OR She'll attract those who work with her and teach them how to work. OR She'll attract those who work with her and teach them how to learn and work. OR She'll attract those who work with her and teach them how to learn
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,और हम उसके लिए चारों ओर इकट्ठा किया है। (Translation: and we gathered all around for him.)
27,MURPH:,MURPH:,Knowing you know nothing is the only true wisdom.
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,How were these mountains erected?
29,गाढ़ा,Bold,Thicker
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,And that's all I have to say.
31,कॉन्फ़िगर संकुल,Configure external packages,"To bundle or package something in a particular way, especially to make it more efficient or effective."
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.","The bank has denied making any comment on the suspension, confirming that it has received a request from regulators for information this month. (English)"
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.","Do those who do evil deeds understand that we will treat them as those who have faith and do good deeds, and that their living and dying will be the same? What evil decree is this that we should punish the innocent?"
34,ये तो सठीया गए हैं,Ignore him. He's senile.,They have become foolish and no one believes them.
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',User '%s' failed to obtain the DN.  संपादित करें परिवर्तन इतिहास परिवर्तनों को देखें (1) संपादित करें परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन इतिहास परिवर्तनों को देखें (1) परिवर्तन
36,EMAIL OF TRANSLATORS,Your names,Translator's Email
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,Rajesh Ranjan hit on this page.
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","People seem to be enamored with things of desire, as if they were pretty, sons, heaps of gold and silver and chosen horses and camels and fields. All this is worldly material and a good abode is only with Allah (God)."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","And say, ""My Lord, let me enter in a good [state] and let me go out in a good [state], and grant me from Yourself a supporting power."" [Arabic: وَقُلْ رَبِّ أَدْخُلْنَ فِي خَيْرٍ وَاِنتَصِرْ بِالْحُسْنَى] (25:62)"
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव के बारे में एक पोस्ट लिखी गई है।
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,Is nothing being done? (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा सकता है?) (kuchh bhi nahin kiya ja sakta hai?) (कुछ भी नहीं किया जा
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,Did you punish him unfairly?
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I feel they are concerned about me moving away. (I feel they are concerned about me moving away.)
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,Decorated spring will be worn.
46,मैं नहीं जानता.,I don't know.,I don't know.
47,कोरियाई (_UHC),Korean (_UHC),Symbol of commitment to Korean (United Health Care)
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,1/1 (100.0%)
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them who created sky and earth they certainly will say ""God""."
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","When he saw that his shirt was torn from behind, he said, ""This is the way of women. Your way is certainly very astonishing!""  (English) - (Hindi) फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है!""  (Hindi) - (English) When he saw that his shirt was torn from behind, he said, ""This is the way of women. Your way is certainly very astonishing!""  (English) - (Hindi) फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है!""  (Hindi) - (English) When he saw that his shirt was torn from behind, he said, ""This is the way of women. Your way is certainly very astonishing!""  (English) - (Hindi) फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है!""  (Hindi) - (English) When he saw that his shirt was torn from behind, he said, ""This is the way of women. Your way is certainly very astonishing!""  (English) - (Hindi) फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है!""  (Hindi) - (English) When he saw that his shirt was torn from behind, he said, ""This is the way of women. Your way is certainly very astonishing!""  (English"
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,Show the area in the picture
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"धन्यवाद, मेरे दिल से (धन्यवाद, मेरे खयाल से)।"
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",Perhaps everything is a shroud.  (Shayad sab kuchh kafan hai.)  (Note: The idiomatic expression is not a literal translation of the Chinese sentence.)
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps like pigs making grand claims about a jar filled with filth. I have seen cars bumping into each other around army camps
55,जोड़ें,Add,Who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's counting who's
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,Let international reporters and bloggers take over my blog and keep it going.
57,अगला (_N),_Next,Next next next noun adjective/adverb.
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are in a situation where you have no power to act or make decisions.
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not work for their own interests. With the permission of his Lord, he is always giving his fruit. Allah, however, presents examples to people, so that they may be awake and not"
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"Whatever exists in the universe is praising God, and Ghalib is wise."
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,It doesn't matter where he is.
62,री-लोड फ़ाइल,Reload current file,- री-लोड फ़ाइलें एक्सपोर्ट करने के लिए उपयोग की जाती हैं और एक्सपोर्ट की गई फ़ाइलें री-लोड करने के लिए उपयोग की जाती हैं।
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"It's not just ignorance, but innocence."
64,आगे बढ़ें,Proceed,आगे बढ़ें और अपने सपनों को पूरा करने के लिए काम करें।
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,It's only God who can turn things around for you.
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,If you've never been in a football field?
67,घड़ीName,Clock,The time of the month when the sun and moon are in a specific position.
68,डंपलिंग दल!,Dumpling Squad!,The dumpling team!
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","We would still say, ""We have put our trust in him."" But how can they bring him to them from such a distant place?"
70,Yahoo! Japan,Yahoo! Japan,"The translation provided is a direct and literal translation of the original sentence, but it does not convey the same idiomatic and cultural meaning as the expected translation."
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,I've never heard anything like this before. (from a conversation with an old colleague)
