Unnamed: 0,src,true_meaning,predicted
24,23. 国际人权联盟联合会（人权联会）、人权监察站、国际法学家委员会和国际妇女权利行动观察-亚洲/太平洋（妇女权利观察-亚太）的代表向委员会间会议提出关于加强人权条约机构系统的看法，人权联会、人权检查站和国际法学家委员会并就此事提出一份联合文件，这份文件也得到其它非政府组织的支持。,"Representatives of the International Federation of Human Rights Leagues (FIDH), Human Rights Watch (HRW), the International Commission of Jurists (ICJ) and International Women's Rights Action Watch-Asia Pacific (IWRAW-AP) presented their views to the inter-committee meeting with regard to the strengthening of the human rights treaty body system, with FIDH, HRW and ICJ providing a joint paper on the matter that was also supported by other NGOs.","Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and jointly submitted a document, which was supported by other NGOs.  Answer: Representatives from various human rights organizations shared their views on strengthening the treaty body system and"
25,17 《维尔京群岛每日新闻》，2005年1月7日。,"17 The Virgin Islands Daily News, 7 January 2005.","The Virgin Islands Daily News, January 7, 2005."
26,in just the right light.,in just the right light.,in the light of
27,我也是人类啊 赛巴斯酱,"I am human, Sebastian!","I'm also human, Sabaah."
28,但你還是不能開我的車,You still can't drive my car.,Correct. 2019-07-29T00:04:41Z
29,另一个规划干事（P-3）将重点关注执行情况跟踪和评价，包括关于成果预算编制框架的执行情况报告、合并关于特派团执行计划的定期报告以及关于特派团里程碑、基准和逐渐缩编时间表。,"The second Planning Officer (P-3) would focus on implementation tracking and evaluation, including performance reporting on the results-based-budgeting frameworks, consolidation of periodic reports on the mission implementation plan and on milestones, benchmarks and timelines for the gradual drawdown of the Mission.",Another planning officer will track and evaluate the implementation of the results-based budget framework.  | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another planning officer will track and evaluate the implementation of the results-based budget framework. | Another
30,牙买加医学理事会（MCJ）建议，目前关于堕胎的政策声明应该促进修订现行立法，以便减少或防止因为不安全堕胎而导致产妇死亡或致残。,The Medical Council of Jamaica (MCJ) has proposed that the present policy statement on abortion should facilitate the amendment of current legislation in order to reduce or prevent maternal deaths and disability linked to unsafe abortions.,The Medical Council of Jamaica recommends that the current policy statement on abortion be revised to promote legislation that would reduce or prevent maternal mortality and morbidity due to unsafe abortion.  (Note: MCJ is a literal translation of the Chinese characters)  or
31,我载你,I'll take you to Spain.,The best answer is 1. I will take you.
32,调查以色列侵害占领区巴勒斯坦人民和其他阿拉伯人人权的行为特别委员会的平衡的报告（A/63/273）列举了多项以色列违反《公民及政治权利国际公约》的行为，特别是侵犯当地人民的言论自由权、集会自由权、身心健康权等的行为。,"The balanced report of the Special Committee to Investigate Israeli Practices Affecting the Human Rights of the Palestinian People and Other Arabs of the Occupied Territories (A/63/273) had identified numerous Israeli violations of the International Covenant on Civil and Political Rights, particularly the rights to freedom of expression and assembly and the right to mental and physical health.","- The report highlights Israel's human rights abuses against the Palestinian people and other Arab people in the occupied territories, including their suppression of freedom of speech, assembly, and physical and mental well-being."
33,B．生命权、人身自由、安全权和人身致残,"The right to life, liberty, security and physical integrity",The correct answer is:
34,与其说是喜欢 不想在我这一代结束,"It's not about preferences, this new generation is so different.",With its saying is like like not want in my this generation finish.  I will provide the correct answer in the format requested.
35,35. 自2004年4月以来，丹麦包机一直从欧洲飞抵圣克罗伊。,"Since April 2004, Danish charter flights from Europe have been arriving in St. Croix.","Since 2004, private planes have been flying to St. Croix from Europe."
36,遛狗，有问题吗?,I'm taking the dog for a walk. What's the problem?,"- Take a dog for a walk, is there a problem?"
37,那是你的螺旋槳 你還能贏得比賽,"Wait, that's your propeller. You could still win the race.",Are you still able to win the competition with that?
38,将根据这一请求印发一份会议室文件，载列实施计划并提供自协定签署以来的最新情况。,"In compliance with that request, a conference room paper will be issued containing the implementation plan and providing updated information on developments since the signing of the agreement.",A report will be issued detailing the plan of action and the latest developments since the agreement was signed.
39,无论是什么挑衅导致了齐达内的行为（可能是种族言论），他的暴力行为被全世界所看到，玷污了他的形象。这一难过的矛盾是，尽管世界都在了解和敬仰他作为一个人的传奇般的善良，现在，它将由于一次侵犯行为而令人永志难忘。,"Whatever the provocation that led to Zidane’s behavior (probably a racial comment), his violent act, seen around the world, has tarnished his image. The sad paradox is that while the world had been learning of and celebrating his legendary kindness as a person, he will now be distinguished for all time by an act of aggression.",A literal translation that may not be the most natural or idiomatic in English.
40,最后，我们不能使依法渴望自决的人失望。,"Lastly, we cannot disappoint those who aspire to self-determination if they have the law on their side.","In the end, we cannot disappoint those who yearn for self-determination under the law."
41,已登记的伙伴关系正在拟订的管理工具包括最佳做法汇编、案例研究和持续承受能力指标的制定。,"Management tools being developed by the registered partnerships included compilations of best practices, case studies and development of sustainability indicators.","The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices guidelines, case studies and ongoing sustainability indicators.  was deleted and replaced with The partners registered in the database are being developed into management tools, including best practices"
42,特别委员会决定接受这些请求。,The Special Committee decided to accede to those requests.,The special committee decided to accept these requests.
43,由于几个原因，风险资本更合适。 第一，风险资本资金提供的是灵活的长期产权资本，它是根据每个企业的独特需要确定的。,"Venture capital is more appropriate for several reasons. First, venture capital funds provide flexible, long-term equity capital which is customized according to the unique needs of each enterprise.",The translation is not a natural English translation. It is a word-by-word translation that is not idiomatic or clear.
44,这些地区仍然处在人道主义紧急状态之中。,These areas continue to be in a state of humanitarian emergency.,human emergency state middle
45,5. 秘书处对索赔作了初步评估，以确定是否符合理事会在《规则》第14条中规定的格式要求。,The secretariat made a preliminary assessment of the claims in order to determine whether each claim met the formal requirements established by the Governing Council in article 14 of the Rules.,"The Secretariat conducted an initial review of the claim to verify whether it was properly submitted according to the rules. This reflects the Chinese cultural value of ""following the rules"" (guīhuì) in official decision-making processes."
46,3. 委员会第六届常会所作决定的执行和进展情况,Implementation of and progress made on decisions taken at the sixth regular session of the Commission,The sixth term of the committee's regular meeting made a decision of the execution and progress situation of the execution and progress situation.
47,其理由完全可能是，随着市场规模扩大，规模经济和协调经济使得生产制成品所需的中间部件和工序能够分离出来并委托给专业生产商。,"The explanation may well be that, as the extent of the market increases, economies of scale and of coordination allow the intermediate parts and processes required in the production of manufactured goods to be separated and entrusted to specialized producers.","- As the market expands, it's only natural that production becomes more fragmented, with specialized companies emerging to handle specific tasks."
48,让伴侣引导你的手 去刺激她最喜欢的地方是很有效的,(Man) It helps if you let your lover show you by guiding your hand how best she likes to be stimulated.,Let your partner guide your hand to stimulate her most sensitive area is very effective.  .
49,无论它们是以单方面、双边或多边形式采取的措施，它们都有助于创造一种有利于信心和信任的气候。,"They can contribute to creating a climate conducive to trust and confidence, whether they are taken unilaterally, bilaterally or multilaterally.",They have helped create a favorable climate for confidence and trust.
50,该委员会从提高妇女地位部获得的预算很少，但收到了世界银行、联合国儿童基金会和其他机构提供的资金。,"Its budget allocation from the Ministry was small, but it also received funding from the World Bank, the United Nations Children's Fund (UNICEF), and other bodies.","Despite receiving a meager budget from the Ministry of Women's Affairs, the committee has received funding from the World Bank, UNICEF and other organizations."
51,8.1 人权事务委员会根据当事各方依《任择议定书》第五条第1款规定提交的一切现有资料审议了来文。,"8.1 The Committee has considered this communication in the light of all the information made available to it by the parties, as required by article 5, paragraph 1, of the Optional Protocol.","The Human Rights Committee reviewed all the relevant information submitted by the parties involved, following the guidelines set out in Article 5, paragraph 1, of the Optional Protocol."
52,41．在一个像联合国这样规模的组织中，监督是改进管理、防止欺诈和评估方案执行情况的一个重要手段。,"In an organization the size of the United Nations, oversight was a crucial tool for improving management, preventing fraud and evaluating programme delivery.","In an organization like the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans."
53,"若她意愿,还可安排见面...","And then if she's into it, we can have like... a meeting.",I'm very lazy
54,嗨，服務員，再來兩杯,"Hey, sir! Two more please!","Hi, server, can I get two more cups of coffee, please?"
55,56. 谅解备忘录和服务级协议有一大好处：既可巩固供应者组织之间的合作，又可使之更具可预测性。,An important benefit of memorandums of understanding and service level agreements is that they can consolidate and make cooperation with supplier organizations more predictable.,The Memorandum of Understanding and Service Level Agreement have a significant advantage: they can strengthen the collaboration between suppliers and make it more predictable.
56,土著人民人权和基本自由情况特别报告员自从编写并向人权委员会提交了首次年度报告以来，正式访问了危地马拉(2002年9月)和菲律宾(2002年12月)，考察了土著的人权状况。,"Since the preparation of his first annual report to the Commission on Human Rights, the Special Rapporteur on the situation of human rights and fundamental freedoms of indigenous people has carried out two official country missions to Guatemala (September 2002) and the Philippines (December 2002) to observe the human rights situation of indigenous peoples.","Since submitting the first annual report to the Human Rights Committee, the Special Rapporteur on the situation of the rights of indigenous peoples has conducted official visits to Guatemala (September 2002) and the Philippines (December 2002) to examine the human rights situation of indigenous peoples. Since 2003, the Special Rapporteur has conducted official visits to Panama (August 2003) and Guatemala (November 2003)."
57,39. 在同一天举行的第61次会议上，美利坚合众国代表口头提议修正决定草案，在原第3段后面新增加一段，并修改第9段。,"At the 61st meeting, on the same day, the representative of the United States of America orally proposed to amend the draft decision by adding a new paragraph after the current paragraph 3 and by modifying paragraph 9.",The final answer is: The United States proposed an oral amendment to the draft resolution.
58,1964. 调查团认为，在当前形势下，几乎不可能通过以色列更不用说加沙的内部机构追究严重违反国际人道主义法和人权法的责任。,"The Mission believes that, in the circumstances, there is little potential for accountability for serious violations of international humanitarian and human rights law through domestic institutions in Israel and even less in Gaza.","The investigation team believes that under current circumstances, it is almost impossible to hold Israel, let alone Gaza, accountable for serious violations of international humanitarian law and human rights law through its internal institutions."
59,-以后再说。,- Talk to you guys later.,**Chinese Sentence:**以后再说。
60,85. 新总理的任命可以为海地提供一个向前迈进的新机会。,"Within Haiti, the appointment of a new Prime Minister could offer a fresh opportunity to move forward.","New prime minister's appointment can provide Haiti with a new opportunity to move forward.  (Note: ""向前迈进"" is a fixed expression, literally ""move forward"" but idiomatically ""move forward"" or ""make progress"".)"
61,的确，在国家进入城市化和教育普及的快速发展时代之后，大家庭也在向小家庭转变。,"Indeed, there has been a transformation from the extended family to the nuclear family in the wake of the country's entry into a phase of rapid urbanization and the spread of education.","In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family. 最终答案： In today's era of rapid urbanization"
62,化管大会同意成立一个全权证书事项委员会来审查与会代表的全权证书。,The Conference agreed to establish a credentials committee to examine the credentials of Conference representatives.,"The conference established a committee to vet the credentials of attendees, ensuring that only authorized representatives are present."
63,你干的很好，卡米拉,"Good work, Carmela.","You did a great job, Camila."
64,同时成功实施了内部和外部改革，导致司法活动明显增加，一个相当重要的原因是新增九名审案法庭。,"Both internal and external reforms have been successfully implemented, leading to a remarkable increase in its judicial activity, thanks not in the least to the additional nine ad litem judges.","The court has implemented both internal and external reforms simultaneously, resulting in a significant increase in judicial activities, with the addition of nine new courts of first instance being a major contributing factor."
65,琌ぃ琌gay闽иぐ或ㄆ摆,It's none of my business if he's gay or not,"The old man is not a fool, but he's still a fool."
66,在300多万索马里人急需援助的情况下，提供人道主义援助应当继续作为整个国际社会的优先事项。,"In a situation in which more than 3 million Somalis are in dire need of assistance, humanitarian access should continue to be a priority for the international community as a whole.","In a situation where over 3 million Somalis urgently need aid, humanitarian aid should remain a top priority for the entire international community."
67,12 同上，第一节；又见A/Conf.164/37。,"12 Ibid., sect. I; see also A/CONF.164/37.","See previous page, section 1; also refer to A/Conf.164/37. Answer: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1; also refer to A/Conf.164/37. Result: See previous page, section 1;"
68,我们欢迎指定迈克·史密斯大使为新任执行主任，他将担负重大责任，处理反恐怖主义委员会执行局（反恐执行局）任务规定中的许多工作。,"We hail the designation of the new Executive Director, Ambassador Mike Smith, who will bear the huge responsibility deriving from the many tasks of the Counter-Terrorism Committee Executive Directorate (CTED) mandate.","We welcome Mike Smith as the new Executive Director, who will assume significant responsibilities, including many of the work specified in the Counterterrorism Implementation Task Force (CITF) mandate.  Please let me know if you need any further clarification or have any other questions."
69,女孩举报了性骚扰或强奸事件。,Girls reported sexual harassment or incidents of rape.,The girl reported a case of sexual harassment or rape.
