Unnamed: 0,src,true_meaning,predicted
10,यह अच्छा है फिल की तरह है?,Is it cool like Phil's?,Is it as good as a movie?
11,क्या मौजूदा स्ट्रीम seekable है,Whether the current stream is seekable,क्या वर्तमान स्ट्रीम को खोजा जा सकता है? (Is the current stream seekable?)
12,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.,You let two unknown men enter this house uninvited.,You two unknown men enter this house without being invited.
13,यह पूरी स्थिति पूरी तरह से गड़बड़ है.,This whole situation is completely fucked.,"किसी भी संभावना के बिना भी यह स्थिति खराब हो सकती है. (Note: यह उदाहरण केवल स्थिति को खराब बताने के लिए है, न कि किसी भी संभावना के बिना भी होने के लिए.)"
14,गूगल टाक होम नाम 3,Google Talk Home Name 3,Google Talk Home Name 3.0 has been launched with a large number of new features.
15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,सभी कैदी अपने बैरक में जाएं और दरवाजे बंद करें। (All prisoners go to their barracks and lock the doors.)
16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?","They don't even consider the fact that when the sky and earth were locked up, we opened them up and created life from water, yet they won't believe that we created them and gave them life. We have the power to do so."
17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"You will be fine, but I am not with you."
18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,Refresh every 3 hours 5 minutes 2 hours 10 minutes 1 hour 20 minutes.
19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,"I very hungry, want eat some thing."
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What's your plan?
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I am not going to drink this.
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,God knows what's in people's hearts.
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",But he had already made a deal for Mercedes four weeks ago.
24,- यहाँ नहीं नहीं!,- No. Not here!,"- यहाँ नहीं नहीं! (yī hān bù bù!) is a common Chinese idiom that roughly translates to ""not at all"" or ""not in the least."" - It is often used to express strong disagreement or to refuse an offer. - The idiom is a fun and creative way to add emphasis to a statement and can be used in a variety of situations. - It is similar to the English idiom ""not on your life"" or ""not in a million years."" -"
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",and will call to those people
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,We have gathered around him. (Translation: We have gathered around him.)
27,MURPH:,MURPH:,Many people understand rare things.
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,How are you standing there?
29,गाढ़ा,Bold,The water got thicker.
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,He is ready to speak the words for you. - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) - English (English) - Hindi (Hindi) -
31,कॉन्फ़िगर संकुल,Configure external packages,Choose a specific node to be the parent node of all nodes within the configuration set.
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.","Bank refused to comment on the suspension of trading, confirmed that the bank received a notification from the regulatory agency this month.  Literal translation: Bank refused to comment on suspension of trading, confirmed that bank this month received regulatory agency's notification.  Alternative translation: Bank refused to comment on the suspension of trading, confirmed that the bank received a notification from the regulatory agency this month.  Note: The word ""this"" is added to the translation to make it clearer and more idiomatic in English.  However, it is not present in the original Chinese sentence, and the translation should be faithful to the original text.  Therefore, the most literal translation is: Bank refused to comment on suspension of trading, confirmed that bank this month received regulatory agency's notification.  This translation is more concise and direct, and it conveys the same meaning as the original sentence.  It is also more faithful to the original text, as it does not add any words that are not present in the original sentence.  Therefore, it is the best choice for a literal, word-by-word translation.  The alternative translation is more idiomatic and easier to understand, but it is not as literal as the original sentence.  It is a good choice for a translation that is intended to be read by a general audience, but it is not suitable for a translation that is intended to be used as a reference or a study aid.  In this case, the most literal translation is the best choice.  It is a good choice for a translation that is intended to be used as a reference or a study aid, as it is more faithful to the original text and it conveys the same meaning as the original sentence.  It is also a good choice for a translation that is intended to be used in a formal or academic setting, as it is more concise and direct.  In general, the most literal translation is a good choice when a high degree of fidelity to the original text is required, and the alternative translation is a good choice when a more idiomatic and easier-to-understand translation is desired.  In this case, the most literal translation is the best choice.  It is a good choice for a translation that is intended to be used as a reference or a study aid, as it is more faithful to the original text and it conveys the same meaning as the original sentence.  It is also a good choice for a translation that is intended to be used in a formal or academic setting, as it is more concise and direct.  In general"
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",जो लोग बुरा काम करते हैं वे यह नहीं समझते कि हम उन्हें ईमान लाने वालों के बराबर कर देंगे।
34,ये तो सठीया गए हैं,Ignore him. He's senile.,"These people have become so foolish that they can't even take care of their own mother, so what will they do for anyone else?"
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',उपयोक्ता '%s' को डीएन से जुड़ने में असफल रहा।.
36,EMAIL OF TRANSLATORS,Your names,Translation field's email
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,"Rajesh Ranjan. (This is not the correct answer, as the question asks for a natural English translation given a sentence explanation and a literal word-by-word gloss.)"
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","People are drawn to things they desire, but this habit of loving them brings no benefit."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","- ""My Lord, cause me to enter in truth and cause me to exit in truth."" (English)"
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",An ordinary citizen wrote a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,Can't do anything.
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,He be she press.
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I feel they are worried about me leaving. मुझे लगता है वे मुझे से दूर ले चिंतित है. (मुझे लगता है वे मुझे से दूर ले जाने की चिंता है.) I feel they are worried about me leaving. मुझे लगता है वे मुझे से दूर ले चिंतित है. (मुझे लगता है वे मुझे से दूर ले जाने की चिंता है.) I feel they are worried about me leaving. मुझे लगता है वे मुझे से दूर ले चिंतित है. (मुझे लगता है वे मुझे से दूर ले जाने की चिंता है.) I feel they are worried about me leaving. मुझे लगता है वे मुझे से दूर ले चिंतित है. (मुझे लगता है वे मुझे से दूर ले जाने की चिंता है.) I feel they are worried about me leaving. मुझे लगता है वे मुझे से दूर ले चिंतित है. (मुझे लगता है वे मुझे से दूर ले जाने की चिंता है.) I feel they are worried about me leaving. मुझे लगता है वे मुझे से दूर ले चिंतित है. (मुझे लगता है वे मुझे से दूर ले जाने की चिंता है.) I feel they are worried about me leaving. मुझे लगता है वे मुझे से दूर ले चिंतित है. (मुझे लगता है वे मुझे से दूर ले जाने की चिंता है.) I feel they are worried about me leaving. मुझे लगता है वे मुझे से दूर ले चिंतित है. (मुझे लगता है वे मुझे से दूर ले जाने की चिंता है.)
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The spring will wear out.
46,मैं नहीं जानता.,I don't know.,I don't know.
47,कोरियाई (_UHC),Korean (_UHC),Use Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean (UHC) for Korean
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,I'm not doing anything for you.
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them who created the heavens and the earth, they will say, ""Allah."" So, ask them, ""What is your opinion? If Allah wants to harm me, can those you call upon besides Allah prevent Him from doing so? Or if He wants to show me mercy, can they withhold it?"" Say, ""I am satisfied with Allah as my Lord."" Those who have faith put their trust in Him. (Tafseer-e-Usmani)"
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","- कुर्ता फट गया है, तो यह उसकी चाल की बात है! (The shirt got torn, so it's all about her style of walking!)"
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,"Visible in a field show.  (The word ""a"" is added to the translation to make it grammatically correct.)"
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"धन्यवाद, मैंने सोचा था। (धन्यवाद, मैंने सोचा था)"
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","Maybe this is also a coffin, everything."
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,"I've seen cars crash into army camps, making grand claims about a jar of swill."
55,जोड़ें,Add,You need to add some excitement to the situation.  (idiomatic)  You need to add some zest to the situation.  (idiomatic)  You need to add some pizzazz to the situation.  (idiomatic)  You need to add some glamour to the situation.  (idiomatic)  You need to add some charm to the situation.  (idiomatic)  You need to add some allure to the situation.  (idiomatic)  You need to add some attraction to the situation.  (idiomatic)  You need to add some magnetism to the situation.  (idiomatic)  You need to add some charisma to the situation.  (idiomatic)  You need to add some charm to the situation.  (idiomatic)  You need to add some allure to the situation.  (idiomatic)  You need to add some attraction to the situation.  (idiomatic)  You need to add some magnetism to the situation.  (idiomatic)  You need to add some charisma to the situation.  (idiomatic)  You need to add some charm to the situation.  (idiomatic)  You need to add some allure to the situation.  (idiomatic)  You need to add some attraction to the situation.  (idiomatic)  You need to add some magnetism to the situation.  (idiomatic)  You need to add some charisma to the situation.  (idiomatic)  You need to add some charm to the situation.  (idiomatic)  You need to add some allure to the situation.  (idiomatic)  You need to add some attraction to the situation.  (idiomatic)  You need to add some magnetism to the situation.  (idiomatic)  You need to add some charisma to the situation.  (idiomatic)  You need to add some charm to the situation.  (idiomatic)  You need to add some allure to the situation.  (idiomatic)  You need to add some attraction to the situation.  (idiomatic)  You need to add some magnetism to the situation.  (idiomatic)  You need to add some charisma to the situation.  (idiomatic)  You need to add some charm to the situation.  (idiomatic)  You need to add some allure to the situation.  (idiomatic)  You need to add some attraction to the situation
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,Hand over your blog to international reporters and bloggers and let them continue it.
57,अगला (_N),_Next,"Next step, go!"
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are in Cape Canaveral and you are the principal of mission control. आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं. आप केप केनवरल से मिशन को अंजाम देने के लिए तैयार हैं और आप अपने टीम के साथ सहयोग करेंगे. आप मिशन को सफल बनाने के लिए किसी भी स्थिति में तैयार हैं। आप केप केनवरल से मिशन को अंजाम देने के लिए तैयार हैं और आप अपने टीम के साथ सहयोग करेंगे. आप मिशन को सफल बनाने के लिए किसी भी स्थिति में तैयार हैं। आप केप केनवरल से मिशन को अंजाम देने के लिए तैयार हैं और आप अपने टीम के साथ सहयोग करेंगे. आप मिशन को सफल बनाने के लिए किसी भी स्थिति में तैयार हैं। आप केप केनवरल से मिशन को अंजाम देने के लिए तैयार हैं और आप अपने टीम के साथ सहयोग करेंगे. आप मिशन को सफल बनाने के लिए किसी भी स्थिति में तैयार हैं। आप केप केनवरल से मिशन को अंजाम देने के लिए तैयार हैं और आप अपने टीम के साथ सहयोग करेंगे. आप मिशन को सफल बनाने के लिए किसी भी स्थिति में तैयार हैं। आप केप केनवरल से मिशन को अंजाम देने के लिए तैयार हैं और आप अपने टीम के साथ सहयोग करेंगे. आप मिशन को सफल बनाने के लिए किसी भी स्थिति में तैयार हैं। आप केप केनवर
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","अपने प्रभु की अनुमति से वह हर समय अपना फल दे रहा है। अल्लाह तो लोगों के लिए मिसालें पेश करता है, ताकि वे जागृत हों और उनके दिलों में खुशी हो।"
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"Whatever is in the heaven and earth, all praise God. And he is wise who knows that whatever is in the heaven and earth, all praise God. - ## Step 1: Break down the sentence into individual components."
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,It doesn't matter where he is.
62,री-लोड फ़ाइल,Reload current file,Re-load files
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,Not in ignorance only ... in the form of innocence.
64,आगे बढ़ें,Proceed,Keep moving forward and strive to achieve your dreams.
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,It is certain that you will turn to your God.
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,- Are you still in the football field?
67,घड़ीName,Clock,At the right time.
68,डंपलिंग दल!,Dumpling Squad!,"A natural English translation given the sentence explanation and literal word-by-word gloss. The translation is clear and natural, conveying the intended meaning of a group of people who are very lazy and do nothing productive. The use of the word ""Dumpling"" adds a sense of irony and playfulness to the sentence, making it a humorous way to describe such a group."
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","They will say, ""We have taken faith on him."
70,Yahoo! Japan,Yahoo! Japan,"Yahoo! Japan has announced that it will stop providing the service of ""Yahoo! Japan Auction"" from April 1st, 2023."
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than general.   - Indian army soldiers are being paid more than
72,विषय सूची (_C),_Contents,A table of contents (C) is a general name for a list that contains a brief description of the subjects. It helps organize and keep the subjects together.
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","Along with him/her, they can put him/her to work."
74,संलग्नक स्मारक,Attachment Reminder,"If you want to contact us regarding any questions related to the monument, please visit our contact page."
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,You met a bunch of foolish people with a sword and a bunch of foolish people with magic.
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",And you will be drenched with torrential rain from the sky.
