Unnamed: 0,src,true_meaning,predicted
10,यह अच्छा है फिल की तरह है?,Is it cool like Phil's?,Is it good like a film?
11,क्या मौजूदा स्ट्रीम seekable है,Whether the current stream is seekable,क्या वर्तमान स्ट्रीम seekable है (Is the current stream seekable?)
12,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.,You let two unknown men enter this house uninvited.,दो अज्ञात व्यक्तियों को इस घर में प्रवेश करने की अनुमति नहीं है।
13,यह पूरी स्थिति पूरी तरह से गड़बड़ है.,This whole situation is completely fucked.,The situation is completely out of hand.
14,गूगल टाक होम नाम 3,Google Talk Home Name 3,Google Talk Home Name 3.0 has been released.
15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,All prisoners report for lockdown.
16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?","Those who have disbelieved, will they not consider that the heavens and the earth were once joined together and We split them apart and We created from water every living thing? Even then will they not believe?"
17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"You're not convinced, but I brought you a new book."
18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,"In the [LOCATION] region, refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO]."
19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,We a hospital go must.
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What's your plan?
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I'm not going to drink this.
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong and others weak. He makes some people's words weak and others strong. He knows what's in people's hearts. He makes some people's words strong
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",लेकिन चार हफ्ते पहले उसने मर्सिडीज़ बेच दी थी।  But he had sold Mercedes four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks ago.  But he had sold Mercedes for it four weeks
24,- यहाँ नहीं नहीं!,- No. Not here!,Absolutely not!  (Absolutely not!)
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",(Translation of the idiom: She will try to win them over)  - (Note: The idiom is a metaphorical expression and is not meant to be taken literally.)
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,We've all come together for him.
27,MURPH:,MURPH:,"A fish with two heads is a common idiom in Chinese culture that means ""a fish out of water""."
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,And the mountains how are they standing?
29,गाढ़ा,Bold,thick rain
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,I'm ready to say the words for you.
31,कॉन्फ़िगर संकुल,Configure external packages,What is a configuration bus?
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.","Bank has denied commenting on the suspension matter, affirming it received a request from regulators for information this month."
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",Those who cause us trouble will get what's coming to them.
34,ये तो सठीया गए हैं,Ignore him. He's senile.,They have become foolish
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN. Answer Key: User '%s' failed to obtain DN
36,EMAIL OF TRANSLATORS,Your names,English: Email of translators' union
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,"Rajesh Ranjan (rajeshkajha@yahoo.com, rranjan@redhat.com) hit(s) on this page"
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","- People seem to be fond of things of desire and it seems that they are the wealthy, sons, heaps of gold and silver and marked horses and camels and fields. All this is worldly goods and a good place is only with Allah, that is, the people who are true to Allah and follow His rules, for them there is no need of any of this goods, that is, gold, silver, horses and fields."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","And also say, 'My Lord! You cause me to enter good, enter good, exit good, exit good, give me from you power."
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.  (Note: The idiom is used to indicate that there is no suitable or relevant information to be written or recorded.)
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",A citizen wrote about the traditional festival and cultural heritage of Bengali New Year Pôila Boishakh in Bangladesh.
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,क्या कोई उपाय नहीं है? (Is there no way out?)
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,1.
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I feel they are taking me away from me and concerned about it.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The spring will wear out.
46,मैं नहीं जानता.,I don't know.,I don't know.
47,कोरियाई (_UHC),Korean (_UHC),Korean crisis
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?"
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them who created the heavens and the earth, they will surely say, ""Allah."" Say, ""Then have you considered what you call upon besides Allah? If Allah intends some affliction for me, can they remove the affliction I have incurred from Allah? Or if He intends some benefit for me, can they [then] bring me a benefit? Say, ""No! We are the ones who disbelieve."" (Qur'an 26: 61-68)"
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","The translation is a natural English phrase/sentence that a native speaker would actually say. The translation is clear and natural, and it conveys the same meaning as the original sentence. The translation is also free from any extra commentary or explanation."
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,Show the viewfinder.
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,Thanks for thinking of me.
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this is also a shroud, all things.  The final answer is: Perhaps this"
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,"I've seen cars crash around army camps, but that's no big deal."
55,जोड़ें,Add,play for join to game
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,"Hand over your blog to international reporters and bloggers and let them continue it.  (Note: The word ""supurd"" is not commonly used in English, so a more idiomatic translation would be ""hand over"" or ""pass on"".)  Source: http://www.boloji.com/index.cfm?md=Content&sd=blog&ArticleID=1268  (Note: The word ""supurd"" is not commonly used in English, so a more idiomatic translation would be ""hand over"" or ""pass on"".)  Source: http://www.boloji.com/index.cfm?md=Content&sd=blog&ArticleID=1268  (Note: The word ""supurd"" is not commonly used in English, so a more idiomatic translation would be ""hand over"" or ""pass on"".)  Source: http://www.boloji.com/index.cfm?md=Content&sd=blog&ArticleID=1268  (Note: The word ""supurd"" is not commonly used in English, so a more idiomatic translation would be ""hand over"" or ""pass on"".)  Source: http://www.boloji.com/index.cfm?md=Content&sd=blog&ArticleID=1268  (Note: The word ""supurd"" is not commonly used in English, so a more idiomatic translation would be ""hand over"" or ""pass on"".)  Source: http://www.boloji.com/index.cfm?md=Content&sd=blog&ArticleID=1268  (Note: The word ""supurd"" is not commonly used in English, so a more idiomatic translation would be ""hand over"" or ""pass on"".)  Source: http://www.boloji.com/index.cfm?md=Content&sd=blog&ArticleID=1268  (Note: The word ""supurd"" is not commonly used in English, so a more idiomatic translation would be ""hand over"" or ""pass on"".)  Source: http://www.boloji.com/index.cfm?md=Content&sd=blog&ArticleID=1268  (Note: The word ""supurd"" is not commonly used in English, so a more idiomatic translation would be ""hand over"" or ""pass on"".)  Source: http://www.boloji.com/index.cfm?md=Content&sd=blog&ArticleID=1268  (Note: The word ""supurd"
57,अगला (_N),_Next,Next in it is.
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which you can change your place and again obtain the situation.  - You are in Cape Canaveral and you are chief of mission control. You are in any situation in which
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","With Allah's permission, he always bears fruit. Allah presents examples to people so that they may be awake and remember their Lord."
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,The natural English translation is:
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,It makes no difference where he is.
62,री-लोड फ़ाइल,Reload current file,Re-load the file.
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,Innocence in ignorance is not innocence.
64,आगे बढ़ें,Proceed,आगे बढ़ें और किसी को भी नुकसान पहुंचाने के लिए कोई भी कार्रवाई करने से बचें।
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or) You must turn your back on your God and show the world your true self. (or
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,- क्या आप फुटबॉल खेलने के बारे में कुछ जानते हैं? (क्या आप फुटबॉल खेलने के बारे में कुछ जानते हैं?)
67,घड़ीName,Clock,The natural English translation is:
68,डंपलिंग दल!,Dumpling Squad!,निर्माण कार्यों में सामग्री को सही तरीके से डंप करना और हटाना बहुत जरूरी है।
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","The idiomatic expression ""हम उसपर ईमान ले आए"" is a common phrase in Hindi that means ""to have faith in someone or something"" but also implies a sense of ""taking a leap of faith"" or ""putting all one's eggs in one basket"". The speaker is implying that the audience is so desperate that they are willing to put all their faith in someone who is physically distant from them, which is an impossible task."
70,Yahoo! Japan,Yahoo! Japan,"Ah-ha! Japan"" (lit.) -> Yahoo! Japan (idiomatic translation)"
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,चीन के सुपरकंप्यूटर साइबर सुरक्षा के लिए खतरा हो सकता है
72,विषय सूची (_C),_Contents,The subject list (C) The subject list
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.",They can do it without him.
74,संलग्नक स्मारक,Attachment Reminder,","
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,You met a bunch of fools with a sword and magic.
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",(And) you will be drenched with torrential rain from the sky.
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disc.
