,src,true_meaning,literal_translation,predicted
831,जुबान काट लेना,to regret words spoken,to bite the tongue,Stage-1 output (definition + candidates):
832,जुबान कसना,to rebuke harshly,to tighten the tongue,Keep mum
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,To have the last word
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,<select the most relevant English idiom>
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,To put one's foot in one's mouth
836,जुबान सरक जाना,to misspeak,for the tongue to slide,<select the most relevant English idiom>
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,2) Sugarcoat something
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,"1) It's not the winning that matters, but the playing."
839,पसीना रोकना,to relieve effort,to stop sweat,Bite off more than you can chew
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),In a sweat
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,OR
842,सीने में जलन होना,to feel envy,to have burning in the chest,Have egg on your face
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,To be shaken to the core
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,A weight on one's shoulders
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,Go all in
846,रंग दिखाना,to reveal true colors,to show color,<select the most relevant English idiom>
847,रंगीन होना,to enjoy life freely,to become colorful,```python
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,Explanation: <optional explanation>
849,रंग उड़ना,to fade away,for the color to fly/fade,```
850,रंग जमना,to gain traction,for color to set,Definition: <define the Hindi idiom>
851,रंग लगना,to start celebrating,to have color applied,<select the most relevant English idiom>
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,4) <other English idioms> (if available)
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Don't put the cart before the horse.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,1) To see things from someone else's point of view.
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,Alternatives: <list the other English idioms that are also relevant but not the best match>
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,Talking the talk
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own horn
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,2
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To stick to one's guns
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,"When you're in a hole, stop digging."
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Keep under wraps
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Explanation: <provide a brief explanation of why it's the best choice>
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Candidates:
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Living in a bubble
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,"When the going gets tough, the tough get going."
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,2) To give a blind man a sword to fight with.
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,<select the most relevant English idiom>
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Others: <list the other options>
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To catch a falling knife
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Candidates:
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,"1) When it rains, it pours."
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",1) Don't judge a book by its cover.
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,2) In the dark
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,To have a change of heart
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,<select the most relevant English idiom>
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,<select the most relevant English idiom>
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Alternatives: <list the other English idioms that are close in meaning>
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Being in a trance
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,<select the most relevant English idiom>
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Putting the fox in charge of the henhouse.  Stage-3 output (justified answer):
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Riding a tiger
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To turn the page
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",4) The blind leading the blind.
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,To be at the mercy of the gods.
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Definition: <one-sentence definition>
886,अंधा प्रेम करना,to love without reason,to love blindly,To be blinded by love
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,Lead a blind man to a well
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Under someone's thumb.  | 2 votes (66.67%) [Stage-2]
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To fan the flames
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,Be in the dark
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Get to the bottom of something
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,The final answer is: Best: A den of thieves. 1) A den of thieves 2) A hotbed of corruption 3) A haven for scoundrels  The final answer is $\boxed{1}$.
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Give to those who don't need
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,1) Born under a bad star
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,<select the most relevant English idiom>
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Don't judge a book by its cover
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,A spare wheel
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,"Explanation: The Hindi idiom किसी का दिमाग खराब करना means to drive someone mad. The best English idiom that matches this definition is ""Drive someone mad"". Answer: Best: Drive someone mad Explanation: The Hindi idiom किसी का दिमाग खराब करना means to drive someone mad. The best English idiom that matches this definition is ""Drive someone mad""."
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,In the dark about something.
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Cutting one's nose to spite one's face
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,"Alternatives: <list the other English idioms that are relevant to the Hindi idiom, if any> 1) <select the first alternative> 2) <select the second alternative> 3) <select the third alternative> 4) <select the fourth alternative> 5) <select the fifth alternative> 6) <select the sixth alternative> 7) <select the seventh alternative> 8) <select the eighth alternative> 9) <select the ninth alternative> 10) <select the tenth alternative> 11) <select the eleventh alternative> 12) <select the twelfth alternative> 13) <select the thirteenth alternative> 14) <select the fourteenth alternative>"
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,In the dark
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Love is blind
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,To find a silver lining in a dark cloud
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,1) Puppet on a string
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even a blind man can find his way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Scared of the dark
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,OR
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,1) Flogging a dead horse
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,3) Watch someone like a hawk
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Alternatives: <list the other English idioms>
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,Alternatives: <list the other English idioms that are somewhat relevant but not the best match>  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning.  - Note: This idiom is not a perfect match but is the closest one. The other two idioms are more similar in meaning
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Fumbling in the dark
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To be in a sea of troubles
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,<select the most relevant English idiom>
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,Get to the point
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Stage-1 output: <definition + candidates>
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,3) It is what it is.
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,Stage-1 output: <definition of the Hindi idiom along with the candidates>
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,In a fool's paradise
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Make a mountain out of a molehill
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,A wolf in sheep's clothing
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Explanation: <provide a brief explanation of why the selected English idiom is the best match>
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To bare one's soul
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,2) Lead by example
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,You have to break some eggs to make an omelette.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,To cry over spilt milk
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,4) <english idiom> (if found)
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Hit rock bottom
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,"Over the moon.  I would explain that ""Over the moon"" is the best match for the Hindi idiom ""हवा में उड़ना"". The phrase ""Over the moon"" is a common English idiom that means to be extremely happy or overjoyed, often due to a positive event or experience. It is a fitting match for the Hindi idiom ""हवा में उड़ना"", which also conveys a sense of elation and happiness. The other options, ""On cloud nine"" and ""Walking on air"", also convey a sense of happiness, but ""Over the moon"" is the most direct and idiomatic match for the Hindi idiom."
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",Alternatives: 1)
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Be on cloud nine
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Crashing the party
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,Playing with fire
935,दिल का मामला,a romantic issue,matter of the heart,A matter of the heart
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Optional: <select the next most relevant English idiom>
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,3) Don't be too self-critical.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,A foregone conclusion
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To be in a world of one's own
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Soulmates
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,4) <optional other English idioms>
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,<idiom> (with a brief explanation) OR
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,"Alternative: <list the other English idioms that are also relevant, but not the best match> Answer: Best: To bare one's heart Alternative: To speak one's mind, To give voice to one's feelings, To express oneself, To speak from the heart, To speak openly, To speak candidly, To speak honestly, To speak freely, To speak one's mind, To be frank, To be open, To be sincere, To be genuine, To be truthful, To be transparent, To be authentic, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be sincere, To be candid, To be frank, To be open, To be honest, To be"
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,Trying to pull the wool over someone's eyes
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Explanation: <provide a brief explanation for the selected idiom>
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Burn out
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,1) Oil and water don't mix
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,<English idiom>
950,मुँह पर बोलना,to speak directly,to speak on the face,All mouth and no action
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,Stage-1: <definition of the Hindi idiom> (if found)
952,नाक कटना,to lose honor,for the nose to be cut,To be struck dumb
953,नाक ऊँची करना,to make someone proud,to raise the nose high,To be a puppet on a string
954,नाक बचाना,to save face,to save the nose,Stage-2 output:
955,नाक दबाना,to force acceptance,to press the nose,To take the plunge
956,नाक चढ़ाना,to act proudly,to raise the nose,4) <list the other English idioms if any>
957,कान खड़े करना,to become alert,to make the ears stand up,Keep one's ears open
958,कान में बात डालना,to inform secretly,to put the matter into the ear,To talk to a brick wall
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Don't cry over spilt milk
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To lose one's footing
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,For no good reason
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Sitting on one's hands
963,हाथ उठाना,to hit or bless,to raise the hand,Throw in the towel
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Cut your losses
965,हाथ में खेलना,to control completely,to play in the hand,```
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,It's a mountain to climb
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,1) To be on edge
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To let the cat out of the bag
970,सिर फोड़ना,to fight violently,to smash/break the head,Alternatives: <list other relevant English idioms>
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,To have a sword of Damocles hanging over one's head
972,सिर का दर्द,a troublesome person,pain of the head,<select the most relevant English idiom>
973,सीने में जलन,to feel envy,burning in the chest,Definition: <definition of the Hindi idiom>
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,<select the most relevant English idiom>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,In the hands of the wolf
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To breathe a sigh of relief
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Take it to heart
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,To be in a daze
979,मन बनाना,to make up one’s mind,to make up the mind,```
980,मन भर जाना,to lose interest,for the mind to become full,OR
981,मन खुश करना,to please someone,to make the mind happy,A lion among men
982,मन बदलना,to change opinion suddenly,to change the mind,Let sleeping dogs lie
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Explanation: <optional explanation>
984,मन जीत लेना,to win hearts,to win the mind,"Note: The output format is not exactly as shown above, but the output is readable and understandable."
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Take the bull by the horns
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Between a rock and a hard place
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,A streak of bad luck
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,Definition: A master of games.
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,"Explanation: <optional, brief explanation of the choice> Answer: Best: A hollow shell Explanation: A hollow shell refers to something that has no real value or substance. It matches the definition of the Hindi idiom बिना मिट्टी के बने हुए बर्तन, which refers to a vessel made of nothing. 1) A hollow shell 2) A mere shadow 3) A"
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,Alternatives: <list the other English idioms that are somewhat relevant>
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Not worth a dime
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To take the bull by the horns
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Alternative: <select the most relevant English idiom>
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To have someone in a tight spot
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Definition: <definition of the Hindi idiom>
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",seize the day
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Alternatives: <list the other English idioms>
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,To keep up appearances
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To cry wolf
