,src,true_meaning,literal_translation,predicted
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,"Explanation: <briefly explain why the selected idiom matches the Hindi idiom> Explanation: The Hindi idiom 'अंधा बांटे रेवड़ी' suggests that if those who are themselves ignorant or misguided are in charge of distributing something beneficial, it is unlikely to be effective or beneficial in the long run. The English idiom 'A fool's errand' conveys a similar idea, implying a task or endeavor that is futile or pointless. The other English idioms provided do not exactly match the context and meaning of the Hindi idiom. Answer: Best: A fool's errand Explanation: The Hindi idiom 'अंधा बांटे रेवड़ी' suggests that if those who are themselves ignorant or misguided are in charge of distributing something beneficial, it is unlikely to be effective or beneficial in the long run. The English idiom 'A fool's errand' conveys a similar idea, implying a task or endeavor that is futile or pointless. The other English idioms provided do not exactly match the context and meaning of the Hindi idiom. Answer: Best: A fool's errand Explanation: The Hindi idiom 'अंधा बांटे रेवड़ी' suggests that if those who are themselves ignorant or misguided are in charge of distributing something beneficial, it is unlikely to be effective or beneficial in the long run. The English idiom 'A fool's errand' conveys a similar idea, implying a task or endeavor that is futile or pointless. The other English idioms provided do not exactly match the context and meaning of the Hindi idiom. Answer: Best: A fool's errand Explanation: The Hindi idiom 'अंधा बांटे रेवड़ी' suggests that if those who are themselves ignorant or misguided are in charge of distributing something beneficial, it is unlikely to be effective or beneficial in the long run. The English idiom 'A fool's errand' conveys a similar idea, implying a task or endeavor that is futile or pointless. The other English idioms provided do not exactly match the context and meaning of the Hindi idiom. Answer: Best: A fool's errand Explanation: The Hindi idiom 'अंधा बांटे रेवड़ी' suggests that if those who are themselves ignorant or misguided are in charge of distributing something beneficial, it is unlikely to be effective or beneficial in the long run. The English idiom 'A fool's errand' conveys a similar idea,"
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Alternatives: <list the other English idioms>
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,3) To take advantage of someone's naivety
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,<select the most relevant English idiom>
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,A blessing in disguise
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",1) <english idiom 1>
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Candidates: <list other English idioms that are somewhat relevant>
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Candidates: <list the other English idioms that are somewhat relevant>
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Candidates: <list the English idioms>
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Explanation: <optional>
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,A puppet on a string
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,To be in a daze
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,between a rock and a hard place
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Putting a lamb in the jaws of a wolf.
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,To take a leap of faith
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To bring a ray of sunshine
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",Explanation: <briefly explain why the selected idiom is the best match>
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,Born lucky
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,1) In the dark
886,अंधा प्रेम करना,to love without reason,to love blindly,2
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,```
888,अंधे की लाठी,only source of dependence,a blind man’s staff,A red flag
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,<select the most relevant English idiom>
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,To be in the dark
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,To feel one's way through the dark
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Explanation:
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Give a blind man a stick and he'll find the way.  ```python
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,4) <other English idioms>
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,Give someone a fish
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",2
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Definition: <definition of the selected idiom>
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,A thief's stick
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be in over one's head
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Being born with a golden spoon in your mouth but living in a cardboard box.
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,"Whatever happens, it is meant to be."
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,OR
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",History repeats itself
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,<English idiom> (with a brief explanation of why it's the best match)
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Giving a fish a crown.
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,OR
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,OR
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,OR
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Raising a storm in a teacup
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Cut one's coat according to one's cloth
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Blind leading the blind  OR
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,Explanation: <optional brief explanation of why the selected idiom is the best match>
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Stage-1 output (definition + candidates):
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,2) To take advantage of someone who's in a weak position |
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,Give someone a sledgehammer to crack a nut
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,```python
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Having a feel for something
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To be the top dog
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,OR
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,"Making a silk purse out of a sow's ear |""अंधे की झोपड़ी में रोशनी"" suggests finding success or happiness in a difficult or unfavorable situation. The English idiom ""Making a silk purse out of a sow's ear"" conveys a similar meaning, implying that someone is able to create something valuable or desirable from something worthless or difficult. This idiom is the most relevant match for the given Hindi idiom."
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,"Alternatives: <list the other English idioms that are somewhat relevant, but not the best match>"
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,An eye for an eye
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,<select the most relevant English idiom>
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To be in the dark about something OR
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,"2) When the blind lead the blind, both will fall into a pit"
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't let fear hold you back. OR
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Stage-1 output (definition + candidates):
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,Explanation: <a brief explanation of why it is the best match>  Best: To be torn between two stools
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Explanation:
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,2) Old wine in new bottles
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",Beat a retreat
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,On cloud nine
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Definition: <the definition of the Hindi idiom>
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,A man of letters
935,दिल का मामला,a romantic issue,matter of the heart,A heart to heart talk.
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Big-hearted
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Have your cake and eat it
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,1) To turn over a new leaf
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,Lighten up
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,"The more you know, the more you realize how little you know"
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,Definition: <one-sentence definition>
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Definition: <definition of the Hindi idiom>
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,2) A nemesis in the game
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,4) <english idiom> (if available)
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Explanation: <briefly explain why you chose this idiom>
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Alternatives: <list other relevant English idioms>
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Weigh your options
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,<select the most relevant English idiom>
950,मुँह पर बोलना,to speak directly,to speak on the face,You can't take the baby away from the mother
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To gear up
952,नाक कटना,to lose honor,for the nose to be cut,Between a rock and a hard place
953,नाक ऊँची करना,to make someone proud,to raise the nose high,The final answer is: Best: To be on a high horse.  Please let me know if this is correct.
954,नाक बचाना,to save face,to save the nose,In a muddle
955,नाक दबाना,to force acceptance,to press the nose,<select the most relevant English idiom>
956,नाक चढ़ाना,to act proudly,to raise the nose,To blow one's own trumpet
957,कान खड़े करना,to become alert,to make the ears stand up,To keep quiet
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Talk through one's hat
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,The final answer is: Best: The elephant in the room | Language: English | Confidence: 0.9 | 1: The elephant in the room | 2: A wolf in sheep's clothing | 3: A fish out of water | 4: A drop in the ocean |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,The rug has been pulled from under your feet.
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To be left to one's own devices
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,To be in a state of stagnation
963,हाथ उठाना,to hit or bless,to raise the hand,Alternatives: <list the other English idioms that are somewhat relevant>
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,1) Wash one's hands of it
965,हाथ में खेलना,to control completely,to play in the hand,Playing with fire
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be a millstone around one's neck
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,Greenhorn
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Jack of all trades
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,Rock the boat
970,सिर फोड़ना,to fight violently,to smash/break the head,4) <other English idioms> (if more than three)
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,<select the most relevant English idiom>
972,सिर का दर्द,a troublesome person,pain of the head,Alternatives: <list the other English idioms in order of relevance>
973,सीने में जलन,to feel envy,burning in the chest,Definition: <one-sentence definition>
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,Alternates: <list of other English idioms that are somewhat similar>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,A weight has been lifted off my shoulders.
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To lose one's nerve
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Alternatives: <list the other relevant English idioms>
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,To be taken aback. OR
979,मन बनाना,to make up one’s mind,to make up the mind,Make up one's mind
980,मन भर जाना,to lose interest,for the mind to become full,"4) <if no suitable idiom is found, select the most similar idiom or provide a comment>"
981,मन खुश करना,to please someone,to make the mind happy,To lift someone's spirits
982,मन बदलना,to change opinion suddenly,to change the mind,For no apparent reason
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Explanation: <briefly explain why the selected idiom is the best match>
984,मन जीत लेना,to win hearts,to win the mind,Win someone over
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,4. Think before you leap
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Buried under a mountain of work
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,4) <english idiom> (if available)
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,Stage-1 output: <definition + candidates>
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,The final answer is: Best: Beat a hasty retreat.  Best: Beat a hasty retreat.  Best: Beat a hasty retreat.  Best: Beat a hasty retreat.  Best: Beat a hasty retreat.  Best: Beat a hasty retreat.  Best: Beat a hasty retreat.  Best: Beat a hasty retreat.  Best: Beat a hasty retreat.  Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best: Beat a hasty retreat. Best
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw in the towel Answer: Best: Throw
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),A mountain to climb
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,Don't get your hands dirty
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Play both sides against the middle
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,Don't judge a book by its cover
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Find a treasure
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",1) In over their head
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Priceless
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,To keep up appearances
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To wind someone up
