,src,true_meaning,literal_translation,predicted
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Know one side but not the other
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Say what you mean
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Dueling
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,a stone sinking into the sea
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Go for broke
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,To smile through tears
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,To discard the old and establish the new.
1175,硕果仅存,One of the few still lest,Only fruit remains,The last of its kind
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,grind a stick into a needle
1177,碍手碍脚,Be a hindrance,Get in the way,A stumbling block
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","Out of sight, out of mind"
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,Full of life
1180,神色自若,Be perfectly calm and collected,Look at ease,Cool as a cucumber
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Bad luck never comes alone.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,bring harm to
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Good fortune never comes twice.
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Beauty without substance
1185,私相授受,Make an illicit transfer,Give and receive privately,clandestine exchange
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,With the wind comes change.
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Take no liberties
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,You reap what you sow
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"To claim to be the only one in the world, being the only one in the world."
1190,称兄道弟,Be on intimate terms,Call each other brothers,A brotherly or sisterly relationship
1191,称王称霸,Act like an overlord,Lord it over,To be the top dog.
1192,积年累月,For months and years,Over the years,A long time is like a river flowing over a long period of time.
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Plan ahead to avoid hunger.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to break a bad habit.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A drop of water can sink a ship.
1196,稳操胜券,Have full assurance of success,Be sure to win,Have the upper hand
1197,空中楼阁,Daydream,Castle in the sky,A castle in the air
1198,穿针引线,Act as a go-between,Thread the needle,To act as a bridge between two parties
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Make a big splash
1200,穷兵黩武,Adopt a warlike policy,Go to war,Waging war without end
1201,穷途末路,Dead end,No way no money,Be at the end of one's tether
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,a barren wasteland
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When times are tough, you have to change your ways."
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Guess the meaning of
1205,立锥之地,A tiny bit of land,The land of the cone,A corner of the room
1206,立身处世,How to get along with people,Live in the world,To act with propriety in society.
1207,立足之地,Standing-room,Gain a foothold,To have a solid foundation
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,A penny for your thoughts
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A fox in sheep's clothing
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,<select the most relevant English idiom>
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A bird in the hand is worth two in the bush.
1213,箭在弦上,A point of no return,Arrow on the string,A decision must be made.
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Toil and trouble
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,A hearty reception
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,A penny for your thoughts
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,A cursory and superficial approach.
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A dog's breakfast
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Cut back on staff
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,"Keep it simple, stupid"
1221,纷至沓来,Come in a continuous stream,One after another,A steady stream of people
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,A penny saved is a penny earned.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Think outside the box
1224,络绎不绝,Unending,An endless stream,a steady stream of people
1225,经年累月,For years,Over the years,Stage-2 output (just the idiom):
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Outlaw
1227,绰绰有余,More than sufficient,More than enough,more than enough
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A soft-spoken person with a sharp tongue.
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Get the ball rolling
1230,缘木求鱼,A useless search,Edge wood for fish,look for a fish on a tree
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,A stitch in time saves nine.
1232,缩头缩脑,Shrink from responsibility,Shrink your head,to be timid
1233,总而言之,To make a long story short,All in all,In a nutshell
1234,总角之交,Childhood friend,Turn of the total angle,Childhood friends
1235,绘声绘影,Vivid description,Picture sound and picture,paint a vivid picture
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,a mountain of sins
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Deserve the death penalty
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,You can't have your cake and eat it too.
1239,置之脑后,Put out of mind,Leave it behind,put out of mind
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Keep your nose out of it
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,A little bit of something is better than nothing
1242,群龙无首,A group without a leader,Dragons without a leader,A group without a leader
1243,群起而攻之,Rally together to attack,Group to attack,A stitch in time saves nine.
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,"The more you do it, the easier it gets"
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,Scale a mountain
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,A wise old sage who has seen it all.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A veteran horse with its back arched is ready to run a thousand li.
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,idle chatter
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Seeing is believing
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,to have a word with sb
1251,聊以自慰,Just to console oneself,Chat to masturbate,To console oneself with trivial things.
1252,聊以卒岁,Just to tide over the year,Talk about death,To get by
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Build a tower from sand
1254,闻风而起,Go into action without delay,Up in the wind,A fire that starts from a small spark.
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Being famous is not as good as meeting someone in person.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,To be happy about criticism
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,A small thing can cause a big problem
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Too clever by half
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while","A wise person for a long time, but then foolish for a moment."
1260,声东击西,Make a feint,Sound east and west,feigning a diversion
1261,耸入云霄,Rise above the clouds,Soaring into the sky,Sky-high
1262,听其自然,Leave (things) to chance,Let it be,Let things be
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,walk the talk
1264,听之任之,Let one have one's own way,Leave it alone,Let sleeping dogs lie
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,A heart-rending confession
1266,背道而驰,Run counter to,Run in the opposite direction,Going in a completely opposite direction
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,Fight to the last man
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,Think on one's feet
1269,胸中有数,Have a good idea of how things stand,Number in chest,Know what you're talking about
1270,胸中无数,Have no idea of how things stand,Countless in the chest,In the dark
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,A man of many parts
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A jack-of-all-trades
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To have two feet in two boats (idiomatic)
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Work hard and be practical.
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Overfed and bloated
1276,腹背受敌,Be attacked from all sides,Enemy on the back,caught between a rock and a hard place
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,A spoiled brat
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,To be on pins and needles
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,"When the well runs dry, you dig it."
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,Last-minute cramming
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,stand up to danger
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Envy the rich and famous
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Reasoning: <select the most relevant English idiom> matches the definition of the Chinese idiom. The other options are not as relevant.
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,To dig one's own grave
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Bite off more than you can chew
1286,自行其是,Go one's own way,On its own,Do as you please
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,Barking up the wrong tree
1288,自食其果,Face the consequences of one's action,Eat your own fruit,Take the fall
1289,自食其言,Break one's own promise,Eat your own words,Keep your word
1290,自作聪明,Think oneself clever,Make yourself smart,A fool's errand
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,talk to oneself
1292,自我吹嘘,Boast smugly,Brag about oneself,Blow one's own horn
1293,至死不变,Constant till death,Unchanging till death,"To stand by one's convictions, even in the face of opposition or danger."
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To play a trick on someone
1295,与日俱增,Be steadily on the increase,Increasing day by day,Gradually increasing over time
1296,与人为善,Do good for people,Be kind to people,Do good for others
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,To act in a way that is considered to be a violation of the law or a moral code.
1298,举不胜举,Too numerous to mention,Too many to mention,too many to count
1299,举国上下,The whole nation,The whole country,A nation united
1300,举一反三,Infer other things from one fact,Learn by analogy,apply the same principle to a different situation.
1301,旧地重游,Revisit a once familiar place,Revisiting old places,To revisit a place that has been visited before.
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,old grudges and new resentments
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,Talking one's mouth off
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,Write on paper
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,A bitter pill to swallow
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",A bitter pill to swallow
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,A bumpy ride
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,A big fish in a small pond
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,To have a thorn in one's back.
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,Living it up
1311,若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself","If you don't want others to know, you mustn't do it yourself."
1312,若有所失,Feel lost,If something is lost,at a loss
1313,若无其事,Calmly,If nothing happened,If you don't care about something
1314,苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore",A long road to hell is paved with good intentions.
1315,英雄所见略同,Great minds think alike,Heroes see the same,Two heads are better than one
1316,英雄无用武之地,No scope for one's energies,Heroes are useless,A hero has no place to use his skills.
1317,茁壮成长,Grow up healthy and strong,Growing up healthily,Flourish and grow
1318,苟延残喘,Eke out a meagre life,On one's last legs,To hang on to life by a thread.
1319,茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,To eat raw meat and drink blood.
1320,草木皆兵,Be afraid of one's own shadow,All grass and trees,A stitch in time saves nine.
1321,萍水相逢,"Casual, temporary meeting",Meet by chance,A chance meeting
1322,荆棘载途,A path beset with difficulties,Thorns on the road,A stumbling block
1323,万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",A bird in the hand is worth two in the bush.
1324,万籁俱寂,All sounds are hushed (or still),Everything is silent,Dead silence
1325,万里长征,A long march of ten thousand li,The Long March,A long and difficult journey
1326,万事大吉,Everything goes off without a hitch,All is well,A piece of cake
1327,万事亨通,Everything goes well,Everything is prosperous,Everything is going swimmingly.
1328,万事俱备，只欠东风,All is ready except what is crucial,All is ready except for the opportunity,A bird in hand is worth two in the bush
1329,万寿无疆,(wish somebody) a long life,Longevity without borders,Live forever
1330,万水千山,Ten thousand crags and torrents,Thousands of Waters and Thousands of Mountains,A long way to go
1331,落花有意，流水无情,Unrequited love,"Falling flowers are intentional, flowing water is ruthless",A cat has nine lives.
