,src,true_meaning,literal_translation,predicted
1038,无事生非,Create problems where none exists,Much Ado About Nothing,<select the most relevant English idiom>
1039,无所适从,With no definite plan to follow,At a loss,Between a rock and a hard place
1040,无恶不作,Commit all manner of crimes,Do no evil,Cut to the quick
1041,无以复加,In the extreme,Can't be added,There's nothing you can do.
1042,无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",A house built on sand
1043,无缘无故,For no reason at all,For no reason,To be falsely accused of a crime.
1044,无庸赘述,It's unnecessary to go into details,Needless to say,It goes without saying
1045,烟消云散,Disappear in a flash,Disappear into smoke,2) The dust has settled
1046,煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,To add fuel to the fire
1047,照猫画虎,Imitate,Draw cats and tigers,Painting by numbers
1048,茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",Note: The stage-2 output should be a single English idiom that best matches the definition of the Chinese idiom.
1049,煽风点火,Instigate,Fan the flames,add fuel to the fire
1050,熟视无睹,Ignore,Turn a blind eye,4) <optional additional idiom>
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,To kill two birds with one stone
1052,争权夺利,Scramble for power and profit,Scramble for power,Fawn over
1053,争长论短,Squabble,Debating long and short,Gilding the lily
1054,为民请命,Plead in the name of the people,Pray for the people,2
1055,为非作歹,Break the law,To do evil,1) Stir up trouble
1056,为富不仁,Be rich and cruel,For the rich,"Power corrupts, absolute power corrupts absolutely."
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To curry favor
1058,为虎作伥,Help a villain do evil,Play for the tiger,to brown-nose
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,Scare the crows away
1060,为所欲为,Have (or get) one's own way,Do whatever you want,Divide and conquer
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,<select the most relevant English idiom>
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"When the cat's away, the mice will play"
1063,片甲不留,The army is completely wiped out,No armor left,1
1064,片瓦无存,Be razed to the ground,No tiles left,A drop in the bucket.
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,4) Talking through one's hat
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,A den of thieves
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,To pull the thread of a tapestry
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,To be all in the same boat
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,4) <other English idioms>
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,Riding on someone else's coattails
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,4) <optional other relevant English idioms>
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,To have a secure base
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,```
1074,独霸一方,Be a local despot,Dominate one side,Kill two birds with one stone
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,<select the most relevant English idiom>
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,A dictatorship
1077,独占鳌头,Head the list of successful candidates,Come out on top,Be the big cheese
1078,率由旧章,Follow the beaten track,Rate by old chapter,Please go ahead and provide the next Chinese idiom.  I am ready to help.
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond in the rough
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,3) Taking someone
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,Explanation: <briefly explain why the selected idiom is the best match>
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,4) <optional candidates>
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,1) Steady as a rock.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,2) The devil is in the details.
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A sign of better things to come
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough.  ```python
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,<select the most relevant English idiom>
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,<select the most relevant English idiom>
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,Explanation:
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,To take a sledgehammer to crack a nut.  or
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,"The final answer is: Best: To take one's medicine.  # The best English idiom that matches the definition of the Chinese idiom ""甘拜下风"" is ""To take one's medicine"". This idiom conveys the idea of accepting a bitter or unpleasant reality with a sense of resignation and humility, which is in line with the nuance of the Chinese idiom.  # The other English idioms, such as ""To eat humble pie"", ""To swallow one's pride"", and ""To concede defeat"", do not capture the same level of humility and respect that is present in the Chinese idiom.  # Therefore, the output is a good representation of the Chinese idiom 甘拜下风.  # The final answer is: Best: To take one's medicine.  # The best English idiom that matches the definition of the Chinese idiom ""甘拜下风"" is ""To take one's medicine"". This idiom conveys the idea of accepting a bitter or unpleasant reality with a sense of resignation and humility, which is in line with the nuance of the Chinese idiom.  # The other English idioms, such as ""To eat humble pie"", ""To swallow one's pride"", and ""To concede defeat"", do not capture the same level of humility and respect that is present in the Chinese idiom.  # Therefore, the output is a good representation of the Chinese idiom 甘拜下风. Best: To take one's medicine.  # The best English idiom that matches the definition of the Chinese idiom ""甘拜下风"" is ""To take one's medicine"". This idiom conveys the idea of accepting a bitter or unpleasant reality with a sense of resignation and humility, which is in line with the nuance of the Chinese idiom.  # The other English idioms, such as ""To eat humble pie"", ""To swallow one's pride"", and ""To concede defeat"", do not capture the same level of humility and respect that is present in the Chinese idiom.  # Therefore, the output is a good representation of the Chinese idiom 甘拜下风. Best: To take one's medicine.  # The best English idiom that matches the definition of the Chinese idiom ""甘拜下风"" is ""To take one's medicine"". This idiom conveys the idea of accepting a bitter or unpleasant reality with a sense of resignation and humility, which is in line with the nuance of the"
1092,甘之如饴,Gladly endure hardships,Sweet as candy,4) <optional other relevant English idioms>
1093,甚嚣尘上,Making a lot of noise,All over the place,Definition: <definition of the Chinese idiom>
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,4) <optional>
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",To reap what one sows
1096,用兵如神,Be a superb military commander,Use soldiers like gods,3) To come into one's own
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,4) <optional other idioms>
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",1) Tough as nails
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,To hit the jackpot
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,1) To promise the moon
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Definition: <definition of the Chinese idiom>
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Think on your feet.
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",Stage-1 output (definition + candidates):
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,1) Make a spectacle of oneself
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,4) <optional other English idiom> (if any)
1106,当耳边风,Turn a deaf ear to,When the wind blows,A flash in the pan
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,4) <optional other idioms that are somewhat relevant but not as good as the best one> (optional)
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,Don't let the trees hide the forest.
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Living in a fantasy world
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,Definition: <definition of the Chinese idiom>
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,It cuts like a knife.
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,Stage-1 output: <definition + candidates>
1113,登峰造极,Reach the summit,Reach the pinnacle,<idiom>
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,Level playing field
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Heart of stone
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,<select the most relevant English idiom>
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Through thick and thin
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,Explanation: <provide a brief explanation of the reasoning behind the selection>
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,or
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,<select the most relevant English idiom>
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,A riddle in a nutshell
1122,百端待举,A thousand things wait to be done,Waiting for everything,Having too many irons in the fire
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,Explanation: <provide a brief explanation for the answer>
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,Through thick and thin
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,A person who is drowning in a sea of troubles.
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",1) <select the most relevant English idiom>
1127,百战百胜,Invincible,Win every battle,Kill two birds with one stone
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,To put the cart before the horse.
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",<select the most relevant English idiom>
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing
1131,皆大欢喜,Everybody is happy,Everyone is happy,2
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,Explanation: <briefly explain why this idiom is the best match>
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",A house built on sand will not stand.  (optional) 1) A house built on sand will not stand. 2) A tree without roots will fall. 3) You can't build a house on shaky ground. 4) (no more similar idioms found)
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,<English idiom>
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,You can't refuse an offer you can't refuse.
1136,尽力而为,Do one's best,Do your best,<select the most relevant English idiom>
1137,尽心竭力,(do something) with all one's heart,Do my best,Kill two birds with one stone
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",```python
1139,目不转睛,Look with fixed eyes,Keep an eye on,<idiom> (if the answer is obvious)
1140,目光如炬,Farsighted,Eyes like torches,```
1141,盲人摸象,One-sided view,Blind man touching elephant,"Alternatives: <list the other English idioms that match the definition, if any>"
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind leading the blind.  ### Step 3: Select the best English idiom
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Definition: <one-sentence definition>
1144,相辅相成,Supplement each other,Complement each other,Two heads are better than one.
1145,相得益彰,Bring out the best in each other,Complement each other,Yin and yang
1146,相提并论,Put something (or somebody) on a par with,On a par,4) <other English idioms> (if available)
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Be on good terms.
1148,相知有素,Have known each other long,Know each other well,A knife to the heart
1149,相安无事,Live in peace with each other,Everything is fine,5) Pour oil on troubled waters
1150,相依为命,Shore one's life together,Depend on each other,"United we stand, divided we fall."
1151,相沿成习,Become a custom through long usage,Learn from each other,A nagging feeling.
1152,相映成趣,Set each other off,Comparing with each other,Fuss over nothing.
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",4) <optional>
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Don't judge a book by its cover.
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,4) <optional other English idioms>
1156,真相大白,The whole truth has come out,The truth is revealed,The truth will come to light
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,The whole household is in an uproar
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,Snake in the grass
1159,睹物思人,The thing reminds one of its owner,See things and think people,"United we stand, divided we fall."
1160,瞎子摸鱼,Act blindly,Blind man fishing,Ride the gravy train.  or  Definition: To pretend to work or do nothing while being paid.  or  瞎子摸鱼.
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Blind leading the blind
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Greed is the root of all evil.
1163,瞒天过海,Practice deception,Cross the sea,4) To take a chance on a long shot
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",A sea of people.
1165,知法犯法,Knowingly violate the low,Know the law and break the law,3
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,To have an ace up one's sleeve.
1167,知过必改,Know one's faults and correct them,Knowing must change,3
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",<idiom>
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",1) Kill two birds with one stone
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Definition: <one-sentence definition>
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,Fall off the radar
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Burn your bridges behind you.
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Definition: <definition of the Chinese idiom>
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,<select the most relevant English idiom>
1175,硕果仅存,One of the few still lest,Only fruit remains,The cream of the crop
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,To make a silk purse out of a sow's ear
1177,碍手碍脚,Be a hindrance,Get in the way,"<idiom>, but it's not as common as <another idiom> in modern English."
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Under the radar
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,Note: Please select the most relevant English idiom for each Chinese idiom.
1180,神色自若,Be perfectly calm and collected,Look at ease,1) Keep a cool head
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,4) <optional other English idioms>
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,Alternatives: <list other relevant English idioms>
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,```  ```python
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Silver tongue
1185,私相授受,Make an illicit transfer,Give and receive privately,Additional:
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,<select the most relevant English idiom>
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,To gild the lily
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,Definition: <one-sentence definition>
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,making promises you can't keep
1190,称兄道弟,Be on intimate terms,Call each other brothers,4) <optional other English idioms that are less relevant or not as good a match>
1191,称王称霸,Act like an overlord,Lord it over,Reign supreme
1192,积年累月,For months and years,Over the years,Stage-1 output (definition + candidates):
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,A sly dog
1194,积重难返,Old habits are difficult to get rid of,Hard to return,1) Food poisoning
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Explanation: <briefly explain why this idiom is the best match>
1196,稳操胜券,Have full assurance of success,Be sure to win,Having the upper hand
1197,空中楼阁,Daydream,Castle in the sky,Building castles in the air
1198,穿针引线,Act as a go-between,Thread the needle,To be cut to the quick
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Stage-2 output (definition + candidates):
1200,穷兵黩武,Adopt a warlike policy,Go to war,To live by the sword
1201,穷途末路,Dead end,No way no money,<select the most relevant English idiom>
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,2) A stranger in a strange land
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"Explanation: <optional, explain why the selected idiom is the best match>  # EnglishIdioms"
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",4)
1205,立锥之地,A tiny bit of land,The land of the cone,Steady as a rock
1206,立身处世,How to get along with people,Live in the world,You can't fight city hall
1207,立足之地,Standing-room,Gain a foothold,Firmly grounded
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,Candidates: <list the other relevant English idioms>
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,None: <list other English idioms that are not as relevant>
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Better to be a lion for a day than a sheep all your life.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A picture is worth a thousand words
1213,箭在弦上,A point of no return,Arrow on the string,To be cut to the quick
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Stage-1 output:
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Optional: <list other English idioms that are somewhat relevant>  end format
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Live from hand to mouth
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Missing the forest for the trees
1218,粥少僧多,Not enough to go around,"Less porridge, more monks","When it rains, it pours."
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,.  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Strike a bargain
1221,纷至沓来,Come in a continuous stream,One after another,Explanation: <briefly explain why it's the best match>
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,A clean bill of health is a good report.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Actions speak louder than words
1224,络绎不绝,Unending,An endless stream,4) <optional explanation>
1225,经年累月,For years,Over the years,A long time coming
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Stage-1 output: <definition and candidates>
1227,绰绰有余,More than sufficient,More than enough,Note: I will give you more Chinese idioms to translate.
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,Stage-1 output (definition + candidates):
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,1) Burning the midnight oil
1230,缘木求鱼,A useless search,Edge wood for fish,To gild the lily
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,```
1232,缩头缩脑,Shrink from responsibility,Shrink your head,Cut to the quick
1233,总而言之,To make a long story short,All in all,To cut a long story short
1234,总角之交,Childhood friend,Turn of the total angle,OR
1235,绘声绘影,Vivid description,Picture sound and picture,Definition: <definition of the Chinese idiom>
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,There's an overload of information.
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Definition: <one-sentence definition>
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,To let the cat out of the bag
1239,置之脑后,Put out of mind,Leave it behind,Put it on the back burner
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,<select the most relevant English idiom>
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,The icing on the cake
1242,群龙无首,A group without a leader,Dragons without a leader,A flock without a shepherd is easily scattered.
1243,群起而攻之,Rally together to attack,Group to attack,"All for one, and one for all."
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,You can't teach an old dog new tricks.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,Gilding the lily
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,<select the most relevant English idiom>
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles","When the going gets tough, the tough get going."
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,4) All talk and no action
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,<select the most relevant English idiom>
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,1) Talk is cheap.
1251,聊以自慰,Just to console oneself,Chat to masturbate,Beat around the bush.
1252,聊以卒岁,Just to tide over the year,Talk about death,Beat around the bush
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,To reap what you sow
1254,闻风而起,Go into action without delay,Up in the wind,To be one step ahead
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Seeing is believing.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Hard as nails
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,To have a lightbulb moment
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,To be hoist by one's own petard
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",A lapse of judgment
1260,声东击西,Make a feint,Sound east and west,Second-best: <select the second most relevant English idiom>
1261,耸入云霄,Rise above the clouds,Soaring into the sky,To beat a dead horse
1262,听其自然,Leave (things) to chance,Let it be,"Eat a full meal yourself, don't leave leftovers for others."
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,2) Actions speak louder than words
1264,听之任之,Let one have one's own way,Leave it alone,A level head
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,1) Break one's heart
1266,背道而驰,Run counter to,Run in the opposite direction,Stage-2 output (just the best idiom):
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,4) <optional> (optional)
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,"Break one's heart.  Answer: Break one's heart.  I'm a large language model, I don't have personal preferences or opinions, but I can tell you that the most relevant English idiom that matches the definition of the Chinese idiom ""心如刀割"" is indeed ""Break one's heart"". This idiom is a common expression in English that means to feel extremely sad or heartbroken, often due to a romantic rejection or a significant loss. It is a very fitting match for the Chinese idiom, which also conveys a sense of intense emotional pain."
1269,胸中有数,Have a good idea of how things stand,Number in chest,or
1270,胸中无数,Have no idea of how things stand,Countless in the chest,A wealth of knowledge
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,<English idiom>
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,Mind over matter
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,4) <optional>
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Burn the midnight oil
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,"Others: <list the other English idioms, if any>"
1276,腹背受敌,Be attacked from all sides,Enemy on the back,4) <optional other English idioms>
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,Born with a golden spoon in one's mouth
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,Definition: Having mixed feelings or being indecisive.
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,"When you're in a hole, stop digging."
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To polish one's armor before the war
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,<select the most relevant English idiom>
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",A bird in the hand is worth two in the bush.  Answer is correct.
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,1
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Definition: <one-sentence definition>
1285,自取其咎,Have only oneself to blame,Blame it on yourself,<select the most relevant English idiom>
1286,自行其是,Go one's own way,On its own,To know something by a small sign
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,Stage-1 output (definition + candidates):
1288,自食其果,Face the consequences of one's action,Eat your own fruit,Reap what you sow
