|src|true_meaning|literal_translation|predicted
86|दिल जीतना|to win someone's affection|to win the heart|一见如故
87|दिल पर लेना|to take something personally|to take to the heart|不知人间有羞耻事
88|दिल लगाकर काम करना|to work wholeheartedly|to work with the heart attached|闭门造车
89|दिल में बात रखना|to hide one’s feelings|to keep the matter in the heart|不打自招
90|दिल पर पत्थर रखना|to act bravely despite pain|to place a stone on the heart|依样画葫芦
91|दिल जलना|to feel jealous or envious|for the heart to burn|烟消云散
92|दिल बहलाना|to distract from sadness|to amuse/console the heart|甘之如饴
93|दिल धड़कना|to feel nervous or excited|for the heart to beat|饱食终日
94|दिल खोलकर देना|to be generous|to give with the heart open|欺人太甚
95|दिल में चोर होना|to have guilt or bad intentions|for there to be a thief in the heart|鸡鸣狗盗
96|दिल में बसना|to be deeply loved or remembered|to dwell in the heart|闭门造车
97|दिल का हाल बताना|to express inner feelings|to tell the condition of the heart|不知人间有羞耻事
98|दिल टूट जाना|to feel heartbroken|for the heart to break|皮之不存，毛将焉附
99|दिल खुश हो जाना|to become happy|for the heart to become happy|欺人太甚
100|दिल में बात आना|to get an idea or feeling|for a thought to come into the heart|不到黄河心不死
101|दिल से उतर जाना|to lose affection or trust|to descend/fall from the heart|量体裁衣
102|दिल से लगाना|to love or treat affectionately|to press/hold to the heart|一寸光阴一寸金
103|दिल लगा रहना|to stay interested or focused|to remain heart-attached|鸡鸣狗盗
104|दिमाग चलना|to think cleverly|for the mind/brain to run|一差二错
105|दिमाग खराब होना|to lose temper or sanity|for the mind to go bad|锋芒所向
106|दिमाग लगाना|to use intelligence or creativity|to apply the mind|鼠窃狗盗
107|दिमाग ठिकाने लगाना|to discipline or bring to senses|to put the mind in its place|丢卒保车
108|दिमाग का दही होना|to get mentally exhausted|the brain to become curd|一差二错
109|दिमाग घुमाना|to confuse or manipulate someone|to spin/turn someone’s mind|一意孤行
110|दिमाग का ताला खोलना|to start thinking or understanding|to open the lock of the mind|开天辟地
111|दिमाग खाना|to irritate by constant nagging|to eat the brain|饱食终日
112|दिमाग लग जाना|to focus attention on something|for the mind to get engaged|鼠窃狗盗
113|दिमाग में बात आना|to get a sudden idea|for an idea to come into the mind|一语道破
114|पानी-पानी होना|to feel embarrassed or ashamed|to become water-water|饱食终日
115|पानी फिर जाना|to have plans fail suddenly|for water to go over (it)|鸡鸣狗盗
116|पानी मांगना|to beg for mercy|to ask for water|不甘后人
117|पानी उतारना|to humiliate someone publicly|to bring down/drain the water|泾渭不分
118|पानी सिर से गुजरना|to reach the limit of patience|for water to pass over the head|泥水摸鱼
119|पानी में आग लगाना|to attempt the impossible|to set fire in water|泾渭不分
120|पानी पर लिखा|to be temporary or futile|written on water|骄兵必败
121|पानी बराबर होना|to be equal in strength or skill|to be equal like water|鸡鸣狗盗
122|पानी पीना|to feel comfortable after fear|to drink water|鸡鸣狗盗
123|पानी मांगना पड़ना|to be defeated badly|to have to ask for water|不甘后人
124|पानी लाना|to bring respect or reputation|to bring/fetch water|洞若观火
125|हाथ बँटाना|to help or assist someone|to share/divide the hand|拾人牙慧
126|हाथ धोकर पीछे पड़ना|to chase or target relentlessly|to wash one’s hands and go after|一寸丹心
127|हाथ खड़े कर देना|to give up completely|to make (one) raise hands|下车伊始
128|हाथ पाँव फूल जाना|to panic or get nervous|for hands and feet to bloom|一寸光阴一寸金
129|हाथ मलना|to regret something deeply|to rub the hands|探骊得珠
130|हाथ साफ़ होना|to be skilled or experienced|for the hand to be clean|皮之不存，毛将焉附
131|हाथ पर हाथ धरे रहना|to do nothing|to keep one hand resting on the other|挑肥拣瘦
132|हाथ की सफाई दिखाना|to show cleverness or skill|to show the hand’s cleanliness (sleight)|背城借一
133|हाथ में लेना|to take responsibility for something|to take in hand|欺人太甚
134|हाथ से निकल जाना|to miss an opportunity|to go out of the hand|闭门造车
135|हाथ लगना|to get caught or succeed|to come to the hand|一寸光阴一寸金
136|हाथ धोना|to lose something completely|to wash hands|闭门造车
137|हाथ मिलाना|to collaborate or agree|to join hands|闭门造车
138|हाथ बाँधना|to restrict or tie someone’s ability|to tie/bind the hands|拾人牙慧
139|हाथ ऊँचा होना|to be more powerful or dominant|for the hand to be higher|鼠窃狗盗
140|हाथ जलना|to learn by mistake|for the hand to be burned|烟消云散
141|हाथ थामना|to support someone|to hold the hand|一鼓作气
142|हाथ पसारना|to beg or plead|to spread the hand (for alms)|拾金不昧
143|हाथ काटना|to separate or break relation|to cut the hand|挑肥拣瘦
144|हाथ मोड़ना|to refuse or reject something|to twist the hand|一举两得
145|पैर पसारना|to spend or expand beyond means|to spread the feet|推己及人
146|पैर जमाना|to settle firmly|to set the feet firm|坐地分赃
147|पैर पकड़ना|to beg for forgiveness|to hold the feet|安于现状
148|पैर तले ज़मीन खिसकना|to be shocked or lose ground|for the ground to slip from under the feet|不知所云
149|पैर पर कुल्हाड़ी मारना|to harm oneself by one’s own actions|to strike an axe on one’s foot|皮之不存，毛将焉附
150|पैर पीछे खींचना|to withdraw from commitment|to pull the feet back|鼠窃狗盗
151|पैर फैलाना|to extend scope gradually|to spread the feet|蚂蚁啃骨头
152|पैर रोकना|to restrain or hesitate|to stop the feet|骄兵必败
153|पैर रखना|to begin something new|to place a foot|坐地分赃
154|पैर उठाना|to show disrespect or overconfidence|to lift the foot|坐地分赃
155|मुँह बनाना|to show annoyance or sadness|to make a face|不厌其烦
156|मुँह खोलना|to start speaking up|to open the mouth|不分彼此
157|मुँह लटकाना|to look disappointed|to hang the face|一举两得
158|मुँह की खाना|to suffer humiliation|to eat of the mouth|饱食终日
159|मुँह मोड़ना|to turn away or refuse help|to turn the face away|鼠窃狗盗
160|मुँह दिखाना|to appear shamelessly after wrongdoing|to show the face|画虎类狗
161|मुँह में राम बगल में छुरी|to be deceitful in nature|Ram in the mouth, knife in the armpit|一举两得
162|मुँह माँगी मुराद मिलना|to get exactly what one wanted|to get the wish asked by mouth|两面三刀
163|मुँह बंद रखना|to stay silent|to keep the mouth closed|闭门造车
164|मुँह खुलवाना|to make someone speak|to make (someone) open the mouth|闭门造车
165|मुँह चुराना|to avoid facing someone|to hide/steal the face (avoid)|不知人间有羞耻事
166|मुँह तोड़ जवाब देना|to give a fitting reply|to give a mouth-breaking reply|不知人间有羞耻事
167|मुँह में घी शक्कर|used to bless or hope for good news|ghee and sugar in the mouth|饱食终日
168|मुँह लगना|to act too familiar with elders|to get attached to the mouth|鸡鸣狗盗
169|मुँह में जुबान न होना|to be timid or unable to speak up|to not have a tongue in the mouth|不知人间有羞耻事
170|मुँह से बात निकलना|to accidentally reveal something|for the words to come out of the mouth|不到黄河心不死
171|हिम्मत हारना|to lose courage|to lose courage|不甘示弱
172|हिम्मत रखना|to stay strong and confident|to keep courage|不甘休
173|हिम्मत बाँधना|to encourage oneself|to tie/bind courage|一寸光阴一寸金
174|हिम्मत जुटाना|to gather courage|to gather courage|闭门造车
175|हिम्मत टूटना|to become hopeless|for courage to break|闭门造车
176|हिम्मत दिखाना|to show bravery|to show courage|疾风知劲草
177|हिम्मत बढ़ाना|to motivate or encourage someone|to increase courage|不上不下
178|जुबान चलाना|to talk disrespectfully|to run the tongue|go from door to door (or house to house)
179|जुबान फिसलना|to say something by mistake|for the tongue to slip|闭门造车
180|जुबान देना|to make a promise|to give one’s tongue (word)|功到自然成
181|जुबान रखना|to keep one’s word|to keep one’s tongue (word)|依样画葫芦
182|जुबान काटना|to regret saying something|to cut/bite the tongue|量力而行
183|जुबान पकड़ना|to hold someone to their words|to catch/hold the tongue|问道于盲
184|जुबान पर काबू रखना|to control speech|to keep control on the tongue|一寸光阴一寸金
185|जुबान लगना|to get into an argument|to get on the tongue|鼠窃狗盗
186|जुबान बंद रखना|to stay silent intentionally|to keep the tongue shut|不敢越雷池一步
187|दाँत पीसना|to show silent anger|to grind the teeth|不甘后人
188|दाँत दिखाना|to laugh unnecessarily|to show the teeth|画饼充饥
189|दाँत गिनाना|to mock or insult someone|to count the teeth|两全其美
190|दाँत काटी रोटी|to have a close friendship|tooth-bitten bread|吃里扒外
191|दाँत टूट जाना|to be defeated or embarrassed|for the teeth to break|一孔之见
192|पसीना बहाना|to work hard|to make sweat flow|百炼成钢
193|पसीना छुड़ाना|to frighten or exhaust|to make someone break into sweat|闭门造车
194|पसीना निकलना|to feel nervous or hot|for sweat to come out|闭门造车
195|पसीना-पसीना होना|to be drenched in sweat (from work or fear)|to become sweat-sweat (drenched)|皮之不存，毛将焉附
196|खून पसीना एक करना|to work tirelessly|to make blood and sweat one|烟消云散
197|खून खौलना|to feel extreme anger|for the blood to boil|烟消云散
198|खून जलाना|to waste emotional energy|to burn blood|烟消云散
199|खून चूसना|to exploit someone harshly|to suck blood|欺软怕硬
200|खून में उबाल आना|to be fired up with passion|for the blood to come to a boil|烟消云散
201|खून पसीने की कमाई|hard-earned money|earnings of blood and sweat|皮之不存，毛将焉附
202|खून सफेद होना|to become heartless or selfish|for the blood to become white|闭门造车
203|खून चढ़ना|to feel energetic or brave|for the blood to rise|饱食终日
204|खून उतरना|to lose courage suddenly|for the blood to descend|烟消云散
205|पसीने छूटना|to panic under pressure|for sweats to break out|甘之如饴
206|खून जम जाना|to be terrified|for the blood to freeze/clot|一泻千里
207|खून देना|to sacrifice selflessly|to give blood|供不应求
208|खून का रिश्ता|blood relation|a relation of blood|饱食终日，无所用心
209|खून बहाना|to fight fiercely|to make blood flow|(or) be at one's wits
210|खून खराबा होना|to result in violence or bloodshed|for bloodshed/ruin to happen|添油加�
211|दिल थाम लेना|to feel suspense or fear|to hold the heart|不识时务
212|दिल लगा लेना|to fall in love deeply|to set/attach the heart|不到黄河心不死
213|दिल में आग लगना|to feel jealousy or anger|for fire to ignite in the heart|烟消云散
214|दिल दहल जाना|to be terrified|for the heart to shudder|不到黄河心不死
215|दिल धकधक करना|to feel nervous or anxious|for the heart to throb ‘dhak-dhak’|鼠窃狗盗
216|दिल में उतरना|to become likable or close to heart|to descend into the heart|顺藤摸瓜
217|दिल में ठंडक पड़ना|to feel relief or satisfaction|for coolness to fall in the heart|一寸光阴一寸金
218|दिल को छू जाना|to touch emotionally|to go and touch the heart|闭门造车
219|दिल जीत लेना|to win affection|to win the heart|一日千里
220|दिल में कसक रह जाना|to feel unfulfilled desire or regret|for a pang to remain in the heart|如愿以�
221|दिल का चैन खोना|to lose peace due to love or worry|to lose the heart’s peace|欺人太甚
222|दिल बहल जाना|to feel consoled|for the heart to be consoled/amused|不知所以
223|दिल कड़ा करना|to act firmly despite emotions|to make the heart hard|弃旧图新
224|दिल बैठ जाना|to lose hope or courage|for the heart to sit/sink|不到黄河心不死
225|दिल बदलना|to change one’s opinion or feelings|to change the heart|New
226|साँप निकल गया, लकीर पीटते रह गए|to act after the damage is already done|the snake went out; (they) kept beating the line|一寸丹心
227|साँप सूँघ जाना|to become completely silent out of fear|for a snake to sniff (one)|闭门造车
228|साँप और नेवले की लड़ाई|a fight between sworn enemies|a snake-and-mongoose fight|争权夺利
229|साँप के मुँह में छछूंदर|to be stuck in an impossible situation|a shrew in the snake’s mouth|闭门造车
230|साँप को दूध पिलाना|to favor someone who will harm you later|to feed milk to a snake|一寸丹心
231|साँप की केंचुली बदलना|to change completely in nature or appearance|for a snake to change its slough/skin|蚂蚁啃骨头
232|साँप भी मर जाए और लाठी भी न टूटे|to solve a problem smartly without harm to anyone|the snake die too and the stick not break|闭门造车
233|साँप का बच्चा|a dangerous or deceitful person|a snake’s offspring|小试锋芒
234|साँप के बिल में हाथ डालना|to invite trouble knowingly|to put a hand into a snake’s burrow|闭门造车
235|साँप निकलते ही लकीर पीटना|to regret after losing the opportunity|to beat the line once the snake has left|一刻千金
236|शेर की सवारी करना|to take a dangerous or risky decision|to ride a lion|皮之不存，毛将焉附
237|शेर बनना|to act bravely or arrogantly|to become a lion|成家立业
238|शेर का दिल रखना|to be very courageous|to keep/have a lion’s heart|尊师重道
239|शेर के मुँह में हाथ डालना|to challenge danger directly|to put a hand in a lion’s mouth|不务空名
240|शेर की तरह गरजना|to speak fearlessly or loudly|to roar like a lion|闭门造车
241|शेर का शिकार करना|to achieve a big or risky goal|to hunt a lion|闭门造车
242|लोमड़ी की तरह चालाक|to be extremely cunning|cunning like a fox|如狼似虎
243|कुत्ते की तरह भौंकना|to shout without reason|to bark like a dog|如蚁附膻
244|कुत्ते की मौत मरना|to die miserably or without dignity|to die a dog’s death|死而不对
245|कुत्ते की पूँछ टेढ़ी की टेढ़ी|bad habits never change|a dog’s tail—crooked remains crooked|不识时务
246|कुत्ते के भौंकने से हाथी नहीं रुकता|great people ignore petty criticism|by a dog’s barking the elephant doesn’t stop|不识时务
247|कुत्ते की दुम टेढ़ी की टेढ़ी|incorrigible by nature|a dog’s tail—crooked-crooked|一差二错
248|कुत्ते की तरह पीछे पड़ना|to chase someone relentlessly|to get after (someone) like a dog|一差二错
249|बंदर क्या जाने अदरक का स्वाद|the unworthy cannot appreciate value|what would a monkey know of ginger’s taste|有眼不识泰山
250|बंदर के हाथ में उस्तरा|a dangerous thing in foolish hands|a razor in a monkey’s hand|不上不下
251|बंदर नाच देखना|to enjoy entertainment or drama|to watch a monkey dance|不到黄河心不死
252|बंदर घुड़की देना|to make empty threats|to give a monkey-like browbeating|不知好歹
253|बंदर के हाथ नारियल|valuable thing with an undeserving person|a coconut in a monkey’s hand|不到黄河心不死
254|बिल्ली के गले में घंटी बाँधना|to take initiative in a dangerous task|to tie a bell on the cat’s neck|一鼓作气
255|बिल्ली की तरह मुँह बनाना|to act innocent after wrongdoing|to make a face like a cat|一误再误
256|बिल्ली की तरह चुप रहना|to remain silent out of guilt or fear|to stay quiet like a cat|不敢越雷池一步
257|बिल्ली के भाग्य से छींका टूटा|to get something valuable by pure luck|by the cat’s fortune the hanging rack broke|不知人间有羞耻事
258|चूहे बिल्ली का खेल|a game of chase and evasion|a cat-and-mouse game|添油加�
259|चूहे दौड़ना|to feel hungry|mice to run (about)|磨杵成针
260|गधे के सिर से सींग गायब|something missing without a trace|horns gone from the donkey’s head|一鼓作气
261|गधे पर बैठकर शेर की बात करना|to act proud without reason|to sit on a donkey and talk of a lion|闭门造车
262|गधे को घोड़ा बनाना|to exaggerate someone’s abilities|to make a donkey into a horse|两头三臂
263|गधे को फूलों की माला पहनाना|to honor an undeserving person|to put a garland of flowers on a donkey|甘之如饴
264|गधे के कान में बांसुरी|to waste effort on someone ignorant|a flute in a donkey’s ear|甘之如饴
265|गाय का दूध पीना|to live peacefully and simply|to drink the cow’s milk|一差二错
266|गाय बनना|to act innocent or submissive|to become a cow|成家立业
267|गाय के आगे बीन बजाना|to explain something to someone who won’t understand|to play a reed-pipe before a cow|一唱一和
268|ऊँट के मुँह में जीरा|too little for a large need|cumin in a camel’s mouth|探骊得珠
269|ऊँट पहाड़ के नीचे|to meet one’s superior or defeat|camel beneath the mountain|不到达
270|ऊँट के मुँह में खजूर|tiny reward for great effort|a date in a camel’s mouth|价廉物美
271|ऊँट की चाल चलना|to act steadily but slowly|to walk with the camel’s gait|坐地分赃
272|ऊँट रेत में सिर छिपाना|to ignore reality or hide from truth|for the camel to hide its head in sand|量力而行
273|घोड़े बेचकर सोना|to sleep peacefully without worry|to sleep having sold the horses|鸡鸣狗盗
274|घोड़े पर सवार होना|to be in a hurry or overexcited|to be mounted on a horse|一马当先
275|घोड़े का नाल पहनना|to try something superstitious for luck|to wear a horse’s horseshoe|坐视不救
276|घोड़े की लगाम कसना|to tighten control|to tighten the horse’s reins|一差二错
277|घोड़े दौड़ाना|to act hastily without thinking|to run the horses|骄兵必败
278|मछली पानी से बाहर|to feel uncomfortable in a strange place|fish out of water|不到黄河心不死
279|मछली हाथ से निकलना|to miss an opportunity|for the fish to slip from the hand|不知人间有羞耻事
280|मछली पकड़ना|to manipulate a situation for gain|to catch fish|疾恶如仇
281|मछली मरना|to face downfall silently|for a fish to die|鸡鸣狗盗
282|मगरमच्छ के आँसू|false show of sympathy|crocodile’s tears|闭门造车
283|मगरमच्छ बनना|to act powerful or arrogant falsely|to become a crocodile|成家立业
284|मगरमच्छ का शिकार करना|to take on a huge challenge|to hunt a crocodile|甘之如饴
285|सांड बनना|to act angrily or uncontrollably|to become a bull|成家立业
286|सांड को लाल कपड़ा दिखाना|to provoke someone deliberately|to show a red cloth to a bull|众口铄金
287|सांड की तरह दौड़ना|to rush without thinking|to run like a bull|如狼似虎
288|सांड की तरह जिद्दी|to be very stubborn|stubborn like a bull|如蚁附膻
289|सांड की तरह ताकतवर|to be physically strong|strong like a bull|如蚁附膻
290|तेल देखो तेल की धार|to wait and watch patiently|look at the oil—the stream of the oil|一差二错
291|तेल लगाना|to flatter or please for benefit|to apply oil|画饼充饥
292|तेल निकलना|to get exhausted completely|for oil to come out|画虎类狗
293|तेल पानी एक होना|to be completely incompatible|for oil and water to be one|一唱一和
294|तेल जलाना|to work hard late into the night|to burn oil|烟消云散
295|धन पानी की तरह बहाना|to waste money lavishly|to let wealth flow like water|like a rich man
296|धन दौलत इकट्ठी करना|to accumulate wealth|to gather wealth and riches|量力而行
297|धन का घमंड होना|to be arrogant about wealth|to have pride of wealth|义不在言
298|धन के पीछे भागना|to be greedy for money|to run after wealth|wealth is the first necessity
299|धन का नशा चढ़ना|to be blinded by riches|for the intoxication of wealth to rise|wealth and power have been the driving forces
300|धन कमाना|to earn wealth|to earn wealth|不能自拔
301|धन की बरसात होना|to receive great fortune|for a rain of wealth to occur|量力而行
302|धन को पानी समझना|to spend carelessly|to consider wealth as water|riches are the first necessity
303|धन का दुरुपयोग करना|to misuse wealth|to misuse wealth|money makes the mare go
304|धन देना|to offer charity or contribution|to give wealth|供不应求
305|नजर लगना|to be jinxed or affected by envy|for the (evil) eye to be cast|望眼欲穿
306|नजर उतारना|to remove the evil eye|to take off/ward off the eye|退而不进
307|नजर बचाना|to avoid eye contact|to save oneself from the eye|闭门造车
308|नजर डालना|to glance or check|to cast a glance|闭门造车
309|नजर चुराना|to avoid someone intentionally|to steal/avoid the eye|一目了然
310|नजर रखना|to keep watch on something|to keep an eye|Keep the needle in sight and take the rest of the time
311|नजर मिलाना|to look straight and confidently|to meet the eyes|画饼充饥
312|नजर में आना|to get attention or recognition|to come into sight|一目了然
313|नजर से गिरना|to lose respect in someone’s eyes|to fall from (someone’s) eyes|一差二错
314|नजरों में बसना|to be deeply admired or loved|to dwell in (someone’s) eyes|一日千里
315|मुँह की बात छीनना|to say what someone was about to say|to snatch the words from (someone’s) mouth|闭门造车
316|रूठा मन मनाना|to reconcile after disagreement|to coax the sulking mind/heart|饱食终日
317|मन बनना|to decide willingly|for the mind to be made|闭门造车
318|मन भरना|to lose interest or get satisfied|for the mind to fill/satiate|fill one's mind with
319|मन लगाना|to stay focused|to set the mind (on)|be mesmerized by money
320|मन मारना|to suppress one’s desires|to kill/suppress the mind|一人难如千人意
321|मन में बैठना|to be convinced deeply|to sit in the mind|一枕黄粱
322|मन में बात रखना|to keep things inside|to keep the matter in the mind|人心向背
323|मन बहलाना|to divert oneself pleasantly|to amuse/entertain the mind|be a giant among dwarfs
324|मन से उतरना|to lose affection for someone|to come down from the heart/mind (lose favor)|一人难如千人意
325|मनमानी करना|to act selfishly or on one’s own terms|to do according to one’s own mind|一得之功
326|दो नावों पर सवार होना|to try doing two opposite things at once|to ride on two boats|不上不下
327|दूध का जला छाछ भी फूंककर पीता है|once bitten, twice shy|one burned by milk even blows on buttermilk before drinking|不识时务
328|दूध का दूध, पानी का पानी करना|to reveal the truth or clarify everything|to make milk (be) milk and water (be) water|饱食终日，衣食终日
329|दूध में मक्खी की तरह|an unwanted person in a good place|like a fly in milk|一则以喜，一则以惧
330|दूध का कर्ज चुकाना|to repay parents' love and care|to repay the debt of milk|问道于盲
331|दूध में नीम का पत्ता|something that ruins a good thing|a neem leaf in milk|不到黄河心不死
332|दूध का दूध अलग करना|to identify right and wrong clearly|to separate milk as milk|不同狗彘
333|दूध की धार बनना|to prosper or flourish|to become a stream/jet of milk|一误再误
334|दूध पीता बच्चा नहीं हूँ|I’m not naive anymore|I am not a milk-drinking child|不吃卯粮
335|दूध की नदियाँ बहाना|to dream of prosperity|to make rivers of milk flow|两袖清风
336|घर की मुर्गी दाल बराबर|to undervalue what one has|the chicken of the house equals lentils|house to house
337|घर फूँक तमाशा देखना|to risk everything for curiosity|to burn the house and watch the show|闭门造车
338|घर का भेदी लंका ढाए|an insider can cause great harm|the insider of the house topples Lanka|户限为穿
339|घर की बात बाहर निकलना|to leak private matters|the house’s talk to go outside|戒骄戒躁
340|घर बसाना|to settle down or start a family|to set up/build a home|扬汤止沸
341|घर उजड़ना|to lose everything|the home to be ruined|戒骄戒躁
342|घर में घुसकर मारना|to attack boldly|to enter the house and beat|门庭若市
343|घर का रास्ता भूल जाना|to wander aimlessly or forget priorities|to forget the way home|不知人间有羞耻事
344|घर आँगन में झगड़ा|domestic disputes|a quarrel in the house courtyard|争权夺利
345|घर की लक्ष्मी|a woman considered the prosperity of a home|the house’s Lakshmi|一目了然
