,src,true_meaning,literal_translation,predicted
829,दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Stage-2 output (justification):
830,जुबान बंद कर देना,to silence someone completely,to shut the tongue,Ignore something
831,जुबान काट लेना,to regret words spoken,to bite the tongue,To cut off one's nose to spite one's face
832,जुबान कसना,to rebuke harshly,to tighten the tongue,Break the silence
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,To be open and transparent
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,A person who is always complaining and finding fault with others.
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,<select the most relevant English idiom>
836,जुबान सरक जाना,to misspeak,for the tongue to slide,to be in a tangle
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Stage-1 output: <english idiom>
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,To have a strong connection or bond
839,पसीना रोकना,to relieve effort,to stop sweat,Keep your head
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),to be on pins and needles
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,To have a headache
842,सीने में जलन होना,to feel envy,to have burning in the chest,Reason: <select the most relevant English idiom> and explain why it is the best match for the Hindi idiom.
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,<select the most relevant English idiom>
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,To have a burning desire
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,Stage-1 output:
846,रंग दिखाना,to reveal true colors,to show color,To show one's true colors
847,रंगीन होना,to enjoy life freely,to become colorful,To be in a good mood
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,To be overwhelmed with emotion
849,रंग उड़ना,to fade away,for the color to fly/fade,Explanation: <select the best explanation for the idiom>
850,रंग जमना,to gain traction,for color to set,To be mixed up
851,रंग लगना,to start celebrating,to have color applied,Reason: <select the most relevant English idiom>
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,Reason: <select the most relevant English idiom> and explain why it matches the Hindi idiom. Best: Add fuel to the fire
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,You should be careful about everything you do.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,Take full responsibility
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,to be wrapped up in one's own head
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,A grape is sour.
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,Stage-2 output:
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Going against the grain
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,A person wants to change their opinions or experiences over time.
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Be blind to the evidence
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,In the dark
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To own up to one's mistakes.
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Speak your mind
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Stage-1 output: <english idiom>
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Being so engrossed in one's own thoughts that they forget the world around them.
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Stage-1 output (definition + candidates):
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,<select the most relevant English idiom>
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,acting like a fool
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,<select the most relevant English idiom>
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,The blind man's eye opens.
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,live on a shoestring
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",To hear the name of someone but not see them.
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,A person who is blind can see anything.
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Hide in plain sight
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To bring someone out of the dark
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Show someone the way
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,To be in the dark
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,To be in the dark
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,To search for something in the dark.
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,A person with no knowledge or experience.
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,to be in a state of chaos
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Stage-1 output: <english idiom>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A leader who is blind to the truth can lead his followers astray.
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A stroke of luck
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,To lead someone in the dark
886,अंधा प्रेम करना,to love without reason,to love blindly,Stage-1 output: <english idiom>
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,A blind person can be guided by someone with vision.
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Blind as a bat
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To see the light of day
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,To be in the dark
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,To search for a path in the dark.
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Hide in the shadows
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,sow false rumors
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,Misfortune
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To blind someone with kindness
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",To hear the name of someone without seeing them.
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Blind as a bat
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To cry like a baby
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be lost in thought or confusion.
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,A blessing in disguise
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,<select the most relevant English idiom>
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To stumble
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Love is blind.
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Seek light in the dark
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Give someone a ray of hope
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Blind as a bat
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,<select the most relevant English idiom>
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,"Stage-2 output (justification): The Hindi idiom अंधे को सीधा रास्ता दिखाना can be translated to ""To point out the obvious or to show someone the way to something"" in English. The best English idiom that matches this definition is ""To point out the obvious."
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Stage-2 output (justification):
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Don't look a gift horse in the mouth.
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,To be in a state of confusion or disorientation.
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,Dodge a bullet
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,<select the most relevant English idiom>
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To steal from someone who is unaware of it.
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,To give someone a mirror to reflect their flaws or shortcomings.
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To make the most of a bad situation.
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Look for something in the dark.
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To rush out of a dark place quickly.
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,Blind leading the blind
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,"In the dark, but not blind"
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To cut off one's nose to spite one's face
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,To act with a heavy hand.
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Stage-2 output:
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,Don't be afraid of the unknown.
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Point the way
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't be afraid of the dark.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Reason: <select the most relevant English idiom>
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be in a tight spot
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Reason: <select the most relevant English idiom>
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,<select the most relevant English idiom>
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",To be in a bind
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,To be in a state of bliss.
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,to be in a good mood
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play with one's heart and emotions.
935,दिल का मामला,a romantic issue,matter of the heart,A matter of the heart
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,To have a thick skin
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Stage-1 output: <english idiom>
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To have a sudden change in mood or feeling.
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,be indifferent to
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,A bond of friendship
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To feel a strong emotional reaction or passion.
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To have a strong will
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,<select the most relevant English idiom>
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,<select the most relevant English idiom>
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,think of something as a metaphor
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Think carefully
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Stage-2 output (contextualization):
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,It's a piece of cake
950,मुँह पर बोलना,to speak directly,to speak on the face,to speak out of turn
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To make someone feel good or kind.
952,नाक कटना,to lose honor,for the nose to be cut,To cut off one's nose to spite one's face
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Other: <select the other most relevant English idiom>
954,नाक बचाना,to save face,to save the nose,To keep one's nose clean and avoid trouble.
955,नाक दबाना,to force acceptance,to press the nose,Stage-2 output (justification):
956,नाक चढ़ाना,to act proudly,to raise the nose,<select the most relevant English idiom>
957,कान खड़े करना,to become alert,to make the ears stand up,Stage-2 output (justification for the output):
958,कान में बात डालना,to inform secretly,to put the matter into the ear,<select the most relevant English idiom>
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,<select the most relevant English idiom>
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,be on cloud nine
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To stand on one's own two feet
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Second Best: <select the second most relevant English idiom>
963,हाथ उठाना,to hit or bless,to raise the hand,To raise one's hand in a gesture of agreement or support.
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Make it clear
965,हाथ में खेलना,to control completely,to play in the hand,To play with something.
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Stage-2 output (justification):
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,Stage-2 output (justification):
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,To hold one's head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,A mood swing
970,सिर फोड़ना,to fight violently,to smash/break the head,Take a chance
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,Trouble
972,सिर का दर्द,a troublesome person,pain of the head,A headache that can't be relieved by any means.
973,सीने में जलन,to feel envy,burning in the chest,To be on fire with passion.
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,Stage-2 output (justification):
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,A fresh start
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To be cold-hearted
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Keep your cards close to your chest
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,To hold one's breath
979,मन बनाना,to make up one’s mind,to make up the mind,Stage-2 output (justification):
980,मन भर जाना,to lose interest,for the mind to become full,To have a heavy heart
981,मन खुश करना,to please someone,to make the mind happy,To put someone in a good mood
982,मन बदलना,to change opinion suddenly,to change the mind,<select the most relevant English idiom>
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Work hard
984,मन जीत लेना,to win hearts,to win the mind,Stage-2 output (justification):
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Other: <select the other relevant English idiom>
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,To feel like a prisoner or trapped in a situation.
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,bad luck
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,<select the most relevant English idiom>
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,bolt
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To take a breather
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),A person who is very emotional or easily moved by feelings.
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,spread rumors
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,play hardball
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,Stage-2 output (justification for the best idiom):
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Aha moment
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",Stage-2 output (justification):
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),To be worth it
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Hide in plain sight
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,Other: <select the other English idiom>
