,src,true_meaning,literal_translation,predicted
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To open one's eyes
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Alternates: <list the other English idioms that are also relevant>
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Alternatives:
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To blow one's top
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,<select the most relevant English idiom> OR
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Alternatives: <list the other English idioms that are somewhat relevant but not as good as the best one>
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,Please select the best English idiom that matches the definition of the Hindi idiom.
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,<English idiom> OR
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind leading the blind
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Searching for a needle in a haystack
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,In over one's head
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,A blind man can find his way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,<select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom>
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,<select the
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Banging one's head against a brick wall
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,To keep a weather eye open
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,<select the most relevant English idiom>
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To add fuel to the fire
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Stage-2 output (rationale):
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,The final answer is: To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to take a bite out of a lion's share.  The best answer is To try to take a bite out of a lion's share.  The final answer is To try to
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,1) Give someone a raw deal
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To fish in troubled waters.  ```python
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,1) To be at a loose end.
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,The king of the jungle
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A fish out of water
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,The elephant in the room
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,4) To be hoist by one's own petard
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Stage-1 output:
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Throw someone to the wolves
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To be in the dark
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,"Lead a horse to water, but you can't make it drink."
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Definition: <definition of the Hindi idiom>
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,"To do a good deed for its own sake, without seeking reward or recognition."
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,<select the most relevant English idiom>
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,<English idiom>
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,At sea
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile","To cut one's nose off to spite one's face  से बैर  suggests a sense of rivalry or conflict, and the phrase ""cut one's nose off to spite one's face"" implies a self-destructive act, which is similar to being afraid of someone weaker than you, as it shows a lack of confidence or strength.  चाहे कोई भी हो  (It doesn't matter who it is)  is a common phrase used in Hindi to express that one is afraid of someone weaker than them. The Hindi idiom is similar to the English idiom in the sense that both convey a sense of irrational fear or being afraid of something that is not a threat.  The English idiom ""To cut one's nose off to spite one's face"" is the best match for the Hindi idiom ""पानी में रहकर मगर से बैर"" as both convey a sense of self-destructive behavior and irrational fear.  The other options do not convey the same meaning as the Hindi idiom.  The English idiom ""To cry over spilt milk"" is about wasting time and energy on something that cannot be changed, and ""To be afraid of a ghost in your own house"" is about being afraid of something that is not real.  Both of these idioms do not convey the same meaning as the Hindi idiom.  The English idiom ""To cut one's nose off to spite one's face"" is the best match for the Hindi idiom ""पानी में रहकर मगर से बैर"" as both convey a sense of self-destructive behavior and irrational fear.  The other options do not convey the same meaning as the Hindi idiom.  The English idiom ""To cut one's nose off to spite one's face"" is the best match for the Hindi idiom ""पानी में रहकर मगर से बैर"" as both convey a sense of self-destructive behavior and irrational fear.  The other options do not convey the same meaning as the Hindi idiom.  The English idiom ""To cut one's nose off to spite one's face"" is the best match for the Hindi idiom ""पानी में रहकर मगर से बैर"" as both convey a sense of self"
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,"On cloud nine  |  Rationale: The Hindi idiom ""खुशियों के झूले झूलना"" translates to ""to swing on the swings of happiness."" This idiom suggests a carefree and joyful state, where one is fully immersed in happiness and contentment. The best English idiom that matches this definition is ""On cloud nine."" This idiom implies a state of extreme happiness and euphoria, where one feels as though they are floating on air, much like being on a cloud. The use of ""nine"" adds a sense of completeness and perfection to the idiom, emphasizing the idea that one is in a state of ultimate happiness and contentment. Therefore, ""On cloud nine"" is the most relevant English idiom that matches the definition of ""खुशियों के झूले झूलना."" |  Stage-3 output (evaluation):"
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,A lone wolf
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,Explanation: <briefly explain why the selected idiom is the best match>
935,दिल का मामला,a romantic issue,matter of the heart,"A matter of the heart.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means 'heart' or 'personal' in Hindi.  - added this one to match the nuance of ""dil ka"" which means"
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,<select the most relevant English idiom>
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Cut yourself some slack.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,<English idiom>
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,As fleeting as a whisper.
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Living alone
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To eat humble pie
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Live like a beast
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To be in the driver's seat
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,1) A wolf in sheep's clothing
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Be at sixes and sevens
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Dress to impress
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,<idiom> (with a brief explanation why it's the best choice)
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,At a loss for words
950,मुँह पर बोलना,to speak directly,to speak on the face,Shoot from the hip
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,<select the most relevant English idiom>
952,नाक कटना,to lose honor,for the nose to be cut,To be a pawn in a game of chess
953,नाक ऊँची करना,to make someone proud,to raise the nose high,To have an inflated sense of one's own importance.
954,नाक बचाना,to save face,to save the nose,```
955,नाक दबाना,to force acceptance,to press the nose,<select the most relevant English idiom> OR
956,नाक चढ़ाना,to act proudly,to raise the nose,To be on cloud nine
957,कान खड़े करना,to become alert,to make the ears stand up,1) A master of one's craft
958,कान में बात डालना,to inform secretly,to put the matter into the ear,To beat around the bush
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Don't cry over spilt milk.
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To be on shaky ground
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Explanation: <a brief explanation of the Hindi idiom and the selected English idiom>  |  Note: <any additional information or context> |  Stage-1 output: <the definition of the Hindi idiom and the candidates>  |  Answer: <the selected English idiom>  |  Explanation: <a brief explanation of the Hindi idiom and the selected English idiom>  |  Note: <any additional information or context> |  Stage-1 output: <the definition of the Hindi idiom and the candidates>  |  Answer: <the selected English idiom>  |  Explanation: <a brief explanation of the Hindi idiom and the selected English idiom>  |  Note: <any additional information or context> |  Stage-1 output: <the definition of the Hindi idiom and the candidates>  |  Answer: <the selected English idiom>  |  Explanation: <a brief explanation of the Hindi idiom and the selected English idiom>  |  Note: <any additional information or context> |  Stage-1 output: <the definition of the Hindi idiom and the candidates>  |  Answer: <the selected English idiom>  |  Explanation: <a brief explanation of the Hindi idiom and the selected English idiom>  |  Note: <any additional information or context> |  Stage-1 output: <the definition of the Hindi idiom and the candidates>  |  Answer: <the selected English idiom>  |  Explanation: <a brief explanation of the Hindi idiom and the selected English idiom>  |  Note: <any additional information or context> |  Stage-1 output: <the definition of the Hindi idiom and the candidates>  |  Answer: <the selected English idiom>  |  Explanation: <a brief explanation of the Hindi idiom and the selected English idiom>  |  Note: <any additional information or context> |  Stage-1 output: <the definition of the Hindi idiom and the candidates>  |  Answer: <the selected English idiom>  |  Explanation: <a brief explanation of the Hindi idiom and the selected English idiom>  |  Note: <any additional information or context> |  Stage-1 output: <the definition of the Hindi idiom and the candidates>  |  Answer: <the selected English idiom>  |
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Stage-2 output (best idiom):
963,हाथ उठाना,to hit or bless,to raise the hand,To throw in the towel
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,To get off scot-free
965,हाथ में खेलना,to control completely,to play in the hand,Playing with fire
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,OR
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be in someone's pocket
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,Definition: <definition of the Hindi idiom>
970,सिर फोड़ना,to fight violently,to smash/break the head,Make a mountain out of a molehill
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,Other options:
972,सिर का दर्द,a troublesome person,pain of the head,1) It's not my headache
973,सीने में जलन,to feel envy,burning in the chest,A guilty conscience
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,Alternatives: <list the other relevant English idioms>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Keep calm and carry on
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To feel let down
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,To sneak out
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,be struck dumb
979,मन बनाना,to make up one’s mind,to make up the mind,Get a taste of the world
980,मन भर जाना,to lose interest,for the mind to become full,To be beside oneself with grief
981,मन खुश करना,to please someone,to make the mind happy,To pull the strings from behind
982,मन बदलना,to change opinion suddenly,to change the mind,To have a change of heart
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,A blood relative
984,मन जीत लेना,to win hearts,to win the mind,"Explanation: <optional, brief explanation of why the selected English idiom is the best match>"
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Take the bull by the horns
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Alternatives: <list the other English idioms that match the definition>
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,"When it rains, it pours."
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,In my lifetime
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Cut and run
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To be left high and dry
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),2) Not worth a penny
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,<select the most relevant English idiom>
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,to spoil someone rotten
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,OR
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To be at a loss
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",1) Don't judge a book by its cover.
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Candidates:
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,"There is no perfect match for this idiom in English, but the closest idiom is:"
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,OR
