,src,true_meaning,literal_translation,predicted
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"Even if you want something, you still need two eyes to see it."
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Stage-2 output (justification):
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To bring something to light
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Point the way in the dark
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,In the dark
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Being in the blind spot
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Stage-2 output:
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Explanation: <select the best explanation for the idiom>
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Reasoning: <select the most relevant English idiom>
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Stage-2 output:
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A blind man leading the blind
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,Reason: <select the most relevant English idiom> and explain why it is the best match for the Hindi idiom.
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Don't see the forest for the trees
886,अंधा प्रेम करना,to love without reason,to love blindly,fall in love with someone who is blind to your true nature
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,To have someone's back
888,अंधे की लाठी,only source of dependence,a blind man’s staff,A blind man's hammer
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,dream of a bright future
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,To live in the dark
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,To look for a path in the dark
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To hide in the shadows.
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,To spread rumors
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,Bad luck
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To give someone a chance to see something they've never seen before.
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Reason: <select the best reason>
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,See with your own eyes
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To cry like a baby
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,drown in despair
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,"4) In the dark, you're on your own."
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,Stage-2 output:
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,Others: <select the 2 most relevant English idioms>
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind love has terrible consequences.
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,To look for a ray of hope in the darkness.
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,A blind man trying to find his way in the dark.
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,A blind person can still find their way around.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,To be scared of the unknown.
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,<select the most relevant English idiom>
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Stage-2 output:
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Miss the forest for the trees
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,See the world with fresh eyes
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,<select the most relevant English idiom>
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Reason: <select the most relevant English idiom>
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To steal from the blind
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,To give someone a mirror to see their flaws.
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,The night has its own beauty and secrets
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Look for something in the dark without knowing where to look.
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To shine through the gloom
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A fool's errand
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,<select the most relevant English idiom>
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,<select the most relevant English idiom>
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Acting within one's legal rights
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Leave someone in the dark
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,You should not live in the dark.
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Point someone in the right direction
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't be afraid of the dark.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Stage-2 output (justification):
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be grounded or rooted in reality.
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,fall from grace
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,Stage-2 output (justification):
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",To be in a pickle
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,To be in a good emotional state of being
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Stage-2 output:
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,Best reason: <select the most relevant English idiom>
935,दिल का मामला,a romantic issue,matter of the heart,Other: <list other relevant English idioms>
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Keep an open mind
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't underestimate your feelings.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To have a rollercoaster of emotions
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To make someone feel indifferent or apathetic.
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,A friendship that is built on trust and understanding.
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To set fire to one's heart.
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,To give and receive affection or love.
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To have a heart of gold
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To be in a frenzy
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,To have a hare-brained scheme
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,To be mentally exhausted or overwhelmed with thoughts and ideas.
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Stage-2 output:
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,To be mentally engaged
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,A person who is not good at expressing themselves verbally.
950,मुँह पर बोलना,to speak directly,to speak on the face,Speak your mind
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To be kind and courteous
952,नाक कटना,to lose honor,for the nose to be cut,To cut out a piece of meat from the neck of a cow.
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Think big
954,नाक बचाना,to save face,to save the nose,To keep one's nose clean and avoid trouble.
955,नाक दबाना,to force acceptance,to press the nose,Keep your mouth shut
956,नाक चढ़ाना,to act proudly,to raise the nose,Aha moment
957,कान खड़े करना,to become alert,to make the ears stand up,to be in a state of confusion or disarray
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Talking over someone
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,<select the most relevant English idiom>
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,to be overwhelmed
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,<select the most relevant English idiom>
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Other: <select the other English idioms that match the definition>
963,हाथ उठाना,to hit or bless,to raise the hand,Stage-2 output: <select the most relevant English idiom>
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,To make something clean and clear.
965,हाथ में खेलना,to control completely,to play in the hand,Play with one's hands
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be in a pinch
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,Others: <select the other relevant English idiom>
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Keep your head above water
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To have a meltdown
970,सिर फोड़ना,to fight violently,to smash/break the head,Stage-2 output (justification):
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,To have a headache or a problem that causes discomfort
972,सिर का दर्द,a troublesome person,pain of the head,A headache is a dull pain in the head.
973,सीने में जलन,to feel envy,burning in the chest,To be on fire
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,To be in a pickle
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Stage-2 output:
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To feel cold
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Stage-2 output (justification):
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,To hold one's breath
979,मन बनाना,to make up one’s mind,to make up the mind,To build a bridge
980,मन भर जाना,to lose interest,for the mind to become full,to be filled with emotion or feelings
981,मन खुश करना,to please someone,to make the mind happy,To make one's mind happy or content
982,मन बदलना,to change opinion suddenly,to change the mind,change one's mind
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Work with your mind
984,मन जीत लेना,to win hearts,to win the mind,To conquer one's thoughts
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,The first leaf to fall off the tree.
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,To feel like a prisoner
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Misfortune
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,Other: <select the other relevant English idiom>
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Run away in fear
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,<select the most relevant English idiom>
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),The feeling of being overwhelmed by a large number of people or things.
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,spread rumors
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,have fun
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To be surrounded by people or things on all sides.
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Stage-2 output:
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later","Money talks, but silence is golden."
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),To put one's head in the clouds
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Hide in plain sight
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,Stage-2 output:
