,src,true_meaning,literal_translation,predicted
1050,熟视无睹,Ignore,Turn a blind eye,Definition: <definition of the Chinese idiom>
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,4) Free ride
1052,争权夺利,Scramble for power and profit,Scramble for power,Alternatives: <list the other two English idioms>
1053,争长论短,Squabble,Debating long and short,Cut to the chase
1054,为民请命,Plead in the name of the people,Pray for the people,2) To be a voice for the voiceless
1055,为非作歹,Break the law,To do evil,4) <english idiom> (if available)
1056,为富不仁,Be rich and cruel,For the rich,2) Money can't buy class.
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,or
1058,为虎作伥,Help a villain do evil,Play for the tiger,To gild the lily
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,Cut off one's nose to spite one's face
1060,为所欲为,Have (or get) one's own way,Do whatever you want,1) Kill two birds with one stone
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,4) <optional other English idioms>
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"1) When the cat's away, the mice will play."
1063,片甲不留,The army is completely wiped out,No armor left,To leave no stone unturned
1064,片瓦无存,Be razed to the ground,No tiles left,All in the same boat.
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,Talking at cross purposes
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,Definition: <the definition of the Chinese idiom>
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,4) <optional other English idioms>
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,Biting off more than you can chew.
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Candidates:
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,Putting on a show
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A wolf in sheep's clothing
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,4) <optional English idiom> (if the best match is not among the candidates)
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,Cut to the quick.
1074,独霸一方,Be a local despot,Dominate one side,4) <other English idioms>
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,1) A lone voice in the wilderness.
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,2) Absolute power corrupts absolutely.
1077,独占鳌头,Head the list of successful candidates,Come out on top,To be the top dog
1078,率由旧章,Follow the beaten track,Rate by old chapter,Have a wild goose chase
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond in the rough
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Burning the candle at both ends.
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A picture perfect face
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,"Alternatives: <list the other two English idioms, if any>"
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,<select the most relevant English idiom>
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,The devil is in the details.
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A calm before the storm
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,Optional:
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,OR
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,3) The butterfly effect
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,4) To catch more flies with honey than with vinegar.
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,Definition: <definition of the Chinese idiom>
1092,甘之如饴,Gladly endure hardships,Sweet as candy,Kill two birds with one stone
1093,甚嚣尘上,Making a lot of noise,All over the place,To make a mountain out of a molehill
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,To cry over spilt milk
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","When the going gets tough, the tough get going."
1096,用兵如神,Be a superb military commander,Use soldiers like gods,4)
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,A house of cards
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","You can't take it with you.  (Note: This idiom is more about not being able to bring material wealth to the afterlife, but it shares the idea of not worrying about running out of resources when you have a long life ahead.)"
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,To hit the jackpot
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,To see the world through a narrow perspective
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Don't count your chickens before they hatch.
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Think on your feet
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",4) <optional other relevant English idioms>
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,Definition: <define the Chinese idiom>
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,To take a backseat
1106,当耳边风,Turn a deaf ear to,When the wind blows,To hear through the grapevine
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,To build a house of cards
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,Candidates:
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,To bear a grudge against someone
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,Desperate measures
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,Definition: <definition of the Chinese idiom>
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,Under someone's wing
1113,登峰造极,Reach the summit,Reach the pinnacle,1) To be at the pinnacle of success
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To drop a bombshell
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Burn the midnight oil
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,<select the most relevant English idiom>
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Rule of law
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,Seeing is believing
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To walk through a minefield
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,<select the most relevant English idiom>
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,4) There's no such thing as too much of a good thing.
1122,百端待举,A thousand things wait to be done,Waiting for everything,Snake in the grass
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,or
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,2
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,Explanation: <optional explanation>
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",<select the most relevant English idiom>
1127,百战百胜,Invincible,Win every battle,Candidates:
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,<the English idiom that best matches the Chinese idiom>
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",1) A dying man's words are his last will and testament.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Note: <brief explanation of the Chinese idiom and its definition>
1131,皆大欢喜,Everybody is happy,Everyone is happy,1
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,<select the most relevant English idiom>
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",2) A stuffed shirt
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,<select the most relevant English idiom>
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,Definition:
1136,尽力而为,Do one's best,Do your best,Add insult to injury
1137,尽心竭力,(do something) with all one's heart,Do my best,Alternatives:
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Make the best of a bad job
1139,目不转睛,Look with fixed eyes,Keep an eye on,Definition: <one-sentence definition>
1140,目光如炬,Farsighted,Eyes like torches,A heart of stone
1141,盲人摸象,One-sided view,Blind man touching elephant,3) To know the name but not the thing
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"When the blind leads the blind, both will fall into a pit.  or  盲人瞎马: When the blind leads the blind, both will fall into a pit.  or  盲人瞎马: A ship without a rudder is at the mercy of the wind and waves.  or  盲人瞎马: A house divided against itself cannot stand.  or  盲人瞎马: When the blind leads the blind, both will fall into a pit.  or  盲人瞎马: A ship without a rudder is at the mercy of the wind and waves.  or  盲人瞎马: A house divided against itself cannot stand.  or  盲人瞎马: When the blind leads the blind, both will fall into a pit.  or  盲人瞎马: A ship without a rudder is at the mercy of the wind and waves.  or  盲人瞎马: A house divided against itself cannot stand.  or  盲人瞎马: When the blind leads the blind, both will fall into a pit.  or  盲人瞎马: A ship without a rudder is at the mercy of the wind and waves.  or  盲人瞎马: A house divided against itself cannot stand.  or  盲人瞎马: When the blind leads the blind, both will fall into a pit.  or  盲人瞎马: A ship without a rudder is at the mercy of the wind and waves.  or  盲人瞎马: A house divided against itself cannot stand.  or  盲人瞎马: When the blind leads the blind, both will fall into a pit.  or  盲人瞎马: A ship without a rudder is at the mercy of the wind and waves.  or  盲人瞎马: A house divided against itself cannot stand.  or  盲人瞎马: When the blind leads the blind, both will fall into a pit.  or  盲人瞎马: A ship without a rudder is at the mercy of the wind and waves.  or  盲人瞎马: A house divided against itself cannot stand.  or"
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,<select the most relevant English idiom>
1144,相辅相成,Supplement each other,Complement each other,Optional:
1145,相得益彰,Bring out the best in each other,Complement each other,The whole is greater than the sum of its parts
1146,相提并论,Put something (or somebody) on a par with,On a par,In the same league
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,OR
1148,相知有素,Have known each other long,Know each other well,Others:
1149,相安无事,Live in peace with each other,Everything is fine,Live and let live
1150,相依为命,Shore one's life together,Depend on each other,"United we stand, divided we fall."
1151,相沿成习,Become a custom through long usage,Learn from each other,1) An old habit dies hard.
1152,相映成趣,Set each other off,Comparing with each other,A match made in heaven.
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",4) <optional other English idioms>
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Stage-1 output: <definition + candidates>
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,Live long and prosper
1156,真相大白,The whole truth has come out,The truth is revealed,OR
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,2) Biting off more than you can chew
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,A drop of water can cause a great deal of trouble
1159,睹物思人,The thing reminds one of its owner,See things and think people,A picture is worth a thousand words
1160,瞎子摸鱼,Act blindly,Blind man fishing,Similar: <list similar English idioms>
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Flogging a dead horse
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,<select the most relevant English idiom>
1163,瞒天过海,Practice deception,Cross the sea,```
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","## Step 5: Analyze the Chinese idiom ""天下兴亡"
1165,知法犯法,Knowingly violate the low,Know the law and break the law,<idiom> (if there is only one option that is a perfect match)
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,"Optional: <select the optional idiom if it's relevant, otherwise leave it blank>"
1167,知过必改,Know one's faults and correct them,Knowing must change,4) <optional other English idioms that are also relevant>
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",2) to see the forest but not the trees
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Speak your mind
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,2) David vs. Goliath
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,<select the most relevant English idiom>
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Don't count your chickens before they hatch
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Note: Please select the best idiom from the candidates.
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,4) <optional explanation>
1175,硕果仅存,One of the few still lest,Only fruit remains,The only one left.
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,1) To grind a stone into a needle
1177,碍手碍脚,Be a hindrance,Get in the way,OR
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",A melting pot
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,3
1180,神色自若,Be perfectly calm and collected,Look at ease,Explanation:
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Having a single-minded focus.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,Definition: <one-sentence definition>
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,The best-laid plans of mice and men often go awry.
1184,秀而不实,Flowering but producing no fruit,Show but not truth,All hat and no cattle
1185,私相授受,Make an illicit transfer,Give and receive privately,Stage-1 output: <definition + candidates>
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,Adding insult to injury
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,1) Above reproach
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,2) You reap what you sow.
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,1) Lone wolf
1190,称兄道弟,Be on intimate terms,Call each other brothers,A knife to the heart
1191,称王称霸,Act like an overlord,Lord it over,```
1192,积年累月,For months and years,Over the years,A long haul
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,2) <english idiom>
1194,积重难返,Old habits are difficult to get rid of,Hard to return,Missing the forest for the trees
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,4) <english idiom> (if any)
1196,稳操胜券,Have full assurance of success,Be sure to win,To have the upper hand
1197,空中楼阁,Daydream,Castle in the sky,4)
1198,穿针引线,Act as a go-between,Thread the needle,To swallow a bitter pill
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,4) <optional other English idioms with their relevance scores>
1200,穷兵黩武,Adopt a warlike policy,Go to war,Gilding the lily
1201,穷途末路,Dead end,No way no money,3) A heart-wrenching experience
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,A spendthrift
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,2) Necessity is the mother of invention.
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Time is money
1205,立锥之地,A tiny bit of land,The land of the cone,On an even keel
1206,立身处世,How to get along with people,Live in the world,<English idiom>
1207,立足之地,Standing-room,Gain a foothold,1) A knife to the heart
1208,竭尽全力,To the best of one's ability,Make every effort,"Optional: <select the most relevant English idiom, if any>"
1209,端倪可察,Have found a due to something,Clues can be seen,A hint of trouble
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A wolf in sheep's clothing
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,1) Take the bull by the horns
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",To have tunnel vision
1213,箭在弦上,A point of no return,Arrow on the string,Keep a level head
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,The icing on the cake
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Sugarcoating the pill
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,A star without a stage
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Putting the cart before the horse.
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A bird in the hand is worth two in the bush
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,A well-oiled machine
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Cut a deal
1221,纷至沓来,Come in a continuous stream,One after another,Definition: <definition of the Chinese idiom>
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,In the nick of time
1223,绞尽脑汁,Rack one's brains,Racking my brains,Think outside the box
1224,络绎不绝,Unending,An endless stream,A continuous procession of events
1225,经年累月,For years,Over the years,Don't let the tail wag the dog.
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Robin Hood
1227,绰绰有余,More than sufficient,More than enough,<select the most relevant English idiom>
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,```
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,<select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom
1230,缘木求鱼,A useless search,Edge wood for fish,<select the most relevant English idiom>
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Can't put out a fire with a feather
1232,缩头缩脑,Shrink from responsibility,Shrink your head,Sow the wind and reap the whirlwind
1233,总而言之,To make a long story short,All in all,"The final answer is: Best: To cut a long story short.  Explanation: The idiom ""总而言之"" is used to summarize or conclude a long discussion or story, which is similar to the English idiom ""To cut a long story short"". This idiom is used to summarize a long story or discussion in a brief manner, often to avoid boring the listener.  Note: The Chinese idiom ""总而言之"" is a very common idiom in Chinese language and culture. It is often used to summarize or conclude a long discussion or story. The English idioms provided are all similar in meaning, but may not be exact translations.  The idiom ""总而言之"" is used to summarize or conclude a long discussion or story, which is similar to the English idiom ""To cut a long story short"". This idiom is used to summarize a long story or discussion in a brief manner, often to avoid boring the listener.  Therefore, the English idiom ""To cut a long story short"" is the best match for the Chinese idiom ""总而言之"".  The final answer is: Best: To cut a long story short.  Explanation: The idiom ""总而言之"" is used to summarize or conclude a long discussion or story, which is similar to the English idiom ""To cut a long story short"". This idiom is used to summarize a long story or discussion in a brief manner, often to avoid boring the listener.  Note: The Chinese idiom ""总而言之"" is a very common idiom in Chinese language and culture. It is often used to summarize or conclude a long discussion or story. The English idioms provided are all similar in meaning, but may not be exact translations.  The idiom ""总而言之"" is used to summarize or conclude a long discussion or story, which is similar to the English idiom ""To cut a long story short"". This idiom is used to summarize a long story or discussion in a brief manner, often to avoid boring the listener.  Therefore, the English idiom ""To cut a long story short"" is the best match for the Chinese idiom ""总而言之"".  The final answer is: Best: To cut a long story short.  Explanation: The idiom ""总而言之"" is used to summarize or conclude a long discussion or story, which is similar to the English idiom ""To cut a long story short"". This"
1234,总角之交,Childhood friend,Turn of the total angle,"1) Old friends are silver, new friends are gold."
1235,绘声绘影,Vivid description,Picture sound and picture,Definition: <definition of the Chinese idiom>
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,There's too much to tell
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Note: Please select the best English idiom that matches the definition of the Chinese idiom.
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,Guilty by association
1239,置之脑后,Put out of mind,Leave it behind,a piece of cake
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,A blind eye to something
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,4) <other English idioms>
1242,群龙无首,A group without a leader,Dragons without a leader,A team without a captain
1243,群起而攻之,Rally together to attack,Group to attack,Keep calm and carry on.
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,All good things must come to an end.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To stir the pot
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,4) <optional other English idioms>
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",2. To be caught between Scylla and Charybdis
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,3
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,<select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom> OR <select the most relevant English idiom
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,4) A bird in the hand is worth two in the bush
1251,聊以自慰,Just to console oneself,Chat to masturbate,Alternatives: <list the other two English idioms>
1252,聊以卒岁,Just to tide over the year,Talk about death,Beat around the bush
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,<select the most relevant English idiom>
1254,闻风而起,Go into action without delay,Up in the wind,"When the going gets tough, the tough get going."
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Seeing is believing
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,<select the most relevant English idiom>
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,```python
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,2) A clever person often falls into a trap set by their own cleverness.
