,src,true_meaning,literal_translation,predicted
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,A fish out of water.
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,The crème de la crème
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,4) <optional other English idioms>
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A rolling stone gathers no moss.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Gilding the lily
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A calm before the storm.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,A match made in heaven
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,The pot is about to boil over.
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,Between Scylla and Charybdis
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,To take a free ride
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,3
1092,甘之如饴,Gladly endure hardships,Sweet as candy,Definition: To be extremely happy or content with something.
1093,甚嚣尘上,Making a lot of noise,All over the place,Definition: <definition of the Chinese idiom>
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,4) <optional other English idioms>
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",From prosperity to decline
1096,用兵如神,Be a superb military commander,Use soldiers like gods,Take the high ground
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,<select the most relevant English idiom>
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",<select the most relevant English idiom>
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,To gild the lily
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Trying to improve something that is already perfect
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,<English idiom>
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,4)  <optional>
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",<select the most relevant English idiom>
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,To gild the lily
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,Step down
1106,当耳边风,Turn a deaf ear to,When the wind blows,A flash in the pan
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Build on quicksand
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,<select the most relevant English idiom>
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Definition: <define the Chinese idiom>
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,1
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,What you eat is what you get
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,To bite off more than one can chew
1113,登峰造极,Reach the summit,Reach the pinnacle,<select the most relevant English idiom>
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To be part of the family
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,1) Defeated and demoralized
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,Definition: <the definition of the Chinese idiom>
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Definition: <one-sentence definition>
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,4) Seeing is believing.
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To wade through a sea of troubles
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,4) A phoenix from the ashes
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,"4) The more you read, the more you want to read."
1122,百端待举,A thousand things wait to be done,Waiting for everything,2
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,Explanation:
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,Definition: <define the Chinese idiom in one sentence>
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,1) A heavy heart.
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A level playing field
1127,百战百胜,Invincible,Win every battle,<select the most relevant English idiom>
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,<select the most relevant English idiom>
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",Explanation:
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,```python
1131,皆大欢喜,Everybody is happy,Everyone is happy,"2) The more, the merrier."
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,Definition: To pretend to be happy or friendly on the surface but to hide one's true feelings of anger or resentment.
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","You can't take it with you.  (Note: This idiom is not in the options, but it is the best match)"
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,Others:
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,4) <optional other English idioms>
1136,尽力而为,Do one's best,Do your best,Not see the forest for the trees
1137,尽心竭力,(do something) with all one's heart,Do my best,Definition: <one-sentence definition>
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",OR
1139,目不转睛,Look with fixed eyes,Keep an eye on,Kill two birds with one stone
1140,目光如炬,Farsighted,Eyes like torches,Silver-tongued devil
1141,盲人摸象,One-sided view,Blind man touching elephant,<select the most relevant English idiom>
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A team of cooks spo
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Candidates: <list of other English idioms>
1144,相辅相成,Supplement each other,Complement each other,Cut your nose off to spite your face
1145,相得益彰,Bring out the best in each other,Complement each other,Kill two birds with one stone
1146,相提并论,Put something (or somebody) on a par with,On a par,```python
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Stage-1 output (definition + candidates):
1148,相知有素,Have known each other long,Know each other well,Candidates: <list the other English idioms>  I'm here to help.  I hope this meets your requirements.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm looking forward to helping you with your next question.  Thank you for your understanding.  Best regards.  I'm glad I could help.  Please let me know if you need further assistance.  I'm
1149,相安无事,Live in peace with each other,Everything is fine,1) Keeping the peace
1150,相依为命,Shore one's life together,Depend on each other,"United we stand, divided we fall."
1151,相沿成习,Become a custom through long usage,Learn from each other,Explanation: <briefly explain why the selected English idiom is the best match>
1152,相映成趣,Set each other off,Comparing with each other,"4) United we stand, divided we fall."
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A closed book
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Alternatives: <list the other relevant English idioms>
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,The grass is always greener on the other side.
1156,真相大白,The whole truth has come out,The truth is revealed,Alternatives:
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Definition: <definition of the Chinese idiom>
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,A drop of poison in a cup of milk
1159,睹物思人,The thing reminds one of its owner,See things and think people,2) Two minds with but a single thought
1160,瞎子摸鱼,Act blindly,Blind man fishing,Dreaming of a free lunch
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,2
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,4) <optional other English idioms>
1163,瞒天过海,Practice deception,Cross the sea,To sweet-talk someone
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",1) A fool and his money are soon parted.
1165,知法犯法,Knowingly violate the low,Know the law and break the law,To break the rules
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,"1) When the going gets tough, the tough get going."
1167,知过必改,Know one's faults and correct them,Knowing must change,"Other: <list the other English idioms, separated by commas>"
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",To gild the lily
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",4) <optional other English idioms>
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,2) In someone's shadow
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,1) To be lost at sea
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Definition: <english idiom definition>
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Definition: <one-sentence definition>
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,To gild the lily
1175,硕果仅存,One of the few still lest,Only fruit remains,The final nail in the coffin.
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,To make a silk purse out of a sow's ear
1177,碍手碍脚,Be a hindrance,Get in the way,The butterfly effect
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",<select the most relevant English idiom>
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,4) <optional other English idioms>
1180,神色自若,Be perfectly calm and collected,Look at ease,Keep a stiff upper lip
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,"1) When it rains, it pours."
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,4)
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Once in a lifetime
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Gilding the lily
1185,私相授受,Make an illicit transfer,Give and receive privately,To accept a bribe.
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,A clean slate
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,<select the most relevant English idiom>
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,1) You get what you pay for.
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,4) <optional other English idioms>
1190,称兄道弟,Be on intimate terms,Call each other brothers,"门外汉 is closest to ""amateur"" or ""outsider"", but the most relevant English idiom is ""outsider"". However, ""outsider"" is not in the list. The most relevant English idiom in the list is ""A fish out of water"", but it is not the best match. The best match is actually ""amateur"", but ""amateur"" is not in the list either. However, ""amateur"" is close to ""outsider"", and ""outsider"" is close to ""A fish out of water""."
1191,称王称霸,Act like an overlord,Lord it over,To act the big cheese.
1192,积年累月,For months and years,Over the years,Years of toil
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Save for a rainy day
1194,积重难返,Old habits are difficult to get rid of,Hard to return,To have a mountain to climb.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,1) To have too many irons in the fire  # Corrected output format
1196,稳操胜券,Have full assurance of success,Be sure to win,1) Having the upper hand
1197,空中楼阁,Daydream,Castle in the sky,4) <other English idioms>
1198,穿针引线,Act as a go-between,Thread the needle,2) To take the first step
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,<select the most relevant English idiom>
1200,穷兵黩武,Adopt a warlike policy,Go to war,Explanation: <optional>
1201,穷途末路,Dead end,No way no money,Between a rock and a hard place
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,3) To miss the forest for the trees
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,Necessity is the mother of invention.
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To feel the pulse of the crowd
1205,立锥之地,A tiny bit of land,The land of the cone,3) A small stone in a vast ocean
1206,立身处世,How to get along with people,Live in the world,What goes around comes around
1207,立足之地,Standing-room,Gain a foothold,Second-best: <select the second most relevant English idiom>
1208,竭尽全力,To the best of one's ability,Make every effort,Not seeing the forest for the trees
1209,端倪可察,Have found a due to something,Clues can be seen,The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read between the lines.  The final answer is: Read
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Definition: <definition of the Chinese idiom>
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The early bird catches the worm.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",Look at the tip of the iceberg.
1213,箭在弦上,A point of no return,Arrow on the string,Cut to the quick
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Make a silk purse out of a sow's ear
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,To be cut to the quick
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Alternatives: <list the other relevant English idioms>
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,<idiom> (if only one idiom is relevant)
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",<select the most relevant English idiom>
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Stage-1 output (definition + candidates):
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Other:
1221,纷至沓来,Come in a continuous stream,One after another,A flood of applications.  ```python
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,"When the chips are down, the strong survive"
1223,绞尽脑汁,Rack one's brains,Racking my brains,Break one's heart
1224,络绎不绝,Unending,An endless stream,a chain of
1225,经年累月,For years,Over the years,Cut to the quick
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,```python
1227,绰绰有余,More than sufficient,More than enough,Having more than enough to go around.
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,To eat your words
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Burning the midnight oil.
1230,缘木求鱼,A useless search,Edge wood for fish,To try to get blood from a stone
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Definition: <provide the definition of the Chinese idiom>
1232,缩头缩脑,Shrink from responsibility,Shrink your head,Kowtow
1233,总而言之,To make a long story short,All in all,Stage-1 output (definition + candidates):
1234,总角之交,Childhood friend,Turn of the total angle,An old friend is better than a new one
1235,绘声绘影,Vivid description,Picture sound and picture,1) Paint a picture with words
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,1) Kill two birds with one stone.
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,<select the most relevant English idiom>
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,Take the rap
1239,置之脑后,Put out of mind,Leave it behind,Call it a day
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Talk the talk
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,A poisoned chalice.
1242,群龙无首,A group without a leader,Dragons without a leader,Explanation: <briefly explain why the selected English idiom matches the definition of the Chinese idiom>
1243,群起而攻之,Rally together to attack,Group to attack,Stage-1 output (definition + candidates):
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,It's second nature to me.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,Amateur
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,Old dogs learn new tricks.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",<select the most relevant English idiom>
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,4) <optional other English idioms>
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,1) Seeing is believing.
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,Definition: <one-sentence definition>
1251,聊以自慰,Just to console oneself,Chat to masturbate,Break one's heart
1252,聊以卒岁,Just to tide over the year,Talk about death,To throw good money after bad.
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Definition: <definition of the Chinese idiom>
1254,闻风而起,Go into action without delay,Up in the wind,Explanation: <briefly explain why the selected English idiom is the best match for the Chinese idiom>
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,2) Seeing is believing.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,1) Hear the good news and be over the moon.
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,A picture is worth a thousand words.
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Odd man out
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",Definition: <one-sentence definition>
1260,声东击西,Make a feint,Sound east and west,<select the most relevant English idiom>
1261,耸入云霄,Rise above the clouds,Soaring into the sky,2) Take one's breath away
1262,听其自然,Leave (things) to chance,Let it be,Let sleeping dogs lie
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,2) Actions speak louder than words.
1264,听之任之,Let one have one's own way,Leave it alone,Alternatives: <list the other similar idioms>
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,To gild the lily
1266,背道而驰,Run counter to,Run in the opposite direction,Buck the system
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,Playing the fool to get ahead
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,Stage-1 output (definition + candidates):
1269,胸中有数,Have a good idea of how things stand,Number in chest,The icing on the cake
1270,胸中无数,Have no idea of how things stand,Countless in the chest,A picture is worth a thousand words
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,3) To be all heart
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,To see the big picture
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,The butterfly effect
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Get down to business
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,A sloth
1276,腹背受敌,Be attacked from all sides,Enemy on the back,<select the most relevant English idiom>
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,1) Born with a silver spoon in one's mouth
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,<selected idiom>
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,"4) When the wolf is at the door, one must be prepared to face him."
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,<select the most relevant English idiom>
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,1) Hard-hearted and unyielding.
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",3) A bird in the hand is worth two in the bush.
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Cut off one's nose to spite one's face.
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,A mess of pottage
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Sow the wind and reap the whirlwind
1286,自行其是,Go one's own way,On its own,Call the shots
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,Other:
1288,自食其果,Face the consequences of one's action,Eat your own fruit,```
1289,自食其言,Break one's own promise,Eat your own words,To talk the talk but not walk the walk
