,src,true_meaning,literal_translation,predicted
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,Alternatives: <list the other English idioms that could also match the definition>
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Alternatives: <list other English idioms that match the definition>
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To be in a daze
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Give your heart and soul to something.
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,A melting pot
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To own up to something
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Every man is proud of his own garden.
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,To go off the deep end
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Alternatives: <list the other two English idioms>
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,2) To turn a deaf ear
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,1. The blind leading the blind.
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A free-for-all
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,2) To take away the crutch of a cripple.
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Alternatives: <list the other relevant English idioms>
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,1) Give a fish to a man who has already caught a fish.
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",<select the most relevant English idiom>
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,OR
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,1) In the dark about something
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Explanation: <explain the Hindi idiom and the selected English idiom>
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,To take someone for a ride
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,"Explanation: <optional, brief explanation of the selection>"
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,A rudderless ship
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,To look for a needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,"To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the idea of being in control but blind to the consequences. The correct answer should be 1) To have the reins but not the vision. is incorrect, as it does not convey the"
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,1
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Alternatives: <list the other relevant English idioms>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",The blind leading the blind
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,<english idiom> (if there is a single best match)
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Let me know if this is correct or not.
886,अंधा प्रेम करना,to love without reason,to love blindly,Out of the blue
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,In the dark
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Count:
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,Give someone a fish and teach them how to fish
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,1) In the dark about something
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,"Note: If no idiom is found, write ""No idiom found"
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,1) To sweep something under the rug
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,<select the most relevant English idiom>
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,To have a blind spot
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,<select the most relevant English idiom>
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Definition: <definition of the Hindi idiom>
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,``` 1. Best: To be oblivious to the obvious. ```python
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,The cat's out of the bag
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,OR
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,To ride on someone's coattails
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,<select the most relevant English idiom> OR
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To be at someone's beck and call
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",<select the most relevant English idiom>
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,"When the chips are down. Explanation: This idiom is the best match because it conveys the idea of searching for hope or light in the darkest of times, which is similar to the Hindi idiom. It's a bit more formal, but it fits the context perfectly.  #idiomtranslation #hindiligistics #englishligistics #linguisticresearch #idiomresearch #hindiguru #englishguru #linguistics #idioms #translation #languagelearning #linguistictranslation #languageexchange #linguisticresearcher #linguisticsresearcher #hindilanguage #englishlanguage #linguisticsstudent #linguisticsresearch #languageexpert #linguisticsconsultant #linguisticscoach #linguisticsmentor #hindilanguageexpert #englishlanguageexpert #hindilanguageconsultant #englishlanguageconsultant #hindilanguagecoach #englishlanguagecoach #hindilanguagementor #englishlanguagementor #hindilanguage #englishlanguage #linguistictranslation #translation #languagelearning #linguistics #linguisticsresearch #linguisticsresearcher #hindilanguage #englishlanguage #linguisticsstudent #linguisticsconsultant #linguisticscoach #linguisticsmentor #hindilanguageexpert #englishlanguageexpert #hindilanguageconsultant #englishlanguageconsultant #hindilanguagecoach #englishlanguagecoach #hindilanguagementor #englishlanguagementor #hindilanguage #englishlanguage #linguistictranslation #translation #languagelearning #linguistics #linguisticsresearch #linguisticsresearcher #hindilanguage #englishlanguage #linguisticsstudent #linguisticsconsultant #linguisticscoach #linguisticsmentor #hindilanguageexpert #englishlanguageexpert #hindilanguageconsultant #englishlanguageconsultant #hindilanguagecoach #englishlanguagecoach #hindilanguagementor #englishlanguagementor #hindilanguage #englishlanguage #linguistictranslation #translation #languagelearning #linguistics #linguisticsresearch #linguisticsresearcher #hindilanguage #englishlanguage #linguisticsstudent #linguisticsconsultant #linguisticscoach #linguisticsmentor #hindilanguageexpert #englishlanguageexpert #hindilanguageconsultant #englishlanguageconsultant #hindilanguagecoach #englishlanguagecoach #hindilanguagementor"
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Candidates: <list the other options>
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Alternatives:
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,To be afraid of the unknown
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,Explanation: <briefly explain why it matches the Hindi idiom>
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,4) <english idiom> (if found)
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,On thin ice
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,A thorn in one's side
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To join forces with the devil
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Explanation:
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To take a bite out of someone who is asleep.
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,Explanation: <optional>
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To cut one's nose off to spite one's face
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Definition: <one-sentence definition>
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,See the light of day
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A captain without a compass.
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,The icing on the cake
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To take out a splinter from a blind man.
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,The law is an ass
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,<select the most relevant English idiom> OR
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To be in the dark
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Show the way
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,"When the going gets tough, the tough get going."
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Alternatives: <list the other English idioms if any>
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,3) To be completely absorbed in a task
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Let the cat out of the bag
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,A small fry
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",To make a mountain out of a molehill
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Go through the motions
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,A midnight thief
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To hit the market
935,दिल का मामला,a romantic issue,matter of the heart,2) A matter of the heart
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Explanation: <briefly explain the relevance of the selected English idiom to the Hindi idiom>
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,2
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,Definition: <definition of the Hindi idiom>
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To take a weight off one's chest
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,To be in a huff
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,Definition: <definition of the Hindi idiom>
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To take life as it comes
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,Playing it safe
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,A bird in the hand is worth two in the bush.
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,A feeding frenzy
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Feedback:
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Stage-1 output: <definition + candidates>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,1) All mouth and no action
950,मुँह पर बोलना,to speak directly,to speak on the face,To talk the talk
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,1) To butter someone up
952,नाक कटना,to lose honor,for the nose to be cut,1) To sneak up on someone
953,नाक ऊँची करना,to make someone proud,to raise the nose high,2) To be a puppet on a string
954,नाक बचाना,to save face,to save the nose,Save one's skin
955,नाक दबाना,to force acceptance,to press the nose,Explanation: <explain why the selected idiom is the best match>
956,नाक चढ़ाना,to act proudly,to raise the nose,To blow one's own trumpet OR
957,कान खड़े करना,to become alert,to make the ears stand up,To be all ears
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Talk to a brick wall
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Don't count your chickens before they hatch.
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To be in the thick of things
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To be left high and dry
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,<select the most relevant English idiom>
963,हाथ उठाना,to hit or bless,to raise the hand,Shopaholic
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,<English idiom> (with explanation)  - @linguistic_researcher - @Hindi_english_idioms - @idiom_research - @linguistics - @language_research - @idiom_translations - @idiom_definitions - @idiom_explanations - @idiom_similarity - @idiom_culture - @idiom_context - @idiom_nuances - @idiom_researcher - @linguistic_researcher - @language_expert - @idiom_expert - @linguistics_expert - @language_researcher - @idiom_researcher - @linguistic_expert - @language_idioms - @idiom_language - @linguistic_idioms - @language_research - @linguistic_research - @idiom_trans
965,हाथ में खेलना,to control completely,to play in the hand,Cutting one's nose to spite one's face
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be weighed down
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be on the losing end
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,<English idiom>
970,सिर फोड़ना,to fight violently,to smash/break the head,To take someone's breath away
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,To be up to one's neck in debt.
972,सिर का दर्द,a troublesome person,pain of the head,1)
973,सीने में जलन,to feel envy,burning in the chest,Explanation: <provide a brief explanation for your answer>
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,Alternatives: <list the other English idioms that are somewhat relevant>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,OR
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To sneak away
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,1) The puppet master
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,1) Be left breathless
979,मन बनाना,to make up one’s mind,to make up the mind,Make amends
980,मन भर जाना,to lose interest,for the mind to become full,For the love of it
981,मन खुश करना,to please someone,to make the mind happy,2) Make someone's day
982,मन बदलना,to change opinion suddenly,to change the mind,To have a change of heart
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Play along  Archive: 2023-03-14 21:49:41 UTC
984,मन जीत लेना,to win hearts,to win the mind,<select the most relevant English idiom>
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Optional:
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,4) <english idiom>
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,A streak of bad luck
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,Before I die
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Not a shopaholic
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,Alternates: <list the other English idioms that match the definition>
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),<select the most relevant English idiom>
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,Definition: <define the Hindi idiom>
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Explanation: <provide a brief explanation of why the selected idiom matches the definition of the Hindi idiom>
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To corner someone
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Alternatives: <list the other English idioms that were considered>
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",Count your chickens before they hatch.
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Break the bank
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,<select the most relevant English idiom>
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To spill the beans
