,src,true_meaning,literal_translation,predicted
1025,火上加油,Add fuel to the flames (or fire),Pour oil on the flame,A bird in a cage
1026,火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,Beating a dead horse
1027,乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,Candidates: <list the other English idioms>
1028,烈火见真金,True blue will never stain,Fire sees real gold,The true value of a person is only known in an emergency.
1029,烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,To put a good face on it.
1030,无米之炊,Make bricks without straw,Cooking without rice,Living from hand to mouth
1031,无风不起浪,Theres no smoke without fire,"No wind, no wave",2) A still pond never produces a big wave.  # Corrected output format
1032,无风起浪,Make trouble out of nothing,No wind and waves,Definition: <definition of the Chinese idiom>
1033,无敌于天下,Unmatched anywhere in the world,Invincible in the world,The king of the castle
1034,无功受禄,Get a reward without deserving it,Reward without merit,Explanation: <briefly explain why the selected English idiom is the best match for the Chinese idiom>
1035,无计可施,Utterly without resources,Nothing can be done,At your wit's end
1036,无济于事,Useless,To no avail,Alternatives: <list the other English idioms that convey a similar meaning>
1037,无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,To seize the day
1038,无事生非,Create problems where none exists,Much Ado About Nothing,To cry wolf
1039,无所适从,With no definite plan to follow,At a loss,In a state of limbo
1040,无恶不作,Commit all manner of crimes,Do no evil,To have committed every crime under the sun
1041,无以复加,In the extreme,Can't be added,the pick of the bunch
1042,无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",```
1043,无缘无故,For no reason at all,For no reason,A match made in heaven.
1044,无庸赘述,It's unnecessary to go into details,Needless to say,Definition: <definition of the Chinese idiom>
1045,烟消云散,Disappear in a flash,Disappear into smoke,The dust has settled.
1046,煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,Burn one's bridges
1047,照猫画虎,Imitate,Draw cats and tigers,4) To copycat
1048,茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",Can't see the forest for the trees
1049,煽风点火,Instigate,Fan the flames,Not seeing the forest for the trees
1050,熟视无睹,Ignore,Turn a blind eye,1) To turn a blind eye
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,A big cheese
1052,争权夺利,Scramble for power and profit,Scramble for power,```
1053,争长论短,Squabble,Debating long and short,Beat around the bush
1054,为民请命,Plead in the name of the people,Pray for the people,<select the most relevant English idiom>
1055,为非作歹,Break the law,To do evil,<select the most relevant English idiom>
1056,为富不仁,Be rich and cruel,For the rich,To be a wolf in sheep's clothing
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To suck up to someone
1058,为虎作伥,Help a villain do evil,Play for the tiger,<select the most relevant English idiom>
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,Scarecrow
1060,为所欲为,Have (or get) one's own way,Do whatever you want,To call the shots
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"<English idiom>, <reason why it is the best match>"
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,None
1063,片甲不留,The army is completely wiped out,No armor left,To leave no stone unturned  ```python
1064,片瓦无存,Be razed to the ground,No tiles left,To live on promises
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,A square peg in a round hole
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,A wolf in sheep's clothing
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,Optional: <optional idiom if any>
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,To be at one's wit's end.
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,To blow one's top
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,4) To ride on someone else's coattails
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A cabal
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,Having a Plan B
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,Definition: <one-sentence definition>
1074,独霸一方,Be a local despot,Dominate one side,Note: The above output is a sample output. The actual output may vary based on the input Chinese idiom.
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,Strength in numbers.  最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：Best: Strength in numbers. 最终答案：
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,4) <optional other English idioms>
1077,独占鳌头,Head the list of successful candidates,Come out on top,To hit the nail on the head
1078,率由旧章,Follow the beaten track,Rate by old chapter,Note: The answer should be in the same format as the example.
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond in the rough
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,1) <candidate 1>
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,4) <optional other English idioms>
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,A jack of all trades is a master of none
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,Don't throw the baby out with the bathwater.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Stage-1 output (definition + candidates):
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,Please provide your answer for the Chinese idiom: 天生一对
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,or
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,To curry favor
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,Definition: <English idiom definition>
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,Definition: <one-sentence definition>
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,1) To catch a fish with a bare hook.
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,3) Swallowing a camel
1092,甘之如饴,Gladly endure hardships,Sweet as candy,Make a silk purse out of a sow's ear. OR
1093,甚嚣尘上,Making a lot of noise,All over the place,<English idiom>
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,<select the most relevant English idiom>
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",Pride goes before a fall
1096,用兵如神,Be a superb military commander,Use soldiers like gods,To give someone the benefit of the doubt
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,A bombshell
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",1) Don't count your chickens before they hatch
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Kill two birds with one stone.  ### Step 5: Finalize the answer
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,```python
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,To put the cart before the horse.
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,2) To stay calm and collected
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",A fresh pair of eyes.  ######
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,<select the most relevant English idiom>
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,To take the helm.
1106,当耳边风,Turn a deaf ear to,When the wind blows,3) A whispered secret
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,1) To pour salt on the wound
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,The captain of the ship.
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,United we stand
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,To cry wolf
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,Other: <list the other relevant English idioms>
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,Fish out of water
1113,登峰造极,Reach the summit,Reach the pinnacle,"Alternatives: <list the other English idioms that are somewhat relevant, but not the best match>"
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,1) To ride on someone else's coattails
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,None
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,The butterfly effect
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Forever and a day
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,To be pig-headed.
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To be at a loss
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,To start anew.
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,Read between the lines.  # Correct
1122,百端待举,A thousand things wait to be done,Waiting for everything,Definition: <definition of the Chinese idiom>
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A match made in heaven
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,3) Practice makes perfect
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,A blind spot
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",Kill two birds with one stone.
1127,百战百胜,Invincible,Win every battle,3) A mystery wrapped in a riddle.
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,All for one and one for all
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",A corpse is a cold witness.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,"3) A serious illness that is difficult to cure, often affecting the internal organs"
1131,皆大欢喜,Everybody is happy,Everyone is happy,A match made in heaven
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"Laugh on the outside, cry on the inside"
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",4) <optional other English idioms>
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,Fall short of expectations.
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,4) <optional other English idioms>
1136,尽力而为,Do one's best,Do your best,Give it your all
1137,尽心竭力,(do something) with all one's heart,Do my best,Alternatives: <list the other English idioms that are somewhat relevant but not the best match>
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","4) When the going gets tough, the tough get going."
1139,目不转睛,Look with fixed eyes,Keep an eye on,Definition: <one-sentence definition>
1140,目光如炬,Farsighted,Eyes like torches,A guiding light
1141,盲人摸象,One-sided view,Blind man touching elephant,To polish a turd
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind man leading a blind man.
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Cut to the quick.
1144,相辅相成,Supplement each other,Complement each other,<select the most relevant English idiom>
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one.
1146,相提并论,Put something (or somebody) on a par with,On a par,Equate with.
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,2) To make a mess of something
1148,相知有素,Have known each other long,Know each other well,To know someone inside out
1149,相安无事,Live in peace with each other,Everything is fine,To be on the same page
1150,相依为命,Shore one's life together,Depend on each other,4) <optional other English idioms>
1151,相沿成习,Become a custom through long usage,Learn from each other,3) To feign piety.
1152,相映成趣,Set each other off,Comparing with each other,Silver tongue
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",Definition: <definition of the Chinese idiom>
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",1) Don't judge a book by its cover.
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,Definition: <define the Chinese idiom>
1156,真相大白,The whole truth has come out,The truth is revealed,1) Kill two birds with one stone.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Other: <list the other candidates>
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,An eye for an eye.
1159,睹物思人,The thing reminds one of its owner,See things and think people,"Definition: <one-sentence definition>, Candidates: 1) <english idiom>, 2) <english idiom>, 3) <english idiom>, 4) <optional fourth idiom>"
1160,瞎子摸鱼,Act blindly,Blind man fishing,3) Take a free ride
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,4) <optional other English idioms>
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Wide-eyed and bushy-tailed
1163,瞒天过海,Practice deception,Cross the sea,4) <optional other English idioms>
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",4) <optional additional idiom>
1165,知法犯法,Knowingly violate the low,Know the law and break the law,To make a mountain out of a molehill
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Cut to the quick.
1167,知过必改,Know one's faults and correct them,Knowing must change,Kill two birds with one stone
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",To know the tip of the iceberg.
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",1) Speak your mind
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Definition: <briefly describe the Chinese idiom>
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,<English idiom> (with a brief explanation of why it's the best match)
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,OR
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Laugh on the other side of one's face
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,"Alternatives: <list the other English idioms that are also relevant, but not as good as the best one>"
1175,硕果仅存,One of the few still lest,Only fruit remains,The last rose of summer
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,<english idiom>
1177,碍手碍脚,Be a hindrance,Get in the way,4) <optional>
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Under the radar
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,4) <optional other idioms> (optional)
1180,神色自若,Be perfectly calm and collected,Look at ease,Favour the beloved and slight the friend
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Hit the nail on the head
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,4) A single spark can start a prairie fire.
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Explanation: <briefly explain why the selected idiom is the best match>
1184,秀而不实,Flowering but producing no fruit,Show but not truth,4) <optional other English idioms> (not necessarily the best match)
1185,私相授受,Make an illicit transfer,Give and receive privately,"Alternatives: 1) A know-it-all, 2) A brainiac"
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,<select the most relevant English idiom>
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,1) To be cut to the
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,What goes around comes around.  ```python
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,<select the most relevant English idiom>
1190,称兄道弟,Be on intimate terms,Call each other brothers,Gild the lily
1191,称王称霸,Act like an overlord,Lord it over,Stir up a hornet's nest
1192,积年累月,For months and years,Over the years,You are what you eat
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,4) <optional>
1194,积重难返,Old habits are difficult to get rid of,Hard to return,Digging oneself into a hole
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,To have a mountain to climb
1196,稳操胜券,Have full assurance of success,Be sure to win,4) <english idiom> (if possible)
1197,空中楼阁,Daydream,Castle in the sky,You are what you eat
1198,穿针引线,Act as a go-between,Thread the needle,2) To make a mountain out of a molehill.
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Alternatives:
1200,穷兵黩武,Adopt a warlike policy,Go to war,Candidates: <list other similar idioms>
1201,穷途末路,Dead end,No way no money,None of the above
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,Beggars can't be choosers.
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,Necessity is the mother of invention
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",```python
1205,立锥之地,A tiny bit of land,The land of the cone,On solid ground
1206,立身处世,How to get along with people,Live in the world,Live by one's principles
1207,立足之地,Standing-room,Gain a foothold,On solid ground
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,4)
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,or
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,A slow horse can still win the race.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",4) <optional other English idioms>
1213,箭在弦上,A point of no return,Arrow on the string,3) To be on the verge of
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,1) To cut one's nose off to spite one's face
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"Live off the land  # the English idiom ""Live off the land"" is the most relevant to the Chinese idiom ""箪食壶浆"", as both convey the idea of living a simple and frugal life in a remote area.  # The English idiom maintains the context and cultural nuances of the Chinese idiom.  # The other two English idioms, ""Make do with what you have"" and ""Live on the edge of poverty"", are not as relevant to the Chinese idiom.  # They do not convey the same level of simplicity and frugality as the Chinese idiom.  # Therefore, ""Live off the land"" is the best English idiom that matches the definition of the Chinese idiom ""箪食壶浆"".  # I hope this helps.  # Please let me know if you have any further questions.  # Thank you for your time.  # Please let me know if this is what you are looking for.  # I will be happy to help.  # Thank you for your understanding.  # Please feel free to ask if you have any further questions.  # I will be happy to help.  # Thank you for your time.  # Please let me know if this is what you are looking for.  # I will be happy to help.  # Thank you for your understanding.  # Please feel free to ask if you have any further questions.  # I will be happy to help.  # Thank you for your time.  # Please let me know if this is what you are looking for.  # I will be happy to help.  # Thank you for your understanding.  # Please feel free to ask if you have any further questions.  # I will be happy to help.  # Thank you for your time.  # Please let me know if this is what you are looking for.  # I will be happy to help.  # Thank you for your understanding.  # Please feel free to ask if you have any further questions.  # I will be happy to help.  # Thank you for your time.  # Please let me know if this is what you are looking for.  # I will be happy to help.  # Thank you for your understanding.  # Please feel free to ask"
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,The butterfly effect
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Not seeing the forest for the trees
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",Please provide the next Chinese idiom to be translated.  Thank you.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,A lean and mean fighting machine
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Cut to the chase
1221,纷至沓来,Come in a continuous stream,One after another,Definition: <definition of the Chinese idiom>
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,4) <optional additional idiom>
1223,绞尽脑汁,Rack one's brains,Racking my brains,2) Break one's head
1224,络绎不绝,Unending,An endless stream,A steady stream of
1225,经年累月,For years,Over the years,<select the most relevant English idiom>
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Robin Hood
1227,绰绰有余,More than sufficient,More than enough,Having a surplus to spare.
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,The calm before the storm
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Putting the cart before the horse
1230,缘木求鱼,A useless search,Edge wood for fish,To be stuck in a rut
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,To be in a jam
1232,缩头缩脑,Shrink from responsibility,Shrink your head,4) <english idiom> (if possible)
1233,总而言之,To make a long story short,All in all,Fuss over trifles
1234,总角之交,Childhood friend,Turn of the total angle,Old friends are silver threads in the brocade of life
1235,绘声绘影,Vivid description,Picture sound and picture,<select the most relevant English idiom>
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,The ink would run out before I could write them all down.
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,4) <optional>
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,You reap what you sow.
1239,置之脑后,Put out of mind,Leave it behind,4) <optional other relevant English idioms>
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Keep a low profile.
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,Killing two birds with one stone
1242,群龙无首,A group without a leader,Dragons without a leader,A house divided against itself cannot stand.
1243,群起而攻之,Rally together to attack,Group to attack,<English idiom> (with a brief explanation)
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,4) <optional other idioms that are not the best match>
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,A clear conscience
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,Experience is the best teacher.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A tiger does not hide its stripes.  ```python
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,Pie in the sky
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Explanation: <optional>
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,Definition: <definition of the Chinese idiom>
1251,聊以自慰,Just to console oneself,Chat to masturbate,Definition: <one-sentence definition>
1252,聊以卒岁,Just to tide over the year,Talk about death,Cut to the chase
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,2) Piece together
1254,闻风而起,Go into action without delay,Up in the wind,```
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Definition: <definition of the Chinese idiom>
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Definition: <one-sentence definition>
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,Definition: <one-sentence definition>
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,1) The best-laid plans of mice and men often go awry.
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",A bombshell
1260,声东击西,Make a feint,Sound east and west,optional: <optional English idiom>
1261,耸入云霄,Rise above the clouds,Soaring into the sky,Close one's eyes to the obvious
1262,听其自然,Leave (things) to chance,Let it be,<select the most relevant English idiom>
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Actions speak louder than words.
1264,听之任之,Let one have one's own way,Leave it alone,Do as you're told. 2) Do as you're told
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,4) <optional alternative English idioms>
1266,背道而驰,Run counter to,Run in the opposite direction,Break the rules. 4)
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To ride on someone's coattails
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,Be at a loss
1269,胸中有数,Have a good idea of how things stand,Number in chest,To be as calm as a lake
1270,胸中无数,Have no idea of how things stand,Countless in the chest,To stir up a hornet's nest
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,cut to the quick
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,To have tunnel vision
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,"4) <optional, other English idioms that match the definition>"
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Please provide another Chinese idiom.  I will give you another one.
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,The butterfly effect
1276,腹背受敌,Be attacked from all sides,Enemy on the back,Between a rock and a hard place
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,Born with a silver spoon in one's mouth
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,Stepping into the lion's den
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,Explanation: <optional explanation of why the selected idiom is the best match>
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To sharpen one's sword in anticipation of battle.
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Fearless in the face of danger
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Alternative: <list other relevant English idioms>
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Cut your nose off to spite your face
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,<select the most relevant English idiom>
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Cut off one's nose to spite one's face
1286,自行其是,Go one's own way,On its own,Gild the lily
