,src,true_meaning,literal_translation,predicted
827,दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,1) Flash one's cash
828,दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,To cry over spilt milk
829,दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,To put on airs
830,जुबान बंद कर देना,to silence someone completely,to shut the tongue,Alternatives: <list the other two English idioms>
831,जुबान काट लेना,to regret words spoken,to bite the tongue,To be at a loss for words
832,जुबान कसना,to rebuke harshly,to tighten the tongue,Hug it out
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,Sharp-tongued
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,2) Tongue-tied
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,Alternatives:
836,जुबान सरक जाना,to misspeak,for the tongue to slide,To lose one's cool
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,1) Speak of the devil
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,Blood is thicker than water.
839,पसीना रोकना,to relieve effort,to stop sweat,4) To be on edge
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),Alternatives: <list the other English idioms that are somewhat relevant>
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,Give up the ghost
842,सीने में जलन होना,to feel envy,to have burning in the chest,<select the most relevant English idiom>
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,Get a lump in one's throat.
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,Alternatives: <list the other English idioms that match the definition>
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,A cut above the rest
846,रंग दिखाना,to reveal true colors,to show color,To blow one's own trumpet
847,रंगीन होना,to enjoy life freely,to become colorful,A lion among men
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,The gloss is off.
849,रंग उड़ना,to fade away,for the color to fly/fade,OR
850,रंग जमना,to gain traction,for color to set,To be in the swim of things
851,रंग लगना,to start celebrating,to have color applied,2
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,Get entangled in a web
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,<select the most relevant English idiom>
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To eat humble pie
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,A non-reader
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,2) Sour grapes
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own trumpet
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Keep one's head held high.
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,Beat around the bush
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,OR
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,To keep under wraps
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Own up to something  # Corrected the output to match the format
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",March to the beat of one's own drum
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,OR
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,```
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,"Alternatives: <list the other English idioms that are relevant, if any>"
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,"Give a man a fish and he will eat for a day, but teach him how to fish and he will eat for a lifetime.  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a slightly different tone)  (Note: This idiom is similar to the first two but has a"
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,3) A prodigy
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To take the devil's share
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,The emperor's new clothes
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,```
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",2) Familiar with the name but not the face.
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,<select the most relevant English idiom>
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Explanation:
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,OR
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Alternatives: <list the other English idioms that are somewhat relevant>
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,<select the most relevant English idiom> OR
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Lost in the moment
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Look for a needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,2) Don't count your chickens before they hatch
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,To be between a rock and a hard place. OR
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Shed light on a dark situation.
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",Blind leading the blind
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A bird in the hand is worth two in the bush
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Puppet master
886,अंधा प्रेम करना,to love without reason,to love blindly,Love-struck
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,A bird in the hand is worth two in the bush
888,अंधे की लाठी,only source of dependence,a blind man’s staff,A wolf in sheep's clothing
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,1) एक आभासी दुनिया में रहना
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,To be in the dark about something
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,To bare one's soul
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Stage-1 output (definition + candidates):
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,1) The puppeteer and the puppet
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,4) <other English idiom> (if available)
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To open someone's eyes
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Hindi idiom: किसी के घर में आग लग जाना
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Definition: <definition of the Hindi idiom>
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,Something smells fishy
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,<select the most relevant English idiom> OR
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,"When it rains, it pours."
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,To be in a Catch-22
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To be in the dark
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Love is blind.
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,<select the most relevant English idiom>
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,```
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even a blind squirrel finds a nut.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,1) <candidate 1>
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,Point someone in the right direction
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,To try to hold water in one's hand
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Explanation: <briefly explain why the selected idiom is the best match>
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,To be written all over someone's face  # Corrected the output format to match the required format
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,OR
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Feeling one's way
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,<idiom> (with a brief explanation)
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,The underdog story
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,Dig up some dirt
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,"Alternatives: <list other relevant English idioms, if any>"
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,<select the most relevant English idiom>
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,Candidates:
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A monkey on your back
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Definition: <definition of the Hindi idiom>
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Law of the jungle
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Other: <list the other English idioms that are somewhat relevant>
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To be in the dark |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Show someone the ropes
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't cry over spilt milk.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,You get what you pay for
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,Stage-2 output (explanation):
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,To lose one's faith
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,The final answer is: Best: Between a rock and a hard place. I hope it is correct. Please let me know if I need to make any changes.
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",To be in a state of confusion or uncertainty.
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Stage-1 output: <definition + candidates>
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Note: The output is just an example. You can modify it according to your answer.
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,Taking a gamble
935,दिल का मामला,a romantic issue,matter of the heart,Alternatives: <list the other English idioms that are similar in meaning>
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,A heart of gold
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't look a gift horse in the mouth.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To fall head over heels. The final answer is: To fall head over heels. The final answer is: Best: To
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To take a load off
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Explanation:
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To set someone's heart ablaze
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,दिल देना और लेना - <select the most relevant English idiom>
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To have a hold on someone
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,A burden to bear.
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,Explanation: <briefly explain why it's the best match>
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Be at a loss
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Alternatives:
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Use your head
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,At a loss for words
950,मुँह पर बोलना,to speak directly,to speak on the face,Explanation: <provide a brief explanation of the Hindi idiom and the selected English idiom>
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,Other: <list the other English idioms that are somewhat relevant>
952,नाक कटना,to lose honor,for the nose to be cut,Cut your nose off to spite your face
953,नाक ऊँची करना,to make someone proud,to raise the nose high,To blow one's own trumpet
954,नाक बचाना,to save face,to save the nose,Save face
955,नाक दबाना,to force acceptance,to press the nose,To keep something under wraps.
956,नाक चढ़ाना,to act proudly,to raise the nose,To be on an ego trip
957,कान खड़े करना,to become alert,to make the ears stand up,To get in on the action
958,कान में बात डालना,to inform secretly,to put the matter into the ear,To pull the wool over someone's eyes
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,To be in a tight spot
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,On shaky ground
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Alternatives: <list other English idioms that are relevant but not the best match>
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Sitting on one's hands  or  Sitting idle  or  Taking it easy  or  Doing nothing  or  Sitting around  or  Taking a break  or  Doing nothing but sitting  or  Sitting idle and doing nothing  or  Sitting idle and not doing anything  or  Sitting idle and doing nothing but sitting  or  Sitting idle and doing nothing but sitting around  or  Sitting idle and doing nothing but taking a break  or  Sitting idle and doing nothing but taking it easy  or  Sitting idle and doing nothing but sitting on the couch all day  or  Sitting idle and doing nothing but sitting on the fence  or  Sitting idle and doing nothing but sitting on one's hands  or  Sitting idle and doing nothing but sitting idle  or  Sitting idle and doing nothing but taking it easy  or  Sitting idle and doing nothing but sitting on the couch all day  or  Sitting idle and doing nothing but sitting on the fence  or  Sitting idle and doing nothing but sitting on one's hands  or  Sitting idle and doing nothing but sitting idle  or  Sitting idle and doing nothing but taking it easy  or  Sitting idle and doing nothing but sitting on the couch all day  or  Sitting idle and doing nothing but sitting on the fence  or  Sitting idle and doing nothing but sitting on one's hands  or  Sitting idle and doing nothing but sitting idle  or  Sitting idle and doing nothing but taking it easy  or  Sitting idle and doing nothing but sitting on the couch all day  or  Sitting idle and doing nothing but sitting on the fence  or  Sitting idle and doing nothing but sitting on one's hands  or  Sitting idle and doing nothing but sitting idle  or  Sitting idle and doing nothing but taking it easy  or  Sitting idle and doing nothing but sitting on the couch all day  or  Sitting idle and doing nothing but sitting on the fence  or  Sitting idle and doing nothing but sitting on one's hands  or  Sitting idle and doing nothing but sitting idle  or  Sitting idle and doing nothing but taking it easy  or  Sitting idle and doing nothing but sitting on the couch all day  or  Sitting idle and doing nothing but sitting on the fence  or  Sitting idle and doing nothing but sitting on one's hands  or  Sitting idle and doing nothing but sitting idle  or  Sitting idle and doing nothing but taking it easy  or  Sitting idle and doing nothing
963,हाथ उठाना,to hit or bless,to raise the hand,1) Raise one's hand
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,The Big Cheese
965,हाथ में खेलना,to control completely,to play in the hand,1) To play with fire
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Explanation: <briefly explain why you chose this idiom>
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,On edge.
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,2) Get the lowdown
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,Definition: <definition of the Hindi idiom>
970,सिर फोड़ना,to fight violently,to smash/break the head,A black market
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,Lonely
972,सिर का दर्द,a troublesome person,pain of the head,A weight on one's shoulders
973,सीने में जलन,to feel envy,burning in the chest,A bitter pill to swallow
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,A weight on one's shoulders
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Take a deep breath
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To breathe a sigh of relief
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Give someone a shoulder to cry on
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,OR
979,मन बनाना,to make up one’s mind,to make up the mind,```python
980,मन भर जाना,to lose interest,for the mind to become full,<select the most relevant English idiom>
981,मन खुश करना,to please someone,to make the mind happy,"To try to get something from someone by flattering or deceiving them, often in a way that is perceived as insincere or manipulative."
982,मन बदलना,to change opinion suddenly,to change the mind,<select the most relevant English idiom>
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Definition: <definition of the Hindi idiom>
984,मन जीत लेना,to win hearts,to win the mind,To take advantage of a situation
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,<select the most relevant English idiom>
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,```
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,To throw in the towel
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,Before I kick the bucket
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Alternatives: <list the other relevant English idioms>
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To throw in the towel
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Please provide the next idiom.
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To throw a spanner in the works
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,1) To baby someone.
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,Without rhyme or reason
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,1) To keep mum
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",First things first
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),"Explanation: The Hindi idiom बंदर का मालिक बनाना suggests being completely under someone's control or influence, often in a way that is difficult to escape. The English idiom ""in someone's pocket"" conveys a similar meaning, implying that someone is completely under the control or influence of another person, often in a way that is difficult to escape. This idiom is a good match for the Hindi idiom as it captures the essence of being controlled or influenced by someone."
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Stage-1 output: <definition + candidates>
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,OR
