,src,true_meaning,literal_translation,predicted
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,"Explanation: The Hindi idiom ""जुबान फिसल जाना"" refers to speaking in a way that reveals one's true intentions or feelings, often unintentionally. The most relevant English idiom that matches this definition is ""To let the cat out of the bag."" This idiom means to accidentally reveal a secret or surprise, which can be seen as a form of unintentionally revealing one's true intentions or feelings. The other options, while related to speaking or revealing information, do not exactly match the definition of the Hindi idiom. ""To spill the beans"" refers to revealing a secret, but it's not necessarily unintentional. ""To shoot one's mouth off"" means to speak impulsively or recklessly, but it doesn't necessarily imply revealing one's true intentions or feelings. ""To speak one's mind"" means to express one's thoughts or opinions openly, but it doesn't necessarily involve revealing secrets or unintentionally revealing one's true intentions or feelings. Therefore, ""To let the cat out of the bag"" is the best match for the Hindi idiom ""जुबान फिसल जाना."" Best: To let the cat out of the bag Explanation: The Hindi idiom ""जुबान फिसल जाना"" refers to speaking in a way that reveals one's true intentions or feelings, often unintentionally. The most relevant English idiom that matches this definition is ""To let the cat out of the bag."" This idiom means to accidentally reveal a secret or surprise, which can be seen as a form of unintentionally revealing one's true intentions or feelings. The other options, while related to speaking or revealing information, do not exactly match the definition of the Hindi idiom. ""To spill the beans"" refers to revealing a secret, but it's not necessarily unintentional. ""To shoot one's mouth off"" means to speak impulsively or recklessly, but it doesn't necessarily imply revealing one's true intentions or feelings. ""To speak one's mind"" means to express one's thoughts or opinions openly, but it doesn't necessarily involve revealing secrets or unintentionally revealing one's true intentions or feelings. Therefore, ""To let the cat out of the bag"" is the best match for the Hindi idiom ""जुबान फिसल जाना."" Best: To let the cat out of the bag Explanation: The Hindi idiom ""जुबान फिसल जाना"" refers to speaking in a way that reveals one's true intentions or feelings,"
836,जुबान सरक जाना,to misspeak,for the tongue to slide,Fly off the handle
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Sugarcoat
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,<English idiom>
839,पसीना रोकना,to relieve effort,to stop sweat,1) To be on edge
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),Explanation:
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,To be eating away at one's conscience
842,सीने में जलन होना,to feel envy,to have burning in the chest,Stage-1 output (definition + candidates):
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,Cry wolf
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,Explanation: <briefly explain why the selected idiom matches the Hindi idiom>  |  Best: <select the most relevant English idiom>
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,1) Puppet on a string
846,रंग दिखाना,to reveal true colors,to show color,To flaunt one's stuff
847,रंगीन होना,to enjoy life freely,to become colorful,To spice up the situation
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,Fizzle out
849,रंग उड़ना,to fade away,for the color to fly/fade,Rain on someone's parade
850,रंग जमना,to gain traction,for color to set,```python
851,रंग लगना,to start celebrating,to have color applied,Explanation:
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,Alternatives: <list the other similar English idioms>
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,<select the most relevant English idiom>
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To get one's act together
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To speak from the heart
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,To rewrite
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,Stage-1 output (definition + candidates):
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,2) <other English idiom>
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,Sing one's own praises
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Give a fish to a man who has never seen one before and ask him to swim
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Roam around
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Hold your head up high
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",4) Don't compare your behind to a donkey's.
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Stage-2 output (best idiom):
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,"1) Acting like a fool Explanation: The idioms ""Acting like a fool"" and ""Playing the fool"" convey similar meanings. The idiom ""Cutting one's own throat"" is a more extreme expression and is not a direct equivalent. No other similar English idioms were found.  Best: 1) Acting like a fool Explanation: The idioms ""Acting like a fool"" and ""Playing the fool"" convey similar meanings. The idiom ""Cutting one's own throat"" is a more extreme expression and is not a direct equivalent. No other similar English idioms were found.  Best: 1) Acting like a fool Explanation: The idioms ""Acting like a fool"" and ""Playing the fool"" convey similar meanings. The idiom ""Cutting one's own throat"" is a more extreme expression and is not a direct equivalent. No other similar English idioms were found.  Best: 1) Acting like a fool Explanation: The idioms ""Acting like a fool"" and ""Playing the fool"" convey similar meanings. The idiom ""Cutting one's own throat"" is a more extreme expression and is not a direct equivalent. No other similar English idioms were found.  Best: 1) Acting like a fool Explanation: The idioms ""Acting like a fool"" and ""Playing the fool"" convey similar meanings. The idiom ""Cutting one's own throat"" is a more extreme expression and is not a direct equivalent. No other similar English idioms were found.  Best: 1) Acting like a fool Explanation: The idioms ""Acting like a fool"" and ""Playing the fool"" convey similar meanings. The idiom ""Cutting one's own throat"" is a more extreme expression and is not a direct equivalent. No other similar English idioms were found.  Best: 1) Acting like a fool Explanation: The idioms ""Acting like a fool"" and ""Playing the fool"" convey similar meanings. The idiom ""Cutting one's own throat"" is a more extreme expression and is not a direct equivalent. No other similar English idioms were found.  Best: 1) Acting like a fool Explanation: The idioms ""Acting like a fool"" and ""Playing the fool"" convey similar meanings. The idiom ""Cutting one's own throat"" is a more extreme expression and is not a direct equivalent. No other similar English idi"
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Blind leading the blind
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Give someone a raw deal
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A blind man's guide is not a good guide.
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To take someone for a ride
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Even a blind man can see.
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,<select the most relevant English idiom>
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",<select the most relevant English idiom>
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Give someone a fish when they can already swim
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Stage-1 output (definition + candidates):
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Alternatives: <list the other English idioms that match the definition>
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,It was a wash
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,अंधेरे में बैठना - <select the most relevant English idiom>
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Stage-1 output (definition + candidates):
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,2) Between a rock and a hard place
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,<select the most relevant English idiom>
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Definition: <one-sentence definition>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind","3) When in Rome, do as the Romans do. Answer Step 1: Definition: A place where monkeys are in charge."
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,<select the most relevant English idiom>
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Alternatives: <list the other two English idioms>
886,अंधा प्रेम करना,to love without reason,to love blindly,Definition: <definition of the Hindi idiom>
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,<select the most relevant English idiom>
888,अंधे की लाठी,only source of dependence,a blind man’s staff,The puppet master
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,3) Light at the end of the tunnel
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,To be the king of the jungle
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Feeling one's way
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To keep something under wraps
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Stage-2 output (best idiom):
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,"2) When it rains, it pours."
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To beat around the bush
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",2) Don't judge a book by its cover
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Don't count your chickens before they hatch.
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,<select the most relevant English idiom>
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,Definition: <definition of the Hindi idiom>
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,"When you're in a hole, stop digging.  (This is a very close match, and the idiom is often used in the same context.)"
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,Explanation: <provide a brief explanation of why the selected idiom is the best match>
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To be a drop in the ocean
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Love blind
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Stage-1 output: <list the candidates with the definition of the Hindi idiom>
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Putting someone in charge of a ship when they can't even swim.
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,See through a brick wall
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,2) Nothing to write home about.
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To fix what ain't broke
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,To cry wolf
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Being a puppet on a string
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Definition: <definition of the Hindi idiom>
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,Keep up with the Joneses
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,To feel one's way
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,The puppet master
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,A market for monkeys
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,"Note: If no idiom is found, write ""No idiom found."
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,To act on a whim
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To keep it under wraps
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A talking shop
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A light in the darkness.
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Stage-2 output:
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Blind justice
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Throw someone to the wolves
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,2) A madhouse
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Give a blind man a map
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,The puppet master
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,"To light a candle in the dark.  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it implies doing something good or beneficial in a difficult situation.)  (This idiom is a perfect match for the Hindi idiom, as it"
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,The best answer is Keep one's feet on the ground.
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,2) Come crashing down
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,Definition: To waste a lot of time searching for something that is easily available or can be found with minimal effort.
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",To be at odds with someone OR
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,A puppet on a string
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,A firecracker
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,On the go
935,दिल का मामला,a romantic issue,matter of the heart,Heart of the matter
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,On the down low
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Explanation:
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,Explanation: <briefly explain why the selected English idiom is the best match for the given Hindi idiom>
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To be a puppet on strings
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,1)
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,4) <select the most relevant English idiom>
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Definition: <define the Hindi idiom>
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Definition: <one-sentence definition>
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To eat humble pie
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,To be stuck on someone
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,In the know
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,2
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Definition: <one-sentence definition>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,A country bumpkin
950,मुँह पर बोलना,to speak directly,to speak on the face,The pot calling the kettle black
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To fuel up before heading out
952,नाक कटना,to lose honor,for the nose to be cut,Between the devil and the deep blue sea
953,नाक ऊँची करना,to make someone proud,to raise the nose high,To blow one's own trumpet
954,नाक बचाना,to save face,to save the nose,To save face
955,नाक दबाना,to force acceptance,to press the nose,To turn a blind eye
956,नाक चढ़ाना,to act proudly,to raise the nose,1) A dimwit
957,कान खड़े करना,to become alert,to make the ears stand up,Listen up
958,कान में बात डालना,to inform secretly,to put the matter into the ear,<select the most relevant English idiom>
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,1) Blind to the obvious
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,Eat before you go
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Other options: <list the other English idioms>
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,The final answer is: Best: A dead weight. ## Step 1: Understand the Hindi idiom
963,हाथ उठाना,to hit or bless,to raise the hand,Explanation: <briefly explain why the selected idiom is the best match>
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,3) Eat humble pie
965,हाथ में खेलना,to control completely,to play in the hand,2) Playing a game of cat and mouse
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Carry the weight of the world
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,Speak from the heart
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Definition: <definition of the Hindi idiom>
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To stir up trouble
970,सिर फोड़ना,to fight violently,to smash/break the head,To stir up trouble
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,To be in debt
972,सिर का दर्द,a troublesome person,pain of the head,Loot
973,सीने में जलन,to feel envy,burning in the chest,3) A bad conscience
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,3) A mischief-maker
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,2) Get a weight off one's shoulders
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To lose one's nerve
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,To be on the same wavelength
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,<select the most relevant English idiom>
979,मन बनाना,to make up one’s mind,to make up the mind,To twist someone's arm
980,मन भर जाना,to lose interest,for the mind to become full,To be consumed by
981,मन खुश करना,to please someone,to make the mind happy,Alternatives: <list the other two English idioms>
982,मन बदलना,to change opinion suddenly,to change the mind,To keep up appearances
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Definition: <definition of the selected English idiom>
984,मन जीत लेना,to win hearts,to win the mind,Explanation: <provide a brief explanation of the selected idiom and its relevance to the Hindi idiom>
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,2
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Knocked for a loop
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,"1) When it rains, it pours."
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,In my lifetime
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Don't feel like reading
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,Under the radar
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),<select the most relevant English idiom>
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,4) <other English idiom> (if any)
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,2) Baby someone
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,Alternatives: <list the other English idioms that are somewhat relevant but not the best match>
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To be in the zone
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)  Best: 1) Many a slip between the cup and the lip. 2) 3)
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),<select the most relevant English idiom>
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Out of one's depth
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To be a bad influence
