,src,true_meaning,literal_translation,predicted
830,जुबान बंद कर देना,to silence someone completely,to shut the tongue,Dumbstruck
831,जुबान काट लेना,to regret words spoken,to bite the tongue,Bite your tongue
832,जुबान कसना,to rebuke harshly,to tighten the tongue,Loose lips sink ships
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,Stage-1 output (definition + candidates):
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,The best answer is Tongue-tied.  I'll be happy to help you with the next one.
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,To put one's foot in one's mouth
836,जुबान सरक जाना,to misspeak,for the tongue to slide,Be tongue-tied
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Talk sweetly to someone
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,1) Blood is thicker than water.
839,पसीना रोकना,to relieve effort,to stop sweat,be at the end of one's rope
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),Sweat bullets
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,To have a heavy heart
842,सीने में जलन होना,to feel envy,to have burning in the chest,2) To feel a knot in the stomach
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,Get hot under the collar
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,Out of season
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,To be in a rage
846,रंग दिखाना,to reveal true colors,to show color,To show one's true colours
847,रंगीन होना,to enjoy life freely,to become colorful,<select the most relevant English idiom>
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,<select the most relevant English idiom>
849,रंग उड़ना,to fade away,for the color to fly/fade,Candidates: <list all the English idioms that match the definition of the Hindi idiom>
850,रंग जमना,to gain traction,for color to set,Fit in
851,रंग लगना,to start celebrating,to have color applied,Context: <provide a brief explanation of the context and cultural nuances>
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,To be caught up in the whirlwind
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Stage-1 output: <definition of Hindi idiom + candidates>
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To be in a tight spot
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,OR
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,"Candidates: <list the other English idioms found>  (If only two idioms are found, use Candidates: 1) and 2) instead)"
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own trumpet
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,"Explanation: <optional> Best: Hold one's head high Explanation: The Hindi idiom ""अपनी नाक ऊँची रखना"" literally means to keep one's nose high, which is a metaphor for maintaining one's dignity and self-respect. Similarly, the English idiom ""Hold one's head high"" conveys the idea of keeping one's head held high, symbolizing confidence and pride. The other options, such as ""Keep one's chin up"" and ""Keep one's head above water,"" do not directly relate to the concept of maintaining one's dignity or self-respect. Therefore, ""Hold one's head high"" is the most relevant English idiom that matches the definition of the Hindi idiom. Best: Hold one's head high Explanation: The Hindi idiom ""अपनी नाक ऊँची रखना"" literally means to keep one's nose high, which is a metaphor for maintaining one's dignity and self-respect. Similarly, the English idiom ""Hold one's head high"" conveys the idea of keeping one's head held high, symbolizing confidence and pride. The other options, such as ""Keep one's chin up"" and ""Keep one's head above water,"" do not directly relate to the concept of maintaining one's dignity or self-respect. Therefore, ""Hold one's head high"" is the most relevant English idiom that matches the definition of the Hindi idiom. Best: Hold one's head high Explanation: The Hindi idiom ""अपनी नाक ऊँची रखना"" literally means to keep one's nose high, which is a metaphor for maintaining one's dignity and self-respect. Similarly, the English idiom ""Hold one's head high"" conveys the idea of keeping one's head held high, symbolizing confidence and pride. The other options, such as ""Keep one's chin up"" and ""Keep one's head above water,"" do not directly relate to the concept of maintaining one's dignity or self-respect. Therefore, ""Hold one's head high"" is the most relevant English idiom that matches the definition of the Hindi idiom. Best: Hold one's head high Explanation: The Hindi idiom ""अपनी नाक ऊँची रखना"" literally means to keep one's nose high, which is a metaphor for maintaining one's dignity and self-respect. Similarly, the English idiom ""Hold one's head high"" conveys the idea of keeping one's head held"
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,"To sing one's own praises  से  To toot one's own horn  के बीच का अंतर  एक  स्पष्ट  है   क्योंकि   To sing one's own praises  में   ""singing""  का   उपयोग  किया  जाता  है   जबकि   To toot one's own horn  में   ""tooting""  का   उपयोग  किया  जाता  है   और   ""tooting""  एक  बजने  वाले   साधन  के   उपयोग  को  दर्शाता  है   जो   कि   ""singing""  का  उपयोग  नहीं  करता  है   और   यह  भी  एक  स्पष्ट  है   कि   ""tooting""  एक  संगीत  का  उत्पादन  करने  के  लिए  उपयोग  नहीं  किया  जाता  है   और   यह  भी  एक  स्पष्ट  है   कि   ""tooting""  एक  संगीत  का  उत्पादन  करने  के  लिए  उपयोग  नहीं  किया  जाता  है   और   यह  भी  एक  स्पष्ट  है   कि   ""tooting""  एक  संगीत  का  उत्पादन  करने  के  लिए  उपयोग  नहीं  किया  जाता  है   और   यह  भी  एक  स्पष्ट  है   कि   ""tooting""  एक  संगीत  का  उत्पादन  करने  के  लिए  उपयोग  नहीं  किया  जाता  है   और   यह  भी  एक  स्पष्ट  है   कि   ""tooting""  एक  संगीत  का  उत्पादन  करने  के  लिए  उपयोग  नहीं  किया  जाता  है   और   यह  भी  एक  स्पष्ट  है   कि   ""to"
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,OR
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,<select the most relevant English idiom>
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Admit defeat
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Alternatives:
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,<idiom> (if there is only one idiom that matches the definition)
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,To be beating around the bush
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,<select the most relevant English idiom>
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,To divide the spoils unfairly
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,2
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,The puppeteer.
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,To see the light
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,<select the most relevant English idiom>
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Alternatives:
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,You can't have your cake and eat it too.
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,To keep someone in the dark
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Alternatives: <list the other English idioms in any order>
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,To be hooked on something
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Alternatives: <list the other options in order of relevance>
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Being in a daze OR
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,To look for a needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Giving a fish to a man who can't swim
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Burning one's fingers
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To cry wolf
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A blind leading the blind
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,Stage-1 output (definition + candidates):
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,None of the above
886,अंधा प्रेम करना,to love without reason,to love blindly,Alternatives: <list the other English idioms that are somewhat relevant>
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,OR
888,अंधे की लाठी,only source of dependence,a blind man’s staff,The puppet master.
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To throw a lifeline
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,To be the cream of the crop
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,<select the most relevant English idiom>
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Definition: <definition of the Hindi idiom>
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Give something for nothing
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,"1) When in Rome, do as the Romans do."
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,<select the most relevant English idiom>
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",```python
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Note: The output should be in the same format as the question.
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,OR
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be in a tight spot
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Alternatives: <list the other options if you think they are relevant>
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,Playing with fire.
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,Lost in the woods
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Taking on more than one can chew
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Live by one's own rules
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,2) A puppet on a string.
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,OR
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Be afraid of one's own shadow
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,Question someone's credentials.
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,2) <select the second most relevant English idiom>
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,"Alternatives: <list the other English idioms, if any> Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch, Looking over one's shoulder Answer: Best: Looking for a needle in a haystack Alternatives: Counting one's chickens before they hatch"
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Stage-2 output (best idiom + explanation):
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,"Note: The provided Hindi idioms are ""अंधे का रास्ता रोकना"" and ""किताब का पता बदलना""."
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Alternatives: <list the other two English idioms>
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To cry wolf.  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,To give a blind man a sword to fight with
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,Make hay while the sun shines.
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Meddling in other people's business
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To be a fish out of water
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,3) A leader who is oblivious to the needs of his people. OR
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,"Explanation: <explain why the selected idiom is the best match> Answer: Best: A silver lining in a cloud Explanation: The Hindi idiom ""अंधे की झोपड़ी में रोशनी"" means finding happiness or success in a difficult or challenging environment. The English idiom ""A silver lining in a cloud"" conveys a similar meaning, suggesting that even in difficult situations, there can be moments of happiness or success. This idiom is a perfect match because it implies that there is always a positive aspect to a difficult situation, and it is a common and widely used expression in English language. Therefore, ""A silver lining in a cloud"" is the best English idiom that matches the definition of the Hindi idiom. Answer: Best: A ray of sunshine in a dark room Explanation: The Hindi idiom ""अंधे की झोपड़ी में रोशनी"" means finding happiness or success in a difficult or challenging environment. The English idiom ""A ray of sunshine in a dark room"" conveys a similar meaning, suggesting that even in difficult situations, there can be moments of happiness or success. This idiom is a good match because it implies that there is always a positive aspect to a difficult situation, and it is a common expression in English language. Therefore, ""A ray of sunshine in a dark room"" is a good English idiom that matches the definition of the Hindi idiom. Answer: Best: Finding a needle in a haystack Explanation: The Hindi idiom ""अंधे की झोपड़ी में रोशनी"" means finding happiness or success in a difficult or challenging environment. The English idiom ""Finding a needle in a haystack"" conveys a similar meaning, suggesting that finding happiness or success in a difficult situation is a challenging task. This idiom is not a perfect match because it implies a sense of difficulty and struggle, whereas the Hindi idiom suggests finding happiness or success despite the challenges. However, it is still a relevant idiom that conveys a similar meaning, and it is a common expression in English language. Therefore, ""Finding a needle in a haystack"" is a relevant English idiom that matches the definition of the Hindi idiom. Answer: Best: A drop in the ocean Explanation: The Hindi idiom ""अंधे की झोपड़ी में रोशनी"" means finding happiness or success in a difficult or challenging environment. The English idiom ""A drop in the"
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To stir the pot
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,4) <select the most relevant English idiom>
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,To leave someone to their fate
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,Be in the dark
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Point someone in the right direction.
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't cry over spilt milk
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Explanation: <briefly explain why the selected English idiom is the best match for the Hindi idiom>
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,```
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,To be gobsmacked
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,You don't have to break your head
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",To look a gift horse in the mouth
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Similar: <list the other English idioms that match the definition>
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,A firecracker
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To put all your eggs in one basket
935,दिल का मामला,a romantic issue,matter of the heart,Answer: Best: A heart-to-heart talk
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Have a heart of gold
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't be chicken.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,Others: <list the other two relevant English idioms>
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To take a load off one's mind
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,At the breaking point
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To light the fire
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,```
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To have someone wrapped around your finger
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,Definition: <definition of the Hindi idiom>
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,1) Beat a dead horse
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,To be out of one's mind
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Explanation: <briefly explain why the selected idiom matches the Hindi idiom>
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,<select the most relevant English idiom>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,All talk and no action
950,मुँह पर बोलना,to speak directly,to speak on the face,Alternatives: <list the other two English idioms>
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,The king of thieves
952,नाक कटना,to lose honor,for the nose to be cut,To be on edge
953,नाक ऊँची करना,to make someone proud,to raise the nose high,To blow one's own trumpet
954,नाक बचाना,to save face,to save the nose,Explanation: <provide a brief explanation of why the selected idiom is the best match for the Hindi idiom>
955,नाक दबाना,to force acceptance,to press the nose,To turn a blind eye
956,नाक चढ़ाना,to act proudly,to raise the nose,"Note: The Hindi idiom 'चोरी छुपा कर' is a common expression used to describe someone who is secretly or quietly doing something. The English idioms provided are similar in meaning and context, but may not be exact equivalents."
957,कान खड़े करना,to become alert,to make the ears stand up,"2) A wild goose chase  (The English idiom ""A wild goose chase"" is the best match for the Hindi idiom जानवर का खेल, as it conveys a sense of chaos and unpredictability, and is often used to describe a situation that is difficult to control.)  ```python"
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Explanation: <provide a brief explanation of why the selected idiom is the best match>
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,A pauper
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,Walking on eggshells
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Knock someone for a loop
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Surrounded by
963,हाथ उठाना,to hit or bless,to raise the hand,To take a stand
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Definition: <definition of the Hindi idiom>
965,हाथ में खेलना,to control completely,to play in the hand,OR
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,A weight on one's shoulders
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be on tenterhooks
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To be a puppet on a string
970,सिर फोड़ना,to fight violently,to smash/break the head,4) <english idiom> (if available)
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,```
972,सिर का दर्द,a troublesome person,pain of the head,It's a sore spot
973,सीने में जलन,to feel envy,burning in the chest,Burn with regret
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,Definition: <definition of the Hindi idiom>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,I'm walking on air
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To lose one's nerve
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Take it to heart
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,<select the most relevant English idiom>
979,मन बनाना,to make up one’s mind,to make up the mind,To turn over a new leaf.
980,मन भर जाना,to lose interest,for the mind to become full,To be in a state of mind
981,मन खुश करना,to please someone,to make the mind happy,Alternatives: <list the other two English idioms that are somewhat relevant>
982,मन बदलना,to change opinion suddenly,to change the mind,The pot calling the kettle black
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Alternatives: <list the other English idioms in order of relevance>
984,मन जीत लेना,to win hearts,to win the mind,To sweep someone off their feet
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Take the bull by the horns
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,```
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,2) In a pickle.  (Note: This idiom is not a direct match but conveys the idea of being in a state of confusion or disarray)
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,I don't know
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Alternatives: <list the other English idioms that are somewhat relevant>
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To fight tooth and nail
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Candidates: <list of other English idioms>
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,Get your hands dirty
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Explanation: <briefly explain why the selected idiom is the best match>
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,Without cause or excuse
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Be in a daze
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",<select the most relevant English idiom>
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Break the bank
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,To keep up appearances
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To keep someone hanging
