,src,true_meaning,literal_translation,predicted
1029,烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,To paint a rosy picture
1030,无米之炊,Make bricks without straw,Cooking without rice,To build a house without bricks.
1031,无风不起浪,Theres no smoke without fire,"No wind, no wave",A storm without wind
1032,无风起浪,Make trouble out of nothing,No wind and waves,A storm without a cause
1033,无敌于天下,Unmatched anywhere in the world,Invincible in the world,The best of the best
1034,无功受禄,Get a reward without deserving it,Reward without merit,To get what you deserve
1035,无计可施,Utterly without resources,Nothing can be done,at a loss
1036,无济于事,Useless,To no avail,It's no use
1037,无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,To do something for no reason
1038,无事生非,Create problems where none exists,Much Ado About Nothing,Stage-2 output (justification):
1039,无所适从,With no definite plan to follow,At a loss,at a loss
1040,无恶不作,Commit all manner of crimes,Do no evil,a man of good character
1041,无以复加,In the extreme,Can't be added,beyond description
1042,无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",A house without a foundation
1043,无缘无故,For no reason at all,For no reason,<english idiom>
1044,无庸赘述,It's unnecessary to go into details,Needless to say,No need to explain
1045,烟消云散,Disappear in a flash,Disappear into smoke,The problem is gone.
1046,煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,Waste time on trifles
1047,照猫画虎,Imitate,Draw cats and tigers,Imitate
1048,茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",Lonely as a crow
1049,煽风点火,Instigate,Fan the flames,Add fuel to the fire
1050,熟视无睹,Ignore,Turn a blind eye,Ignore
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,living in a golden cage
1052,争权夺利,Scramble for power and profit,Scramble for power,To vie for power and wealth.
1053,争长论短,Squabble,Debating long and short,To argue about trivial matters.
1054,为民请命,Plead in the name of the people,Pray for the people,To speak up for the people's interests.
1055,为非作歹,Break the law,To do evil,Do evil and commit crimes
1056,为富不仁,Be rich and cruel,For the rich,To be a pig
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To give someone wings to fly
1058,为虎作伥,Help a villain do evil,Play for the tiger,to be a伥 for a tiger
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive away small birds from a group of birds.
1060,为所欲为,Have (or get) one's own way,Do whatever you want,Do as you please
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,To drive fish away from a pond by creating a disturbance.
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,The house of cards falls when the foundation is weak.
1063,片甲不留,The army is completely wiped out,No armor left,Not a single piece of equipment is left behind.
1064,片瓦无存,Be razed to the ground,No tiles left,Not a single tile remains.
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,A horse's head doesn't fit a donkey's mouth
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,A person who is feared or disliked.
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,A domino effect
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,To act rashly or recklessly.
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,To have a dramatic outburst
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,A person using someone else's authority to intimidate others.
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A pack of dogs that follow a fox.
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,A clever fox has three dens.
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,A head-on collision
1074,独霸一方,Be a local despot,Dominate one side,Dominate
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,A single tree cannot make a forest.
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,Tyrant.
1077,独占鳌头,Head the list of successful candidates,Come out on top,First place
1078,率由旧章,Follow the beaten track,Rate by old chapter,Stick to old ways
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond that is not cut cannot be made into a useful object.
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Burn one's bridges behind one
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A perfect gemstone
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,To attempt to do something that is beyond one's ability or skill level.
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,Reason: <select the most relevant English idiom>
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Flawed but Beautiful
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A white Christmas
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,A man's house is his castle.
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A person or group with little power or influence can make a lot of noise and be heard.
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A frog in a well
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,Catching a turtle in a jar
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To concede defeat
1092,甘之如饴,Gladly endure hardships,Sweet as candy,to enjoy something so much that it is like eating sugar
1093,甚嚣尘上,Making a lot of noise,All over the place,A hot topic that is being widely discussed.
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once bitten, twice shy."
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in adversity, die in comfort"
1096,用兵如神,Be a superb military commander,Use soldiers like gods,to use military tactics like a god
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,A man who steals and a woman who seduces.
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",A bird in the hand is worth two in the bush
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Reason: <select the most relevant English idiom>
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Dreaming of a juicy steak
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,copycat
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Cut to the chase
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",A bird in the hand is worth two in the bush
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,to make a fool of oneself
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,Take the bull by the horns
1106,当耳边风,Turn a deaf ear to,When the wind blows,To ignore or disregard something.
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Overbuilding
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"A phrase that means ""only after experiencing strong winds can one know which grass is strong."
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,hate like a dog
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,A desperate bid.
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,You are what you eat.
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A bird in the hand is worth two in the bush
1113,登峰造极,Reach the summit,Reach the pinnacle,Reach the top
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To achieve a higher level of proficiency
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Devote oneself to work
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A small flaw in a perfect object.
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,live happily ever after
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,to see ghosts during the day
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,Hit a target from a distance
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,A phoenix rises from the ashes
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,A book that is so good that you can't put it down.
1122,百端待举,A thousand things wait to be done,Waiting for everything,A full plate
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A lifelong partnership
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To become hardened by repeated trials.
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,A hundred holes and thousands of cuts
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A free-for-all
1127,百战百胜,Invincible,Win every battle,Win every battle
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,A river flowing into the sea
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",A dead horse that won't lie down.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing
1131,皆大欢喜,Everybody is happy,Everyone is happy,A happy ending
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,A forced grin
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",The whole cloth is ruined if one thread is damaged.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A big name with a small reputation
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,A golden opportunity
1136,尽力而为,Do one's best,Do your best,Give it your all
1137,尽心竭力,(do something) with all one's heart,Do my best,Give it your all
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Do your best and hope for the best
1139,目不转睛,Look with fixed eyes,Keep an eye on,Fixated
1140,目光如炬,Farsighted,Eyes like torches,See the light
1141,盲人摸象,One-sided view,Blind man touching elephant,A blind man trying to touch an elephant
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Blind as a bat
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak one's mind
1144,相辅相成,Supplement each other,Complement each other,A team effort
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one.
1146,相提并论,Put something (or somebody) on a par with,On a par,compare apples to oranges
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Treat someone like a guest
1148,相知有素,Have known each other long,Know each other well,Known for a long time
1149,相安无事,Live in peace with each other,Everything is fine,Along for the ride
1150,相依为命,Shore one's life together,Depend on each other,To survive together
1151,相沿成习,Become a custom through long usage,Learn from each other,to continue doing something because it has become a habit
1152,相映成趣,Set each other off,Comparing with each other,A pair of shoes that matches your outfit.
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A flash of genius
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Tailor to the situation
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,A true gold object will not be corroded by fire.
1156,真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,A person with high aspirations but low abilities.
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,take it personally
1159,睹物思人,The thing reminds one of its owner,See things and think people,think of someone fondly
1160,瞎子摸鱼,Act blindly,Blind man fishing,Catching fish by the blind
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,A waste of time
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,"To see the money, see the light."
1163,瞒天过海,Practice deception,Cross the sea,Keep your cards close to your chest
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know thyself and thy enemy, and thou shalt conquer."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,Ignorance is bliss
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Face challenges head-on
1167,知过必改,Know one's faults and correct them,Knowing must change,To take responsibility for one's actions.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Know one side but not the other
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Say what you mean
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Close combat
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,A stone sinking into the sea
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Reasoning: <select the most relevant English idiom> is the best match because <reasoning>.
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,To laugh despite crying
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,To throw out the old and bring in the new
1175,硕果仅存,One of the few still lest,Only fruit remains,The last of its kind
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,work tirelessly
1177,碍手碍脚,Be a hindrance,Get in the way,A stumbling block
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Nobody knows what's going on.
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,"The cat was purring with joy, its eyes sparkling with happiness."
1180,神色自若,Be perfectly calm and collected,Look at ease,Keep calm and carry on
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,A bad day
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,cause trouble for the nation and its people
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Once in a blue moon
1184,秀而不实,Flowering but producing no fruit,Show but not truth,A pretty face but no talent
1185,私相授受,Make an illicit transfer,Give and receive privately,private correspondence
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,The wind blows the leaves off the trees.
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Take no prisoners
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,You reap what you sow
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,be the only one in the world
1190,称兄道弟,Be on intimate terms,Call each other brothers,"To refer to someone as a brother or a brother-in-law, implying a close relationship or friendship."
1191,称王称霸,Act like an overlord,Lord it over,Dominate
1192,积年累月,For months and years,Over the years,A long time coming
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,To store grain for future use to prevent hunger.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to change your ways.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A small leak can sink a ship.
1196,稳操胜券,Have full assurance of success,Be sure to win,a sure thing
1197,空中楼阁,Daydream,Castle in the sky,A castle in the air
1198,穿针引线,Act as a go-between,Thread the needle,To be a mediator between two parties.
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Leapfrog progress
1200,穷兵黩武,Adopt a warlike policy,Go to war,Overkill
1201,穷途末路,Dead end,No way no money,To be at the end of one's rope
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,A barren land
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When the going gets tough, the tough get going."
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Trying to figure out what's going on
1205,立锥之地,A tiny bit of land,The land of the cone,A drop in the bucket
1206,立身处世,How to get along with people,Live in the world,To act in a manner that is appropriate and beneficial in various situations.
1207,立足之地,Standing-room,Gain a foothold,A rock-solid foundation
1208,竭尽全力,To the best of one's ability,Make every effort,Give it everything you've got
1209,端倪可察,Have found a due to something,Clues can be seen,See the writing on the wall
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Stage-1 output: <english idiom>
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The early bird gets the worm.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A bird in the hand is worth two in the bush
1213,箭在弦上,A point of no return,Arrow on the string,The cat is out of the bag.
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,To start from scratch and work hard.
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,A hero's welcome
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,A penny for your thoughts
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Broad brushstroke
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A dog eats a little bit of food.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Cut down on the number of employees and streamline processes.
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,"Keep it simple, stupid"
1221,纷至沓来,Come in a continuous stream,One after another,A steady stream of people
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,A miss is as good as a mile
1223,绞尽脑汁,Rack one's brains,Racking my brains,Think long and hard
1224,络绎不绝,Unending,An endless stream,Reasoning: <select the most relevant English idiom> matches the definition of the Chinese idiom because <reasoning>.
1225,经年累月,For years,Over the years,A long time
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A band of outlaws
1227,绰绰有余,More than sufficient,More than enough,be in a position to do something
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A soft exterior but sharp inside.
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,"2) The English idiom ""get cracking"
1230,缘木求鱼,A useless search,Edge wood for fish,To look for a needle in a haystack.
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Slow as a snail
1232,缩头缩脑,Shrink from responsibility,Shrink your head,be on pins and needles
1233,总而言之,To make a long story short,All in all,To sum up
1234,总角之交,Childhood friend,Turn of the total angle,childhood friends
1235,绘声绘影,Vivid description,Picture sound and picture,paint a picture with words
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,罄竹难书 means that the number of instances or occurrences is so numerous that it cannot be fully recorded or documented.
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,guilty as charged
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,You can't escape the consequences of your actions.
1239,置之脑后,Put out of mind,Leave it behind,Let it go
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Stay out of it
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,Not perfect
1242,群龙无首,A group without a leader,Dragons without a leader,A group of leaders without a leader.
1243,群起而攻之,Rally together to attack,Group to attack,A united front
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,It becomes second nature.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To overcome great challenges
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,An experienced person who knows the way.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A seasoned veteran with a strong desire to achieve great things.
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,hearsay
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Seeing is believing
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,Talk the talk
1251,聊以自慰,Just to console oneself,Chat to masturbate,To console oneself
1252,聊以卒岁,Just to tide over the year,Talk about death,To keep oneself busy
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Build a house out of sand
1254,闻风而起,Go into action without delay,Up in the wind,A snowball effect
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Seeing is believing
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Learn from your mistakes
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,A picture is worth a thousand words
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Too clever by half
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while","A wise person for a long time, but suddenly foolish."
1260,声东击西,Make a feint,Sound east and west,feigning a diversionary attack
1261,耸入云霄,Rise above the clouds,Soaring into the sky,Soaring to the heavens
1262,听其自然,Leave (things) to chance,Let it be,Reason: <select the most relevant English idiom> and explain why it is the best choice. Best: Let sleeping dogs lie.
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Actions speak louder than words.
1264,听之任之,Let one have one's own way,Leave it alone,Let it be
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,bone-deep truth
1266,背道而驰,Run counter to,Run in the opposite direction,take a different course
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,fight to the death
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,Have a wild and crazy thought
1269,胸中有数,Have a good idea of how things stand,Number in chest,to have a good grasp of the situation
1270,胸中无数,Have no idea of how things stand,Countless in the chest,A fool's paradise
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,A versatile individual
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A versatile talent
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To have two feet in two boats
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Put your feet on the ground.
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Plump
1276,腹背受敌,Be attacked from all sides,Enemy on the back,caught between a rock and a hard place
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,A well-to-do individual
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,heart in mouth
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,To dig a well when thirsty
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,last-minute cramming
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Face danger without fear
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Dream of the moon
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Bite the hand that feeds you
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Self-destruct
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Take the fall
1286,自行其是,Go one's own way,On its own,act on one's own
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,To make trouble for oneself
1288,自食其果,Face the consequences of one's action,Eat your own fruit,Bite the bullet
1289,自食其言,Break one's own promise,Eat your own words,Keep one's word
1290,自作聪明,Think oneself clever,Make yourself smart,fool oneself
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Self-entertainment
1292,自我吹嘘,Boast smugly,Brag about oneself,Blow one's own horn
1293,至死不变,Constant till death,Unchanging till death,Stand firm
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To try to get something from a person or group that is not willing to give it up.
1295,与日俱增,Be steadily on the increase,Increasing day by day,mushroom
1296,与人为善,Do good for people,Be kind to people,Do good to others
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,To start a war without a good reason
1298,举不胜举,Too numerous to mention,Too many to mention,too many to count
1299,举国上下,The whole nation,The whole country,A nation united
1300,举一反三,Infer other things from one fact,Learn by analogy,Apply the same principle to different situations.
1301,旧地重游,Revisit a once familiar place,Revisiting old places,To revisit a place one has been to before.
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,old grudges and new resentments
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,To talk nonstop
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,play with words
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,A bitter pill to swallow
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",A bitter pill to swallow
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,A bumpy ride
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,Show off
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,to be on the edge of one's nerves
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,Having a good time
1311,若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself",Don't stir up trouble
1312,若有所失,Feel lost,If something is lost,in a daze
1313,若无其事,Calmly,If nothing happened,as if nothing had ever happened
1314,苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore",A deep and endless sea of suffering.
1315,英雄所见略同,Great minds think alike,Heroes see the same,A hero's perspective is similar to others
1316,英雄无用武之地,No scope for one's energies,Heroes are useless,A hero with no place to use their strength.
1317,茁壮成长,Grow up healthy and strong,Growing up healthily,Gaining momentum
1318,苟延残喘,Eke out a meagre life,On one's last legs,To hang on by a thread
1319,茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,Eating raw meat and drinking blood.
1320,草木皆兵,Be afraid of one's own shadow,All grass and trees,Hearing a snake in every sound
1321,萍水相逢,"Casual, temporary meeting",Meet by chance,to meet someone by chance
1322,荆棘载途,A path beset with difficulties,Thorns on the road,To run into trouble
1323,万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",All roads lead to Rome
1324,万籁俱寂,All sounds are hushed (or still),Everything is silent,Complete silence
1325,万里长征,A long march of ten thousand li,The Long March,A tough journey
1326,万事大吉,Everything goes off without a hitch,All is well,A piece of cake
1327,万事亨通,Everything goes well,Everything is prosperous,A smooth sailing
1328,万事俱备，只欠东风,All is ready except what is crucial,All is ready except for the opportunity,A stitch in time saves nine
1329,万寿无疆,(wish somebody) a long life,Longevity without borders,To live forever
1330,万水千山,Ten thousand crags and torrents,Thousands of Waters and Thousands of Mountains,A long journey
1331,落花有意，流水无情,Unrequited love,"Falling flowers are intentional, flowing water is ruthless",Actions speak louder than words
1332,落井下石,Strike (or hit) a person when he is down,Fall into the hole,to take advantage of someone's misfortune
