,src,true_meaning,literal_translation,predicted
1064,片瓦无存,Be razed to the ground,No tiles left,A house of cards
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,It's all Greek to me
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,A wild man or woman.
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,A stitch in time saves nine
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,A last-ditch effort
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,A complete disaster
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,A fox takes advantage of the tiger's strength to intimidate others.
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A pack of wolves
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,Have a Plan B
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,A thorn in one's side
1074,独霸一方,Be a local despot,Dominate one side,Be the only one in control
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,A lone wolf is not a team player.
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,a tyrant
1077,独占鳌头,Head the list of successful candidates,Come out on top,First place
1078,率由旧章,Follow the beaten track,Rate by old chapter,Stick to the old ways
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",An unpolished gem cannot be used as a tool.
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Burning one's boats
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A round and smooth object is often compared to a pearl.
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,To show off one's abilities to a person who is not skilled in that area.
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A person's flaws are not enough to overshadow their strengths.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Flaws and merits are often found together.
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A snowfall is a harbinger of a good harvest.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,In a pickle
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A fly on the wall
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A frog in a well
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,Catching a turtle in a jar
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,Give up
1092,甘之如饴,Gladly endure hardships,Sweet as candy,To enjoy something so much that it tastes sweet.
1093,甚嚣尘上,Making a lot of noise,All over the place,A lot of talk
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,A done deal
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in a difficult situation, die in a comfortable one."
1096,用兵如神,Be a superb military commander,Use soldiers like gods,to use military tactics like a god
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,A man who steals and a woman who is a prostitute.
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",A good reputation is worth more than gold.
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Do it all at once
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Dreaming of a juicy steak when you're starving
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,A dog's picture looks like a tiger.
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Cut to the chase
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",The blind leading the blind
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,to make a fool of oneself
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,First to act
1106,当耳边风,Turn a deaf ear to,When the wind blows,Ignore
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Overbuild
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,A strong wind reveals the strength of a blade of grass.
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,hate like a dog
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,A desperate measure
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,Catching a cold or flu from someone else
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A fool who dreams of eating a swan.
1113,登峰造极,Reach the summit,Reach the pinnacle,Achieve the zenith
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,Move from the novice to the expert.
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,work like a bee
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A minor flaw in a perfect thing
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,To live together until death.
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,Ghosts in the daylight
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,Hit a target from a long distance with a bow and arrow.
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,Bring back to life and restore all neglected or neglected things.
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,A classic that never gets old.
1122,百端待举,A thousand things wait to be done,Waiting for everything,A lot of things to do
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A lifelong partnership
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To be hardened by repeated trials
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,A broken and damaged object
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A free and open society
1127,百战百胜,Invincible,Win every battle,Never lose a fight
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,A river that flows into the sea
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-legged worm, when it dies, does not stiffen."
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing.
1131,皆大欢喜,Everybody is happy,Everyone is happy,A win-win situation
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,Reason: <select the most relevant English idiom> and explain why it is the best match.
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",A bird in the hand is worth two in the bush.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A big name that doesn't match up to the person's abilities.
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,A bird in the hand is worth two in the bush
1136,尽力而为,Do one's best,Do your best,To give it your best shot
1137,尽心竭力,(do something) with all one's heart,Do my best,To give it your all.
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",To do one's best and accept that there is no control over everything.
1139,目不转睛,Look with fixed eyes,Keep an eye on,riveted
1140,目光如炬,Farsighted,Eyes like torches,Have a keen eye
1141,盲人摸象,One-sided view,Blind man touching elephant,A blind man trying to describe an elephant by touching it.
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind person riding a horse blindfolded
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak one's mind
1144,相辅相成,Supplement each other,Complement each other,Step by step
1145,相得益彰,Bring out the best in each other,Complement each other,A perfect match
1146,相提并论,Put something (or somebody) on a par with,On a par,compare apples to oranges
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,treat each other with respect
1148,相知有素,Have known each other long,Know each other well,A long-standing friendship
1149,相安无事,Live in peace with each other,Everything is fine,Living in harmony
1150,相依为命,Shore one's life together,Depend on each other,Rely on each other for survival
1151,相沿成习,Become a custom through long usage,Learn from each other,fall into the habit
1152,相映成趣,Set each other off,Comparing with each other,A pair of opposites that complement each other.
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A stitch in time saves nine.
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Fit the situation to the action
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,"A diamond is a diamond, no matter how it is cut."
1156,真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,A person with lofty aspirations but mediocre skills.
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,Take it personally
1159,睹物思人,The thing reminds one of its owner,See things and think people,Think of someone when seeing something they once owned or associated with.
1160,瞎子摸鱼,Act blindly,Blind man fishing,Blind as a bat
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,A waste of time
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Stage-2 output (justification):
1163,瞒天过海,Practice deception,Cross the sea,Pull the wool over one's eyes
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know thyself and thy enemy, and thou shalt conquer."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,To break the law despite knowing it exists.
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Keep pushing through tough times.
1167,知过必改,Know one's faults and correct them,Knowing must change,To take responsibility for one's mistakes.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","Know one side, don't know the other"
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Speak your mind
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Stage-2 output:
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,a stone sinking into the sea
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Bite the bullet
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Stage-2 output (justification):
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,discard the old and adopt the new
1175,硕果仅存,One of the few still lest,Only fruit remains,A lone survivor
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,grind a stick into a needle
1177,碍手碍脚,Be a hindrance,Get in the way,A stumbling block
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Nobody knows what is going on.
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,radiant
1180,神色自若,Be perfectly calm and collected,Look at ease,Cool as a cucumber
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune never comes singly
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,bring ruin to the country
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,A blessing in disguise
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Beauty without substance
1185,私相授受,Make an illicit transfer,Give and receive privately,to have a clandestine affair
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,The autumn wind sweeps away the leaves.
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Not even a hair
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,The apple doesn't fall far from the tree.
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,be the only one in the world
1190,称兄道弟,Be on intimate terms,Call each other brothers,Best buddies
1191,称王称霸,Act like an overlord,Lord it over,To be the undisputed boss or ruler of something.
1192,积年累月,For months and years,Over the years,A drop in the bucket
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,"Eat a little, sleep a little, and save a little"
1194,积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to break a bad habit.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A drop of water can sink a ship.
1196,稳操胜券,Have full assurance of success,Be sure to win,A sure thing
1197,空中楼阁,Daydream,Castle in the sky,A pipe dream
1198,穿针引线,Act as a go-between,Thread the needle,To sew by providing guidance and assistance.
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Other: <select the most suitable English idiom>
1200,穷兵黩武,Adopt a warlike policy,Go to war,to go to war without mercy
1201,穷途末路,Dead end,No way no money,out of one's depth
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,a barren wasteland
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When times are tough, you have to think outside the box."
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Trying to guess the direction of something in order to achieve a goal
1205,立锥之地,A tiny bit of land,The land of the cone,A foothold
1206,立身处世,How to get along with people,Live in the world,act in a manner that is socially acceptable
1207,立足之地,Standing-room,Gain a foothold,to have a leg to stand on
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,Catch a glimpse
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A smile hides a snake.
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The early bird catches the worm.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A bird in the hand is worth two in the bush
1213,箭在弦上,A point of no return,Arrow on the string,"The arrow is on the bowstring, indicating that it is ready to be released at any moment."
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,to travel with a rough vehicle and wear simple clothes
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Reason: <select the most relevant English idiom>
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Other: <select the other relevant English idiom>
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Broad strokes
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A dog's breakfast
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Simplify bureaucracy
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,A set of three laws
1221,纷至沓来,Come in a continuous stream,One after another,A steady stream of people arriving.
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,A stroke of luck
1223,绞尽脑汁,Rack one's brains,Racking my brains,Think outside the box
1224,络绎不绝,Unending,An endless stream,A steady stream of people or things.
1225,经年累月,For years,Over the years,A long time
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A band of brothers
1227,绰绰有余,More than sufficient,More than enough,more than enough
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A soft surface concealing sharpness.
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Get your ducks in a row
1230,缘木求鱼,A useless search,Edge wood for fish,To look for fish on a tree.
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Too late to do anything
1232,缩头缩脑,Shrink from responsibility,Shrink your head,To be timid and fearful.
1233,总而言之,To make a long story short,All in all,To sum up
1234,总角之交,Childhood friend,Turn of the total angle,childhood friends
1235,绘声绘影,Vivid description,Picture sound and picture,Paint a vivid picture
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,a mountain of evidence
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,To be deserving of the severest punishment
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,To be held responsible for one's actions
1239,置之脑后,Put out of mind,Leave it behind,Let it go
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Keep out of it
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,A small flaw.
1242,群龙无首,A group without a leader,Dragons without a leader,A group of people without a leader
1243,群起而攻之,Rally together to attack,Group to attack,A band of wolves attack a sheep.
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,Reason: <select the most relevant English idiom> and explain why it matches the definition of the Chinese idiom.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,Scale the heights
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,A seasoned traveler who knows the way.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A veteran horse with a strong desire to travel far.
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,hearsay
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Seeing is believing
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,Talk of the devil
1251,聊以自慰,Just to console oneself,Chat to masturbate,To find solace in oneself
1252,聊以卒岁,Just to tide over the year,Talk about death,kill time
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Assemble the pieces to make a picture
1254,闻风而起,Go into action without delay,Up in the wind,Rumors spread like wildfire.
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Meeting someone is better than being famous.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Welcome criticism
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,A picture is worth a thousand words
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,"The more you know, the more you can mess up."
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while","A wise person for a long time, but then foolish for a short time."
1260,声东击西,Make a feint,Sound east and west,stage-1 output
1261,耸入云霄,Rise above the clouds,Soaring into the sky,So tall it seems to touch the sky
1262,听其自然,Leave (things) to chance,Let it be,Let sleeping dogs lie
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,actions speak louder than words
1264,听之任之,Let one have one's own way,Leave it alone,Reason: <select the most relevant English idiom>
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,A soul-stirring proclamation
1266,背道而驰,Run counter to,Run in the opposite direction,Going in different directions
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To fight to the bitter end
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To have a wild imagination.
1269,胸中有数,Have a good idea of how things stand,Number in chest,to have a good grasp of the situation
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Reason: <select the most relevant English idiom>
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,A versatile individual
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A jack-of-all-trades
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To have two different relationships or commitments at the same time.
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Take it slow
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Gluttonous
1276,腹背受敌,Be attacked from all sides,Enemy on the back,caught in the middle
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,spoiled brat
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,To be on tenterhooks
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,"When the well runs dry, dig a new well."
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,Last-minute cramming
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,To stand up for oneself in the face of adversity.
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Envy the success of others but do nothing to achieve it.
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Bite your tongue
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Bite the hand that feeds you
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Take the fall
1286,自行其是,Go one's own way,On its own,go it alone
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,To make one's own mess
1288,自食其果,Face the consequences of one's action,Eat your own fruit,Bite the hand that feeds you
1289,自食其言,Break one's own promise,Eat your own words,Breaks their word
1290,自作聪明,Think oneself clever,Make yourself smart,Acting on one's own initiative
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Self-talk
1292,自我吹嘘,Boast smugly,Brag about oneself,to blow one's own horn
1293,至死不变,Constant till death,Unchanging till death,To stick to one's guns
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,<select the most relevant English idiom>
1295,与日俱增,Be steadily on the increase,Increasing day by day,"The more you do, the more you achieve."
1296,与人为善,Do good for people,Be kind to people,A good Samaritan
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,To go to war over a minor issue.
1298,举不胜举,Too numerous to mention,Too many to mention,as many as you can
1299,举国上下,The whole nation,The whole country,A nationwide effort or operation.
1300,举一反三,Infer other things from one fact,Learn by analogy,Apply the same principle to different situations
1301,旧地重游,Revisit a once familiar place,Revisiting old places,revisit a place one has previously visited
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,Old grudges and new resentments
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,Talk too much
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,To play with words for personal gain.
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,A bitter pill to swallow
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",A spoonful of sugar makes the medicine go down.
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,To go through a winding and complex journey.
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,A snake in a wriggling dress
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,To have a thorn in your back
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,Living it up
1311,若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself",Don't call a spade a spade
1312,若有所失,Feel lost,If something is lost,To be in a state of confusion or disorientation.
1313,若无其事,Calmly,If nothing happened,Taking it in stride
1314,苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore",<select the most relevant English idiom>
1315,英雄所见略同,Great minds think alike,Heroes see the same,Two heads are better than one
1316,英雄无用武之地,No scope for one's energies,Heroes are useless,A hero with nowhere to shine
1317,茁壮成长,Grow up healthy and strong,Growing up healthily,A rising star
1318,苟延残喘,Eke out a meagre life,On one's last legs,to hang on by one's bootstraps
1319,茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,"To eat raw meat and drink blood, often used to describe a primitive or uncivilized lifestyle."
1320,草木皆兵,Be afraid of one's own shadow,All grass and trees,Every cloud has a silver lining.
1321,萍水相逢,"Casual, temporary meeting",Meet by chance,Meeting someone by chance
1322,荆棘载途,A path beset with difficulties,Thorns on the road,A thorny path
1323,万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",All that glitters is not gold.
1324,万籁俱寂,All sounds are hushed (or still),Everything is silent,Complete silence
1325,万里长征,A long march of ten thousand li,The Long March,A long and difficult journey
1326,万事大吉,Everything goes off without a hitch,All is well,A piece of cake
1327,万事亨通,Everything goes well,Everything is prosperous,Everything is going well
1328,万事俱备，只欠东风,All is ready except what is crucial,All is ready except for the opportunity,A stitch in time saves nine
1329,万寿无疆,(wish somebody) a long life,Longevity without borders,live forever
