,src,true_meaning,literal_translation,predicted
1029,烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,```python
1030,无米之炊,Make bricks without straw,Cooking without rice,Don't count your chickens before they hatch.  ```python
1031,无风不起浪,Theres no smoke without fire,"No wind, no wave",No similar English idiom found.
1032,无风起浪,Make trouble out of nothing,No wind and waves,4) <optional other English idioms>
1033,无敌于天下,Unmatched anywhere in the world,Invincible in the world,The best of the best.
1034,无功受禄,Get a reward without deserving it,Reward without merit,4) Getting something for nothing
1035,无计可施,Utterly without resources,Nothing can be done,At a loss
1036,无济于事,Useless,To no avail,A drop in the ocean
1037,无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,To pay a courtesy call
1038,无事生非,Create problems where none exists,Much Ado About Nothing,Cry wolf
1039,无所适从,With no definite plan to follow,At a loss,Note: Please select the most relevant English idiom that matches the definition of the Chinese idiom.
1040,无恶不作,Commit all manner of crimes,Do no evil,To be utterly defeated or ruined.
1041,无以复加,In the extreme,Can't be added,There is no use crying over spilt milk.
1042,无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",Stage-1 output (definition + candidates):
1043,无缘无故,For no reason at all,For no reason,2) For no apparent reason
1044,无庸赘述,It's unnecessary to go into details,Needless to say,4) <optional fourth idiom>
1045,烟消云散,Disappear in a flash,Disappear into smoke,Explanation: <briefly explain why the selected idiom is the best match>
1046,煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,Flogging a dead horse
1047,照猫画虎,Imitate,Draw cats and tigers,Definition: To imitate someone else's style or work without much creativity or originality.
1048,茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",<select the most relevant English idiom>
1049,煽风点火,Instigate,Fan the flames,Know the world by the south wall of your house
1050,熟视无睹,Ignore,Turn a blind eye,<select the most relevant English idiom>
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,Burning down the house
1052,争权夺利,Scramble for power and profit,Scramble for power,1) The butterfly effect
1053,争长论短,Squabble,Debating long and short,3) One-upmanship
1054,为民请命,Plead in the name of the people,Pray for the people,Stage-1 output (definition + candidates):
1055,为非作歹,Break the law,To do evil,To be a wolf in sheep's clothing
1056,为富不仁,Be rich and cruel,For the rich,Explanation: <briefly explain why the selected English idiom is the best match for the Chinese idiom>  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,Brown-nose
1058,为虎作伥,Help a villain do evil,Play for the tiger,To be a sycophant
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,4) Beat around the bush
1060,为所欲为,Have (or get) one's own way,Do whatever you want,Make hay
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,To put out the fire before it spreads
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"When the chips are down, the strong will survive."
1063,片甲不留,The army is completely wiped out,No armor left,Leave no stone unturned.
1064,片瓦无存,Be razed to the ground,No tiles left,Alternatives: <list the other English idioms if they are also relevant>
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,2) A stubborn mule
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,4) A butterfly effect
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,```python
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,A sea of faces
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Don't make a mountain out of a molehill
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,2
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A cabal
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,The butterfly effect
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,```
1074,独霸一方,Be a local despot,Dominate one side,4) <optional other relevant English idioms>
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,"United we stand, divided we fall."
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,4) <optional other English idioms>
1077,独占鳌头,Head the list of successful candidates,Come out on top,4) <optional other English idioms>
1078,率由旧章,Follow the beaten track,Rate by old chapter,<select the most relevant English idiom>
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond in the rough
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Playing with dynamite. |  Definition: Playing with fire and getting burned.  |  玩火自焚  |  Definition: Playing with fire and getting burned.  |  玩火自焚  |  Definition: Playing with fire and getting burned.  |  玩火自焚  |  Definition: Playing with fire and getting burned.  |  玩火自焚  |  Definition: Playing with fire and getting burned.  |  玩火自焚  |  Definition: Playing with fire and getting burned.  |  玩火自焚  |  Definition: Playing with fire and getting burned.  |  玩火自焚  |  Definition: Playing with fire and getting burned.  |  玩火自焚  |  Definition: Playing with fire and getting burned.  |  玩火自焚  |
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A heart of gold
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,Trying to make a silk purse out of a sow's ear
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,2) A small stone can cause a big ripple.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,A drop of poison spoils the whole bowl of milk.
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,```
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,4) A pearl among swine
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,Know someone in high places
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,Much ado about nothing
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,Explanation: <briefly explain why the selected idiom is the best match for the Chinese idiom>
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,To mix oil and water
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,A godsend
1092,甘之如饴,Gladly endure hardships,Sweet as candy,Stage-1 output: <definition + candidates>
1093,甚嚣尘上,Making a lot of noise,All over the place,To get caught up in the details
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,To have tunnel vision.
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",1)
1096,用兵如神,Be a superb military commander,Use soldiers like gods,As hard as nails
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,```
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",1) To have a safety net.
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Strike while the iron is hot.
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,The best English idiom is: make a silk purse out of a sow's ear
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Definition: <one-sentence definition>
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,To think on one's feet
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",A word to the wise  Answer:
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,Definition: <definition of the Chinese idiom>
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,"None.  (I couldn't find any English idiom that perfectly matches the meaning of ""当仁不让"", but ""When the time comes, you'll know"" is somewhat similar to ""当仁不让"" in the sense that both convey a sense of inevitability or readiness, and ""When in Rome, do as the Romans do"" is somewhat similar to ""当仁不让"" in the sense that both convey a sense of fitting in or being qualified to do something)"
1106,当耳边风,Turn a deaf ear to,When the wind blows,A mess
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Mix oil and water
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"When the going gets tough, the tough get going."
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,To bear a grudge.
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,To cry for help
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,4) <optional>
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,All that glitters is not gold.
1113,登峰造极,Reach the summit,Reach the pinnacle,To overegg the pudding.
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,<idiom> (if there is a clear match)
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,```
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A work of art with a flaw
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Putting lipstick on a pig
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,To make a mountain out of a molehill
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To walk through a minefield
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,2) To be as cool as a cucumber
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,Strike while the iron is hot
1122,百端待举,A thousand things wait to be done,Waiting for everything,4) <optional other English idioms>
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A student of a great master.
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To be forged in the fire
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,Burned out
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",<select the most relevant English idiom>
1127,百战百胜,Invincible,Win every battle,Reason:
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,Definition: <definition of the Chinese idiom>
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",<select the most relevant English idiom>
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,1) Seeing is believing.
1131,皆大欢喜,Everybody is happy,Everyone is happy,All's well that ends well.
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,To wear a mask
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",Cut off your nose to spite your face
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,To have a hidden agenda
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,3) To set someone up for a fall.
1136,尽力而为,Do one's best,Do your best,1) Give it your all
1137,尽心竭力,(do something) with all one's heart,Do my best,Give it your all
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","Eat to live, not live to eat"
1139,目不转睛,Look with fixed eyes,Keep an eye on,<select the most relevant English idiom>
1140,目光如炬,Farsighted,Eyes like torches,None of the above
1141,盲人摸象,One-sided view,Blind man touching elephant,<the single best English idiom>
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Live for the moment
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Stage-1 output (definition + candidates):
1144,相辅相成,Supplement each other,Complement each other,|
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one
1146,相提并论,Put something (or somebody) on a par with,On a par,To put in the same category
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,2) Give someone the red-carpet treatment
1148,相知有素,Have known each other long,Know each other well,A match made in heaven
1149,相安无事,Live in peace with each other,Everything is fine,The world is your playground
1150,相依为命,Shore one's life together,Depend on each other,Killing two birds with one stone.
1151,相沿成习,Become a custom through long usage,Learn from each other,Old habits die hard.
1152,相映成趣,Set each other off,Comparing with each other,1
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",OR
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Don't judge a book by its cover.
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,|
1156,真相大白,The whole truth has come out,The truth is revealed,A phoenix can rise from the ashes
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Definition: <define the Chinese idiom>
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,An eye for an eye
1159,睹物思人,The thing reminds one of its owner,See things and think people,1)
1160,瞎子摸鱼,Act blindly,Blind man fishing,4) <optional>
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,<select the most relevant English idiom>
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Explanation: <briefly explain why it matches the Chinese idiom>
1163,瞒天过海,Practice deception,Cross the sea,4) To fake it till you make it
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",<select the most relevant English idiom>
1165,知法犯法,Knowingly violate the low,Know the law and break the law,To know the law but to disregard it.
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Take the bull by the horns
1167,知过必改,Know one's faults and correct them,Knowing must change,Learn from one's mistakes
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Others: <list the other English idioms>
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Keep nothing back.  is correct.  The final answer is Definition: Speak freely and without reserve, and express oneself fully and completely."
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,4) <english idiom> (if any)
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,In the depths of obscurity
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,1) Burn one's bridges
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,To hit the nail on the head
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,Alternatives: <list the other relevant English idioms>
1175,硕果仅存,One of the few still lest,Only fruit remains,The last man standing
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,To gild the lily
1177,碍手碍脚,Be a hindrance,Get in the way,Get in the way
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",4) <optional additional idiom>
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,4) <optional other English idioms>
1180,神色自若,Be perfectly calm and collected,Look at ease,"Definition: Remaining calm and composed, especially in a difficult or trying situation."
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,1
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,Closing the stable door after the horse has bolted
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,To polish a turd
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Don't judge a book by its cover.
1185,私相授受,Make an illicit transfer,Give and receive privately,Second thoughts
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,Cut to the chase
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,A loose cannon
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,```
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,2)
1190,称兄道弟,Be on intimate terms,Call each other brothers,Butter someone up
1191,称王称霸,Act like an overlord,Lord it over,Stage-2 output (best idiom + explanation):
1192,积年累月,For months and years,Over the years,A fool's errand
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,2
1194,积重难返,Old habits are difficult to get rid of,Hard to return,A fish out of water.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,4) <optional other English idioms>
1196,稳操胜券,Have full assurance of success,Be sure to win,Having the upper hand
1197,空中楼阁,Daydream,Castle in the sky,Definition: <definition of the Chinese idiom>
1198,穿针引线,Act as a go-between,Thread the needle,To take the first step
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,<select the most relevant English idiom>
1200,穷兵黩武,Adopt a warlike policy,Go to war,You can't teach an old dog new tricks
1201,穷途末路,Dead end,No way no money,Explanation: <optional>
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,OR
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,Candidates:
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Note: The Chinese idiom is about making a striking or impressive statement that surprises or shocks people. The English idioms provided are similar in meaning and context.
1205,立锥之地,A tiny bit of land,The land of the cone,To put all your eggs in one basket.
1206,立身处世,How to get along with people,Live in the world,To walk the talk
1207,立足之地,Standing-room,Gain a foothold,A foothold
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,There's more to it than meets the eye.
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Definition: <one-sentence definition>
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,A clear conscience is all the law needs
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A bird in the hand is worth two in the bush.
1213,箭在弦上,A point of no return,Arrow on the string,To make a silk purse out of a sow's ear
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Explanation: <provide a brief explanation for the selection>
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Alternatives: <list the other English idioms that are also relevant>
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Rags to riches
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Candidates:
1218,粥少僧多,Not enough to go around,"Less porridge, more monks","There's not enough to go around, but everyone wants a piece of the action."
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,or
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,<select the most relevant English idiom>
1221,纷至沓来,Come in a continuous stream,One after another,1) A flood of events
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,<select the most relevant English idiom>
1223,绞尽脑汁,Rack one's brains,Racking my brains,<select the most relevant English idiom>
1224,络绎不绝,Unending,An endless stream,"Alternatives: <list the other options, if any>"
1225,经年累月,For years,Over the years,Day in and day out
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Robin Hood
1227,绰绰有余,More than sufficient,More than enough,<select the most relevant English idiom>
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,Still waters run deep
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,To get down to business
1230,缘木求鱼,A useless search,Edge wood for fish,4) <optional other English idioms>
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,"Alternatives: <list other relevant English idioms, if any>"
1232,缩头缩脑,Shrink from responsibility,Shrink your head,4) <optional other English idioms>
1233,总而言之,To make a long story short,All in all,2) To cut a long story short
1234,总角之交,Childhood friend,Turn of the total angle,Explanation: <briefly explain why the selected English idiom is the best match for the Chinese idiom>
1235,绘声绘影,Vivid description,Picture sound and picture,A fish out of water
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,There are more horses than one can shake a stick at.
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,1
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,A bolt from the blue
1239,置之脑后,Put out of mind,Leave it behind,1) Let sleeping dogs lie
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Keep out of it.
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,The icing on the cake is not as sweet as it could be.
1242,群龙无首,A group without a leader,Dragons without a leader,A flock of sheep without a shepherd is easy prey.
1243,群起而攻之,Rally together to attack,Group to attack,"1) United we stand, divided we fall."
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,The final answer is: Best: Cut to the quick.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To take the bull by the horns
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,2
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A bird that has learned to fly will never be content to walk.
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,Note: Please select the English idiom that best matches the definition of the Chinese idiom.
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Seeing is believing.
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,A bird in the hand is worth two in the bush
1251,聊以自慰,Just to console oneself,Chat to masturbate,Cut to the quick
1252,聊以卒岁,Just to tide over the year,Talk about death,4) <optional other relevant English idioms>
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,2) To build a mountain out of a molehill
1254,闻风而起,Go into action without delay,Up in the wind,"3) When the going gets tough, the tough get going."
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,inch by inch
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,To polish a turd
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,1) Don't let the tail wag the dog
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,To talk the hind legs off a donkey.
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while","A moment on the lips, a lifetime on the hips."
1260,声东击西,Make a feint,Sound east and west,<select the most relevant English idiom>
1261,耸入云霄,Rise above the clouds,Soaring into the sky,3) To be flabbergasted
1262,听其自然,Leave (things) to chance,Let it be,Take it as it comes
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,"Note: The provided Chinese idiom is """" which means ""to speak with a lot of confidence and authority, often to impress others."
1264,听之任之,Let one have one's own way,Leave it alone,To be a fish out of water
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,Explanation:
1266,背道而驰,Run counter to,Run in the opposite direction,Optional: <list other relevant English idioms>
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,Here is the next Chinese idiom: 画蛇添足
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To chip away at
1269,胸中有数,Have a good idea of how things stand,Number in chest,Cut to the heart
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Alternatives:  (optional)
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,None: <if no suitable English idiom is found>
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,3) Renaissance person
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To be caught between a rock and a hard place.
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Break one's heart
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Hard as nails
1276,腹背受敌,Be attacked from all sides,Enemy on the back,Between a rock and a hard place
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,2) Born with a golden spoon in their mouth
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,To be on tenterhooks
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,To close the barn door after the horse has bolted
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To be blinded by a small stone
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Bite the bullet.
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",A
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,3) To sow the wind and reap the whirlwind.
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,"Note: If there are more than 3 candidates, please list them out."
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Definition: <definition of the Chinese idiom>
1286,自行其是,Go one's own way,On its own,To go one's own way
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,Cut to the quick
1288,自食其果,Face the consequences of one's action,Eat your own fruit,2) To have tunnel vision
1289,自食其言,Break one's own promise,Eat your own words,Burning with impatience
1290,自作聪明,Think oneself clever,Make yourself smart,4) <optional other English idioms>
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,```  ```python
1292,自我吹嘘,Boast smugly,Brag about oneself,4) <optional other idiom>
1293,至死不变,Constant till death,Unchanging till death,To drink poison
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To try to make a deal with someone who is much stronger than you.
1295,与日俱增,Be steadily on the increase,Increasing day by day,4) <optional>
1296,与人为善,Do good for people,Be kind to people,Give a man a fish and you feed him for a day; teach a man to fish and you feed him for a lifetime.
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,To polish a turd
1298,举不胜举,Too numerous to mention,Too many to mention,The choice is a tough one.
1299,举国上下,The whole nation,The whole country,Cut to the quick
1300,举一反三,Infer other things from one fact,Learn by analogy,You get what you pay for
1301,旧地重游,Revisit a once familiar place,Revisiting old places,4) <optional other English idioms that are related but not as good a match>
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,Holding a grudge
