,src,true_meaning,literal_translation,predicted
1052,争权夺利,Scramble for power and profit,Scramble for power,To vie for power and gain.
1053,争长论短,Squabble,Debating long and short,quarrel over trifles
1054,为民请命,Plead in the name of the people,Pray for the people,To speak out for the common good.
1055,为非作歹,Break the law,To do evil,do wickedness
1056,为富不仁,Be rich and cruel,For the rich,To be a heartless person
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,give wings to a bird
1058,为虎作伥,Help a villain do evil,Play for the tiger,To be a willing accomplice.
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive away crows from a bush
1060,为所欲为,Have (or get) one's own way,Do whatever you want,Do as one pleases
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,Drive fish out of the pond
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,The fall of the Berlin Wall
1063,片甲不留,The army is completely wiped out,No armor left,leave no trace
1064,片瓦无存,Be razed to the ground,No tiles left,A complete wipeout
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,talking out of both sides of one's mouth
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,a pack of wild animals.
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,A drop in the bucket
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,"A dog that is cornered will do anything to escape, including jumping over a wall."
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,A sudden outburst of emotion
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,To use someone's authority to intimidate others.
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A clique
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,A bird in the hand is worth two in the bush
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,meet in a tight spot
1074,独霸一方,Be a local despot,Dominate one side,To have a stranglehold on something.
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,One man cannot make a forest alone.
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,a tyrant who oppresses the people
1077,独占鳌头,Head the list of successful candidates,Come out on top,be the winner of a contest
1078,率由旧章,Follow the beaten track,Rate by old chapter,follow tradition
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond that has not been cut is not a useful gemstone.
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Playing with fire
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A smooth as silk
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,to show off one's skills
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A leopard cannot change its spots.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Both good and bad can coexist.
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A snowfall is a harbinger of a good harvest.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,A man's home is his castle
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A small vessel that produces a loud and powerful sound.
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A fish in a barrel
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,Catching a turtle in a jar
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,Be in the shadow
1092,甘之如饴,Gladly endure hardships,Sweet as candy,"To enjoy something very much, even if it is sweet and delicious."
1093,甚嚣尘上,Making a lot of noise,All over the place,"a topic that has become extremely popular and widely discussed, often leading to controversy or heated debate."
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once bitten, twice shy"
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in adversity, die in comfort."
1096,用兵如神,Be a superb military commander,Use soldiers like gods,To have a genius level understanding of military strategy.
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,A thief and a prostitute.
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",A penny saved is a penny earned
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,To get it all done in one go.
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Dreaming of a feast
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Imitate
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Make a snap decision
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",Don't judge a book by its cover.
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,to make a fool of yourself in front of others
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,"When the right thing is done, there is no need to be shy or hesitant."
1106,当耳边风,Turn a deaf ear to,When the wind blows,ignore
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,overbuild
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,A test of endurance
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,detest evil
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,Take desperate measures
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,Illness can be caused by what we eat or drink
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A person who desires something that is beyond their reach.
1113,登峰造极,Reach the summit,Reach the pinnacle,Reach the pinnacle
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,to reach a higher level of proficiency
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Workaholic
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A small flaw in a perfect thing.
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,To be married for life.
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,to see ghosts during the day
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,Hit a target from a great distance
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,Revive and develop all neglected or neglected areas.
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,read it over and over again without getting bored of it
1122,百端待举,A thousand things wait to be done,Waiting for everything,A mountain of work
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A lasting marriage
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To become stronger through repeated trials and hardships.
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,A mess of a situation
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A free and open exchange of ideas
1127,百战百胜,Invincible,Win every battle,Win every battle
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,All roads lead to Rome
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A centipede with a hundred legs, even after it dies, does not become stiff."
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing
1131,皆大欢喜,Everybody is happy,Everyone is happy,A happy coincidence
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"A smile on the surface, but a frown in the heart."
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",A bird in the hand is worth two in the bush.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A big deal in a small room.
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,A golden opportunity cannot be refused.
1136,尽力而为,Do one's best,Do your best,Give it your all
1137,尽心竭力,(do something) with all one's heart,Do my best,To put all your heart and soul into something.
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",To make the best of a bad situation
1139,目不转睛,Look with fixed eyes,Keep an eye on,Staring intently
1140,目光如炬,Farsighted,Eyes like torches,sharp as a razor
1141,盲人摸象,One-sided view,Blind man touching elephant,Blind men and elephants
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind person riding a horse without sight.
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak one's mind
1144,相辅相成,Supplement each other,Complement each other,Two heads are better than one
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one
1146,相提并论,Put something (or somebody) on a par with,On a par,lump together
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Treat someone like a guest
1148,相知有素,Have known each other long,Know each other well,A foregone conclusion
1149,相安无事,Live in peace with each other,Everything is fine,to get along well
1150,相依为命,Shore one's life together,Depend on each other,Rely on each other for survival
1151,相沿成习,Become a custom through long usage,Learn from each other,To become a habit over time.
1152,相映成趣,Set each other off,Comparing with each other,A picture is worth a thousand words.
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A sudden idea or plan comes to mind.
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Fit the situation
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,A diamond is forever.
1156,真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,A person who is good at something but lacks the determination to improve.
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,To take revenge on someone for a minor offense.
1159,睹物思人,The thing reminds one of its owner,See things and think people,think of someone when seeing something that reminds you of them.
1160,瞎子摸鱼,Act blindly,Blind man fishing,A blind man trying to catch fish.
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,A waste of time
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,To see the money
1163,瞒天过海,Practice deception,Cross the sea,Pull a fast one
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know your enemy and know yourself, and you can win a hundred battles."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,Ignorance is bliss
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Keep pushing through even when things get tough.
1167,知过必改,Know one's faults and correct them,Knowing must change,To admit one's wrongdoing and make amends.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Know one side but not the other.
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Speak your mind
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Close Combat
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,a deafening silence
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Put all your eggs in one basket
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,To smile through tears
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,throw out the old and make way for the new
1175,硕果仅存,One of the few still lest,Only fruit remains,A lone survivor.
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,work tirelessly
1177,碍手碍脚,Be a hindrance,Get in the way,A stumbling block
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Under the radar
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,radiant
1180,神色自若,Be perfectly calm and collected,Look at ease,Unflappable
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,A bad luck chain.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,do evil to the country
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Good luck never comes twice.
1184,秀而不实,Flowering but producing no fruit,Show but not truth,A pretty face but no fruit
1185,私相授受,Make an illicit transfer,Give and receive privately,To engage in a private and intimate exchange of information or knowledge.
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,The wind blows away the leaves
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Leave no trace
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"The ""chicken or the egg"" problem."
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,To be the only one in a situation.
1190,称兄道弟,Be on intimate terms,Call each other brothers,BFFs
1191,称王称霸,Act like an overlord,Lord it over,To be the top dog
1192,积年累月,For months and years,Over the years,A drop in the bucket.
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store up grain to be prepared for famine.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,A journey of a thousand miles begins with a single step.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A small number of people can sink a ship.
1196,稳操胜券,Have full assurance of success,Be sure to win,A sure thing
1197,空中楼阁,Daydream,Castle in the sky,A pipe dream
1198,穿针引线,Act as a go-between,Thread the needle,bridge the gap
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Soar to new heights
1200,穷兵黩武,Adopt a warlike policy,Go to war,Waging war for the sake of war
1201,穷途末路,Dead end,No way no money,To be at the end of one's rope
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,a barren wasteland
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When times are tough, one should think of ways to change things."
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Trying to Figure Out
1205,立锥之地,A tiny bit of land,The land of the cone,A place to stand on
1206,立身处世,How to get along with people,Live in the world,To act in a socially acceptable manner
1207,立足之地,Standing-room,Gain a foothold,To have a foothold in a field
1208,竭尽全力,To the best of one's ability,Make every effort,put all one's heart and soul into
1209,端倪可察,Have found a due to something,Clues can be seen,Reason: <select the most relevant English idiom> and explain why it matches the definition of the Chinese idiom.
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Sneaky
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,A slow or clumsy person who tries to do something better than others by working harder.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A bird in the hand is worth two in the bush
1213,箭在弦上,A point of no return,Arrow on the string,The cat's out of the bag
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Toil and trouble
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,A hero's feast
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,A penny for your thoughts
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Broad strokes
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A dog's breakfast
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Reduce the number of staff
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,"Three Rs (Read, Write, and Reason)"
1221,纷至沓来,Come in a continuous stream,One after another,A steady stream of people arriving.
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,To make a way out of no way.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Think it over
1224,络绎不绝,Unending,An endless stream,a steady stream of people
1225,经年累月,For years,Over the years,a long time
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A band of heroes
1227,绰绰有余,More than sufficient,More than enough,more than enough
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A needle in a haystack
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Get ready
1230,缘木求鱼,A useless search,Edge wood for fish,To look for fish in the sky
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Sow your wild oats
1232,缩头缩脑,Shrink from responsibility,Shrink your head,To be timid and fearful.
1233,总而言之,To make a long story short,All in all,In conclusion
1234,总角之交,Childhood friend,Turn of the total angle,childhood friends
1235,绘声绘影,Vivid description,Picture sound and picture,bring to life
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,A mountain of evidence
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,To be deserving of death
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,It's a sin to sin and go unpunished.
1239,置之脑后,Put out of mind,Leave it behind,Pass it by
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Keep one's distance
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,A minor flaw in a perfect situation
1242,群龙无首,A group without a leader,Dragons without a leader,A group without a leader
1243,群起而攻之,Rally together to attack,Group to attack,A pack of wolves
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,"It's like riding a bike - once you learn how to do it, you never forget."
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To go through a lot of trouble or effort.
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,A veteran who is experienced in navigating unfamiliar territory.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A veteran horse with a strong desire to continue its journey.
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,hearsay
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Seeing is believing
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,To have something rather than nothing at all
1251,聊以自慰,Just to console oneself,Chat to masturbate,To console oneself with trivial things
1252,聊以卒岁,Just to tide over the year,Talk about death,kill time
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Build a tower from a pile of sand
1254,闻风而起,Go into action without delay,Up in the wind,A rush of activity
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Not being famous enough to be heard is better than being famous but never meeting someone.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Take criticism well.
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,A penny for your thoughts
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Too clever by half
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while","A wise man for a long time, but then becomes foolish for a short time."
1260,声东击西,Make a feint,Sound east and west,feigning an attack
1261,耸入云霄,Rise above the clouds,Soaring into the sky,Skyward
1262,听其自然,Leave (things) to chance,Let it be,Let sleeping dogs lie
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Actions speak louder than words
1264,听之任之,Let one have one's own way,Leave it alone,Let sleeping dogs lie
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,A heartfelt statement that is deeply felt and sincere.
1266,背道而驰,Run counter to,Run in the opposite direction,Going in opposite directions
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,take a shot in the dark
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To have a lot of different ideas or thoughts that are not related to each other.
1269,胸中有数,Have a good idea of how things stand,Number in chest,Have a good grasp of the situation
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Don't know what you're talking about
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,To be able to move up or down in social or professional status.
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A jack-of-all-trades
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To be in two minds
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Work hard and achieve success.
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Overweight
1276,腹背受敌,Be attacked from all sides,Enemy on the back,caught between a rock and a hard place
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,A spoiled brat
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,To be on edge
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,"When one is in dire need, they dig a well."
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,Practice makes perfect
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Face danger with courage
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",envy
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Bite off more than you can chew
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,self-destruct
1285,自取其咎,Have only oneself to blame,Blame it on yourself,"The English idiom ""reap what you sow"" is the best match for the Chinese idiom 自取其咎, as it also implies that one will receive the consequences of one's actions."
1286,自行其是,Go one's own way,On its own,go it alone
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,to create one's own troubles
1288,自食其果,Face the consequences of one's action,Eat your own fruit,To bite the hand that feeds you
1289,自食其言,Break one's own promise,Eat your own words,Keep your word
1290,自作聪明,Think oneself clever,Make yourself smart,take matters into one's own hands
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,talk to oneself
1292,自我吹嘘,Boast smugly,Brag about oneself,"Reasoning: <select the most relevant English idiom> matches the definition of the Chinese idiom ""自我吹嘘"" because it conveys the idea of excessively bragging about oneself."
1293,至死不变,Constant till death,Unchanging till death,Stand firm
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To steal a tiger's skin while it is still alive.
1295,与日俱增,Be steadily on the increase,Increasing day by day,Growing together with time
1296,与人为善,Do good for people,Be kind to people,Do good to others
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,Look into the matter
1298,举不胜举,Too numerous to mention,Too many to mention,"Not applicable"" (if none of the options fit)"
1299,举国上下,The whole nation,The whole country,A nation divided against itself cannot stand.
1300,举一反三,Infer other things from one fact,Learn by analogy,To take one example and apply it to many different situations.
1301,旧地重游,Revisit a once familiar place,Revisiting old places,To revisit a place you've been to before.
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,"old grudge, new hatred"
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,Keep talking
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,talk a lot but do nothing
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,A bitter pill to swallow
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",A little pain is better than no pain.
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,A bumpy road
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,Faking it
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,"to have a ""nose under the table"
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,Living it up
1311,若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself","Don't want to be seen, don't do it."
1312,若有所失,Feel lost,If something is lost,In the dark
1313,若无其事,Calmly,If nothing happened,<select the most relevant English idiom>
1314,苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore",The road to hell is paved with good intentions.
1315,英雄所见略同,Great minds think alike,Heroes see the same,A hero's perspective is similar to others'.
1316,英雄无用武之地,No scope for one's energies,Heroes are useless,A hero with no place to display their skills.
1317,茁壮成长,Grow up healthy and strong,Growing up healthily,to thrive and flourish
1318,苟延残喘,Eke out a meagre life,On one's last legs,to hang on to life by a thread
1319,茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,live off the land
1320,草木皆兵,Be afraid of one's own shadow,All grass and trees,Seeing everything as enemies
1321,萍水相逢,"Casual, temporary meeting",Meet by chance,A chance encounter
1322,荆棘载途,A path beset with difficulties,Thorns on the road,A thorny path
1323,万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",A penny saved is a penny earned.
1324,万籁俱寂,All sounds are hushed (or still),Everything is silent,A deafening silence
1325,万里长征,A long march of ten thousand li,The Long March,A long and difficult journey or task.
1326,万事大吉,Everything goes off without a hitch,All is well,A piece of cake
