,src,true_meaning,literal_translation,predicted
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond in the rough
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Playing with fire
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,Candidates: <list the other options>
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,To beat one's own drum
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,Closing the barn door after the horse has bolted.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Explanation:
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A silver lining in the cloud.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,3)
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,To see the forest for the trees
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A bolt from the blue
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,1) The tip of the iceberg
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,5) To be caught between Scylla and Charybdis.
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,4) <optional other English idioms>
1092,甘之如饴,Gladly endure hardships,Sweet as candy,"walking on air  # The Chinese idiom 甘之如饴 is a common expression to describe someone is extremely happy or content with something. It is often used in a situation where someone is very satisfied with their current situation or outcome. The English idiom ""on cloud nine"", ""over the moon"", and ""walking on air"" are all used to describe a state of extreme happiness or euphoria. They all convey a sense of being in a state of bliss or elation. However, if you want to be more precise, ""on cloud nine"" and ""over the moon"" are more commonly used to describe someone who is extremely happy due to a romantic or celebratory occasion, while ""walking on air"" is more commonly used to describe someone who is extremely happy due to a sense of accomplishment or pride. The Chinese idiom 甘之如饴 can be used in a broader range of situations, not just romantic or celebratory occasions. It can be used to describe someone who is extremely happy with their current situation, regardless of the reason. Therefore, while the English idioms ""on cloud nine"", ""over the moon"", and ""walking on air"" are all similar to the Chinese idiom 甘之如饴, they may not be exact equivalents. But for the purpose of this task, they are the most similar English idioms that can be used to convey the same meaning as the Chinese idiom 甘之如饴. Best: walking on air  # The Chinese idiom 甘之如饴 is a common expression to describe someone is extremely happy or content with something. It is often used in a situation where someone is very satisfied with their current situation or outcome. The English idiom ""on cloud nine"", ""over the moon"", and ""walking on air"" are all used to describe a state of extreme happiness or euphoria. They all convey a sense of being in a state of bliss or elation. However, if you want to be more precise, ""on cloud nine"" and ""over the moon"" are more commonly used to describe someone who is extremely happy due to a romantic or celebratory occasion, while ""walking on air"" is more commonly used to describe someone who is extremely happy due to a sense of accomplishment or pride. The Chinese idiom 甘之如饴 can be used in a broader range of situations, not just romantic or celebratory occasions. It can be used to describe someone who is extremely happy with their current situation,"
1093,甚嚣尘上,Making a lot of noise,All over the place,Make a mountain out of a molehill
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,The final answer is: Cry over spilt milk. 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",<select the most relevant English idiom>
1096,用兵如神,Be a superb military commander,Use soldiers like gods,Fight like a tiger
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,4) <optional other English idioms>
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",4) <optional>
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,4) <english idiom> (optional)
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,1) Bite off more than you can chew
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,<English idiom>
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Make do with what you have
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",2) A fresh perspective
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,A self-fulfilling prophecy
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,<the selected English idiom>
1106,当耳边风,Turn a deaf ear to,When the wind blows,To catch wind of something
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,```
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,4) <other English idioms> (optional)
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Bear a grudge
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"4) When the going gets tough, the tough get going."
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,Definition: The Chinese idiom '病从口入' means that a disease can come from eating or drinking something contaminated.
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,```
1113,登峰造极,Reach the summit,Reach the pinnacle,To mistake a person for a ghost
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,1) To hit the ground running
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Alternative: <select the most relevant English idiom>
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,4) A diamond with a flaw
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Dream on
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,<select the most relevant English idiom>
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To be as calm as a still pond
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,To be blinded by one's own biases
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,a good read
1122,百端待举,A thousand things wait to be done,Waiting for everything,4) <optional other relevant English idioms>
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,Like two peas in a pod
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To be blinded by one's own biases
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,<idiom> (with a brief explanation of why it's the best match)
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A fly buzzing around a cow's backside.
1127,百战百胜,Invincible,Win every battle,1) Face to face
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,Seeing only half the picture
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",``` ```
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,<select the most relevant English idiom>
1131,皆大欢喜,Everybody is happy,Everyone is happy,All's well that ends well.
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,or
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",1) A house built on sand will not stand. 4) A house built on sand will not stand.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,2. A small stone can cause a big splash
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,To turn down an offer with reluctance
1136,尽力而为,Do one's best,Do your best,4) <optional English idiom 1>
1137,尽心竭力,(do something) with all one's heart,Do my best,3) Give someone the benefit of the doubt
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Hindsight is 20/20.
1139,目不转睛,Look with fixed eyes,Keep an eye on,To have a silver tongue
1140,目光如炬,Farsighted,Eyes like torches,A sharp eye
1141,盲人摸象,One-sided view,Blind man touching elephant,1) Feeling one's way in the dark
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,To lead a blind man to the precipice
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,To swim against the tide.
1144,相辅相成,Supplement each other,Complement each other,"Explanation: This idiom emphasizes the idea that one must push through difficulties to achieve success, which aligns with the metaphorical meaning of ""蚂蚁上树""."
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one.
1146,相提并论,Put something (or somebody) on a par with,On a par,Definition: <define the Chinese idiom>
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Be on your best behavior
1148,相知有素,Have known each other long,Know each other well,4) <optional other relevant English idioms>
1149,相安无事,Live in peace with each other,Everything is fine,```
1150,相依为命,Shore one's life together,Depend on each other,4) <optional additional idiom>
1151,相沿成习,Become a custom through long usage,Learn from each other,A bitter pill to swallow.
1152,相映成趣,Set each other off,Comparing with each other,Two peas in a pod
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",<select the most relevant English idiom>
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",```
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,Explanation: <briefly explain why you select the most relevant English idiom>
1156,真相大白,The whole truth has come out,The truth is revealed,3) To kill two birds with one stone.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Bite off more than you can chew.
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,A watchful eye
1159,睹物思人,The thing reminds one of its owner,See things and think people,Definition: <definition of the Chinese idiom>
1160,瞎子摸鱼,Act blindly,Blind man fishing,3
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,4) <optional English idioms>
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,<select the most relevant English idiom>
1163,瞒天过海,Practice deception,Cross the sea,To be cut to the quick
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",<select the most relevant English idiom>
1165,知法犯法,Knowingly violate the low,Know the law and break the law,Stage-1 output (definition + candidates):
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Note: Please select the best English idiom from the candidates.
1167,知过必改,Know one's faults and correct them,Knowing must change,Learn from your mistakes.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",To see only half the picture
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Hit the nail on the head.
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,4) Under someone's thumb
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,Alternatives: <list the other English idioms>
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,3) To bet the farm
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,2) Laugh on the other side of one's face
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,Break with the past
1175,硕果仅存,One of the few still lest,Only fruit remains,The cream of the crop
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,To make a silk purse out of a sow's ear.
1177,碍手碍脚,Be a hindrance,Get in the way,Underfoot
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",4) <optional>
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,4) <optional other English idioms>
1180,神色自若,Be perfectly calm and collected,Look at ease,<english idiom>
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,<select the most relevant English idiom>
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,"The best answer is To reap the whirlwind.  This idiom is often used to describe the consequences of one's actions, which can be disastrous and harmful to oneself and others. It is a fitting match for the Chinese idiom 祸国殃民, which also conveys the idea of bringing disaster and suffering to a country and its people."
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Explanation: <optional>
1184,秀而不实,Flowering but producing no fruit,Show but not truth,4) All hat and no cattle
1185,私相授受,Make an illicit transfer,Give and receive privately,Explanation: <briefly explain why the selected idiom is the best match for the Chinese idiom>
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,<idiom> (if there's only one option)
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Explanation: <briefly explain why the selected English idiom matches the Chinese idiom>
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,1) You get what you pay for.
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Cry wolf
1190,称兄道弟,Be on intimate terms,Call each other brothers,1) Brotherly love
1191,称王称霸,Act like an overlord,Lord it over,Rule with an iron fist
1192,积年累月,For months and years,Over the years,<select the most relevant English idiom>
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Make hay while the sun shines
1194,积重难返,Old habits are difficult to get rid of,Hard to return,Explanation: <briefly explain why the selected English idiom is the best match for the Chinese idiom>
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,"To be in a state of high alert, as if one's hair is standing on end."
1196,稳操胜券,Have full assurance of success,Be sure to win,<select the most relevant English
1197,空中楼阁,Daydream,Castle in the sky,<select the most relevant English idiom>
1198,穿针引线,Act as a go-between,Thread the needle,To take the first step
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Strike while the iron is hot
1200,穷兵黩武,Adopt a warlike policy,Go to war,To gild the lily
1201,穷途末路,Dead end,No way no money,3) Butter someone up
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,Definition: <definition of the Chinese idiom>
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,```python
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",2) To test the waters.
1205,立锥之地,A tiny bit of land,The land of the cone,Land of milk and honey
1206,立身处世,How to get along with people,Live in the world,None
1207,立足之地,Standing-room,Gain a foothold,A drop in the bucket
1208,竭尽全力,To the best of one's ability,Make every effort,Definition: <define the Chinese idiom>
1209,端倪可察,Have found a due to something,Clues can be seen,There's no honor among thieves.
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,To wear a mask.  (Note: This is just an example. You should replace it with the actual output based on your research.)
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Definition: You have nothing to lose or no assets to speak of.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",2) To be blinded by one's own ignorance
1213,箭在弦上,A point of no return,Arrow on the string,Explanation:
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,To navigate through a minefield
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Two titans
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,A person of no particular distinction
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,<select the most relevant English idiom>
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",<select the most relevant English idiom>
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,"Definition: A sudden and rapid increase in something, often in a short period of time."
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,A bad taste in one's mouth
1221,纷至沓来,Come in a continuous stream,One after another,A bird in the hand
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,In the nick of time.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Take it with a grain of salt
1224,络绎不绝,Unending,An endless stream,A steady hand
1225,经年累月,For years,Over the years,A limited understanding
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,The Lone Ranger
1227,绰绰有余,More than sufficient,More than enough,Having more than enough to spare.
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,The pen is mightier than the sword
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Make a hash of
1230,缘木求鱼,A useless search,Edge wood for fish,Not seeing the forest for the trees
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,To use someone else's strength to do harm.
1232,缩头缩脑,Shrink from responsibility,Shrink your head,Get cold feet
1233,总而言之,To make a long story short,All in all,Stage-1 output (definition + candidates):
1234,总角之交,Childhood friend,Turn of the total angle,1) A world away
1235,绘声绘影,Vivid description,Picture sound and picture,Bring the scene to life
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,4) <english idiom> (optional)
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Definition: <definition of the Chinese idiom>
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,Explanation: <briefly explain why this idiom is the best match>
1239,置之脑后,Put out of mind,Leave it behind,Note: The above output is an example. The actual output may vary based on the Chinese idiom provided.
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,=================================
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,1) The icing on the cake is missing.
1242,群龙无首,A group without a leader,Dragons without a leader,Many hands make light work
1243,群起而攻之,Rally together to attack,Group to attack,1) <other English idiom>
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,It becomes second nature
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,4) <optional other English idioms>
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,2)
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",Burning with ambition
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,```
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,To see is to believe.  Answer is updated.
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,4) <optional>  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
1251,聊以自慰,Just to console oneself,Chat to masturbate,Against the tide
1252,聊以卒岁,Just to tide over the year,Talk about death,Be all over the place
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Build from the ground up
1254,闻风而起,Go into action without delay,Up in the wind,To put the cart before the horse
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Don't judge a book by its cover
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,1) Rejoice at someone else's good fortune
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,One swallow doesn't make a summer.
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,A recipe for disaster
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",To see the forest for the trees.
1260,声东击西,Make a feint,Sound east and west,4) To feint to the left and strike to the right
1261,耸入云霄,Rise above the clouds,Soaring into the sky,To be left speechless
1262,听其自然,Leave (things) to chance,Let it be,"## Step 1: Analyze the Chinese idiom ""听其自然"
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Note: The Chinese idiom is a common saying and widely used in everyday conversation. The English idioms provided are similar in meaning and context. The task is to find the most suitable English idioms that maintain the nuances and connotations of the Chinese idiom.
1264,听之任之,Let one have one's own way,Leave it alone,Let it ride.
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,1
1266,背道而驰,Run counter to,Run in the opposite direction,4) <optional other English idioms>
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To ride on someone's coattails
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To see only the tip of the iceberg
1269,胸中有数,Have a good idea of how things stand,Number in chest,Cut to the quick
1270,胸中无数,Have no idea of how things stand,Countless in the chest,1
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,"When the going gets tough, the tough get going"
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,"2) Two's company, three's a crowd."
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To be caught between two stools
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Put one's nose to the grindstone.
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,4)
1276,腹背受敌,Be attacked from all sides,Enemy on the back,Kill two birds with one stone
