,src,true_meaning,literal_translation,predicted
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,To lose one's nerve
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Stage-2 output:
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Other: <select the other English idiom>
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,cut the darkness
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A blind man's cave
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To take someone's hand without their permission
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Stage-2 output (justification):
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Stage-1 output (definition + candidates): 4) A blind man's buttery
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",To hear the name of someone without seeing them.
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,A narrow-minded person
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Stage-2 output:
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To bring light to a situation
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Reason: <select the most relevant English idiom>
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,To be in the dark
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Stage-1 output:
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,To look for something in the dark.
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,A blind person
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,A fool's errand
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To bring light into the darkness
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A blind man leading a blind man
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A blind man can't see the forest for the trees.
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,To throw a curveball
886,अंधा प्रेम करना,to love without reason,to love blindly,Love at first sight
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,To help someone in a dark situation by providing them with your assistance and allowing them to use your resources.
888,अंधे की लाठी,only source of dependence,a blind man’s staff,To use a blunt instrument when a sharp one is needed.
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To have a dream of being in a bright place
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,In a mess
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,To look for a path in the dark.
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Hide in plain sight
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,To make a fool of oneself by being too eager or enthusiastic.
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,<select the most relevant English idiom>
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To give color to the blind
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",To hear the name of someone without seeing their face.
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Reason: <select the most relevant English idiom> and explain why it matches the Hindi idiom.
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,Let off steam
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be lost in thought or confusion
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,A bad hand
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,Reason: <select the most relevant English idiom>
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To be blindsided.
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind love leads to a terrible result.
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,To search for a friend in the dark
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,To try to make something work when it is impossible to do so.
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,<select the most relevant English idiom>
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Fear of the unknown
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To show someone the way to a destination.
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,To light a candle in the dark
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,"To look for something in the dark, despite being unable to see it."
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,To see someone's faults.
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,Justification: <select the most relevant English idiom> means ...
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,To search in the dark
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To steal from the blind.
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,"To give someone a mirror, even though they are already blind, is to give them a gift that they cannot see or appreciate."
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To make the most of a situation when it is dark or difficult to see.
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Stage-2 output (idiom + explanation):
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,Stage-2 output (contextual explanation):
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A blind man can't lead a horse to water.
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A ray of hope in a dark situation.
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To extract a valuable resource from a difficult situation or challenge.
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,"To enforce a law that is unjust or unfair, often resulting in harm to those who are affected."
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Leave someone in the dark
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,It is not advisable to live in the dark.
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,You should guide someone.
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't be afraid of the dark.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,It's better to light a lamp in the dark.
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be grounded or rooted in reality
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Go under the knife
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,Stage-2 output:
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",To be calm and composed in the face of danger
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,To have a good time
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,To have a colorful personality
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play with one's heart.
935,दिल का मामला,a romantic issue,matter of the heart,A heart issue
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Keep calm and carry on
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't underestimate the power of the heart.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To have a heart-to-heart conversation
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To make someone feel uncomfortable or uneasy.
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,<select the most relevant English idiom>
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,set someone's heart on fire
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To be in love
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,heartache
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,Get lost in thought
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Think deeply
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Think about it
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,To have a good head on your shoulders
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,Stage-2 output:
950,मुँह पर बोलना,to speak directly,to speak on the face,Chomp and chomp
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,<select the most relevant English idiom>
952,नाक कटना,to lose honor,for the nose to be cut,To cut off someone's nose to spite their face
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Stage-2 output (justification):
954,नाक बचाना,to save face,to save the nose,Keep one's nose clean
955,नाक दबाना,to force acceptance,to press the nose,To hold back one's emotions or feelings.
956,नाक चढ़ाना,to act proudly,to raise the nose,to make a face
957,कान खड़े करना,to become alert,to make the ears stand up,Stage-2 output (justification):
958,कान में बात डालना,to inform secretly,to put the matter into the ear,<select the most relevant English idiom>
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Stage-2 output (justification):
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,Stage-2 output (justification):
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To make a slip-up
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Hold one's breath
963,हाथ उठाना,to hit or bless,to raise the hand,To give the thumbs up
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Make it clear
965,हाथ में खेलना,to control completely,to play in the hand,"To play with one's hands, often in a playful or frivolous manner."
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Reasoning: <select the most relevant English idiom> is the best match because <reasoning>.
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To have the reins
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Keep your chin up
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,A sea change
970,सिर फोड़ना,to fight violently,to smash/break the head,Make a mountain out of a molehill
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,<select the most relevant English idiom>
972,सिर का दर्द,a troublesome person,pain of the head,Headache
973,सीने में जलन,to feel envy,burning in the chest,To be on edge
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,To be on guard
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,<select the most relevant English idiom>
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,<select the most relevant English idiom>
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,To hold one's breath
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,<select the most relevant English idiom>
979,मन बनाना,to make up one’s mind,to make up the mind,Imagine
980,मन भर जाना,to lose interest,for the mind to become full,to be overwhelmed
981,मन खुश करना,to please someone,to make the mind happy,Make a list.
982,मन बदलना,to change opinion suddenly,to change the mind,Stage-2 output (justification):
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Stage-2 output:
984,मन जीत लेना,to win hearts,to win the mind,<select the most relevant English idiom>
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Stage-2 output (justification):
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,To feel tied down or restricted
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,bad luck
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,To let someone go
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,To leave without notice or warning.
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To take a breather
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),In the heat of the moment
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,Spread one's wings
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Stage-2 output (justification):
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To surround oneself with people or things from all sides
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,<select the most relevant English idiom>
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",Effort before reward
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Stage-2 output (justification):
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Hide in plain sight
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To starve someone.
