,src,true_meaning,literal_translation,predicted
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A bird in the hand is worth two in the bush.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,Don't eat the yellow snow.
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,4) <optional>
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,4) A wolf in sheep's clothing
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,4) <optional other English idiom>
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,1) To eat humble pie
1092,甘之如饴,Gladly endure hardships,Sweet as candy,4) <other English idioms> (optional)
1093,甚嚣尘上,Making a lot of noise,All over the place,A firestorm on social media.  ### Chinese idiom: 众星拱月
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,Candidates:
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",4) <optional idiom>
1096,用兵如神,Be a superb military commander,Use soldiers like gods,To outmaneuver
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,To eat spoiled food
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",Potluck
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,"Strike while the iron is hot.  Explanation: This idiom is the closest match to the Chinese idiom 毕其功于一役, as it conveys the idea of taking action to achieve a goal in a single effort or action, rather than spreading it out over multiple efforts."
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,To live in a fool's paradise
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,To put lipstick on a pig
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,1) Think on your feet.
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",<select the most relevant English idiom>
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,To be cut to the quick
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,None.
1106,当耳边风,Turn a deaf ear to,When the wind blows,<idiom>
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,4) <optional other English idioms>
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,4) <optional more idiom>
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,2) Burning with resentment
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,A drowning man will clutch at a straw.
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,A heart of stone
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,<english idiom>
1113,登峰造极,Reach the summit,Reach the pinnacle,4) <optional other idioms>
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,Definition: <definition of the Chinese idiom>
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Come of age
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,Other: <list other English idioms that are relevant but not the best match>
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Cut to the quick
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,4) <english idiom> (optional)
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,Stage-1 output (definition + candidates):
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,<select the most relevant English idiom>
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,Alternatives:
1122,百端待举,A thousand things wait to be done,Waiting for everything,To have a lot of irons in the fire
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,Stage-2 output (explanation):
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,Toughen up
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,4) <other English idioms>
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A melting pot of cultures
1127,百战百胜,Invincible,Win every battle,To drink poison
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,To be the big cheese.
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",A dead snake does not lose its venom.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing.
1131,皆大欢喜,Everybody is happy,Everyone is happy,4) <optional>
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,To eat a poisoned apple
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",When the foundation is gone
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,2) To follow through on one's words
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,None
1136,尽力而为,Do one's best,Do your best,<select the most relevant English idiom>
1137,尽心竭力,(do something) with all one's heart,Do my best,Give it your all
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Alternatives: 1) 2)
1139,目不转睛,Look with fixed eyes,Keep an eye on,To have one's heart set on
1140,目光如炬,Farsighted,Eyes like torches,"Note: The Chinese idiom ""病从口入"" is a metaphor that compares a person's susceptibility to something to a disease entering the body through the mouth, implying that they are affected or influenced by something in a negative way."
1141,盲人摸象,One-sided view,Blind man touching elephant,You can't see the forest for the trees.
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Lead someone down the garden path
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak one's mind.
1144,相辅相成,Supplement each other,Complement each other,the icing on the cake
1145,相得益彰,Bring out the best in each other,Complement each other,4) <optional other English idioms>
1146,相提并论,Put something (or somebody) on a par with,On a par,On a par with.
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Roll out the red carpet
1148,相知有素,Have known each other long,Know each other well,<select the most relevant English idiom>
1149,相安无事,Live in peace with each other,Everything is fine,OR
1150,相依为命,Shore one's life together,Depend on each other,In it together
1151,相沿成习,Become a custom through long usage,Learn from each other,Not seeing the forest for the trees
1152,相映成趣,Set each other off,Comparing with each other,Make a good team
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",To gild the
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Don't judge a book by its cover
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,A diamond is forever.
1156,真相大白,The whole truth has come out,The truth is revealed,Cut to the quick
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Definition: <Chinese idiom definition>
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,```python
1159,睹物思人,The thing reminds one of its owner,See things and think people,A picture is worth a thousand words.
1160,瞎子摸鱼,Act blindly,Blind man fishing,Definition: <define the Chinese idiom>
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,4) <english idiom> (if any)
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Greed is the best teacher
1163,瞒天过海,Practice deception,Cross the sea,4) <optional idiom> (if any)
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","1) To know the enemy and know yourself, you need not fear the result of a hundred battles."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,```  # The output format is correct.
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,<select the most relevant English idiom>
1167,知过必改,Know one's faults and correct them,Knowing must change,1)
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",To kill two birds with one stone.  ```python
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Definition: <definition of the Chinese idiom>
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,None
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,To be lost in the sands of time
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Go down with the ship
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,"Explanation:  is the most relevant English idiom because it conveys the idea that no one is completely without fault or error, which is similar to the Chinese idiom  (There is no one who is completely without fault.) . The phrase  is a common English idiom that means to find fault or error in something, and it is often used to suggest that nothing is perfect. In this context, it is the most suitable English idiom to match the definition of the Chinese idiom."
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,1) Cold as ice
1175,硕果仅存,One of the few still lest,Only fruit remains,Eating something that's bad for you
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,To make a mountain out of a molehill
1177,碍手碍脚,Be a hindrance,Get in the way,Definition: <definition of the Chinese idiom>
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",<select the most relevant English idiom>
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,"<idiom>, but also somewhat similar to <other idiom(s)>"
1180,神色自若,Be perfectly calm and collected,Look at ease,1) Kill two birds with one stone
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,A bird in the hand is worth two in the bush.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,3) A cabal
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,2) A bird in the hand is worth two in the bush.
1184,秀而不实,Flowering but producing no fruit,Show but not truth,All hat and no cattle
1185,私相授受,Make an illicit transfer,Give and receive privately,4) <optional other idioms>
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,<idiom> (if there is only one idiom that matches the definition)
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,1) to make rapid progress
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,Explanation:
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Definition: <definition of the Chinese idiom>
1190,称兄道弟,Be on intimate terms,Call each other brothers,2
1191,称王称霸,Act like an overlord,Lord it over,4) <optional fourth idiom>
1192,积年累月,For months and years,Over the years,3) Slow and steady wins the race.
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,2) Save for a rainy day.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,Alternatives: <list the other English idioms that are also relevant>
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,To make a mountain out of a molehill
1196,稳操胜券,Have full assurance of success,Be sure to win,<select the most relevant English idiom>
1197,空中楼阁,Daydream,Castle in the sky,<select the most relevant English idiom>
1198,穿针引线,Act as a go-between,Thread the needle,Alternatives:
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,<select the most relevant English idiom>
1200,穷兵黩武,Adopt a warlike policy,Go to war,To return with one's tail between one's legs
1201,穷途末路,Dead end,No way no money,Definition: <definition of the Chinese idiom>
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,Stage-1 output (definition + candidates):
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,Kill two birds with one stone
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Definition: <definition of the Chinese idiom>
1205,立锥之地,A tiny bit of land,The land of the cone,To throw a monkey wrench into the works
1206,立身处世,How to get along with people,Live in the world,<select the most relevant English idiom>
1207,立足之地,Standing-room,Gain a foothold,A foot in the door
1208,竭尽全力,To the best of one's ability,Make every effort,Don't count your chickens before they hatch
1209,端倪可察,Have found a due to something,Clues can be seen,A faint suspicion.
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,To be cut to the quick
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,4) A melting pot.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",Note: The above output is an example. The actual output may vary based on the Chinese idiom provided.
1213,箭在弦上,A point of no return,Arrow on the string,<idiom>
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Not seeing the forest for the trees
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Living off the land
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,4) <optional other English idioms>
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,A stubborn mule
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",Too many cooks spoil the broth.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,4) A lean and mean machine
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Cut a deal
1221,纷至沓来,Come in a continuous stream,One after another,Cut to the quick
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,The final answer is: Best: A house for all is a house for none. Read less
1223,绞尽脑汁,Rack one's brains,Racking my brains,Leave no stone unturned
1224,络绎不绝,Unending,An endless stream,Note: <optional note about the selected idiom>
1225,经年累月,For years,Over the years,Stage-1 output (definition + candidates):
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A law unto himself
1227,绰绰有余,More than sufficient,More than enough,or
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,Alternatives: <list the other English idioms in order of relevance>
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,To hit the ground running and make a swift start.
1230,缘木求鱼,A useless search,Edge wood for fish,<select the most relevant English idiom>
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Can't help in a pinch
1232,缩头缩脑,Shrink from responsibility,Shrink your head,Have a knife to one's back
1233,总而言之,To make a long story short,All in all,Birds of a feather flock together
1234,总角之交,Childhood friend,Turn of the total angle,2) <select the second most relevant English idiom>
1235,绘声绘影,Vivid description,Picture sound and picture,1) Paint a picture with words
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,"3) When it rains, it pours"
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Explanation: <briefly explain why this idiom is the best match>
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,3) You can't trust anyone.
1239,置之脑后,Put out of mind,Leave it behind,1) Cut to the quick
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,4) <optional other English idioms>
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,Not on the same page
1242,群龙无首,A group without a leader,Dragons without a leader,A pack of wolves without a leader.
1243,群起而攻之,Rally together to attack,Group to attack,4) <optional other English idioms>
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,4) <optional other English idioms>
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,4) <optional other English idioms>
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,To gild the lily.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",<select the most relevant English idiom>
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,4) <optional other English idioms>
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,4) <optional other English idioms>
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,"Other options: <list the other options, if any>"
1251,聊以自慰,Just to console oneself,Chat to masturbate,Tell it like it is
1252,聊以卒岁,Just to tide over the year,Talk about death,Alternatives: <list the other similar English idioms>
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,To take things one step at a time
1254,闻风而起,Go into action without delay,Up in the wind,A drop in the ocean
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,<english idiom>
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,2) To get a raw deal.
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,2
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,"The more you try to control, the more you lose control."
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",A lapse of judgment
1260,声东击西,Make a feint,Sound east and west,To butter someone up.
1261,耸入云霄,Rise above the clouds,Soaring into the sky,To take one's breath away
1262,听其自然,Leave (things) to chance,Let it be,To take on a task that is too big for one's abilities
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,To take the road less traveled.
1264,听之任之,Let one have one's own way,Leave it alone,Follow the leader without hesitation.
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,Get two for the price of one
1266,背道而驰,Run counter to,Run in the opposite direction,Others:
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,<idiom> (if there is a clear winner)
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,"Other: <list the other English idioms that are also relevant, but not the best match>"
1269,胸中有数,Have a good idea of how things stand,Number in chest,```
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Overwhelmed with anxiety
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,```
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A Renaissance man
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To have one foot in each camp
1274,脚踏实地,Earnest and down-to-earth,Down to earth,<select the most relevant English idiom>
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Explanation: <briefly explain why this idiom is the best match>
1276,腹背受敌,Be attacked from all sides,Enemy on the back,Between Scylla and Charybdis
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,The butterfly effect
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,4) To be in a muddle
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,Make a silk purse out of a sow's ear
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To sharpen one's sword in anticipation of battle.
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Keep a cool head
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",```
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Stage-1 output (definition + candidates):
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,3) Dig your own grave.
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Sow the wind and reap the whirlwind
1286,自行其是,Go one's own way,On its own,Hit the nail on the head
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,3) Courting trouble.
1288,自食其果,Face the consequences of one's action,Eat your own fruit,<select the most relevant English idiom>
1289,自食其言,Break one's own promise,Eat your own words,"Talk is cheap.  (Note: This one is a bit of a stretch, but it conveys the idea of hypocrisy)"
1290,自作聪明,Think oneself clever,Make yourself smart,Polishing a turd
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Mutter to oneself
1292,自我吹嘘,Boast smugly,Brag about oneself,<idiom> (if there is only one option)
1293,至死不变,Constant till death,Unchanging till death,"<idiom>, but <idiom> is also relevant"
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To make a deal with the devil.
1295,与日俱增,Be steadily on the increase,Increasing day by day,On the rise
1296,与人为善,Do good for people,Be kind to people,Every dog has its day
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,Hit the nail on the head
1298,举不胜举,Too numerous to mention,Too many to mention,OR
1299,举国上下,The whole nation,The whole country,The whole country is behind
1300,举一反三,Infer other things from one fact,Learn by analogy,To kill two birds with one stone
1301,旧地重游,Revisit a once familiar place,Revisiting old places,Stage-1 output: <definition + candidates>
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,4) <optional other English idioms>
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,4) <optional other English idioms>
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,Optional: <list other relevant English idioms>
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,Definition: <definition of the Chinese idiom>
