|src|true_meaning|literal_translation|predicted
59|धूल फाँकना|to struggle in poverty or hardship|to gulp/eat dust|To throw dust into someone's eyes, to deceive, to mislead, to hoodwink, to trick, to dupe, to fool, to bamboozle, to hoodoo, to lead astray, to misguide, to misdirect, to misinform, to mislead, to misrepresent, to misstate, to misguide, to mislead, to misinform, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead, to mislead
60|धूल झाड़ना|to scold or reprimand strongly|to shake off dust|To shake off the dust
61|धूल में मिलाना|to destroy completely|to mix into dust|To mix or blend something into the dust, to the point of it becoming indistinguishable from the dust itself.
62|धूल उड़ाना|to make a scene unnecessarily|to raise/fly dust|To kick up a storm
63|धूल झोंकना|to deceive or mislead someone|to throw dust (in the eyes)|To throw dust in someone's eyes
64|हवा निकल जाना|to lose courage suddenly|for the air to go out|"The idiom ""हवा निकल जाना"" in Hindi translates to ""to lose steam"" in English. This idiom is used to describe a situation where something that was once energetic, enthusiastic, or promising loses its momentum and becomes less effective or impactful."
65|हवा खा जाना|to run away secretly|to eat wind|To be left high and dry, or to be left in a difficult or vulnerable situation without any support or assistance.
66|हवा में उड़ाना|to waste money carelessly|to throw/waft in the air|"""To blow something away"" or ""to make something disappear into thin air"""
67|हवा बन जाना|to disappear quickly|to become air|To become a force to be reckoned with; to gain momentum and influence.
68|हवा में बात करना|to speak without proof or sense|to speak into the air|To talk about something that is not real or has no substance, like the wind.
69|हवा लगना|to be influenced by others|to catch/get the wind|"""To catch a cold"" or ""to get a chill"""
70|हवा देना|to encourage or instigate something|to give air|To give someone a break or a chance.
71|हवा बदलना|to change situation or environment|to change the air|"""To change the wind"""
72|हवा चखना|to get a taste of something new (usually trouble)|to taste the air|"""To taste the air"""
73|हवा बंद होना|to lose confidence completely|for the air to stop|"""The wind has stopped blowing."""
74|आँख में धूल झोंकना|to deceive or fool someone|to throw dust into the eye|To deceive someone by making them believe something that is not true, or to mislead them by providing false information.
75|आँखें फटी की फटी रह जाना|to be shocked or amazed|for the eyes to remain torn-open|"""To be left with one's eyes wide open in amazement or disbelief"""
76|आँखों में धूल झोंकना|to cheat someone cleverly|to throw dust into the eyes|To deceive someone by creating a false impression or misleading them.
77|आँखों में बस जाना|to win someone’s heart|to come to reside in the eyes|To be etched into the eyes
78|आँखों से ओझल होना|to disappear from sight|to be hidden from the eyes|To be out of sight, to disappear from view, to be unseen, to vanish from sight, to be no longer visible.
79|आँख दिखाना|to threaten or scold harshly|to show the eye|"""To show someone their place"" or ""to put someone in their place"""
80|आँख तरेरना|to glare angrily|to glare with the eyes|"""To glare with eyes"" or ""to give someone a hard stare"""
81|आँखें फाड़ना|to stare in surprise|to rip/tear the eyes open (goggle)|"To ""आँखें फाड़ना"" (āṅkheṅ fāṛnā) in Hindi can be translated as ""to stare wide-eyed"" or ""to gape in amazement"" in English. This idiom conveys the idea of someone being so surprised or amazed by something that their eyes widen in disbelief or awe."
82|आँखें मूँदना|to ignore intentionally|to shut/close the eyes|To shut one's eyes
83|आँखों में आँसू आना|to become emotional or sad|for tears to come into the eyes|"In English, the idiom ""आँखों में आँसू आना"" can be translated as ""to have tears in one's eyes."" This phrase conveys the emotional state of a person who is overcome with sadness, grief, or strong emotions, resulting in the presence of tears in their eyes."
84|दिल लगाना|to fall in love|to attach the heart|To put one's heart into something
85|दिल तोड़ना|to break someone's heart|to break the heart|Breaking someone's heart is an idiom that conveys the idea of causing emotional pain or distress to another person, often as a result of a romantic relationship ending or a betrayal of trust. It implies that the person's feelings have been deeply hurt and their emotional state has been significantly affected.
86|दिल जीतना|to win someone's affection|to win the heart|To win someone's heart
87|दिल पर लेना|to take something personally|to take to the heart|To take something to heart, to be deeply affected by something, to feel the weight of a situation or words.
88|दिल लगाकर काम करना|to work wholeheartedly|to work with the heart attached|To work with dedication and commitment.
89|दिल में बात रखना|to hide one’s feelings|to keep the matter in the heart|To keep something in one's heart
90|दिल पर पत्थर रखना|to act bravely despite pain|to place a stone on the heart|To have a heart of stone
91|दिल जलना|to feel jealous or envious|for the heart to burn|"""To burn with jealousy"""
92|दिल बहलाना|to distract from sadness|to amuse/console the heart|To console or comfort one's heart.
93|दिल धड़कना|to feel nervous or excited|for the heart to beat|"""The heart beats"""
94|दिल खोलकर देना|to be generous|to give with the heart open|"""To give with an open heart"""
95|दिल में चोर होना|to have guilt or bad intentions|for there to be a thief in the heart|To have a thief in one's heart
96|दिल में बसना|to be deeply loved or remembered|to dwell in the heart|To reside in the heart.
97|दिल का हाल बताना|to express inner feelings|to tell the condition of the heart|"""To express one's heart's condition or feelings."""
98|दिल टूट जाना|to feel heartbroken|for the heart to break|"""To break one's heart"""
99|दिल खुश हो जाना|to become happy|for the heart to become happy|"""To be delighted"" or ""to be overjoyed"""
100|दिल में बात आना|to get an idea or feeling|for a thought to come into the heart|"""To have a thought or feeling come to one's heart"""
101|दिल से उतर जाना|to lose affection or trust|to descend/fall from the heart|"""To lose heart"" or ""to become disheartened"""
102|दिल से लगाना|to love or treat affectionately|to press/hold to the heart|To embrace with one's heart
103|दिल लगा रहना|to stay interested or focused|to remain heart-attached|"""To have one's heart in it"""
104|दिमाग चलना|to think cleverly|for the mind/brain to run|"""The mind is functioning."""
105|दिमाग खराब होना|to lose temper or sanity|for the mind to go bad|"""To have a faulty mind"" or ""to have a malfunctioning brain"""
106|दिमाग लगाना|to use intelligence or creativity|to apply the mind|To put one's mind to something, to concentrate, to focus one's attention, to apply oneself, to give something one's full attention, to use one's brain, to think hard, to ponder, to contemplate, to consider carefully, to give something serious thought, to rack one's brain, to use one's intellect, to engage one's cognitive abilities, to apply one's mental faculties.
107|दिमाग ठिकाने लगाना|to discipline or bring to senses|to put the mind in its place|To put one's mind in order
108|दिमाग का दही होना|to get mentally exhausted|the brain to become curd|"""To have curdled brain"""
109|दिमाग घुमाना|to confuse or manipulate someone|to spin/turn someone’s mind|"""To twist one's mind"""
110|दिमाग का ताला खोलना|to start thinking or understanding|to open the lock of the mind|"""Unlocking the mind's lock"""
111|दिमाग खाना|to irritate by constant nagging|to eat the brain|"""To eat one's mind"""
112|दिमाग लग जाना|to focus attention on something|for the mind to get engaged|To engage one's mind or intellect fully in a task or situation.
113|दिमाग में बात आना|to get a sudden idea|for an idea to come into the mind|"The idiom ""दिमाग में बात आना"" translates to ""to understand something"" or ""to get the idea"" in English. It implies that a person has grasped the concept or the meaning of something, and it has registered in their mind."
114|पानी-पानी होना|to feel embarrassed or ashamed|to become water-water|"The idiom ""पानी-पानी होना"" (paani-paani hona) in Hindi translates to ""to be drenched"" or ""to be soaked"" in English. It describes a situation where someone or something is completely wet, as if they have been immersed in water."
115|पानी फिर जाना|to have plans fail suddenly|for water to go over (it)|"The idiom ""पानी फिर जाना"" in Hindi translates to ""to go back to square one"" in English. This idiom is used to describe a situation where one has to start over from the beginning, as if they have lost all progress and are back at the initial stage. It conveys the idea of returning to a previous point or state, often due to unforeseen circumstances or setbacks."
116|पानी मांगना|to beg for mercy|to ask for water|"""To ask for water"""
117|पानी उतारना|to humiliate someone publicly|to bring down/drain the water|To calm someone down, to soothe their anger or frustration, to bring them back to a state of composure and tranquility.
118|पानी सिर से गुजरना|to reach the limit of patience|for water to pass over the head|"The idiom ""पानी सिर से गुजरना"" translates to ""water passing over the head"" in English."
119|पानी में आग लगाना|to attempt the impossible|to set fire in water|To set fire to water
120|पानी पर लिखा|to be temporary or futile|written on water|"The phrase ""पानी पर लिखा"" translates to ""writing on water"" in English."
121|पानी बराबर होना|to be equal in strength or skill|to be equal like water|To be on equal footing or to be at par with someone or something.
122|पानी पीना|to feel comfortable after fear|to drink water|To drink water
123|पानी मांगना पड़ना|to be defeated badly|to have to ask for water|"""To have to beg for water"""
124|पानी लाना|to bring respect or reputation|to bring/fetch water|To bring water.
125|हाथ बँटाना|to help or assist someone|to share/divide the hand|"""To lend a helping hand"""
126|हाथ धोकर पीछे पड़ना|to chase or target relentlessly|to wash one’s hands and go after|To pursue someone with great determination and persistence, as if one were washing their hands and then immediately turning around to chase after them.
127|हाथ खड़े कर देना|to give up completely|to make (one) raise hands|To render someone helpless or powerless.
128|हाथ पाँव फूल जाना|to panic or get nervous|for hands and feet to bloom|"""To have one's hands and feet swell up"""
129|हाथ मलना|to regret something deeply|to rub the hands|"""To rub one's hands"""
130|हाथ साफ़ होना|to be skilled or experienced|for the hand to be clean|To be clean-handed.
131|हाथ पर हाथ धरे रहना|to do nothing|to keep one hand resting on the other|To keep one's hands folded, to remain idle, to do nothing, to be inactive, to be passive, to be unproductive, to be unmotivated, to be lazy, to be sluggish, to be lethargic, to be uninvolved, to be indifferent, to be apathetic, to be disinterested, to be unconcerned, to be uncommitted, to be unenthusiastic, to be unmotivated, to be uninspired, to be unengaged, to be disengaged, to be detached, to be aloof, to be dispassionate, to be uninvolved, to be uncommitted, to be unmotivated, to be uninspired, to be unengaged, to be disengaged, to be detached, to be aloof, to be dispassionate, to be uninvolved, to be uncommitted, to be unmotivated, to be uninspired, to be unengaged, to be disengaged, to be detached, to be aloof, to be dispassionate, to be uninvolved, to be uncommitted, to be unmotivated, to be uninspired, to be unengaged, to be disengaged, to be detached, to be aloof, to be dispassionate, to be uninvolved, to be uncommitted, to be unmotivated, to be uninspired, to be unengaged, to be disengaged, to be detached, to be aloof, to be dispassionate, to be uninvolved, to be uncommitted, to be unmotivated, to be uninspired, to be unengaged, to be disengaged, to be detached, to be aloof, to be dispassionate, to be uninvolved, to be uncommitted, to be unmotivated, to be uninspired, to be unengaged, to be disengaged, to be detached, to be aloof, to be dispassionate, to be uninvolved, to be uncommitted, to be unmotivated, to be uninspired, to be unengaged, to be disengaged, to be detached, to be aloof, to be dispassionate, to be uninvolved, to be uncommitted, to be unmotivated, to be uninspired, to be unengaged, to be disengaged, to be detached, to be aloof, to be dispassionate, to be uninvolved, to be uncommitted, to be unmotivated, to be uninspired, to be unengaged, to be disengaged, to be
132|हाथ की सफाई दिखाना|to show cleverness or skill|to show the hand’s cleanliness (sleight)|To show a clean hand
133|हाथ में लेना|to take responsibility for something|to take in hand|To take control or responsibility over something.
134|हाथ से निकल जाना|to miss an opportunity|to go out of the hand|"""To slip out of one's hands"""
135|हाथ लगना|to get caught or succeed|to come to the hand|"The idiom ""हाथ लगना"" translates to ""to get one's hands on"" or ""to come across"" in English. It is used to describe the act of obtaining or acquiring something, often by chance or unexpectedly. The literal translation of ""हाथ लगना"" is ""to touch with one's hands,"" but the idiom conveys a broader meaning of acquiring or obtaining something, especially when it is unexpected or fortunate."
136|हाथ धोना|to lose something completely|to wash hands|To wash one's hands
137|हाथ मिलाना|to collaborate or agree|to join hands|To shake hands
138|हाथ बाँधना|to restrict or tie someone’s ability|to tie/bind the hands|To tie someone's hands
139|हाथ ऊँचा होना|to be more powerful or dominant|for the hand to be higher|"""To have one's hand raised"" or ""to be in a position of power or authority"""
140|हाथ जलना|to learn by mistake|for the hand to be burned|"""To burn one's hand"""
141|हाथ थामना|to support someone|to hold the hand|"""To hold someone's hand"""
142|हाथ पसारना|to beg or plead|to spread the hand (for alms)|To stretch out one's hand
143|हाथ काटना|to separate or break relation|to cut the hand|To cut off one's own hand.
144|हाथ मोड़ना|to refuse or reject something|to twist the hand|To fold one's hands
145|पैर पसारना|to spend or expand beyond means|to spread the feet|To spread one's legs.
146|पैर जमाना|to settle firmly|to set the feet firm|To establish oneself firmly in a particular field or position.
147|पैर पकड़ना|to beg for forgiveness|to hold the feet|To grasp or hold onto someone's foot as a sign of respect or submission.
148|पैर तले ज़मीन खिसकना|to be shocked or lose ground|for the ground to slip from under the feet|"The idiom ""पैर तले ज़मीन खिसकना"" in Hindi translates to ""to have the ground slip from under one's feet"" in English."
149|पैर पर कुल्हाड़ी मारना|to harm oneself by one’s own actions|to strike an axe on one’s foot|To cut off one's own legs
150|पैर पीछे खींचना|to withdraw from commitment|to pull the feet back|"""To withdraw one's foot"""
151|पैर फैलाना|to extend scope gradually|to spread the feet|To stretch one's legs
152|पैर रोकना|to restrain or hesitate|to stop the feet|"""To stop the feet"""
153|पैर रखना|to begin something new|to place a foot|To put one's foot down
154|पैर उठाना|to show disrespect or overconfidence|to lift the foot|"""To raise one's foot"""
155|मुँह बनाना|to show annoyance or sadness|to make a face|To make a face
156|मुँह खोलना|to start speaking up|to open the mouth|To open one's mouth, to speak up, to express one's thoughts or opinions.
157|मुँह लटकाना|to look disappointed|to hang the face|To hang one's head in shame or disappointment.
158|मुँह की खाना|to suffer humiliation|to eat of the mouth|To eat one's words
159|मुँह मोड़ना|to turn away or refuse help|to turn the face away|"""To turn one's face away"" or ""to ignore"""
160|मुँह दिखाना|to appear shamelessly after wrongdoing|to show the face|"""To show one's face"""
161|मुँह में राम बगल में छुरी|to be deceitful in nature|Ram in the mouth, knife in the armpit|"""The mouth speaks of Ram, but a knife is hidden in the side."""
162|मुँह माँगी मुराद मिलना|to get exactly what one wanted|to get the wish asked by mouth|"The idiom ""मुँह माँगी मुराद मिलना"" can be translated as ""to get one's heart's desire"" or ""to have one's wish granted"". It conveys the idea of receiving something that one has longed for or desired deeply, often with ease or without much effort."
163|मुँह बंद रखना|to stay silent|to keep the mouth closed|To keep one's mouth shut.
164|मुँह खुलवाना|to make someone speak|to make (someone) open the mouth|"""To make someone speak up"""
165|मुँह चुराना|to avoid facing someone|to hide/steal the face (avoid)|To turn one's face away, to avoid, to shirk, to evade, to shy away, to sidestep, to dodge, to sidle, to sidle away, to slink, to sneak, to skulk, to shrink, to shrink away, to withdraw, to retreat, to back off, to back away, to back down, to back out, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back off, to back
166|मुँह तोड़ जवाब देना|to give a fitting reply|to give a mouth-breaking reply|To give a mouth-breaking reply.
167|मुँह में घी शक्कर|used to bless or hope for good news|ghee and sugar in the mouth|"""May your mouth be filled with ghee and sugar."""
168|मुँह लगना|to act too familiar with elders|to get attached to the mouth|"The idiom ""मुँह लगना"" in Hindi translates to ""to have a lucky break"" or ""to hit the jackpot"" in English. It describes a situation where someone experiences sudden good fortune or success, often unexpectedly."
169|मुँह में जुबान न होना|to be timid or unable to speak up|to not have a tongue in the mouth|To have no words in one's mouth.
170|मुँह से बात निकलना|to accidentally reveal something|for the words to come out of the mouth|"The phrase ""मुँह से बात निकलना"" translates to ""words slipping out of the mouth"" in English."
171|हिम्मत हारना|to lose courage|to lose courage|"""To lose courage"" or ""to give up hope"""
172|हिम्मत रखना|to stay strong and confident|to keep courage|"""To have courage"""
173|हिम्मत बाँधना|to encourage oneself|to tie/bind courage|"""To tie up courage"""
174|हिम्मत जुटाना|to gather courage|to gather courage|To gather courage
175|हिम्मत टूटना|to become hopeless|for courage to break|"""To lose courage"" or ""to lose heart"""
176|हिम्मत दिखाना|to show bravery|to show courage|To show courage or bravery.
177|हिम्मत बढ़ाना|to motivate or encourage someone|to increase courage|To boost one's courage or confidence.
178|जुबान चलाना|to talk disrespectfully|to run the tongue|To speak freely, to express one's thoughts and opinions without restraint.
179|जुबान फिसलना|to say something by mistake|for the tongue to slip|"""To slip with the tongue"""
180|जुबान देना|to make a promise|to give one’s tongue (word)|To confess, admit, or disclose something, especially in a formal or legal context.
181|जुबान रखना|to keep one’s word|to keep one’s tongue (word)|"""To keep one's tongue"""
182|जुबान काटना|to regret saying something|to cut/bite the tongue|To bite one's tongue
183|जुबान पकड़ना|to hold someone to their words|to catch/hold the tongue|"""To catch one's tongue"""
184|जुबान पर काबू रखना|to control speech|to keep control on the tongue|"""To keep control over one's tongue"""
185|जुबान लगना|to get into an argument|to get on the tongue|"The idiom ""जुबान लगना"" can be translated as ""to get bitten by the tongue"" or ""to be bitten by one's own words."" It implies that someone has said something that has come back to bite them, or that their words have caused them trouble or embarrassment."
186|जुबान बंद रखना|to stay silent intentionally|to keep the tongue shut|"""To keep one's mouth shut"""
187|दाँत पीसना|to show silent anger|to grind the teeth|To grind one's teeth
188|दाँत दिखाना|to laugh unnecessarily|to show the teeth|"""To bare one's teeth"""
189|दाँत गिनाना|to mock or insult someone|to count the teeth|"""To count one's teeth"""
190|दाँत काटी रोटी|to have a close friendship|tooth-bitten bread|"""Bite the bread of hardship"""
191|दाँत टूट जाना|to be defeated or embarrassed|for the teeth to break|"""To have one's teeth fall out"""
192|पसीना बहाना|to work hard|to make sweat flow|To sweat it out
193|पसीना छुड़ाना|to frighten or exhaust|to make someone break into sweat|"""To make someone sweat"""
194|पसीना निकलना|to feel nervous or hot|for sweat to come out|Sweat to break out
195|पसीना-पसीना होना|to be drenched in sweat (from work or fear)|to become sweat-sweat (drenched)|"""To be drenched in sweat"""
196|खून पसीना एक करना|to work tirelessly|to make blood and sweat one|To put in a lot of effort and hard work, often to the point of exhaustion, in order to achieve a goal or complete a task.
197|खून खौलना|to feel extreme anger|for the blood to boil|"""Blood boils"""
198|खून जलाना|to waste emotional energy|to burn blood|To be envious or jealous of someone's success or achievements.
199|खून चूसना|to exploit someone harshly|to suck blood|To suck blood
200|खून में उबाल आना|to be fired up with passion|for the blood to come to a boil|"The idiom ""खून में उबाल आना"" can be translated as ""to have blood boiling"" or ""to have a surge of anger."" It describes a situation where someone is experiencing intense anger or frustration, often to the point of losing control."
201|खून पसीने की कमाई|hard-earned money|earnings of blood and sweat|"The idiom ""खून पसीने की कमाई"" translates to ""earned with blood and sweat"" in English."
202|खून सफेद होना|to become heartless or selfish|for the blood to become white|"""To be as pale as a ghost"""
203|खून चढ़ना|to feel energetic or brave|for the blood to rise|"""To have blood rise"" or ""to get blood boiling"""
204|खून उतरना|to lose courage suddenly|for the blood to descend|"The idiom ""खून उतरना"" (khun utarna) in Hindi translates to ""to lose blood"" in English. It refers to the act of bleeding or losing blood from the body. This idiom is often used to describe a situation where someone is injured and is bleeding profusely."
205|पसीने छूटना|to panic under pressure|for sweats to break out|"""To break into a sweat"""
206|खून जम जाना|to be terrified|for the blood to freeze/clot|"The idiom ""खून जम जाना"" in Hindi translates to ""blood freezing"" in English. It is used to describe a situation or experience that causes extreme fear, shock, or horror, resulting in a feeling of numbness or paralysis. The idiom captures the intense emotional response and physical sensation of having one's blood freeze in their veins due to a terrifying or traumatic event."
207|खून देना|to sacrifice selflessly|to give blood|To give blood
208|खून का रिश्ता|blood relation|a relation of blood|"The idiom ""खून का रिश्ता"" in Hindi translates to ""blood relation"" in English. It refers to a close familial bond or connection between individuals, specifically those who are related by blood. This idiom emphasizes the strong and unbreakable nature of family ties, suggesting that blood relations are the most significant and enduring relationships in one's life."
209|खून बहाना|to fight fiercely|to make blood flow|To shed blood
210|खून खराबा होना|to result in violence or bloodshed|for bloodshed/ruin to happen|"""Bloodshed"" or ""bloodletting"""
211|दिल थाम लेना|to feel suspense or fear|to hold the heart|"""Hold your heart"""
212|दिल लगा लेना|to fall in love deeply|to set/attach the heart|To put your heart into something, to commit yourself fully to a task or endeavor, to invest your emotions and efforts wholeheartedly into a project or relationship.
213|दिल में आग लगना|to feel jealousy or anger|for fire to ignite in the heart|"""To have fire in one's heart"""
214|दिल दहल जाना|to be terrified|for the heart to shudder|"""The heart skips a beat"""
215|दिल धकधक करना|to feel nervous or anxious|for the heart to throb ‘dhak-dhak’|"""To make the heart flutter"""
216|दिल में उतरना|to become likable or close to heart|to descend into the heart|To find a place in someone's heart.
217|दिल में ठंडक पड़ना|to feel relief or satisfaction|for coolness to fall in the heart|"""To feel a sense of calm and relief"""
218|दिल को छू जाना|to touch emotionally|to go and touch the heart|"""To touch the heart"""
