,src,true_meaning,literal_translation,predicted
1027,乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A scholar of the classics The final answer is: Best: A
1028,烈火见真金,True blue will never stain,Fire sees real gold,<select the most relevant English idiom>
1029,烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,4) <optional other English idioms>
1030,无米之炊,Make bricks without straw,Cooking without rice,A proud man is always looking for a higher ladder.
1031,无风不起浪,Theres no smoke without fire,"No wind, no wave",Stage-1 output: <definition + candidates>
1032,无风起浪,Make trouble out of nothing,No wind and waves,A bitter pill to swallow
1033,无敌于天下,Unmatched anywhere in the world,Invincible in the world,The king of the mountain
1034,无功受禄,Get a reward without deserving it,Reward without merit,The butterfly effect
1035,无计可施,Utterly without resources,Nothing can be done,Be at a loss.
1036,无济于事,Useless,To no avail,1) To see the trees but not the forest
1037,无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,```
1038,无事生非,Create problems where none exists,Much Ado About Nothing,Make a mountain out of a molehill
1039,无所适从,With no definite plan to follow,At a loss,Stage-1 output (definition + candidates):
1040,无恶不作,Commit all manner of crimes,Do no evil,To play the devil
1041,无以复加,In the extreme,Can't be added,Optional: <optional English idiom>
1042,无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",A house built on sand.
1043,无缘无故,For no reason at all,For no reason,Out of the blue
1044,无庸赘述,It's unnecessary to go into details,Needless to say,adding insult to injury
1045,烟消云散,Disappear in a flash,Disappear into smoke,All's well that ends well.
1046,煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,3) To build castles in the air
1047,照猫画虎,Imitate,Draw cats and tigers,4) <optional list of other English idioms>
1048,茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",Island of one
1049,煽风点火,Instigate,Fan the flames,To see the world through rose-colored glasses
1050,熟视无睹,Ignore,Turn a blind eye,Definition: <definition of the Chinese idiom>
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,Alternatives:
1052,争权夺利,Scramble for power and profit,Scramble for power,2) Power struggle
1053,争长论短,Squabble,Debating long and short,"Alternatives: <list the other two English idioms, separated by commas>"
1054,为民请命,Plead in the name of the people,Pray for the people,Speak truth to power
1055,为非作歹,Break the law,To do evil,To be as hard as nails
1056,为富不仁,Be rich and cruel,For the rich,To have a heart of stone
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,1)
1058,为虎作伥,Help a villain do evil,Play for the tiger,To poison oneself
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To make a mountain out of a molehill
1060,为所欲为,Have (or get) one's own way,Do whatever you want,Definition: <one-sentence definition>
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,<select the most relevant English idiom>
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,```
1063,片甲不留,The army is completely wiped out,No armor left,<select the most relevant English idiom>
1064,片瓦无存,Be razed to the ground,No tiles left,Add fuel to the fire
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,A captain without a ship
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,4) A snake in the grass
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,The straw that broke the camel's back
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,OR
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Blow one's top
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,<select the most relevant English idiom>
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,Definition: <one-sentence definition>
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,Having a Plan B
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,Other: <other English idioms that are less relevant>
1074,独霸一方,Be a local despot,Dominate one side,Rule the roost
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,"United we stand, divided we fall"
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,To go it alone.
1077,独占鳌头,Head the list of successful candidates,Come out on top,To be the top dog
1078,率由旧章,Follow the beaten track,Rate by old chapter,Definition: <definition of the Chinese idiom>
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A bombshell
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,2) Playing with fire.
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,More similar idioms: <list other relevant English idioms>
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,"Optional: 1) Putting the cart before the horse, 2)"
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,The tree is not judged by its bark.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,3) Beauty is in the eye of the beholder
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A calm before the storm
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,<select the most relevant English idiom>
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,A jack-of-all-trades
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,Cry wolf
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,<idiom>  # if no English idiom is found
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,<select the most relevant English idiom>
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,```
1092,甘之如饴,Gladly endure hardships,Sweet as candy,Definition: <provide the definition of the Chinese idiom>
1093,甚嚣尘上,Making a lot of noise,All over the place,4) To be the talk of the town
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,To reap what you sow
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",4) <other English idioms>
1096,用兵如神,Be a superb military commander,Use soldiers like gods,4) <optional>
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,Stage-1 output (definition + candidates):
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","When the going gets tough, the tough get going."
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,2) Strike while the iron is hot
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,<select the most relevant English idiom>
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Don't judge a book by its cover.  You can't tell a book by its cover.  Not all that glitters is gold.  Answer this question to get the explanation.
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Take the bull by the horns
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",4) <optional other English idioms>
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,to make a spectacle of oneself.  ## Step 7: Select the best English idiom
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,Take the bull by the horns.
1106,当耳边风,Turn a deaf ear to,When the wind blows,A dagger to the heart
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Not seeing the forest for the trees
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,A tempest will reveal a man's character.
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,<select the most relevant English idiom>
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,None
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,To eat something that doesn't agree with you
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,4) 1) Green-eyed monster
1113,登峰造极,Reach the summit,Reach the pinnacle,To strike while the iron is hot
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,```
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Iron will
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,Flawless
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Definition: <one-sentence definition>
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,"To see is to believe  # I changed the answer to ""To see is to believe"
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To sail through
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,To polish a turd
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,"## Step 1: Understand the Chinese idiom ""百读不厌"
1122,百端待举,A thousand things wait to be done,Waiting for everything,To be on the verge of
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A match made in heaven
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,4) <other English idioms>
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,Stage-2 output (best English idiom + explanation):
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","Many voices, one song."
1127,百战百胜,Invincible,Win every battle,"Explanation:  This idiom matches the Chinese idiom ""百战百胜"" (to win every battle) because it implies a consistent winning streak, where every battle is won. The phrase ""to win every battle"" is a direct translation of the Chinese idiom, making it the most relevant match."
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,Not seeing the forest for the trees.
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",1
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,4) <optional more idiom>
1131,皆大欢喜,Everybody is happy,Everyone is happy,Adding insult to injury
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,Put on a brave face
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",Don't fix what ain't broke.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,Note: I will give you feedback on your response and you can adjust accordingly.
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,To be swept off one's feet
1136,尽力而为,Do one's best,Do your best,<select the most relevant English idiom>
1137,尽心竭力,(do something) with all one's heart,Do my best,Give it your all
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","Fall seven times, stand up eight"
1139,目不转睛,Look with fixed eyes,Keep an eye on,Stage-1 output (definition + candidates):
1140,目光如炬,Farsighted,Eyes like torches,4) <optional other idioms>
1141,盲人摸象,One-sided view,Blind man touching elephant,Gilding the lily
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,The blind leading the blind.
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,<select the most relevant English idiom>
1144,相辅相成,Supplement each other,Complement each other,4) <optional>
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one.
1146,相提并论,Put something (or somebody) on a par with,On a par,To put on the same footing
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,"Note: The above output is based on your research. The output may not be perfect, but it should be close to the actual meaning."
1148,相知有素,Have known each other long,Know each other well,Definition: <one-sentence definition>
1149,相安无事,Live in peace with each other,Everything is fine,4) <optional supporting English idioms>
1150,相依为命,Shore one's life together,Depend on each other,1) In it together
1151,相沿成习,Become a custom through long usage,Learn from each other,A social norm
1152,相映成趣,Set each other off,Comparing with each other,Kill two birds with one stone
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","Explanation: The Chinese idiom ""一叶障目，不见泰山"" means that one is so focused on a small problem that they fail to see the bigger picture or the more important issue. The English idiom ""can't see the forest for the trees"" is a perfect match for this definition, as it also describes a situation where one is so focused on the details that they fail to see the bigger picture."
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Don't judge a book by its cover.
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,A diamond is forever.  ```python
1156,真相大白,The whole truth has come out,The truth is revealed,<select the most relevant English idiom>
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,4) <other English idioms> (if found more than one)
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,An eye for an eye
1159,睹物思人,The thing reminds one of its owner,See things and think people,"A picture is worth a thousand words.  Explanation: A picture is worth a thousand words is an idiom that means a single image can convey a lot of information and evoke strong emotions, similar to the Chinese idiom which implies that seeing something can evoke strong emotions and memories.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant to the Chinese idiom because it implies that seeing something can evoke strong emotions and memories, similar to the Chinese idiom.  Explanation:  This idiom is the most relevant"
1160,瞎子摸鱼,Act blindly,Blind man fishing,Stage-1 output: <definition + candidates>
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Don't count your chickens before they hatch.
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Greed blinds the eyes.
1163,瞒天过海,Practice deception,Cross the sea,Candidates:
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",<select the most relevant English idiom>
1165,知法犯法,Knowingly violate the low,Know the law and break the law,4) <optional>
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,<the selected English idiom>
1167,知过必改,Know one's faults and correct them,Knowing must change,Learn from your mistakes.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",```
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",<select the most relevant English idiom>
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Definition: <one-sentence definition>
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,Lip service
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,1) Burn one's bridges
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,A fool in love
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,"1) Out with the old, in with the new."
1175,硕果仅存,One of the few still lest,Only fruit remains,The sole heir
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,2) To see the world through rose-colored glasses
1177,碍手碍脚,Be a hindrance,Get in the way,Underfoot
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Blind spot
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,In their prime
1180,神色自若,Be perfectly calm and collected,Look at ease,The final answer is: Best: Not bat an eyelid.  was incorrect. The correct answer is Best: Keep a level head.
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,<select the most relevant English idiom>
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,To grind someone down
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Strike while the iron is hot
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Let me know if you need more information.
1185,私相授受,Make an illicit transfer,Give and receive privately,Alternatives: <list other English idioms that are similar in meaning>
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,Sing from the same hymn sheet
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Optional: <list other English idioms that are relevant but not as good as the best one>
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,4) <english idiom> (if there are more than three)
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Cry crocodile tears
1190,称兄道弟,Be on intimate terms,Call each other brothers,Give someone the keys to the kingdom
1191,称王称霸,Act like an overlord,Lord it over,Explanation: <briefly explain why this idiom is the best match for the Chinese idiom>
1192,积年累月,For months and years,Over the years,A long time coming
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,"Win a few, win them all."
1194,积重难返,Old habits are difficult to get rid of,Hard to return,"Definition: Once you have accumulated a significant amount of debt, it is difficult to recover."
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Stage-1 output: <definition + candidates>
1196,稳操胜券,Have full assurance of success,Be sure to win,To sugarcoat the pill
1197,空中楼阁,Daydream,Castle in the sky,<select the most relevant English idiom>
1198,穿针引线,Act as a go-between,Thread the needle,4) <other English idioms> (optional)
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,or
1200,穷兵黩武,Adopt a warlike policy,Go to war,1) <english idiom>
1201,穷途末路,Dead end,No way no money,Definition: <insert the definition of the Chinese idiom>
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,adding insult to injury
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,```python
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To cut to the quick
1205,立锥之地,A tiny bit of land,The land of the cone,4) <optional other English idioms>
1206,立身处世,How to get along with people,Live in the world,To walk the straight and narrow
1207,立足之地,Standing-room,Gain a foothold,Seeing through a narrow window
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,Definition: To be able to discern or sense something subtle or hidden.
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,1) To have a bad feeling about something
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Definition: <definition of the Chinese idiom>
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",One swallow does not make a summer.
1213,箭在弦上,A point of no return,Arrow on the string,On the edge of one's seat
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,To take the road less traveled.
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,1) Live off the land
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,The butterfly effect
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,The best answer is 3.  I was able to find the best match for the Chinese idiom 粗枝大叶. The English idiom that best matches the definition is: The elephant in the room.
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",Optional:
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,4) <optional other English idioms>
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,To polish a turd
1221,纷至沓来,Come in a continuous stream,One after another,To miss the forest for the trees
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,```
1223,绞尽脑汁,Rack one's brains,Racking my brains,Pull out all the stops
1224,络绎不绝,Unending,An endless stream,A steady stream of
1225,经年累月,For years,Over the years,1) Not see the forest for the trees
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,<select the most relevant English idiom>
1227,绰绰有余,More than sufficient,More than enough,Definition: <define the Chinese idiom>
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,What goes around comes around
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,"A well-oiled machine.  (The machine is running smoothly and efficiently, implying careful planning and execution.)"
1230,缘木求鱼,A useless search,Edge wood for fish,Definition: <definition of the Chinese idiom>
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Slow to the draw
1232,缩头缩脑,Shrink from responsibility,Shrink your head,To eat something rotten to the core
1233,总而言之,To make a long story short,All in all,To cut a long story short
1234,总角之交,Childhood friend,Turn of the total angle,Definition: <one-sentence definition>
1235,绘声绘影,Vivid description,Picture sound and picture,Paint a picture with words
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,To count the grains of sand on the beach.
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Explanation: <briefly explain why the selected idiom is the best match>
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,4) Take the fall
1239,置之脑后,Put out of mind,Leave it behind,To let sleeping dogs lie.
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Optional: <optional extra idiom>  (if applicable)
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,The icing on the cake is missing
1242,群龙无首,A group without a leader,Dragons without a leader,A flock without a shepherd
1243,群起而攻之,Rally together to attack,Group to attack,Not seeing the forest for the trees.
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,1) Old habits die hard.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,Definition: <one-sentence definition>
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,An old dog learns new tricks.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",3
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,2) To have a hidden agenda
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,A heavy heart.
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,A house divided against itself cannot stand
1251,聊以自慰,Just to console oneself,Chat to masturbate,To comfort oneself with words.
1252,聊以卒岁,Just to tide over the year,Talk about death,4) <optional>
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,"Not seeing the forest for the trees.  Explanation: The Chinese idiom ""一叶障目"" means being blinded or obstructed by a small problem or issue, causing one to overlook or ignore a larger problem. The best English idiom that matches this definition is ""Not seeing the forest for the trees."" This idiom conveys the idea that one is so focused on a small detail that they fail to see the bigger picture or the larger issue at hand."
1254,闻风而起,Go into action without delay,Up in the wind,2) Many hands make light work.
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Seeing is believing
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,```
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,Candidates: [list of other English idioms]
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Thinking outside the box can be a curse in disguise.
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while","4) A moment on the lips, a lifetime on the hips."
1260,声东击西,Make a feint,Sound east and west,"Explanation: <briefly explain why the selected idiom is the best match>  Answer: Best: Living in a bubble Explanation: This idiom best captures the essence of the Chinese idiom ""坐井观天"", which describes someone who is narrow-minded and ignorant due to a lack of experience or exposure to the world. The phrase ""Living in a bubble"" suggests that someone is isolated from the outside world and has a limited perspective, which is similar to the idea of sitting in a well and looking at the sky, unable to see the world beyond.  The other two idioms, ""Out of touch"" and ""Stuck in the mud"", do not convey the same sense of isolation and limited perspective as ""Living in a bubble"".  Therefore, ""Living in a bubble"" is the best match for the Chinese idiom ""坐井观天"".  I hope it is correct."
1261,耸入云霄,Rise above the clouds,Soaring into the sky,3) To be left breathless.
1262,听其自然,Leave (things) to chance,Let it be,4) <optional other English idioms> (if any)
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Actions speak louder than words.  ```python
1264,听之任之,Let one have one's own way,Leave it alone,Do as you please
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,Speak from the heart
1266,背道而驰,Run counter to,Run in the opposite direction,To swim against the tide
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To ride someone's coattails
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To be cut to the quick
1269,胸中有数,Have a good idea of how things stand,Number in chest,4) <optional more similar idioms>
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Explanation: <optional>
