,src,true_meaning,literal_translation,predicted
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,"Explanation: <brief explanation of why this idiom is the best match> Best: Spill the beans Explanation: The Hindi idiom ""जुबान फिसल जाना"" means to speak carelessly or inadvertently reveal a secret. Among the given English idioms, ""Spill the beans"" is the best match as it also conveys the idea of revealing a secret or surprise, often accidentally or carelessly. The other two idioms, ""Let the cat out of the bag"" and ""Shoot one's mouth off"", convey similar but slightly different meanings, making ""Spill the beans"" the most relevant English idiom. Best: Spill the beans Explanation: The Hindi idiom ""जुबान फिसल जाना"" means to speak carelessly or inadvertently reveal a secret. Among the given English idioms, ""Spill the beans"" is the best match as it also conveys the idea of revealing a secret or surprise, often accidentally or carelessly. The other two idioms, ""Let the cat out of the bag"" and ""Shoot one's mouth off"", convey similar but slightly different meanings, making ""Spill the beans"" the most relevant English idiom. Best: Spill the beans Explanation: The Hindi idiom ""जुबान फिसल जाना"" means to speak carelessly or inadvertently reveal a secret. Among the given English idioms, ""Spill the beans"" is the best match as it also conveys the idea of revealing a secret or surprise, often accidentally or carelessly. The other two idioms, ""Let the cat out of the bag"" and ""Shoot one's mouth off"", convey similar but slightly different meanings, making ""Spill the beans"" the most relevant English idiom. Best: Spill the beans Explanation: The Hindi idiom ""जुबान फिसल जाना"" means to speak carelessly or inadvertently reveal a secret. Among the given English idioms, ""Spill the beans"" is the best match as it also conveys the idea of revealing a secret or surprise, often accidentally or carelessly. The other two idioms, ""Let the cat out of the bag"" and ""Shoot one's mouth off"", convey similar but slightly different meanings, making ""Spill the beans"" the most relevant English idiom. Best: Spill the beans Explanation: The Hindi idiom ""जुबान फिसल जाना"" means to speak carelessly or inadvertently reveal a secret. Among the given"
836,जुबान सरक जाना,to misspeak,for the tongue to slide,To be tongue-tied
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Sugarcoat
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,Alternatives: <list the other English idioms that are somewhat relevant>
839,पसीना रोकना,to relieve effort,to stop sweat,<select the most relevant English idiom>
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),Nothing to show for it
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,Have a bad conscience. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat your heart out 3) Feel guilty about 4) Be eaten away with guilt. 1) Have a bad conscience 2) Eat
842,सीने में जलन होना,to feel envy,to have burning in the chest,A fire in the belly
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,<select the most relevant English idiom>
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,A weight on one's shoulders
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,Candidates: <list of English idioms>
846,रंग दिखाना,to reveal true colors,to show color,Explanation: <provide a brief explanation of the selected idiom and its relevance to the Hindi idiom>
847,रंगीन होना,to enjoy life freely,to become colorful,Paint the town red
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,Lose momentum
849,रंग उड़ना,to fade away,for the color to fly/fade,1) To be a puppet on a string
850,रंग जमना,to gain traction,for color to set,To make a name for oneself
851,रंग लगना,to start celebrating,to have color applied,OR
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,To be in the zone
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,3) Nothing in excess.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,OR
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,Go haywire
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,<select the most relevant English idiom>
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own horn
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,The best answer is 1) Keep one's head held high.
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is: To blow one's own trumpet. The final answer is:
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,"When in Rome, do as the Romans do."
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Explanation: <briefly explain why the selected English idiom is the best match for the Hindi idiom>
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,<select the most relevant English idiom>
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Be yourself.
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,<select the most relevant English idiom>
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,To be at someone's beck and call
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,To reap where one has not sown
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,"1) Give someone a fish and they will eat for a day, teach them how to fish and they will eat for a lifetime"
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A relic of the past
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To take the blind man's cane
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,1) A blind man can see
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,<select the most relevant English idiom>
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Definition: <define the Hindi idiom>
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,```python
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,To be left in the dark
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To bring to light
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Point someone in the right direction
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Be in the dark
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,A madhouse
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Explanation: <briefly explain why the selected idiom is the best match>
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,To put the fox in charge of the henhouse
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,OR
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Stage-2 output (best idiom explanation):
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",The blind leading the blind
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,<select the most relevant English idiom> OR
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,All hat and no cattle
886,अंधा प्रेम करना,to love without reason,to love blindly,Blind love
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,2) A drop in the bucket.
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Following the crowd
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,Give someone a glimpse of something they cannot see.
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,In the dark about something
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Explanation: <briefly explain why the selected idiom matches the Hindi idiom>
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,<select the most relevant English idiom>
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,4) <other English idioms>
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,A know-it-all
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To beat a dead horse
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Explanation: <provide a brief explanation of why the selected idiom is the best match>
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,1) Blind leading the blind
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,"When one door closes, another opens"
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be in over one's head
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,"Alternatives: <list the other English idioms that are somewhat relevant, but not as good as the best one>"
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,<idiom>
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,A den of thieves
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",1) Love is blind
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,To look a gift horse in the mouth
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,<select the most relevant English idiom>
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Please go ahead and find the English idioms for the given Hindi idiom.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,A wheeler-dealer
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,Point someone in the right direction
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,1) Flogging a dead horse
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,3) To keep tabs on someone/something
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Turn a blind eye
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best: 2) Flogging a dead horse</s>Best:
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,4) Feeling one's way
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,In the wrong hands
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,```python
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To take advantage of the situation
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,1) Out of one's hands
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,Stage-1 output (definition + candidates):
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A ship without a rudder
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A shining light in a dark room
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,"To give someone a fish, not to teach them how to fish."
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,A slave to the law
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,3) To put the fox in charge of the henhouse
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,Know it all
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Definition: <definition of the Hindi idiom>
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,There's no smoke without fire.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,<select the most relevant English idiom>
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be on solid ground
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,All hat and no cattle.
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,Note: The output may vary based on the idiom provided.
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",```python
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,<select the most relevant English idiom>
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,2) A free spirit with a zest for life.
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,4) Eat before you go to war
935,दिल का मामला,a romantic issue,matter of the heart,A heart-to-heart talk  (Stage-2)
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,"To be big-hearted.  I have selected this idiom as it most closely matches the definition of the Hindi idiom ""दिल बड़ा रखना"".  The idiom ""To be big-hearted"" means to be generous, kind, and charitable, which is in line with the definition of the Hindi idiom.  The other options, while related to generosity, do not as closely match the definition of the Hindi idiom.  I am confident that this is the most relevant English idiom for the given definition.  I am looking forward to hearing back from you.  Please let me know if this is correct or if I need to make any changes.  I am ready to work on the next task.  Best regards, [Your Name]"
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,<select the most relevant English idiom>
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,1) To take someone under your wing
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To keep a straight face
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,3
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To light a fire under someone
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,2) Tight-fisted
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,3
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,I am on the verge of collapse
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,A familiar face
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Be in a daze
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,"Note: The Hindi idiom ""दिमाग खपाना"" is a common expression used in everyday conversation."
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,"52) Think it over, carefully, through"
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,A lifelong question
950,मुँह पर बोलना,to speak directly,to speak on the face,Count: <number of idioms selected>
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To sweet-talk someone
952,नाक कटना,to lose honor,for the nose to be cut,To be flabbergasted
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Look down one's nose at someone
954,नाक बचाना,to save face,to save the nose,Other: <list the other options that are related but not the best match>
955,नाक दबाना,to force acceptance,to press the nose,To turn a blind eye
956,नाक चढ़ाना,to act proudly,to raise the nose,The puppet master
957,कान खड़े करना,to become alert,to make the ears stand up,Keep one's ears to the ground.  #1  #3  #2  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2  #2  #3  #1  #2  #2  #1  #2  #3  #1  #2
958,कान में बात डालना,to inform secretly,to put the matter into the ear,The final answer is: Best: 1) Talk to a brick wall. ## Step 6: Select the best English idiom
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,A thorn in one's side
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,2) <second best English idiom>
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To play dirty
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Stage-1 output (definition + candidates):
963,हाथ उठाना,to hit or bless,to raise the hand,1) <english idiom>
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,2) To clean one's slate
965,हाथ में खेलना,to control completely,to play in the hand,To play with fire
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Out of the blue
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be on edge
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,<English idiom>
970,सिर फोड़ना,to fight violently,to smash/break the head,To take someone aback
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,To be in a hole.
972,सिर का दर्द,a troublesome person,pain of the head,OR
973,सीने में जलन,to feel envy,burning in the chest,A man of letters
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,3) A fragile vase in the hands of a clumsy person
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,I feel like I can breathe again.
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To lose one's nerve
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Candidates: <list other relevant English idioms>
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Definition: <definition of the Hindi idiom in English>
979,मन बनाना,to make up one’s mind,to make up the mind,To have a change of heart
980,मन भर जाना,to lose interest,for the mind to become full,4) <optional>  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
981,मन खुश करना,to please someone,to make the mind happy,Alternatives: <list the other English idioms that convey a similar meaning>
982,मन बदलना,to change opinion suddenly,to change the mind,To have a change of mind
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,<select the most relevant English idiom>
984,मन जीत लेना,to win hearts,to win the mind,Candidates:
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,<select the most relevant English idiom>
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Sell out
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,"When it rains, it pours."
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,I'll do it before I die.
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,To be caught red-handed
