,src,true_meaning,literal_translation,predicted
1041,无以复加,In the extreme,Can't be added,to the max
1042,无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",2) A tree without roots.
1043,无缘无故,For no reason at all,For no reason,For no apparent reason
1044,无庸赘述,It's unnecessary to go into details,Needless to say,There's no need to explain further
1045,烟消云散,Disappear in a flash,Disappear into smoke,Smoke and mirrors
1046,煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,"Waste not, want not"
1047,照猫画虎,Imitate,Draw cats and tigers,Copycat
1048,茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",Lonely as a crow
1049,煽风点火,Instigate,Fan the flames,To fan the flames
1050,熟视无睹,Ignore,Turn a blind eye,ignore
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,A bird's nest on the ceiling
1052,争权夺利,Scramble for power and profit,Scramble for power,The race for power
1053,争长论短,Squabble,Debating long and short,To engage in petty squabbles
1054,为民请命,Plead in the name of the people,Pray for the people,Speak out for the people.
1055,为非作歹,Break the law,To do evil,do evil
1056,为富不仁,Be rich and cruel,For the rich,Rich as a king
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,backing up a bully
1058,为虎作伥,Help a villain do evil,Play for the tiger,To be an accomplice
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive away small birds from a group.
1060,为所欲为,Have (or get) one's own way,Do whatever you want,Do as one pleases
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,Drive fish away
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,A house of cards: A situation that is easily destroyed or collapses.
1063,片甲不留,The army is completely wiped out,No armor left,leave no trace
1064,片瓦无存,Be razed to the ground,No tiles left,nothing left
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,A miss is as good as a mile.
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,a wild goose chase
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,A stitch in time saves nine
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,"A dog that is cornered will do anything to escape, including jumping over a wall."
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Reasoning: <select the most relevant English idiom> is the best match because <reasoning>.
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,To use someone's power or authority to intimidate others.
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A pack of wolves
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,A dog has nine lives
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,A head-on collision
1074,独霸一方,Be a local despot,Dominate one side,To rule a territory.
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,One tree cannot make a forest
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,a tyrant who oppresses the people
1077,独占鳌头,Head the list of successful candidates,Come out on top,First place
1078,率由旧章,Follow the beaten track,Rate by old chapter,follow tradition
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond is a rare gemstone.
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Playing with fire
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"A phrase that describes something as being perfectly round and smooth, like a pearl or a jade."
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,Show off one's skills in front of an expert.
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,"Reasoning: <select the most relevant English idiom> matches the definition of 瑕不掩瑜, and the other options are not as relevant. 瑕不掩瑜 means that a person's strengths are not overshadowed by their weaknesses, which is similar to the meaning of ""A bird in the hand is worth two in the bush,"" which means that it is better to have something you already have than to risk losing it for something that may not be as good."
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,A mixed blessing
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A snowfall is a sign of a good harvest.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,A phrase that means being careful of being caught in a situation where one's actions could be seen as suspicious or suspicious.
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A loud and noisy reaction
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A fish out of water
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,Stage-2 output:
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To admit defeat
1092,甘之如饴,Gladly endure hardships,Sweet as candy,"To be willing to endure something unpleasant or difficult, as if it were sweet."
1093,甚嚣尘上,Making a lot of noise,All over the place,A topic that is being widely discussed and debated.
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once the cat is out of the bag, it's hard to put it back in."
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in adversity, die in comfort"
1096,用兵如神,Be a superb military commander,Use soldiers like gods,to have a word of great weight or authority
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,A man steals and a woman prostitutes.
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",A tree without roots will wither away.
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Do it all at once
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Dreaming of a feast
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Copycat
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Cut to the chase
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",A bird in the hand is worth two in the bush
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,to make a fool of oneself
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,"When one is in the right, they do not hesitate to act."
1106,当耳边风,Turn a deaf ear to,When the wind blows,Ignore
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Build up a mountain of problems
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,A strong wind reveals the strength of a blade of grass.
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Hate like a tiger
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,A last resort
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,Catching a cold from a bad cough
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A person who wants something that is beyond their reach.
1113,登峰造极,Reach the summit,Reach the pinnacle,To reach the zenith
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,Take the next step
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Work tirelessly
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A minor flaw in a perfect thing
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Reason: <select the most relevant English idiom> is the best match because <reason>
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,See a ghost
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,Hit a target from a great distance
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,A phoenix rises from the ashes
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,A book that is so good that you can read it over and over again without getting bored.
1122,百端待举,A thousand things wait to be done,Waiting for everything,To be in a state of constant preparation for multiple tasks.
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A lifelong happy marriage
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To be made of steel.
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,A man of many faults
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend"
1127,百战百胜,Invincible,Win every battle,Never give up
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,All roads lead to Rome
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",A dying animal that still moves.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing
1131,皆大欢喜,Everybody is happy,Everyone is happy,Everyone is pleased.
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,A smile that is not sincere.
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",A bird in the hand is worth two in the bush
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A big name that doesn't live up to the expectations.
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,A piece of cake
1136,尽力而为,Do one's best,Do your best,do one's best
1137,尽心竭力,(do something) with all one's heart,Do my best,To put all your effort into something.
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Do your best
1139,目不转睛,Look with fixed eyes,Keep an eye on,captivated
1140,目光如炬,Farsighted,Eyes like torches,to see clearly
1141,盲人摸象,One-sided view,Blind man touching elephant,A blind man tries to describe an elephant by touching it.
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind man and a horse.
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak one's mind
1144,相辅相成,Supplement each other,Complement each other,A team that works well together.
1145,相得益彰,Bring out the best in each other,Complement each other,A team that works well together
1146,相提并论,Put something (or somebody) on a par with,On a par,compare apples to oranges
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Treat someone as a guest
1148,相知有素,Have known each other long,Know each other well,know each other for a long time
1149,相安无事,Live in peace with each other,Everything is fine,to live in harmony.
1150,相依为命,Shore one's life together,Depend on each other,Rely on each other for survival
1151,相沿成习,Become a custom through long usage,Learn from each other,fall into the habit of
1152,相映成趣,Set each other off,Comparing with each other,A pair of opposites that complement each other.
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A stitch in time saves nine
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Tailor to the occasion
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,A true diamond never breaks
1156,真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,A high-flyer with low skills
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,Take it personally
1159,睹物思人,The thing reminds one of its owner,See things and think people,Think of someone when seeing something they once owned or were associated with.
1160,瞎子摸鱼,Act blindly,Blind man fishing,Blind as a bat
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,A waste of time
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Money talks
1163,瞒天过海,Practice deception,Cross the sea,feigning innocence
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know your enemy and know yourself, and you can fight a hundred battles without disaster."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,Know better than to do something
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Face your fears and move forward
1167,知过必改,Know one's faults and correct them,Knowing must change,Take responsibility
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Know one side but not the other
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Speak your mind
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Head-to-head
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The idiom ""stone sinking into the sea"" is the best match for ""石沉大海"" because it conveys the same meaning of something being completely lost or forgotten, as if it has disappeared without a trace. The other candidates do not convey the same meaning as ""石沉大海"" and are therefore not the best matches."
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Put all your eggs in one basket
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Smiling through tears
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,To tear down and start anew
1175,硕果仅存,One of the few still lest,Only fruit remains,the last of its kind
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,grind the gears
1177,碍手碍脚,Be a hindrance,Get in the way,A stumbling block
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",No one knows what's going on.
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,Radiant and spirited
1180,神色自若,Be perfectly calm and collected,Look at ease,Cool as a cucumber
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortunes never come singly.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,bring misfortune upon
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,A stroke of luck
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Beauty without substance
1185,私相授受,Make an illicit transfer,Give and receive privately,have an affair
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,The wind blows away the leaves.
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Do not cross the line
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,You reap what you sow.
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Be the only one in the room.
1190,称兄道弟,Be on intimate terms,Call each other brothers,Buddies
1191,称王称霸,Act like an overlord,Lord it over,Reason: <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because <select the most relevant English idiom> is the most relevant English idiom because
1192,积年累月,For months and years,Over the years,A long time
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Be prepared for the worst.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to break a bad habit.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A single feather can sink a boat.
1196,稳操胜券,Have full assurance of success,Be sure to win,a sure thing
1197,空中楼阁,Daydream,Castle in the sky,A house of cards
1198,穿针引线,Act as a go-between,Thread the needle,to sew a thread
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Soaring ahead
1200,穷兵黩武,Adopt a warlike policy,Go to war,Stage-2 output (justification):
1201,穷途末路,Dead end,No way no money,to be at the end of one's rope
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,a barren wasteland
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When in a pinch, think of a way out."
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Look over one's shoulder
1205,立锥之地,A tiny bit of land,The land of the cone,A drop in the bucket
1206,立身处世,How to get along with people,Live in the world,act in a manner that is appropriate and considerate in social situations
1207,立足之地,Standing-room,Gain a foothold,To have a solid foundation or base.
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,A small opening can reveal the whole picture.
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A smile that hides a knife.
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The early bird gets the worm.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A picture is worth a thousand words
1213,箭在弦上,A point of no return,Arrow on the string,The ball is in your court
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Toil and hardship
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,A hero's triumphal entry
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,A diamond in the rough
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,A hasty and careless approach to something.
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",Too many cooks spoil the broth
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Reduce the size of the government
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,lay down the law
1221,纷至沓来,Come in a continuous stream,One after another,A steady stream of people or things arriving.
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,To scrape by
1223,绞尽脑汁,Rack one's brains,Racking my brains,Brainstorm
1224,络绎不绝,Unending,An endless stream,a steady stream of people
1225,经年累月,For years,Over the years,A long time
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A band of heroes
1227,绰绰有余,More than sufficient,More than enough,There is more than enough.
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A calm and gentle person who is actually very sharp and intelligent.
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Get the ball rolling.
1230,缘木求鱼,A useless search,Edge wood for fish,To climb a tree to catch fish.
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,<select the most relevant English idiom>
1232,缩头缩脑,Shrink from responsibility,Shrink your head,to be timid and fearful
1233,总而言之,To make a long story short,All in all,In summary.
1234,总角之交,Childhood friend,Turn of the total angle,Long-time buddies
1235,绘声绘影,Vivid description,Picture sound and picture,paint a picture with words
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,a mountain of evidence
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,To be punished severely for a crime.
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,You can't judge a book by its cover.
1239,置之脑后,Put out of mind,Leave it behind,To shelve something
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Sit on the fence
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,A small annoyance or flaw
1242,群龙无首,A group without a leader,Dragons without a leader,A house divided against itself cannot stand.
1243,群起而攻之,Rally together to attack,Group to attack,A united front
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,A habit is a habit
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To overcome adversity
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,An old hand knows the way.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles","A worn-out horse with its head down, with a strong desire to run a thousand miles."
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,hearsay
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,See it with your own eyes
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,Reason: <select the most relevant English idiom> and explain why it matches the definition of the Chinese idiom.
1251,聊以自慰,Just to console oneself,Chat to masturbate,To console oneself with trivial matters
1252,聊以卒岁,Just to tide over the year,Talk about death,kill time
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Start small and grow big
1254,闻风而起,Go into action without delay,Up in the wind,A rumor that spreads rapidly.
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,"Not as good as seeing someone in person"" or ""The reputation is not as good as the actual experience."
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Take criticism well
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,A penny for your thoughts
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,A person who is too clever can be his own worst enemy.
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",A wise man who suddenly becomes foolish.
1260,声东击西,Make a feint,Sound east and west,feigning a diversion
1261,耸入云霄,Rise above the clouds,Soaring into the sky,A building that is tall enough to be seen from far away.
1262,听其自然,Leave (things) to chance,Let it be,Let sleeping dogs lie
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Actions speak louder than words.
1264,听之任之,Let one have one's own way,Leave it alone,Let sleeping dogs lie
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,A word from the heart
1266,背道而驰,Run counter to,Run in the opposite direction,Going in opposite directions
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,fight to the death
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,to think of something random
1269,胸中有数,Have a good idea of how things stand,Number in chest,Be on top of things
1270,胸中无数,Have no idea of how things stand,Countless in the chest,A person who lacks knowledge or understanding.
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,"A jack of all trades, master of none."
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A jack-of-all-trades
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,Playing both sides against the middle
1274,脚踏实地,Earnest and down-to-earth,Down to earth,To work hard and focus on practical tasks.
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Overly fat
1276,腹背受敌,Be attacked from all sides,Enemy on the back,caught between a rock and a hard place
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,2) A pampered child
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,To be on pins and needles
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,"When you are thirsty, you dig a well."
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,Last-minute cramming
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Stand firm in the face of danger
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Dreaming of a better life
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Bite the hand that feeds you
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Playing with fire
1285,自取其咎,Have only oneself to blame,Blame it on yourself,You reap what you sow
1286,自行其是,Go one's own way,On its own,Do as you please
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,One's own troubles
1288,自食其果,Face the consequences of one's action,Eat your own fruit,You reap what you sow
1289,自食其言,Break one's own promise,Eat your own words,Keep one's word
1290,自作聪明,Think oneself clever,Make yourself smart,Take credit for something you didn't do
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Talk to oneself
1292,自我吹嘘,Boast smugly,Brag about oneself,Blow one's own horn
1293,至死不变,Constant till death,Unchanging till death,Reasoning: <select the most relevant English idiom> best matches the definition of the Chinese idiom because <reasoning>.
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To take advantage of someone's trust or innocence.
1295,与日俱增,Be steadily on the increase,Increasing day by day,Gradually increasing over time
1296,与人为善,Do good for people,Be kind to people,Do well by doing good
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,To take action for justice
1298,举不胜举,Too numerous to mention,Too many to mention,too many to count
1299,举国上下,The whole nation,The whole country,Reasoning: <select the most relevant English idiom and explain why it matches the definition of the Chinese idiom.> Best: A united front
1300,举一反三,Infer other things from one fact,Learn by analogy,apply a single example to multiple situations
1301,旧地重游,Revisit a once familiar place,Revisiting old places,To go back to a place you've been before.
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,old scores and new grievances
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,Chatterbox
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,Playing with words
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,A bitter pill to swallow
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",A bitter pill to swallow
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,A bumpy ride
