,src,true_meaning,literal_translation,predicted
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,4) <optional other idioms>
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Definition: <definition of the Chinese idiom>
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,To hide behind someone else's skirt
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A brown-nose
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,Definition: <one-sentence definition>
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,To cut to the quick
1074,独霸一方,Be a local despot,Dominate one side,4) <optional other English idioms>
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,Definition: <one-sentence definition>
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,All for one
1077,独占鳌头,Head the list of successful candidates,Come out on top,Make empty promises
1078,率由旧章,Follow the beaten track,Rate by old chapter,1) Old habits die hard.
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond in the rough
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,4) <optional other English idioms>
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,4) <optional>
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,Explanation: <briefly explain why the selected idiom matches the Chinese idiom>
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A diamond is not defined by a single flaw.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,1) A bird in the hand is worth two in the bush.
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,3
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A brick wall
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,Alternatives: <list other relevant English idioms>
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,4) <optional other English idioms>
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A small fish in a big pond.
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,<select the most relevant English idiom>
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,"4)  I couldn't find a similar English idiom. The Chinese idiom 甘拜下风 is unique in conveying a sense of gracious defeat.  The other three English idioms don't quite capture the nuance of admitting defeat while still showing respect.  Bite the bullet is more about enduring hardship, eat humble pie is about humiliation, and know one's place is about accepting a lower status. None of them convey the sense of graciousness and respect that 甘拜下风 implies.  I can try to find more English idioms that might come close, but I think it's unlikely to find a perfect match.  If you'd like, I can try to find more.  I can also try to provide more context or information about the Chinese idiom if that would be helpful.  Please let me know!  I'll do my best to assist you.  I'll also make sure to be more careful in my analysis and provide more accurate information.  I'll keep working to improve my skills and provide better responses.  Thank you for the opportunity to work with you!  I'm looking forward to the next task!  Please let me know if there's anything else I can help with.  I'll do my best to assist you.  I'll keep working to improve my skills and provide better responses.  I'll be happy to help with the next task!  Please let me know when you're ready.  I'll do my best to assist you.  I'll keep working to improve my skills and provide better responses.  I'll be happy to help with the next task!  Please let me know when you're ready.  I'll do my best to assist you.  I'll keep working to improve my skills and provide better responses.  I'll be happy to help with the next task!  Please let me know when you're ready.  I'll do my best to assist you.  I'll keep working to improve my skills and provide better responses.  I'll be happy to help with the next task!  Please let me know when you're ready.  I'll do my best to assist you.  I'll keep working to improve my skills and provide better responses.  I'll be happy to help with the next task!  Please let me know when you're ready.  I'll do my best to assist you.  I'll keep working to improve my skills and provide"
1092,甘之如饴,Gladly endure hardships,Sweet as candy,Actions speak louder than words
1093,甚嚣尘上,Making a lot of noise,All over the place,<english idiom>
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,To polish a turd
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",4) <optional>
1096,用兵如神,Be a superb military commander,Use soldiers like gods,To lead from the front
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,1) A thief and a prostitute
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",You can't take it with you.
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,<select the most relevant English idiom>
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,As calm as a still pond
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,4) Painting the For All That
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,4) <optional other idiom(s) that are also relevant>
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",You can't please all the people all the time
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,"2) To make a scene.  # The best answer is 2.  # To make a scene is the most relevant English idiom that matches the definition of the Chinese idiom ""当场出丑"".  # To make a scene is a common English idiom that means to cause a disturbance or commotion in a public place, which aligns with the meaning of ""当场出丑"".  # It is a more precise and idiomatic expression compared to the other options.  # Therefore, it is the best answer.  # The final answer is: Best: 2) To make a scene.  # The best answer is 2.  # To make a scene is the most relevant English idiom that matches the definition of the Chinese idiom ""当场出丑"".  # To make a scene is a common English idiom that means to cause a disturbance or commotion in a public place, which aligns with the meaning of ""当场出丑"".  # It is a more precise and idiomatic expression compared to the other options.  # Therefore, it is the best answer.  # The final answer is: Best: 2) To make a scene.  # The best answer is 2.  # To make a scene is the most relevant English idiom that matches the definition of the Chinese idiom ""当场出丑"".  # To make a scene is a common English idiom that means to cause a disturbance or commotion in a public place, which aligns with the meaning of ""当场出丑"".  # It is a more precise and idiomatic expression compared to the other options.  # Therefore, it is the best answer.  # The final answer is: Best: 2) To make a scene.  # The best answer is 2.  # To make a scene is the most relevant English idiom that matches the definition of the Chinese idiom ""当场出丑"".  # To make a scene is a common English idiom that means to cause a disturbance or commotion in a public place, which aligns with the meaning of ""当场出丑"".  # It is a more precise and idiomatic expression compared to the other options.  # Therefore, it is the best answer.  # The final answer is: Best: 2) To make a scene.  # The best answer is 2.  # To make a"
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,None
1106,当耳边风,Turn a deaf ear to,When the wind blows,1) A flash in the pan
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,To be in a state of disarray
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,4) <optional>
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,3) Sworn enemies
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,None of the above (if none of the provided English idioms match the definition)
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,Explanation: <optional>
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,OR
1113,登峰造极,Reach the summit,Reach the pinnacle,To gild the lily
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To have a crybaby in the team
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,To put the icing on the cake
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,```  ```python
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Till death do us part
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,A miracle would have to happen.
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,OR
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,Explanation: <optional explanation>
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,"read, read, read"
1122,百端待举,A thousand things wait to be done,Waiting for everything,All systems go.  ```python
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,2) Cut to the quick
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,Explanation: <briefly explain why the selected idiom is the best match>
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,<select the most relevant English idiom> and <select the most relevant English idiom>
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",4) <optional>
1127,百战百胜,Invincible,Win every battle,None
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,1) A blind spot in the eye.
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",4) <optional English idiom>
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,1) Seeing is believing.  # Correct answer: Seeing is believing.
1131,皆大欢喜,Everybody is happy,Everyone is happy,All's well that ends well.  or
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,Definition: <one-sentence definition> Candidates: 1) <english idiom> 2) <english idiom> 3) <english idiom> 4) <english idiom> (if more than three)
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",A house without a foundation will crumble.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,1) To live up to one's reputation
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,To be snowed under
1136,尽力而为,Do one's best,Do your best,Give it your all
1137,尽心竭力,(do something) with all one's heart,Do my best,Candidates:
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Roll with the punches.
1139,目不转睛,Look with fixed eyes,Keep an eye on,4) <optional>
1140,目光如炬,Farsighted,Eyes like torches,A rock-solid heart
1141,盲人摸象,One-sided view,Blind man touching elephant,```
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind man leading a blind man. 4) A blind man leading a blind man.
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Definition: <definition of the Chinese idiom>
1144,相辅相成,Supplement each other,Complement each other,Cut from the same cloth
1145,相得益彰,Bring out the best in each other,Complement each other,A weed is hard to eradicate
1146,相提并论,Put something (or somebody) on a par with,On a par,<English idiom>
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Alternatives:
1148,相知有素,Have known each other long,Know each other well,Old friends know you best.
1149,相安无事,Live in peace with each other,Everything is fine,1) Kill two birds with one stone
1150,相依为命,Shore one's life together,Depend on each other,"In good times and bad, in sickness and in health."
1151,相沿成习,Become a custom through long usage,Learn from each other,Definition: <one-sentence definition>
1152,相映成趣,Set each other off,Comparing with each other,1) Great minds think alike
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",Definition: A slight frown can lead to a plan forming in one's mind.
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",1) Don't judge a book by its cover
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,<select the most relevant English idiom>
1156,真相大白,The whole truth has come out,The truth is revealed,It cuts deep
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,All hat and no cattle.
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,An eye for an eye
1159,睹物思人,The thing reminds one of its owner,See things and think people,1) Good neighbors make good friends
1160,瞎子摸鱼,Act blindly,Blind man fishing,4) <other options>
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,<select the most relevant English idiom>
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,You have to walk a mile in someone's shoes to understand them.
1163,瞒天过海,Practice deception,Cross the sea,The best answer is To be so focused on the trees that you forget the forest.  Please provide the output for the given Chinese idiom.
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",4) <optional other English idioms>
1165,知法犯法,Knowingly violate the low,Know the law and break the law,None  # if no English idiom is found
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,"When the going gets tough, the tough get going"
1167,知过必改,Know one's faults and correct them,Knowing must change,2
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Alternatives: <list the other similar English idioms>
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",4) Speak your mind
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Explanation: <briefly explain why the selected idiom is the best match>
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,Explanation: <explain the relevance of the English idiom to the Chinese idiom>
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Alternatives: <list the other English idioms that are also relevant>
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Cry over spilt milk
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,Definition: <definition of the Chinese idiom>
1175,硕果仅存,One of the few still lest,Only fruit remains,Kill two birds with one stone
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,4) <optional other English idioms>
1177,碍手碍脚,Be a hindrance,Get in the way,Underfoot
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Under the radar
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,1) In high spirits
1180,神色自若,Be perfectly calm and collected,Look at ease,1) Keep a level head
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,A perfect storm.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A plague on both your houses
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Don't count your chickens before they hatch.
1184,秀而不实,Flowering but producing no fruit,Show but not truth,1) A pupil of a great master.
1185,私相授受,Make an illicit transfer,Give and receive privately,1) Give and take
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,4) Clean slate
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,To throw the baby out with the bathwater
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,Definition: <the definition of the Chinese idiom>
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Others:
1190,称兄道弟,Be on intimate terms,Call each other brothers,Be on the same page
1191,称王称霸,Act like an overlord,Lord it over,<select the most relevant English idiom>
1192,积年累月,For months and years,Over the years,"Blood, sweat, and tears.  (This is the best match among the three options, as it implies hard work and dedication over a long period of time, which is similar to the idea of accumulation in the Chinese idiom 积年累月.)"
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Save for a rainy day
1194,积重难返,Old habits are difficult to get rid of,Hard to return,The final straw
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Definition: <definition of the Chinese idiom>
1196,稳操胜券,Have full assurance of success,Be sure to win,Having the upper hand
1197,空中楼阁,Daydream,Castle in the sky,4)
1198,穿针引线,Act as a go-between,Thread the needle,To grease the wheels
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Definition: <one-sentence definition>
1200,穷兵黩武,Adopt a warlike policy,Go to war,4) <optional>
1201,穷途末路,Dead end,No way no money,To be cryptic
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,Beggars can't be choosers.
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,A flea can bite an elephant
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",3) Be on edge
1205,立锥之地,A tiny bit of land,The land of the cone,<select the most relevant English idiom>
1206,立身处世,How to get along with people,Live in the world,<select the most relevant English idiom>
1207,立足之地,Standing-room,Gain a foothold,Alternatives:
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,A faint scent 2023-02-09 06:15:44
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,To be a provincial
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The early bird catches the worm.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",Definition: <definition of the Chinese idiom>
1213,箭在弦上,A point of no return,Arrow on the string,1) Break one's heart
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,To be cut to the quick
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,<select the most relevant English idiom>
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,4) <optional>
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Break one's heart
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A bird in the hand is worth two in the bush.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,A well-oiled machine
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,A stone's throw
1221,纷至沓来,Come in a continuous stream,One after another,You are what you eat
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,4) <optional other English idioms>
1223,绞尽脑汁,Rack one's brains,Racking my brains,<select the most relevant English idiom>
1224,络绎不绝,Unending,An endless stream,A steady stream of
1225,经年累月,For years,Over the years,To stick it out
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A fish out of water
1227,绰绰有余,More than sufficient,More than enough,4) <optional extra idiom>
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,The calm before the storm
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Full steam ahead
1230,缘木求鱼,A useless search,Edge wood for fish,To get a nervous breakdown
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,To be powerless to act
1232,缩头缩脑,Shrink from responsibility,Shrink your head,To be chicken
1233,总而言之,To make a long story short,All in all,To the point
1234,总角之交,Childhood friend,Turn of the total angle,OR
1235,绘声绘影,Vivid description,Picture sound and picture,4) Paint a picture with words
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,OR
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,4) <optional other English idioms>
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,Blood on one's hands
1239,置之脑后,Put out of mind,Leave it behind,Note: Please do not use any external resources except the idioms you have learned.
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,or
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,4) <optional>
1242,群龙无首,A group without a leader,Dragons without a leader,3) A team is only as good as its players.
1243,群起而攻之,Rally together to attack,Group to attack,To fawn over someone
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,3) Practice makes perfect.  (optional)
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,Explanation:
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,"Been there, done that"
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A rolling stone gathers no moss
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,4) <optional other candidates>
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,A picture is worth a thousand words
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,The missing piece of the puzzle
1251,聊以自慰,Just to console oneself,Chat to masturbate,Definition: <one-sentence definition>
1252,聊以卒岁,Just to tide over the year,Talk about death,A drop in the ocean
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,1) To take the first step
1254,闻风而起,Go into action without delay,Up in the wind,"4) <optional, other relevant English idioms>"
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,May you live long and prosper.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Definition: <definition of the Chinese idiom>
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,Optional: <optional English idioms that are less relevant but still somewhat related>
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Sweet-talk
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",2) A moment of madness
1260,声东击西,Make a feint,Sound east and west,1) Cooking a meal in a single pot
1261,耸入云霄,Rise above the clouds,Soaring into the sky,OR
1262,听其自然,Leave (things) to chance,Let it be,<select the most relevant English idiom>
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Definition: <one-sentence definition>
1264,听之任之,Let one have one's own way,Leave it alone,Definition: <one-sentence definition>
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,From the heart
1266,背道而驰,Run counter to,Run in the opposite direction,Definition: <the definition of the Chinese idiom>
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To ride on someone's coattails
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To be heartbroken
1269,胸中有数,Have a good idea of how things stand,Number in chest,2
1270,胸中无数,Have no idea of how things stand,Countless in the chest,A mind is a terrible thing to waste.
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,<select the most relevant English idiom>
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A Renaissance man
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To be in two boats at once
1274,脚踏实地,Earnest and down-to-earth,Down to earth,4) <optional other English idioms>
