,src,true_meaning,literal_translation,predicted
1047,照猫画虎,Imitate,Draw cats and tigers,Add fuel to the fire
1048,茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",Lone wolf
1049,煽风点火,Instigate,Fan the flames,<select the most relevant English idiom>
1050,熟视无睹,Ignore,Turn a blind eye,Turn a blind eye
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,High on the hog
1052,争权夺利,Scramble for power and profit,Scramble for power,To gild the lily.
1053,争长论短,Squabble,Debating long and short,Split hairs
1054,为民请命,Plead in the name of the people,Pray for the people,<select the most relevant English idiom>
1055,为非作歹,Break the law,To do evil,4) <optional other English idioms>
1056,为富不仁,Be rich and cruel,For the rich,Greedy people are often cruel
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To curry favor
1058,为虎作伥,Help a villain do evil,Play for the tiger,<English idiom>  Done.
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,4) Scare the birds from the chaff
1060,为所欲为,Have (or get) one's own way,Do whatever you want,To have the world at one's feet
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,Cut off one's nose to spite one's face
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,3
1063,片甲不留,The army is completely wiped out,No armor left,<idiom> (explain why this idiom is the best match)
1064,片瓦无存,Be razed to the ground,No tiles left,4) <optional alternative English idiom>
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,or
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,Reaching for the stars
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,4) <optional other English idioms>
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,"Explanation: <optional, provide a brief explanation for the selection>"
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Reach for the stars
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,To ride on someone's coattails
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,<English idiom>
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,Alternatives: <list other relevant English idioms>
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,```
1074,独霸一方,Be a local despot,Dominate one side,To call the shots
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,Candidates: [list of similar English idioms]
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,A king without a council is a king without a crown. ```python
1077,独占鳌头,Head the list of successful candidates,Come out on top,To shoot oneself in the foot
1078,率由旧章,Follow the beaten track,Rate by old chapter,"Optional: <list other English idioms that are relevant, but not as good as the best match>"
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",To miss the forest for the trees.
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,"Definition: <one-sentence definition>, Candidates: 1) <english idiom>, 2) <english idiom>, 3) <english idiom>, 4) <english idiom> (if there are more than 3)"
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A picture of perfection
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,Definition: <definition of the Chinese idiom>
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,1) To put the best foot forward.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,The straw that broke the camel's back.
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,4) <optional other English idioms>
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,<select the most relevant English idiom>
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,A fish rots from the head.
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,<select the most relevant English idiom>
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,4) A diamond in the rough
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,To try to tackle a problem that is beyond one's capabilities.
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To eat humble pie
1092,甘之如饴,Gladly endure hardships,Sweet as candy,Explanation: <briefly explain why the selected idiom is the best match>
1093,甚嚣尘上,Making a lot of noise,All over the place,Kill two birds with one stone
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,Add fuel to the fire
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",Optional:
1096,用兵如神,Be a superb military commander,Use soldiers like gods,Explanation: <briefly explain why the selected idiom is the best match>
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,Definition: <definition of the Chinese idiom>
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",<select the most relevant English idiom>
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,4) <optional>
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,A fish out of water
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,To put the best face on it
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Think on your feet
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",Hindsight is 20/20
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,```
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,Take the reins
1106,当耳边风,Turn a deaf ear to,When the wind blows,Optional: <optional English idiom(s)>
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,4) <optional>
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,<selected idiom>
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Eating away at one's heart
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,To cry wolf
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,3) A knife to the heart.
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,```python
1113,登峰造极,Reach the summit,Reach the pinnacle,"When you're on top, you're on the bottom of someone's list"
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To make lemonade out of lemons
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Definition: <definition of the Chinese idiom>
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,gilding the lily
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,4) <optional other English idioms>
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,"3) In broad daylight, one can see the devil."
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To mix a bad batch
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,From the ashes.
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,4) <optional other English idioms>
1122,百端待举,A thousand things wait to be done,Waiting for everything,Be in a predicament
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A match made in heaven
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,<select the most relevant English idiom>
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,A sinking ship
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A garden full of flowers.  # The Chinese idiom ""百花齐放"" literally means ""a garden full of flowers"" and ""百家争鸣"" means ""a variety of different voices or opinions are allowed to flourish"". The English idiom ""A garden full of flowers"" best matches the definition of the Chinese idiom."
1127,百战百胜,Invincible,Win every battle,```
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,<English idiom>
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",4) <english idiom> (if available)
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing
1131,皆大欢喜,Everybody is happy,Everyone is happy,All's well that ends well.
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,Definition: <definition of the Chinese idiom>
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",A house built on sand
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,The die is cast
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,A chance you can't refuse
1136,尽力而为,Do one's best,Do your best,Alternatives: <list the other English idioms that are somewhat relevant>
1137,尽心竭力,(do something) with all one's heart,Do my best,"4) <other English idioms, if any> (optional)"
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Optional: <list other idioms that are also relevant>
1139,目不转睛,Look with fixed eyes,Keep an eye on,2) To be riveted to the screen
1140,目光如炬,Farsighted,Eyes like torches,Others: <list the remaining English idioms in any order>
1141,盲人摸象,One-sided view,Blind man touching elephant,To know the elephant by feeling one leg
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,4) <other English idioms>
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,<select the most relevant English idiom>
1144,相辅相成,Supplement each other,Complement each other,1) Kill two birds with one stone.
1145,相得益彰,Bring out the best in each other,Complement each other,Stage-1 output (definition + candidates):
1146,相提并论,Put something (or somebody) on a par with,On a par,```
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,To eat like a pig
1148,相知有素,Have known each other long,Know each other well,Two peas in a pod
1149,相安无事,Live in peace with each other,Everything is fine,Definition: <define the Chinese idiom>
1150,相依为命,Shore one's life together,Depend on each other,Explanation: <briefly explain why this idiom is the best match>
1151,相沿成习,Become a custom through long usage,Learn from each other,<select the most relevant English idiom>
1152,相映成趣,Set each other off,Comparing with each other,Two peas in a pod
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","1) When the going gets tough, the tough get going."
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Please provide the next Chinese idiom.
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,All for one and one for all
1156,真相大白,The whole truth has come out,The truth is revealed,Candidates:
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Optional: <list other relevant English idioms>
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,An eye for an eye
1159,睹物思人,The thing reminds one of its owner,See things and think people,The last straw
1160,瞎子摸鱼,Act blindly,Blind man fishing,Free ride
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Candidates:
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,<select the most relevant English idiom>  # Output the selected idiom
1163,瞒天过海,Practice deception,Cross the sea,To pull the wool over someone's eyes
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","1) Know your enemy and know yourself, and you can fight a hundred battles and win a hundred victories."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,To be stuck on someone.
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Stage-1 output: <definition + candidates>
1167,知过必改,Know one's faults and correct them,Knowing must change,Definition: <one-sentence definition>
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",```
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",<select the most relevant English idiom>
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,To make a team out of a bunch of misfits
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,OR
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Burn one's boats
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,3) Flogging a dead horse
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,Start from scratch
1175,硕果仅存,One of the few still lest,Only fruit remains,"You have to get your hands dirty.  The Chinese idiom ""不入虎穴,焉得虎子"" means that in order to achieve something, you need to take risks and get involved, rather than staying at home and doing nothing. The English idiom ""You have to get your hands dirty"" conveys a similar message, suggesting that one needs to take action and get involved in order to accomplish something.  The other English idioms provided do not convey the same level of risk-taking or action required to achieve a goal.  The idiom ""To get something, you have to give something"" is more focused on the idea of sacrifice and trade-offs, rather than taking risks.  The idiom ""To get something, you have to do something"" is too vague and does not convey the same level of risk-taking as the Chinese idiom.  The idiom ""You can't get something for nothing"" is also not relevant to the Chinese idiom, as it is focused on the idea that there is no free lunch, rather than taking risks to achieve a goal.  The idiom ""You have to get your hands dirty"" is the most relevant and similar in meaning to the Chinese idiom.  The idiom ""You have to get your hands dirty"" is a common English idiom that means to take risks and get involved in order to achieve something.  It is often used to encourage people to take action and get involved in a project or activity.  The idiom is often used in a positive way, suggesting that getting involved and taking risks is a necessary step in achieving success.  The idiom is also often used in a humorous way, suggesting that getting involved and taking risks can be messy and uncomfortable, but ultimately necessary for success.  The idiom is a common expression in English language and culture, and is widely understood and used.  The idiom is a good match for the Chinese idiom ""不入虎穴,焉得虎子"" because it conveys a similar message about taking risks and getting involved in order to achieve something.  The idiom is a good choice because it is a common and well-understood expression in English language and culture, and it conveys a similar message to the Chinese idiom.  The idiom is a good match because it is a positive and encouraging expression that suggests taking risks and getting involved is necessary for success.  The idiom is"
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,To make a silk purse out of a sow's ear.
1177,碍手碍脚,Be a hindrance,Get in the way,<select the most relevant English idiom>
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Kill two birds with one stone
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,1) In high spirits
1180,神色自若,Be perfectly calm and collected,Look at ease,All roads lead to Rome
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,To see the forest for the trees.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A plague on both your houses.
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,4)
1184,秀而不实,Flowering but producing no fruit,Show but not truth,All hat and no cattle
1185,私相授受,Make an illicit transfer,Give and receive privately,Between you and me
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,1) Swept away by the tide of change.
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,To be above suspicion
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,```  ```python
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,The icing on the cake
1190,称兄道弟,Be on intimate terms,Call each other brothers,<select the most relevant English idiom>
1191,称王称霸,Act like an overlord,Lord it over,Definition: <define the Chinese idiom>
1192,积年累月,For months and years,Over the years,4) <optional other English idioms>
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Save for a rainy day
1194,积重难返,Old habits are difficult to get rid of,Hard to return,A stitch in time saves nine.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,<English idiom>
1196,稳操胜券,Have full assurance of success,Be sure to win,```
1197,空中楼阁,Daydream,Castle in the sky,Build castles in the air.
1198,穿针引线,Act as a go-between,Thread the needle,To add insult to injury
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,2) To take off like a rocket.
1200,穷兵黩武,Adopt a warlike policy,Go to war,To polish a turd
1201,穷途末路,Dead end,No way no money,4) <english idiom> (optional)
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,<English idiom>
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,Necessity is the mother of invention.  ```python
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",2
1205,立锥之地,A tiny bit of land,The land of the cone,4)
1206,立身处世,How to get along with people,Live in the world,To be a model citizen
1207,立足之地,Standing-room,Gain a foothold,<English idiom>
1208,竭尽全力,To the best of one's ability,Make every effort,Stage-1 output (definition + candidates):
1209,端倪可察,Have found a due to something,Clues can be seen,A snake in the grass
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,To be as stubborn as a mule
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,1) The early bird catches the worm.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",To gild the lily
1213,箭在弦上,A point of no return,Arrow on the string,As hard as nails
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,To take the bull by the horns
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,2) Cut to the quick
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,<select the most relevant English idiom>
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Note: The best idiom is the one that most closely matches the definition and connotation of the Chinese idiom.
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",Many mouths to feed
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Alternatives: <list the other English idioms that are less relevant>
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Take it or leave it
1221,纷至沓来,Come in a continuous stream,One after another,<select the most relevant English idiom>
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,You are what you eat.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Brainstorm
1224,络绎不绝,Unending,An endless stream,A steady stream of
1225,经年累月,For years,Over the years,4) <optional English idiom>
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,1) Robin Hood
1227,绰绰有余,More than sufficient,More than enough,There's enough money to cover all expenses.  ```python
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,2) To wear a mask.
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Full steam ahead
1230,缘木求鱼,A useless search,Edge wood for fish,Stage-1 output (definition + candidates):
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,To be of no help when it counts.
1232,缩头缩脑,Shrink from responsibility,Shrink your head,<select the most relevant English idiom>
1233,总而言之,To make a long story short,All in all,To cut a long story short
1234,总角之交,Childhood friend,Turn of the total angle,"Alternatives: <list the other English idioms that are relevant, but not as good as the best one>"
1235,绘声绘影,Vivid description,Picture sound and picture,Definition: To have a persistent and irrational belief or idea that is not based on reality.
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,To kill two birds with one stone.
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,2) Get what's coming to you
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,4)
1239,置之脑后,Put out of mind,Leave it behind,A clear head
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,2) <select the second most relevant English idiom>
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,The icing on the cake is missing.  ### Step 6: Finalize the output
1242,群龙无首,A group without a leader,Dragons without a leader,"(If there are less than three, fill in the rest with ""None"")"
1243,群起而攻之,Rally together to attack,Group to attack,To gang up on someone
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,To make a virtue of a vice
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To navigate through treacherous waters.
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,Definition:
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",Definition: To have a strong desire or ambition to achieve something far away or beyond one's current circumstances.
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,4) <optional>
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,4) <english idiom> (if available)
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,Talk is cheap
1251,聊以自慰,Just to console oneself,Chat to masturbate,<selected idiom>
1252,聊以卒岁,Just to tide over the year,Talk about death,Fritter away
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Optional: <optional English idioms that are also relevant>
1254,闻风而起,Go into action without delay,Up in the wind,```
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Actions speak louder than words.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,4) <english idiom> (if necessary)
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,"Explanation: This idiom implies that once you learn one thing, you can easily learn ten more, which is a good match for the Chinese idiom."
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,2
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",4) <optional>
1260,声东击西,Make a feint,Sound east and west,To pull the wool over someone's eyes
1261,耸入云霄,Rise above the clouds,Soaring into the sky,To take one's breath away
1262,听其自然,Leave (things) to chance,Let it be,Kill two birds with one stone
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Note: The Chinese idiom is a common expression in Chinese culture and is used to convey the idea that actions speak louder than words. The provided English idioms are similar in meaning and context.
1264,听之任之,Let one have one's own way,Leave it alone,To make a decision once and for all
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,A butterfly effect
1266,背道而驰,Run counter to,Run in the opposite direction,3) The last straw
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,2) A narrow-minded person
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To throw a bombshell.
1269,胸中有数,Have a good idea of how things stand,Number in chest,1) Know thyself.
1270,胸中无数,Have no idea of how things stand,Countless in the chest,4) <optional>
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,Take it with a grain of salt
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A Renaissance man
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To be between the devil and the deep blue sea.
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Not seeing the wood for the trees
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,2) To be in over one's head
1276,腹背受敌,Be attacked from all sides,Enemy on the back,Between the devil and the deep blue sea
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,1) A square peg in a round hole
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,A bitter pill to swallow
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,To cry over spilt milk
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To hone one's skills before the test
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,```
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",4) <optional other English idioms>
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,4) <optional other English idioms>
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,4) <optional other English idioms>
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Sow the seeds of one's own downfall
