,src,true_meaning,literal_translation,predicted
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,<select the most relevant English idiom>
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,<select the most relevant English idiom>
886,अंधा प्रेम करना,to love without reason,to love blindly,Love-struck
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,OR
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Don't hit below the belt
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To sugarcoat the truth
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,Alternatives: <list other English idioms that are somewhat relevant but not the best match>
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Fumbling in the dark  Stage-2 output (justified answer):
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To sweep something under the rug
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,<select the most relevant English idiom>
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,The cream of the crop.
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To give a fish a taste of the sea.
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Asking the fox for advice on how to catch hens
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,2) Master of ceremonies
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,2
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be in a tight spot OR
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,<select the most relevant English idiom>
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,The writing is on the wall.
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,1) In the dark
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",1) Love is blind
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,To fish in troubled waters
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,```python
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,```
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Definition: <define the Hindi idiom>
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To lead someone by the nose
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,2) Stirring up trouble
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,1) To be watching for the perfect moment to strike.
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,<select the most relevant English idiom>
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To add fuel to the fire
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,To come out of the woods
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To cry wolf
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,A puppet on a string
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,<select the most relevant English idiom>
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Explanation: <optional>
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,Explanation: <briefly explain why the selected idiom is the best match>
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,1) You can't help others when you are in the same boat.
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,Explanation: <provide a brief explanation of the selection>  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist you further.  I'll be happy to help.  I'll be happy to assist
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Thicker than water
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,<select the most relevant English idiom>
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,OR
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,A bookworm
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Point someone in the right direction
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't cry before you're hurt
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,To do a good deed
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,be down-to-earth
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Stage-2 output (justified answer):
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To be in a haze
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",4) <english idiom> (if available)
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Ride the waves of life.
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,2) A keen eye
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play a trick on someone
935,दिल का मामला,a romantic issue,matter of the heart,Alternatives: <list the other English idioms that are somewhat relevant>
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,```
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,2
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,Break up
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,Explanation: <briefly explain why the selected idiom is the best match>
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,1) Heart to heart talk
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,दिल में आग लगाना - <select the most relevant English idiom>
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Explanation: <optional>
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To play the game
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,Talking behind someone's back
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,<select the most relevant English idiom>
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Explanation: <optional explanation>
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,```python
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Definition: <definition of the Hindi idiom>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,Acting the fool
950,मुँह पर बोलना,to speak directly,to speak on the face,<select the most relevant English idiom>
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,Butter someone up
952,नाक कटना,to lose honor,for the nose to be cut,Alternatives:
953,नाक ऊँची करना,to make someone proud,to raise the nose high,A pauper
954,नाक बचाना,to save face,to save the nose,Be in the driver's seat
955,नाक दबाना,to force acceptance,to press the nose,To turn a blind eye
956,नाक चढ़ाना,to act proudly,to raise the nose,```
957,कान खड़े करना,to become alert,to make the ears stand up,Candidates:
958,कान में बात डालना,to inform secretly,to put the matter into the ear,<select the most relevant English idiom>
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Live life on the edge.
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,Stage-1 output:
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Be a puppet on a string
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,The final answer is: Best: 1) To throw in the towel.
963,हाथ उठाना,to hit or bless,to raise the hand,Alternatives: <list the other English idioms that match the definition>
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Explanation: <briefly explain the relevance of the selected English idiom>
965,हाथ में खेलना,to control completely,to play in the hand,Playing with fire
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Explanation: <briefly explain why this idiom is the best match>
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,2) <second best English idiom>
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To stir up a hornet's nest
970,सिर फोड़ना,to fight violently,to smash/break the head,Other: <list the English idioms that are somewhat relevant but not the best match>
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,Having a guilty conscience
972,सिर का दर्द,a troublesome person,pain of the head,A weight on one's mind
973,सीने में जलन,to feel envy,burning in the chest,Have a lump in your throat
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,<select the most relevant English idiom>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,To feel on top of the world
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,Explanation: <briefly explain why it's the best match>
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,To beat around the bush
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,1) Start from scratch
979,मन बनाना,to make up one’s mind,to make up the mind,A wolf in sheep's clothing
980,मन भर जाना,to lose interest,for the mind to become full,Alternatives: <list the other idioms that are relevant but not the best match>
981,मन खुश करना,to please someone,to make the mind happy,To be a nobody
982,मन बदलना,to change opinion suddenly,to change the mind,A flash in the pan
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Put your heart and soul into it OR
984,मन जीत लेना,to win hearts,to win the mind,To win someone over
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Alternatives:
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Definition: <definition of the Hindi idiom>
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,"1) When it rains, it pours."
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,"When it rains, it pours."
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Strike while the iron is hot
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To throw in the towel
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Cut-rate
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,OR
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,1) Throw in the towel
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To have someone cornered
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,3) Be disillusioned
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",2
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Note: The above output is an example and the actual output may vary based on the provided Hindi idiom.
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,To keep up appearances
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To rag on someone
