,src,true_meaning,literal_translation,predicted
1049,煽风点火,Instigate,Fan the flames,To foment discord
1050,熟视无睹,Ignore,Turn a blind eye,ignore
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,A fly in the ointment
1052,争权夺利,Scramble for power and profit,Scramble for power,To compete for power and wealth
1053,争长论短,Squabble,Debating long and short,nitpick
1054,为民请命,Plead in the name of the people,Pray for the people,To fight for the people's interests
1055,为非作歹,Break the law,To do evil,To act unlawfully or commit crimes.
1056,为富不仁,Be rich and cruel,For the rich,Rich and pitiless
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To give someone the power to do something they couldn't do before.
1058,为虎作伥,Help a villain do evil,Play for the tiger,To be a tool for the wicked
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive away birds from a group of crows.
1060,为所欲为,Have (or get) one's own way,Do whatever you want,Do as you please.
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,Drive fish away from a pond.
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,The fall of the house of cards
1063,片甲不留,The army is completely wiped out,No armor left,Leave no trace
1064,片瓦无存,Be razed to the ground,No tiles left,A house of cards
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,saying one thing and meaning another
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,A witch doctor is a person who is believed to have supernatural powers.
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,A small change can have a big impact
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,"When a dog is cornered, it will jump over the wall to escape."
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,a tear-jerker
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,A fox uses the lion's reputation to intimidate others.
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A pack of wolves
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,A bird in the hand is worth two in the bush
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,Meet at the crossroads
1074,独霸一方,Be a local despot,Dominate one side,Rule supreme
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,One man cannot make a hole.
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,a despot
1077,独占鳌头,Head the list of successful candidates,Come out on top,to be the best in a competition
1078,率由旧章,Follow the beaten track,Rate by old chapter,follow the rules
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond that has not been cut cannot be used as a tool.
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Burning one's boats
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,<select the most relevant English idiom>
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,show off one's skills in front of an expert in the field
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A leopard can't change its spots.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Both have strengths and weaknesses
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A good harvest is predicted by the snow in winter.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,A dog that is not tied up is a dog that is loose.
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,"A situation where a person or group with little power or influence is given a platform to speak or act, often resulting in a loud and powerful sound or reaction."
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A man in a pickle
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,Catching a turtle in a jar.
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,Give up
1092,甘之如饴,Gladly endure hardships,Sweet as candy,to enjoy something as sweet as honey
1093,甚嚣尘上,Making a lot of noise,All over the place,a hot topic
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once bitten, twice shy"
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in adversity, die in comfort."
1096,用兵如神,Be a superb military commander,Use soldiers like gods,A military genius
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,A pickpocket and a prostitute.
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",A bird in the hand is worth two in the bush
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Pulling off a coup
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Dreaming of a feast
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Stage-2 output (justification):
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Cut to the chase
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",Don't put all your eggs in one basket
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,to bite off more than one can chew
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,Take the lead
1106,当耳边风,Turn a deaf ear to,When the wind blows,Ignore
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,pile on top of each other
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,A storm reveals the true colors of a person.
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Hate like a pit bull
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,Stage-2 output:
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,You are what you eat
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A frog that wants to eat a swan.
1113,登峰造极,Reach the summit,Reach the pinnacle,To reach the pinnacle of success.
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To make it to the top
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Workaholic
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A small blemish on a flawless surface.
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Live happily ever after
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,See ghosts
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,shoot an arrow a hundred paces away
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,Revive old traditions
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,A book that is so good that you can read it over and over again without getting tired of it.
1122,百端待举,A thousand things wait to be done,Waiting for everything,A state of readiness
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A lifelong partnership
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To be refined through repeated trials or hardships.
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,A house of cards
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A free-for-all.
1127,百战百胜,Invincible,Win every battle,Never lose a battle
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,All roads lead to Rome
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",A dead horse that is still stiff.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing
1131,皆大欢喜,Everybody is happy,Everyone is happy,A happy ending
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,A smile on the face but a frown in the heart.
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","When the cat is away, the mice will play."
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A big fish in a small pond
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,A bird in the hand is worth two in the bush
1136,尽力而为,Do one's best,Do your best,Give it one's all
1137,尽心竭力,(do something) with all one's heart,Do my best,put one's heart and soul into
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Do your best and let fate decide
1139,目不转睛,Look with fixed eyes,Keep an eye on,riveted
1140,目光如炬,Farsighted,Eyes like torches,to have a sharp eye
1141,盲人摸象,One-sided view,Blind man touching elephant,A blind man trying to touch an elephant and not understanding the whole animal.
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind man riding a blind horse
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak your mind
1144,相辅相成,Supplement each other,Complement each other,Hand in hand
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one
1146,相提并论,Put something (or somebody) on a par with,On a par,compare apples to oranges
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Treat someone like a guest
1148,相知有素,Have known each other long,Know each other well,A long-standing friendship
1149,相安无事,Live in peace with each other,Everything is fine,live in harmony
1150,相依为命,Shore one's life together,Depend on each other,Rely on each other for survival
1151,相沿成习,Become a custom through long usage,Learn from each other,to become a habit
1152,相映成趣,Set each other off,Comparing with each other,A pair of shoes that matches perfectly.
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A light bulb goes off in one's head.
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Fit the occasion
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,A true friend is one who stands by you through thick and thin
1156,真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Unrealistic aspirations
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,To take revenge for a slight.
1159,睹物思人,The thing reminds one of its owner,See things and think people,Think of a time when you were with someone.
1160,瞎子摸鱼,Act blindly,Blind man fishing,Fishing for compliments
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,A waste of time.
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Seeing the light of money
1163,瞒天过海,Practice deception,Cross the sea,Pulling a fast one
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know thyself and thy enemy, and thou canst conquer the whole world."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,Knowing the rules and breaking them anyway
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Keep pushing through the tough times.
1167,知过必改,Know one's faults and correct them,Knowing must change,To admit one's faults and make amends.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Know one side but not the other
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Open up and talk
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,A fight to the finish
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,Stage-2 output (justification):
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Bite the bullet
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,To smile despite adversity
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,To tear down and rebuild
1175,硕果仅存,One of the few still lest,Only fruit remains,The sole survivor
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,keep at it until the job is done
1177,碍手碍脚,Be a hindrance,Get in the way,A hindrance to progress
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Under the radar
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,A person with a lively and energetic appearance.
1180,神色自若,Be perfectly calm and collected,Look at ease,cool as a cucumber
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune never comes alone.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,a person who brings harm to the country
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Good fortune does not come twice.
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Beauty without substance
1185,私相授受,Make an illicit transfer,Give and receive privately,Keep a close secret
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,The wind blows away the leaves.
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Stage-2 output (justification):
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,A penny saved is a penny earned.
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,To be the only one in the world
1190,称兄道弟,Be on intimate terms,Call each other brothers,BFFs (Best Friends Forever)
1191,称王称霸,Act like an overlord,Lord it over,Be in charge
1192,积年累月,For months and years,Over the years,Rome wasn't built in a day
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,To stockpile food to prevent starvation.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to get rid of a bad habit.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A small leak can sink a ship.
1196,稳操胜券,Have full assurance of success,Be sure to win,A sure thing
1197,空中楼阁,Daydream,Castle in the sky,empty
1198,穿针引线,Act as a go-between,Thread the needle,To act as a bridge between two people or groups.
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Move forward with great speed
1200,穷兵黩武,Adopt a warlike policy,Go to war,Fight forever
1201,穷途末路,Dead end,No way no money,out of options
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,A barren wasteland
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When things get tough, it's time to change."
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To seek one's own desires by observing others' actions.
1205,立锥之地,A tiny bit of land,The land of the cone,A foothold
1206,立身处世,How to get along with people,Live in the world,To act in a manner that is appropriate and proper in society.
1207,立足之地,Standing-room,Gain a foothold,To have a base of operations.
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,see the signs
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A smile that hides a knife.
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The early bird catches the worm.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A small piece of wood cannot be a tree
1213,箭在弦上,A point of no return,Arrow on the string,A tight spot
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,To build a road with rough tools and live a hard life.
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,A feast of food and drink for a victorious army.
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,A penny for your thoughts
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Broad brushstroke
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A dog has more fleas than a cat.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Cut down on staff and bureaucracy to streamline operations.
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,make a list of rules
1221,纷至沓来,Come in a continuous stream,One after another,A steady stream of people arriving one after another.
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,To survive in a desperate situation.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Brainstorm
1224,络绎不绝,Unending,An endless stream,a steady stream of people or things
1225,经年累月,For years,Over the years,A long time coming
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A group of lawless individuals who live in the forest and are admired for their bravery and loyalty.
1227,绰绰有余,More than sufficient,More than enough,There's more than enough.
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A fly in the ointment
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Get your act together
1230,缘木求鱼,A useless search,Edge wood for fish,Chasing the wind
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Delayed gratification
1232,缩头缩脑,Shrink from responsibility,Shrink your head,To be timid and fearful.
1233,总而言之,To make a long story short,All in all,In conclusion
1234,总角之交,Childhood friend,Turn of the total angle,childhood friends
1235,绘声绘影,Vivid description,Picture sound and picture,paint a word picture
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,罄竹难书
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,to be punished severely for one's crimes
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,In the clear
1239,置之脑后,Put out of mind,Leave it behind,To put something out of mind.
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Stay out of it
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,The best is not good enough.
1242,群龙无首,A group without a leader,Dragons without a leader,A ship without a captain
1243,群起而攻之,Rally together to attack,Group to attack,mob attack
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,Get used to
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To go through thick and thin.
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,A veteran traveler who knows the way.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles","A horse of advanced age with a strong desire to continue traveling long distances"" matches the definition of the Chinese idiom ""老骥伏枥，志在千里""."
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,hearsay
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,See it with your own eyes.
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,"To have a conversation or engage in communication, even if it is not productive or meaningful."
1251,聊以自慰,Just to console oneself,Chat to masturbate,To find comfort in oneself
1252,聊以卒岁,Just to tide over the year,Talk about death,To get by
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Gather a few grains of sand to make a pile
1254,闻风而起,Go into action without delay,Up in the wind,A rumor or news causes a sudden event or reaction.
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Being famous is not as good as meeting someone in person.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Take it on the chin
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,One thing leads to another.
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,A clever person can be hurt by their own cleverness.
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while","A wise man for a long time, but suddenly becomes foolish."
1260,声东击西,Make a feint,Sound east and west,feigning a diversion
1261,耸入云霄,Rise above the clouds,Soaring into the sky,pierce the clouds
1262,听其自然,Leave (things) to chance,Let it be,Let it be
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Actions speak louder than words
1264,听之任之,Let one have one's own way,Leave it alone,Let it be
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,A heart-wrenching confession
1266,背道而驰,Run counter to,Run in the opposite direction,Going in opposite directions
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To fight to the bitter end
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,ponder
1269,胸中有数,Have a good idea of how things stand,Number in chest,To have a good grasp of something.
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Don't know what you're talking about
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,Adaptable
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A well-rounded individual
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To have two feet in one boat
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Work diligently and be practical.
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Overweight
1276,腹背受敌,Be attacked from all sides,Enemy on the back,caught between a rock and a hard place
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,A spoiled brat
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,scared witless
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,"When the well runs dry, the well is dug."
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,Practice makes perfect
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Stay the course
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",To wish for something that you cannot have.
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Burn the candle at both ends
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Self-destructing
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Bite your tongue
1286,自行其是,Go one's own way,On its own,do one's own thing
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,to make trouble for oneself
1288,自食其果,Face the consequences of one's action,Eat your own fruit,Bite the bullet
1289,自食其言,Break one's own promise,Eat your own words,keep your word
1290,自作聪明,Think oneself clever,Make yourself smart,self-delusion
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Talk to oneself
1292,自我吹嘘,Boast smugly,Brag about oneself,bragging
1293,至死不变,Constant till death,Unchanging till death,Stand by one's word
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To take advantage of someone's vulnerabilities
1295,与日俱增,Be steadily on the increase,Increasing day by day,"The idiom ""The more you learn, the more you learn"" matches the definition of the Chinese idiom ""与日俱增""."
1296,与人为善,Do good for people,Be kind to people,A good Samaritan
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,call in the troops
1298,举不胜举,Too numerous to mention,Too many to mention,an endless list
1299,举国上下,The whole nation,The whole country,From top to bottom
1300,举一反三,Infer other things from one fact,Learn by analogy,Apply the same solution to different problems.
1301,旧地重游,Revisit a once familiar place,Revisiting old places,revisiting a place
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,old scores and new enemies
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,Chatty
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,Play with words
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,A bitter pill to swallow.
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",A little knowledge is a dangerous thing.
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,To have a bumpy ride
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,Bite the bullet
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,to have a thorn in one's side
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,Party hard
1311,若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself","Don't want to be found out, don't do it yourself."
1312,若有所失,Feel lost,If something is lost,lost in translation
1313,若无其事,Calmly,If nothing happened,As if nothing had happened
1314,苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore",The road to hell is paved with good intentions.
1315,英雄所见略同,Great minds think alike,Heroes see the same,Two heads are better than one
1316,英雄无用武之地,No scope for one's energies,Heroes are useless,A hero with no place to use their skills.
1317,茁壮成长,Grow up healthy and strong,Growing up healthily,<select the most relevant English idiom>
1318,苟延残喘,Eke out a meagre life,On one's last legs,to hang on by a thread
1319,茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,to live off the land
1320,草木皆兵,Be afraid of one's own shadow,All grass and trees,A bird in the hand is worth two in the bush
1321,萍水相逢,"Casual, temporary meeting",Meet by chance,A chance encounter
1322,荆棘载途,A path beset with difficulties,Thorns on the road,A bumpy road ahead
1323,万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",All roads lead to Rome
1324,万籁俱寂,All sounds are hushed (or still),Everything is silent,Dead silent
1325,万里长征,A long march of ten thousand li,The Long March,A long journey
1326,万事大吉,Everything goes off without a hitch,All is well,A piece of cake
1327,万事亨通,Everything goes well,Everything is prosperous,Everything is going well.
1328,万事俱备，只欠东风,All is ready except what is crucial,All is ready except for the opportunity,"All set, just waiting for the right moment"
1329,万寿无疆,(wish somebody) a long life,Longevity without borders,live forever
1330,万水千山,Ten thousand crags and torrents,Thousands of Waters and Thousands of Mountains,A tough journey
