,src,true_meaning,literal_translation,predicted
1021,满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","Alternatives: <list the other English idioms that are somewhat relevant, but not the best match>"
1022,满城风雨,Become the talk of the town,Wind and rain all over the city,<select the most relevant English idiom>
1023,泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,<idiom>
1024,滥竽充数,Just to fill up a vacancy,Excessive use of data,To be a fifth wheel
1025,火上加油,Add fuel to the flames (or fire),Pour oil on the flame,1) Pouring gasoline on a fire.
1026,火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,3) Sweating blood
1027,乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,Sage
1028,烈火见真金,True blue will never stain,Fire sees real gold,"When the going gets tough, the tough get going."
1029,烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,Take the fall for someone
1030,无米之炊,Make bricks without straw,Cooking without rice,A meal without a main course is like a day without sunshine.
1031,无风不起浪,Theres no smoke without fire,"No wind, no wave",The best-laid plans of mice and men often go awry.
1032,无风起浪,Make trouble out of nothing,No wind and waves,4) Make a big deal out of nothing
1033,无敌于天下,Unmatched anywhere in the world,Invincible in the world,A fish out of water.
1034,无功受禄,Get a reward without deserving it,Reward without merit,To reap where you haven't sown
1035,无计可施,Utterly without resources,Nothing can be done,Definition: <define the Chinese idiom>
1036,无济于事,Useless,To no avail,<select the most relevant English idiom>
1037,无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,To beat around the bush
1038,无事生非,Create problems where none exists,Much Ado About Nothing,To make a mountain out of a molehill
1039,无所适从,With no definite plan to follow,At a loss,1) Living in a bubble
1040,无恶不作,Commit all manner of crimes,Do no evil,To be on the fence
1041,无以复加,In the extreme,Can't be added,3) Pour salt on the wound
1042,无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",2) The truth will come to light
1043,无缘无故,For no reason at all,For no reason,4) <optional other English idioms>
1044,无庸赘述,It's unnecessary to go into details,Needless to say,3
1045,烟消云散,Disappear in a flash,Disappear into smoke,1) The storm has passed.
1046,煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,4) <optional other English idioms>
1047,照猫画虎,Imitate,Draw cats and tigers,Missing the forest for the trees
1048,茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",To be a lone wolf
1049,煽风点火,Instigate,Fan the flames,To fan the flames of hatred
1050,熟视无睹,Ignore,Turn a blind eye,Optional: <list similar idioms>
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,3)
1052,争权夺利,Scramble for power and profit,Scramble for power,A single person's satisfaction does not affect others.
1053,争长论短,Squabble,Debating long and short,A war of words
1054,为民请命,Plead in the name of the people,Pray for the people,To speak truth to power
1055,为非作歹,Break the law,To do evil,4) <optional>
1056,为富不仁,Be rich and cruel,For the rich,Spoiled by success.
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To fawn on someone
1058,为虎作伥,Help a villain do evil,Play for the tiger,or
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,4) <optional other English idioms>
1060,为所欲为,Have (or get) one's own way,Do whatever you want,To be in the driver's seat
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,<select the most relevant English idiom>
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"2) When the going gets tough, the tough get going."
1063,片甲不留,The army is completely wiped out,No armor left,To leave no stone unturned
1064,片瓦无存,Be razed to the ground,No tiles left,Wiped off the map
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,A stubborn mule
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,3) A stone cast into a pond OR
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,To open Pandora's box
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,4) <other English idioms>
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Fly off the handle
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,4) <optional other English idioms>
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A pack of wolves
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,4) <optional>
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,4) <optional English idioms>
1074,独霸一方,Be a local despot,Dominate one side,The top dog
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,There's no such thing as a free lunch.
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,A king without a council is a king without a crown.
1077,独占鳌头,Head the list of successful candidates,Come out on top,Definition: To make a small action have a big effect.
1078,率由旧章,Follow the beaten track,Rate by old chapter,To be the master of one's fate
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",```python
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,1) <candidate 1>
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A can of worms.
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,A fish out of water.
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A diamond in the rough
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,<select the most relevant English idiom>
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A white Christmas is a harbinger of a good year.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,4) A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,Alternative: <list the other English idioms that are somewhat relevant>
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,Candidates: 1) 2) 3) 4)
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,2
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,3) Being hoist by one's own petard
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To eat humble pie
1092,甘之如饴,Gladly endure hardships,Sweet as candy,Take it on the chin
1093,甚嚣尘上,Making a lot of noise,All over the place,"2) When in Rome, do as the Romans do"
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,You reap what you sow.
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",Stage-1 output (definition + candidates):
1096,用兵如神,Be a superb military commander,Use soldiers like gods,Fight like a lion
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,A house divided against itself cannot stand.
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",1) Putting the cart before the horse.
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,To get everything done at once
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Make your own way
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,1) Don't judge a book by its cover.
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Alternatives: <list the other English idioms that are also relevant>
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",A bird's eye view.  or  Best: Familiarity breeds contempt.  or  Best: A fish rots from the head down.  or  Best: None of the above.  or  Best: Other (please specify).  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's eye view.  or  Best: A bird's
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,To have a silver tongue
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,Definition: <define the Chinese idiom>
1106,当耳边风,Turn a deaf ear to,When the wind blows,A flash in the pan
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Build on quicksand
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,Definition: <definition of the Chinese idiom>
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,3
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,2) Desperate measures are often taken in desperate times.
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,You are what you eat
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A bunch
1113,登峰造极,Reach the summit,Reach the pinnacle,Kill two birds with one stone
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To be a prodigy
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Definition: <one-sentence definition>
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,Other: <list the other English idioms in order of relevance>
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Definition: <one-sentence definition>
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,4) <optional other English idioms>
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,4) <english idiom> (if available)
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,To get back on track
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,Stage-1 output:
1122,百端待举,A thousand things wait to be done,Waiting for everything,Kill three birds with one stone
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,Kill two birds with one stone
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To polish a rough diamond
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,The tip of the iceberg
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",<select the most relevant English idiom>
1127,百战百胜,Invincible,Win every battle,To win many battles but lose the war
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,Definition: All rivers flow into the sea.
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",A willow tree bends in the wind
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,4) <other English idioms> (optional)
1131,皆大欢喜,Everybody is happy,Everyone is happy,2) A wolf in sheep's clothing.
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,or
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",<select the most relevant English idiom>
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,To see the forest for the trees
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,Be bowled over
1136,尽力而为,Do one's best,Do your best,To do the best you can with what you have
1137,尽心竭力,(do something) with all one's heart,Do my best,Definition: <definition of the Chinese idiom>
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",4) <optional additional idiom>
1139,目不转睛,Look with fixed eyes,Keep an eye on,Keep one's eyes glued to something
1140,目光如炬,Farsighted,Eyes like torches,"Note: The Chinese idiom ""一叶障目"" is a metaphor that compares being blind to the obvious to a single leaf blocking one's view. It is often used to describe someone who is unable to see something that is right in front of them."
1141,盲人摸象,One-sided view,Blind man touching elephant,To know the tip of the iceberg
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,2) A blind man leading a blind man
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,"Alternatives: <list the other English idioms that are somewhat relevant>  (If there are no alternatives, just write ""None"")"
1144,相辅相成,Supplement each other,Complement each other,Two heads are better than one
1145,相得益彰,Bring out the best in each other,Complement each other,A double-edged sword.
1146,相提并论,Put something (or somebody) on a par with,On a par,Definition: <one-sentence definition>
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Give someone the royal treatment
1148,相知有素,Have known each other long,Know each other well,Old friends
1149,相安无事,Live in peace with each other,Everything is fine,Live and let live
1150,相依为命,Shore one's life together,Depend on each other,Two peas in a pod
1151,相沿成习,Become a custom through long usage,Learn from each other,2) Old habits die hard.
1152,相映成趣,Set each other off,Comparing with each other,2) Opposites attract.
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",7
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Birds of a feather flock together
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,4) A diamond is forever 4) A diamond is forever 5) A good name is better than riches 6) Blood is thicker than water 7) None of the above 8) Other (please specify) 9) 10)  Explanation:
1156,真相大白,The whole truth has come out,The truth is revealed,Jack of all trades.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Reach for the stars but have feet of clay.
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,Cut to the quick
1159,睹物思人,The thing reminds one of its owner,See things and think people,"4) When I see a picture of my childhood home, I am reminded of my grandmother."
1160,瞎子摸鱼,Act blindly,Blind man fishing,<select the most relevant English idiom>
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,4) <other English idioms>
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Cut to the quick
1163,瞒天过海,Practice deception,Cross the sea,4) <optional>
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",<select the most relevant English idiom>
1165,知法犯法,Knowingly violate the low,Know the law and break the law,Knowing the rules but flouting them
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,A fish out of water.
1167,知过必改,Know one's faults and correct them,Knowing must change,Learn from your mistakes.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",4) <optional fourth idiom> (if available)
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",2) Cut to the quick
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,To lock horns
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,Lack of expertise
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,To nibble away at
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Cry laughing
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,To add insult to injury
1175,硕果仅存,One of the few still lest,Only fruit remains,Alternatives: <list the other English idioms that are somewhat relevant>
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,Explanation: <brief explanation of the Chinese idiom and the selected English idiom>
1177,碍手碍脚,Be a hindrance,Get in the way,A thorn in someone's side
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",To be rolling in it
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,Crime doesn't pay
1180,神色自若,Be perfectly calm and collected,Look at ease,Keep a cool head
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Other:
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A plague on both your houses
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,"When opportunity knocks, don't let it slip away."
1184,秀而不实,Flowering but producing no fruit,Show but not truth,A pretty face but no substance.
1185,私相授受,Make an illicit transfer,Give and receive privately,Keeping something under one's hat
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,Beating a dead horse
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Not a hair out of place
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,1)
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,To play the field
1190,称兄道弟,Be on intimate terms,Call each other brothers,To be cut to the quick
1191,称王称霸,Act like an overlord,Lord it over,"Candidates: <list the other English idioms, if any> |"
1192,积年累月,For months and years,Over the years,Stage-1 output (definition + candidates):
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,4) <optional other relevant English idioms> Answer:
1194,积重难返,Old habits are difficult to get rid of,Hard to return,1) To be in a hole deeper
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,To break the ice
1196,稳操胜券,Have full assurance of success,Be sure to win,Kill two birds with one stone
1197,空中楼阁,Daydream,Castle in the sky,A knife to the heart
1198,穿针引线,Act as a go-between,Thread the needle,or
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Optional: <list other relevant English idioms>
1200,穷兵黩武,Adopt a warlike policy,Go to war,To have a big stick and no carrots
1201,穷途末路,Dead end,No way no money,A match made in heaven
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,<English idiom>  (if there is only one candidate)
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,<select the most relevant English idiom>
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To be cut to the quick
1205,立锥之地,A tiny bit of land,The land of the cone,2) A small stone can create a big ripple.
1206,立身处世,How to get along with people,Live in the world,<select the most relevant English idiom>
1207,立足之地,Standing-room,Gain a foothold,<select the most relevant English idiom>
1208,竭尽全力,To the best of one's ability,Make every effort,Kill two birds with one stone
1209,端倪可察,Have found a due to something,Clues can be seen,A thread to cling to.
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A grain of sand
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Definition: <one-sentence definition>
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",To be blind to the obvious
1213,箭在弦上,A point of no return,Arrow on the string,<select the most relevant English idiom>
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,3) To turn a lemon into lemonade
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,4) Live off the fat of the land
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,A ripple effect
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,To lose sight of the forest for the trees
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",There's safety in numbers.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,4) A lean and mean machine
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,<select the most relevant English idiom>
1221,纷至沓来,Come in a continuous stream,One after another,or
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,A star is born.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Spoil the broth
1224,络绎不绝,Unending,An endless stream,A steady stream of
1225,经年累月,For years,Over the years,What you eat is what you are
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A walking encyclopedia
1227,绰绰有余,More than sufficient,More than enough,To have a safety net
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,<select the most relevant English idiom>
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Full steam ahead
1230,缘木求鱼,A useless search,Edge wood for fish,<select the most relevant English idiom>
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,"Too little, too late"
1232,缩头缩脑,Shrink from responsibility,Shrink your head,4) <optional>
1233,总而言之,To make a long story short,All in all,In brief
1234,总角之交,Childhood friend,Turn of the total angle,"Old friends are silver, new ones are gold"
1235,绘声绘影,Vivid description,Picture sound and picture,what you eat is what you get
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,A silver tongue
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,4)  (Note: I couldn't find a suitable English idiom that maintains the same level of severity and condemnation as 罪该万死)
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,You can't escape the consequences of your actions.
1239,置之脑后,Put out of mind,Leave it behind,Alternatives:
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Others: 1) <english idiom> 2) <english idiom> 3) <english idiom> 4) <english idiom>
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,Candidates: <list the other English idioms>
1242,群龙无首,A group without a leader,Dragons without a leader,A once-in-a-lifetime experience
1243,群起而攻之,Rally together to attack,Group to attack,Attack from all sides or overwhelm with a large number of people.: Attack from all sides or overwhelm with a large number of people.
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,1) To kill a fly with a sledgehammer
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To take the long and winding road.
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,Old dogs learn new tricks
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A small stone can block a horse's view.
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,```
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,2
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,4) <optional other English idioms>
1251,聊以自慰,Just to console oneself,Chat to masturbate,```python
1252,聊以卒岁,Just to tide over the year,Talk about death,Stage-1 output (definition + candidates):
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,4) To build a house of cards
1254,闻风而起,Go into action without delay,Up in the wind,The grapevine
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,4) <optional English idiom>
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,"When in two minds, it's hard to make up one's mind."
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,```
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,<select the most relevant English idiom>
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",A fool for a day. 5) A moment of madness. 6) A lapse of reason. 7) A slip of the tongue. 8) A brief lapse. 9) A moment of folly. 10) A moment of weakness. 11) A moment of madness. 12) A moment of distraction. 13) A moment of forgetfulness. 14) A moment of absent-mindedness. 15) A moment of inattention. 16) A moment of carelessness. 17) A moment of thoughtlessness. 18) A moment of recklessness. 19) A moment of impulsiveness. 20) A moment of rash
1260,声东击西,Make a feint,Sound east and west,To lead someone on a wild goose chase
1261,耸入云霄,Rise above the clouds,Soaring into the sky,To be flabbergasted
1262,听其自然,Leave (things) to chance,Let it be,"3) When in Rome, do as the Romans do."
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,4) <optional>
1264,听之任之,Let one have one's own way,Leave it alone,Do as you please
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,Definition: <definition of the Chinese idiom>
1266,背道而驰,Run counter to,Run in the opposite direction,To bend the rules
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,Alternatives:
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,```python
1269,胸中有数,Have a good idea of how things stand,Number in chest,Know one's own limitations.
1270,胸中无数,Have no idea of how things stand,Countless in the chest,4) <optional other English idioms>
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,Take a balanced view
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A Renaissance man
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,Have your cake and eat it too
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Definition: <definition of the Chinese idiom>
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,To be rolling in it
1276,腹背受敌,Be attacked from all sides,Enemy on the back,Feeling stuffed
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,1) A picture is worth a thousand words
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,Alternatives:
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,To try to make a sound in a vacuum
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To gild the lily
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Keep a cool head
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Definition: <definition of the Chinese idiom>
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Explanation: <optional>
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Dig your own grave
1285,自取其咎,Have only oneself to blame,Blame it on yourself,3) Shoot oneself in the foot
1286,自行其是,Go one's own way,On its own,2
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,Sweet-talk
1288,自食其果,Face the consequences of one's action,Eat your own fruit,A bird in the hand is worth two in the bush.
1289,自食其言,Break one's own promise,Eat your own words,OR
1290,自作聪明,Think oneself clever,Make yourself smart,<select the most relevant English idiom>
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,A riddle wrapped in a mystery
1292,自我吹嘘,Boast smugly,Brag about oneself,To be a know-it-all
