,src,true_meaning,literal_translation,predicted
1146,相提并论,Put something (or somebody) on a par with,On a par,lump together
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Treat each other like guests
1148,相知有素,Have known each other long,Know each other well,A long-standing friendship
1149,相安无事,Live in peace with each other,Everything is fine,Peaceful coexistence
1150,相依为命,Shore one's life together,Depend on each other,Rely on each other for survival
1151,相沿成习,Become a custom through long usage,Learn from each other,a habit of doing something
1152,相映成趣,Set each other off,Comparing with each other,A well-matched pair of headphones and speakers
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A bird in the hand is worth two in the bush
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Do as you please
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,A diamond is a girl's best friend
1156,真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Overly ambitious
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,"An eye for an eye, a tooth for a tooth"
1159,睹物思人,The thing reminds one of its owner,See things and think people,think of someone fondly
1160,瞎子摸鱼,Act blindly,Blind man fishing,A wild goose chase
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Wasting one's breath
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,A penny for your thoughts
1163,瞒天过海,Practice deception,Cross the sea,Pull a fast one
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know thyself and know thy enemy, and thou shalt never be defeated."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,Knowing the law but breaking it
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Keep going despite obstacles
1167,知过必改,Know one's faults and correct them,Knowing must change,To admit one's fault and make amends.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Know one side but not the other
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Speak your mind
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,sword to sword
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,A stone sinking into the sea
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Throw caution to the wind
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,To laugh despite having shed tears.
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,To discard the old and make the new
1175,硕果仅存,One of the few still lest,Only fruit remains,A lone survivor
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,grind one's way through
1177,碍手碍脚,Be a hindrance,Get in the way,A stumbling block
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","No one knows, no one sees"
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,radiant
1180,神色自若,Be perfectly calm and collected,Look at ease,cool as a cucumber
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune never comes alone.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,bring harm to the country
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,A blessing in disguise
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Beauty without substance
1185,私相授受,Make an illicit transfer,Give and receive privately,to trade favors
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,A leaf falls from the tree in the wind.
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Do not take anything for granted.
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,The fruit of your labor
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,stand alone
1190,称兄道弟,Be on intimate terms,Call each other brothers,Best friends
1191,称王称霸,Act like an overlord,Lord it over,To be the undisputed leader or dominant force.
1192,积年累月,For months and years,Over the years,A long time coming
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,To store grain to prevent hunger
1194,积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to break a bad habit.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A small number of people can sink a ship.
1196,稳操胜券,Have full assurance of success,Be sure to win,A sure thing
1197,空中楼阁,Daydream,Castle in the sky,<select the most relevant English idiom>
1198,穿针引线,Act as a go-between,Thread the needle,To sew a garment
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Take off like a rocket
1200,穷兵黩武,Adopt a warlike policy,Go to war,go to war
1201,穷途末路,Dead end,No way no money,in a fix
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,a barren wasteland
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When in a pinch, one must think of a way out."
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Look ahead
1205,立锥之地,A tiny bit of land,The land of the cone,Stage-2 output (justification):
1206,立身处世,How to get along with people,Live in the world,To act in a manner that is socially acceptable and appropriate.
1207,立足之地,Standing-room,Gain a foothold,to have a solid foundation
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,Catch a glimpse
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A smile that hides a knife.
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The early bird catches the worm.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A bird in the hand is worth two in the bush
1213,箭在弦上,A point of no return,Arrow on the string,A situation is unavoidable.
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,"To travel with a simple and humble lifestyle, often in difficult conditions."
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Welcome with food and water
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,A penny for your thoughts
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Broad strokes
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A dog in a fight with a cat.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Cut down on bureaucracy
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,A set of three rules or regulations.
1221,纷至沓来,Come in a continuous stream,One after another,a steady stream of
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,A lucky break
1223,绞尽脑汁,Rack one's brains,Racking my brains,Think outside the box
1224,络绎不绝,Unending,An endless stream,a steady stream of people
1225,经年累月,For years,Over the years,A long time
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A band of brothers
1227,绰绰有余,More than sufficient,More than enough,more than enough
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A fly in the ointment
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,A rush job
1230,缘木求鱼,A useless search,Edge wood for fish,Look for fish on a tree.
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,put off until tomorrow what can be done today
1232,缩头缩脑,Shrink from responsibility,Shrink your head,To be timid and fearful
1233,总而言之,To make a long story short,All in all,To sum up
1234,总角之交,Childhood friend,Turn of the total angle,old friends
1235,绘声绘影,Vivid description,Picture sound and picture,Paint a vivid picture
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,Too many to list or record
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,to be in hot water
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,A stitch in time saves nine
1239,置之脑后,Put out of mind,Leave it behind,To put something out of mind
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Let sleeping dogs lie
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,A missing piece
1242,群龙无首,A group without a leader,Dragons without a leader,A man of many talents
1243,群起而攻之,Rally together to attack,Group to attack,Reason: <support with a sentence>
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,A habit is a routine that becomes second nature.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To go through a lot of trouble
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,An experienced guide
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A veteran horse with a strong desire to travel a thousand miles.
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,hearsay
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Seeing is believing
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,A drop in the bucket
1251,聊以自慰,Just to console oneself,Chat to masturbate,3
1252,聊以卒岁,Just to tide over the year,Talk about death,To get by.
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Accumulate small amounts of sand to create a tower
1254,闻风而起,Go into action without delay,Up in the wind,A snowball effect that grows exponentially.
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,To be more effective than just hearing about something.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Take criticism well
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,Learn one thing and know ten others
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Too clever by half
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",A wise man who suddenly becomes foolish.
1260,声东击西,Make a feint,Sound east and west,feigning an attack on the other side
1261,耸入云霄,Rise above the clouds,Soaring into the sky,So tall it reaches the clouds
1262,听其自然,Leave (things) to chance,Let it be,Let sleeping dogs lie
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Actions speak louder than words
1264,听之任之,Let one have one's own way,Leave it alone,Let sleeping dogs lie
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,Heartfelt words
1266,背道而驰,Run counter to,Run in the opposite direction,Going in opposite directions
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,Fight to the death
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To think of anything and everything
1269,胸中有数,Have a good idea of how things stand,Number in chest,Have a finger on the pulse
1270,胸中无数,Have no idea of how things stand,Countless in the chest,In the dark
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,to be adaptable
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A versatile individual
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To have two feet in two different boats
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Work hard and be practical.
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Overweight
1276,腹背受敌,Be attacked from all sides,Enemy on the back,caught between a rock and a hard place
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,A spendthrift
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,Fearful to the point of trembling
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,To act only when necessary.
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To practice before a big event
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,To be brave in the face of danger.
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Envy the rich
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Bite off more than you can chew
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Self-destruct
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Bite the hand that feeds you
1286,自行其是,Go one's own way,On its own,act on one's own
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,"Reason: <select the most relevant English idiom> and explain why it is the best match for the Chinese idiom. The best English idiom that matches the definition of the Chinese idiom 自寻烦恼 is ""To make a big deal out of something small."
1288,自食其果,Face the consequences of one's action,Eat your own fruit,You reap what you sow
1289,自食其言,Break one's own promise,Eat your own words,Keep one's word
1290,自作聪明,Think oneself clever,Make yourself smart,A man of great intelligence is often a man of great folly.
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Talk to oneself
1292,自我吹嘘,Boast smugly,Brag about oneself,To show off one's talents or abilities.
1293,至死不变,Constant till death,Unchanging till death,To be unyielding to the end.
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,to play the fool
1295,与日俱增,Be steadily on the increase,Increasing day by day,Gradual improvement
1296,与人为善,Do good for people,Be kind to people,Do unto others as you would have them do unto you
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,To go to war
1298,举不胜举,Too numerous to mention,Too many to mention,Count them all out
1299,举国上下,The whole nation,The whole country,All hands on deck
1300,举一反三,Infer other things from one fact,Learn by analogy,Apply the same principle to a wider range of situations.
1301,旧地重游,Revisit a once familiar place,Revisiting old places,To go back to a place you've been to before.
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,<select the most relevant English idiom>
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,Chatty
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,to play with words
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,A bitter pill to swallow
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",A spoonful of sugar makes the medicine go down.
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,A winding road
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,Show off bravely but be weak inside
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,To have a feeling of unease or discomfort due to being watched or judged by others.
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,A wild bender
1311,若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself","Out of sight, out of mind"
1312,若有所失,Feel lost,If something is lost,feeling lost
1313,若无其事,Calmly,If nothing happened,"If it's not happening, it's not happening."
1314,苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore",The road to hell is paved with good intentions.
1315,英雄所见略同,Great minds think alike,Heroes see the same,A hero's perspective is similar to others.
1316,英雄无用武之地,No scope for one's energies,Heroes are useless,A man of many talents is put in a position where he has no use for them.
1317,茁壮成长,Grow up healthy and strong,Growing up healthily,To grow like a weed
1318,苟延残喘,Eke out a meagre life,On one's last legs,To hang on by a thread
1319,茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,Eating raw meat and drinking blood.
1320,草木皆兵,Be afraid of one's own shadow,All grass and trees,Seeing danger in everything (Perceiving danger in everything)
1321,萍水相逢,"Casual, temporary meeting",Meet by chance,Coincidental encounter
1322,荆棘载途,A path beset with difficulties,Thorns on the road,"A road strewn with thorns and brambles, indicating a difficult or treacherous path."
1323,万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",Every man for himself
1324,万籁俱寂,All sounds are hushed (or still),Everything is silent,Dead silent
1325,万里长征,A long march of ten thousand li,The Long March,A long journey
1326,万事大吉,Everything goes off without a hitch,All is well,A piece of cake
1327,万事亨通,Everything goes well,Everything is prosperous,Everything is going well
1328,万事俱备，只欠东风,All is ready except what is crucial,All is ready except for the opportunity,"All set, just missing the wind."
