|src|true_meaning|literal_translation|predicted
43|一着不慎，满盘皆输|One careless move and the whole game is lost|If you are not careful, you will lose the whole game|One slip, and the whole game is lost.
44|一差二错|Possible mistake or mishap|One mistake and two mistakes|One mistake after another
45|一筹莫展|Be at one's wits' end|Nothing can be done|At a loss
46|一唱百和|Chime in with others|One hundred and one singing|Singing the first note, the rest follow in harmony.
47|一唱一和|Sing the same tune|One sing and one harmony|Singing and responding in harmony.
48|一触即溃|Collapse at the first encounter|Crash at a touch|"""One Touch, One Collapse"""
49|一视同仁|Treat all alike without discrimination|Treat everyone equally|Treat All Equally
50|一失足成千古恨|A single slip may cause lasting sorrow|One stumble becomes eternal hatred|A Single Misstep Can Lead to a Thousand Years of Regret
51|一手包办|Take everything on oneself|Do it all|To handle everything oneself.
52|一手遮天|Hoodwink the public|Cover the sky with one hand|To Hold the Sky with One Hand
53|一身是胆|Know no fear|All the courage|Be brash and bold.
54|一日千里|By leaps and bounds|A thousand miles a day|"""Day and night, progress is made."""
55|一日三秋|Miss somebody very much|Three autumns a day|"""A Day, Three Autumns"""
56|一人难如千人意|One man con hardly meet the wishes of everybody|One person is as difficult as a thousand people|It’s difficult to satisfy everyone’s wishes.
57|一字千金|One character is worth a thousand ounces of gold|A thousand words|"""A single character is worth a thousand gold."""
58|一则以喜，一则以惧|Feel both joy and fear|One for joy, one for fear|Be glad of one thing and afraid of another.
59|一蹴而就|Succeed overnight|All at once|"""Achieving Success in One Step"""
60|一寸丹心|A loyal heart|An inch of heart|A Heart Filled with Devotion
61|一寸光阴一寸金|Time is money|An inch of time is an inch of gold|Time is money.
62|一而再，再而三|Again and again|Again and again, again and again|"""One after another, again and again."""
63|一衣带水|A narrow strip of water|A piece of water|"""As close as liver and lung"""
64|一意孤行|Go (take, have of follow) one's own way|Go one's own way|To act stubbornly and single-mindedly.
65|一叶知秋|It is a straw in the wind|One Leaf Zhiqiu|A Leaf Indicates Autumn
66|一叶障目，不见泰山|Have one's view of the important overshadowed by the trivial|A leaf obstructs the eyes, but Mount Tai is not seen|"""A single leaf blocks one's view, yet one cannot see the mountain."""
67|一言既出，驷马难追|What is said cannot be unsaid|As soon as the word is spoken, the horse is hard to follow|Once a word is spoken, it can't be taken back.
68|一言以蔽之|Make a long story short|In a word|In a nutshell
69|一无可取|Good-for-nothing|Nothing is possible|None of it is good.
70|一物降一物|Everything has its vanquisher|One thing down one thing|"""One thing can defeat another."""
71|一误再误|Make one error after another|Mistake over and over again|To Make Mistakes Again and Again
72|一五一十|Narrate systematically and in full detail|One fifty one|To tell the whole truth and nothing but the truth.
73|一问三不知|Be entirely ignorant|One question and three unknown|"""One doesn't know three things."""
74|一望而知|Very obvious|At a glance|At First Glance
75|一望无际|Boundless|As far as the eye can see|Infinite in Sight
76|一语道破|Get to the heart of the matter in a few words|In a word|To the point
77|七窍生烟|Foam with rage|Seven orifices smoke|Seven orifices smoke
78|七长八短|Of uneven size|Seven long and eight short|Seven Long, Eight Short
79|七手八脚|Too many cooks|Seven hands and eight feet|Helping here and there.
80|七上八下|Be agitated|Seven up and eight down|Seven up, eight down
81|三番五次|Again and again|Three and five times|Three times, five times
82|三头六臂|With three heads and six arms - superhuman|Three heads and six arms|Having many arms and legs.
83|三天打鱼，两天晒网|Lack of perseverance|Three days of fishing, two days of netting|"""Three days of fishing, two days of drying the net."""
84|三令五申|Repeated orders and instructions|Three orders and five applications|"""Three times I have issued orders, five times I have made clarifications."""
85|三个臭皮匠，胜过一个诸葛亮|Two heads are better than one|Three cobblers are better than one Zhuge Liang|Three clumsy apprentices are better than one Zhuge Liang.
86|三顾茅庐|Repeated a whole-hearted invitation|San Gu thatched cottage|Paying a third visit to the scholar's cottage
87|三句话不离本行|Talk shop a the time|Three words stay with us|Three sentences are not far from the subject.
88|三长两短|Something unfortunate, especially death|Three long and two short|"""Three long and two short"""
89|三十六计，走为上策|The best thing to do now is to quit|Thirty-six strategies, walking is the best policy|Thirty-Six Strategies, Running Away is the Best Strategy
90|三生有幸|Consider oneself most fortunate (to make somebody's acquaintance)|Sansheng is lucky|To Have the Good Fortune to
91|三人行必有我师|If three of us are walking together, there will certainly be a teacher for me|Threesome must have my teacher|Three people walking together must have one teacher.
92|三寸不烂之舌|(have) a silver tongue|Three inch incorrupt tongue|The silver tongue that cannot be eaten away
93|三五成群|In threes and fours|Groups of three or five|In groups of three or five.
94|上不着天，下不着地|Be suspended in mid-air|Can't go up to the sky, can't go down to the ground|"""Not reaching the sky, not touching the ground"""
95|上天无路，入地无门|Helpless, nowhere to turn|There is no way to the sky, no way to enter the earth|There is no way to heaven and no way to the underworld.
96|上梁不正下梁歪|People follow the example of those in high positions|The upper beam is not straight, the lower beam is crooked|When the leader is not upright, the subordinates will be biased.
97|上蹿下跳|Run clandestine errands up and down the line|Jump up and down|To jump up and down.
98|上无片瓦，下无插针之地|As poor as a church mouse|No tiles on top, no pins on the bottom|There is no shelter above, and no place to stick a pin below.
99|下笔千言，离题万里|Write quickly but stray from the theme|Write a thousand words, digress thousands of miles|"""When you start writing, you might have a thousand words, but you might go off the topic by ten thousand miles."""
100|下不为例|Not to be repeated|Not an example|"""Not to be repeated"""
101|下马看花|On-the-spot investigation|Dismount to see flowers|"""Looking at flowers while off the horse"""
102|下车伊始|The moment one takes up one's official post|Get off at the beginning|As soon as he got off the bus
103|不明不白|Inexplicable|Do not understand|Not clear or understandable.
104|不分彼此|Share everything|Regardless of each other|Not Distinguishing Between Friends and Foes
105|不打不成相识|No discord, no concord|Do not know each other|"""Not hitting each other makes us acquainted."""
106|不违农时|Do farm work in the right time|Does not violate the agricultural time|Not violating the agricultural time.
107|不打自招|A self-confession|Don't make a fool of yourself|To shoot oneself in the foot
108|不到黄河心不死|Not give up till coming to a dead end|If you don't reach the Yellow River, your heart will not die|"""Not until the Yellow River is in one's heart."""
109|不得要领|Unable to make heads or tails of something|To no avail|Not grasping the essence or the key points.
110|不能自拔|Be inescapably caught in|Unable to extricate themselves|Can't Get Enough
111|不念旧恶|Forget old grudges (or grievances)|Do not forget the old evil|Forgetting Past Grievances
112|不郎不秀|Worthless|Not Lang not show|"""Not a bit of show-off or boasting"""
113|不吝指教|Not spare your comments|Do not hesitate to advise|Not hesitating to give advice.
114|不落窠臼|Leave the beaten track|Not out of the norm|Breaking Free from Convention
115|不甘后人|Hate to be outdone|Unwilling to descendants|Not Wanting to Be Behind Others
116|不甘示弱|Yield no ground|Not to be outdone|Not Wanting to Show Weakness
117|不敢越雷池一步|Keep within (the) bounds|Don't dare to step beyond the pond|"""Not daring to go one step further than the pool."""
118|不管三七二十一|Come what may|No matter what|No matter what.
119|不可偏废|Without neglecting either|Not to be neglected|Don't neglect one side.
120|不亢不卑|Neither overbearing nor servile|Neither haughty nor humble|Not too arrogant and not too humble.
121|不急之务|A nonurgent business|A matter of no great urgency|"""Not urgent affairs"""
122|不见棺材不落泪|Refuse to be convinced until one is faced with grim reality|No tears without seeing the coffin|"""Don't shed tears until you see the coffin."""
123|不进则退|Move forward, or you'll fall behind|Not advance or retreat|If you don't move forward, you will go backward.
124|不经一事，不长一智|Wisdom comes from experience|You can not gain knowledge without practice|Without experiencing one's own lesson, one cannot gain wisdom.
125|不绝如缕|Very precarious|Hanging by a thread|Not a single thread can be found.
126|不期而遇|Meet accidentally (or by chance)|Meet by chance|Unexpectedly Encounter
127|不知凡几|Can't tell how many there are|I don't know how many|Countless, Numerous
128|不知天高地厚|Have an exaggerated opinion of one's abilities|I don't know how tall the sky is|Not knowing one's place.
129|不知好歹|Not to know good from bad|I don't know|Taking Advantage of Someone's Kindness
130|不知进退|Have no sense of propriety|I don't know where to go|Not knowing how to advance or retreat.
131|不知人间有羞耻事|Lose all sense of shame|I don't know there is shame in the world|Not knowing that there is a sense of shame in the world.
132|不知所以|Not know the reason why|I don't know why|Not knowing why.
133|不知所云|Unintelligible|I don't know|Not knowing what to say.
134|不耻下问|Not above asking questions|Don't be ashamed to ask|"""Not ashamed to ask questions from the lower"""
135|不识大体|Fail to see the larger issues|Ignore the general interest|Not Understanding the Big Picture
136|不识抬举|Not know how to appreciate (or treasure) favours|I don't know how to lift|Taking Insult for Praise
137|不识时务|Not familiar with the current situation|Ignorant of the times|Not Knowing the Times
138|不上不下|In a fix|Not up nor down|Not high, not low.
139|不胜枚举|Cannot be enumerated one by one|The list goes on|Impossible to list exhaustively
140|不入虎穴，焉得虎子|Nothing ventured, nothing gained|If you don't enter the tiger's den, how can you get a tiger's son|Not entering the tiger's lair, how can you get the tiger's cub?
141|不在话下|Needless to say|Not a problem|Not worth mentioning.
142|不足为训|Not worth learning from|Not enough for training|Not worth teaching.
143|不塞不流，不止不行|There is no flowing without damming, and no motion without rest|No plug, no flow, more than that|"""If it is not blocked, it will not flow; if it is not stopped, it will not work."""
144|不二法门|No other way|The only way|There is no other way but this.
145|不易之论|Unalterable truth|Not easy theory|It is not easy to say.
146|不一而足|It is by no means an isolated case|And so on|"""One is enough, more is not better."""
147|不遗余力|Do one's utmost|Spare no effort|"""Not leaving any effort behind"""
148|不由分说|Without giving one the opportunity (or chance) to explain|Can not help but say|"""Not having the opportunity to explain"""
149|不厌其烦|Take great pains|Take the trouble|Not to mention the trouble.
150|不厌其详|Not feel annoyed (or bored) to tell (or narrate) in full detail|Never tire of detail|Not to tire of the details.
151|不言而喻|Self-evident|It goes without saying|Undoubtedly
152|不务空名|Not seek empty fame|No empty name|Not Seeking Empty Reputation
153|不无小补|Be of some help|No small supplement|"""Not without benefit"""
154|不务正业|Not attend to one's proper business (or duties)|Not doing business|Not Engaging in One's Proper Profession
155|世态炎凉|The way of the world, now hot, now cold|The world is hot and cold|The World is Cold and Stern
156|世上无难事，只怕有心人|Where there is a will, there is a way|Nothing is unachievable|There's no impossible task in the world, but there are people who dare to do it.
157|丢盔弃甲|Run away helter-skelter|Throw away armor|"""To abandon armor and horses"""
158|丢卒保车|Give up a pawn to save a chariot|Lose the pawn to protect the car|"""Protecting the carriage while sacrificing the soldiers"""
159|中庸之道|Middle course|The golden mean|The principle of moderation
160|久旱逢甘雨|Have a long-felt need satisfied|Long drought meets sweet rain|A Downpour After a Long Drought
161|乘风破浪|Brave the wind and the waves|Ride the wind and waves|"""乘风破浪"" translates to ""riding the wind and waves"" or ""navigating through storms"" in English. This idiom conveys the idea of overcoming difficulties and challenges, much like sailing through rough seas."
162|乘兴而来，败兴而归|Set out cheerfully and return disappointed|Come in good times, come back in defeat|Come with high spirits and return with low spirits.
163|乘虚而入|Act when somebody is off guard|Take advantage of|Seize the Opportunity to Make a Move
164|乘人之危|Take advantage of other's calamity|Take advantage of danger|Taking Advantage of Others' Difficulties
165|九牛二虎之力|A tremendous amount of labor|The power of nine bulls and two tigers|"""The strength of nine oxen and two tigers."""
166|乞哀告怜|Piteously beg for help|Beg for pity|Begging for Sympathy
167|事倍功半|Do twice the work with half of results|Do more with less|"""Waste Effort for Half Result"""
168|事半功倍|Get twice the result with half the effort|Do more with less|Doubling the work, halving the time.
169|事不关己，高高挂起|Let things drift if they do not affect one personally|It's none of your business, hang up|"""If it's none of my business, I won't take any notice of it."""
170|事不宜迟|We must attend to the matter immediately|Without further ado|Don't delay.
171|事非经过不知难|You never know how hard a task is until you have done it yourself|No matter what happens|The difficulty of a task is not fully understood until it is completed.
172|事过境迁|The incident is over and the circumstances are different|Things have changed|"""Things have changed."""
173|事后诸葛亮|Claim wisdom after the event|After the fact, Zhuge Liang|After the Fact, a Soothsayer
174|事出有因|It is by no means accident al|It happened for a reason|There’s a reason for everything.
175|五湖四海|The five lakes and four seas|All over the world|Five Lakes, Four Seas
176|五十步笑百步|The pot calling the kettle black|Fifty steps with a hundred steps|"""Fifty Steps Laugh at a Hundred Steps"""
177|井底之蛙|A man of very limited experience|Frog in the well|A Frog in a Well
178|井水不犯河水|I'll mind my own business, you mind yours|Well water does not make river water|"""Water from the well doesn't interfere with river water."""
179|亡羊补牢|Mend the fold after a sheep is lost|Remedy for a dead sheep|"""Fix the hole in the fence after the sheep has escaped."""
180|亡羊得牛|The gain is greater than the loss|Dead sheep get cows|Losing a Sheep and Gaining a Cow
181|亦步亦趋|Follow in one's steps|Dance to tune|"""Following step by step"" or ""Moving in lockstep"""
182|人不知，鬼不觉|Do in complete secrecy|People don't know, ghosts don't know|"""No one knows, no one suspects."""
183|人不为己，天诛地灭|Everyone for himself and let the devil take the hindmost|People are not for themselves, they will be destroyed|"""If people do not take care of themselves, heaven will punish them and earth will destroy them."""
184|人怕出名猪怕肥|Fame portends trouble for men just as fattening does for pigs|People are afraid of fame, pigs are afraid of fat|People fear fame, pigs fear fat.
185|人莫予毒|"""no one dare harm me"""|Don't be poisoned|No One Should Be Poisoned
186|人命危浅|One's days (or hours) are numbered|Life in danger|"""Life hangs by a thread"""
187|人浮于事|Superfluous staff|People are overwhelmed|Overqualified for the Job
188|人定胜天|It is man's will, not heaven's, that decides|Man will conquer the sky|"""Man can conquer nature."""
189|人同此心，心同此理|Everybody feels the same about this|People have the same heart, the same heart|People have the same heart, and hearts have the same reason.
190|人欢马叫|A busy, prosperous country scene|People cheering horses|People cheer and horses neigh.
191|人尽其才|Bring everyone's ability (or talent) into full play|People do their best|Utilizing One's Talents
192|人弃我取|I will take whatever others don't want|People abandon me|"""When others reject it, I pick it up."""
193|人琴俱亡|Mourn (or grieve) over the dead at sight of his things left|Everyone is dead|People and the instrument are both lost.
194|人心向背|The will of the people|Heart to back|The hearts and minds of people
195|人心所向|The direction of popular sentiment (or feeling)|What people want|The will of the people
196|人而无信，不知其可|If a man does not keep his word, what is he good for|People don't believe, don't know what to do|Without integrity, one is not worth knowing.
197|人无廉耻，百事可为|If a man is dead to shame, he can do all sorts of evils|People are shameless, Pepsi can be|Without shame, nothing is impossible.
198|人为刀俎，我为鱼肉|Be meat on somebody's chopping block - be at somebody's mercy|People are knives, I am fish|Be at the mercy of others.
199|人微言轻|The words of the lowly carry little (or no) weight|People speak lightly|When one has little influence or power, their words carry little weight.
200|人云亦云|Parrot|Echo what others say|To echo what others say.
201|仁者见仁，智者见智|Different people have different views|The benevolent sees benevolence, the wise sees wisdom|"""Different people may see different things."""
202|今非昔比|Times have changed|Not what it used to be|"""Now is not what it used to be."""
203|今是昨非|Wake up to one's past folly after realizing what is right today|Today is yesterday|What was yesterday is not today.
204|他山攻错|Advice from others may help one overcome one's shortcomings|He attacked the wrong mountain|Borrowing the Mistake from Others
205|付之一炬|Set something on fire|Burn it down|To Burn in Vain
206|以貌取人|Judge by outward looks|Judging people by their appearance|Judging people by their appearance.
207|以德报怨|Return good for evil|Retaliate with virtue|Forgive and forget
208|以退为进|Mane concessions in order to gain advantages|Advance by retreat|"""Retreating to advance"""
209|以理服人|Convince people by sound argument|Convince people with reason|Persuade Someone with Reason
210|以蠡测海|Have a shallow understanding of a person or subject|Measure the sea with Li|"""To judge the depth of the sea with a ladle."""
211|以卵击石|Grossly overestimate one's own strength|Hit stone with egg|To Throw Eggs at a Rock
212|以观后效|(lighten a punishment and) see how the offender behaves|Watch the aftermath|To See the Effect
213|以攻为守|Attack in order to defend|Offense as defense|Taking the Offensive as the Defensive
214|以己度人|Judge others by oneself|Save others by yourself|"""To judge others by yourself"""
215|以小人之心，度君子之腹|Measure the stature of great men by the yardstick of small men|Belly sinister heart of a gentleman|With the heart of a small person, suspect the integrity of a gentleman.
216|以血还血|Demand (or pay) blood for blood|Blood for blood|An Eye for an Eye
217|以手加额|Place hand over one's forehead - in greeting|Top up by hand|To Add to One's Salary by Force
218|以身殉职|Die a martyr at one's post|Die in the line of duty|"""Sacrifice oneself in the line of duty"""
219|以身作则|Set a good example to others|Lead by example|Set an example by personal conduct
220|以子之矛，攻子之盾|Turn somebody's battery against himself|With the spear of the son, the shield of the son|Using one's own weapon to attack one's own defense.
221|以讹传讹|Pass on rumours, incorrect readings, etc|To spread falsehoods|Misquotation
222|以耳代目|Rely upon hearsay instead of seeing for oneself|Ears instead of eyes|"""听其言，观其行"""
223|以一当十|Pit one against ten|One to ten|"""Be as useful as ten."""
224|以一警百|Punish one as a warning to others|One police one hundred|Take one to warn a hundred
225|以逸待劳|Hold one's position awaiting enemy attack after a long march|Wait for work|To wait for the enemy with one's resources and strength already prepared.
226|以眼还眼，以牙还牙|Blow for blow|An eye for an eye, a tooth for a tooth|An Eye for an Eye, a Tooth for a Tooth
227|以怨报德|Repay good with evil|Repay kindness with resentment|Retaliating with Grievances
228|任凭风浪起，稳坐钓鱼船|Hold one's ground despite pressure or opposition|Let the wind and waves rise, sit firmly on the fishing boat|With the wind and waves rising, he sits firmly in his fishing boat.
229|任其自流|Let things run their course|Let it run its course|Let It Go
230|任重道远|Shoulder a heavy responsibility|A long way to go|The road ahead is long and arduous.
231|休戚与共|Stand (or go) together through thick and thin|Share weal and woe|United in Joy and Adversity
232|你追我赶|Try to overtake each other in friendly emulation|You chase me|You chase me, I chase you.
233|你死我活|Life-and-death|You die and I live|It’s either my life or your death.
234|何其相似乃尔|What a striking likeness (or similarity)|How similar nell|It's so similar.
235|何去何从|What course to follow|Where to go|Where to go, what to do
236|何足挂齿|Not worth bothering about|He Zu hang teeth|Not worth mentioning.
237|作威作福|Lord it over (others)|To make a fortune|To Make One's Authority and Fortune
238|来者不善，善者不来|Those who have come are not friendly, these who are friendly have not come|Those who come are not good, those who are good do not come|"""The one who comes is not good, and the good one does not come."""
239|来日方长|There will be ample time|Come to Japan for a long time|Plan for the Long Haul
240|来而不往非礼也|It is impolite not to reciprocate|Come and go without being rude|"""If you come, and I don't return your visit, that would be impolite."""
241|供不应求|Supply falls short of demand|In short supply|"""Supply cannot meet demand"""
242|依然如故|Remain unchanged (or the same)|Still the same|"""Still the same"" or ""As before"""
243|依样画葫芦|Follow the beaten track|Draw a gourd|Copying the Form but Not the Essence
244|依违两可|Be undecided|Both can be violated|Indecisive or ambiguous
245|信马由缰|Let things take their natural course|The horse is reined|To let the horse run free
246|信赏必罚|Due rewards and punishments will be meted out without fail|Faith and reward must be punished|Reward and Punish as Promised
247|修旧利废|Repair and utilize old or discarded things|Repair the old and make use of the waste|Making Old Things New and Waste Things Useful
248|俯仰由人|Be at somebody's beck and call|Pitched by man|"""At the mercy of others"""
249|倚老卖老|Flaunt one's seniority|Rely on the old and sell the old|To Take Advantage of One's Age
250|倚官仗势|Count on one's powerful connections|Rely on officials|Taking Advantage of One's Position and Influence
251|借刀杀人|Do harm to somebody through the hands of another|Borrow a knife to kill|Using Someone Else's Sword to Kill Someone
252|借题发挥|Seize on some pretext (or other) to distort (the features, motives, truth, etc.)|Take advantage of the topic|To Use the Opportunity to Expand on the Topic
253|借古讽今|Use the past to disparage the present|Borrow the past to satirize the present|Borrowing the Past to Criticize the Present
254|借花献佛|Borrow flowers to offer Buddha - offer somebody favors at the expense of another|Borrowing flowers to offer Buddha|Borrowing flowers to present Buddha
255|偃武修文|Leave military pursuits and promote culture|Yan Wu Xiuwen|"""To abandon military training and focus on studying."""
256|假公济私|Use public office for private gain|Fake public service|"""Using public resources for private gain"""
257|做一天和尚撞一天钟|Follow a routine|Be a monk for a day and hit the clock|To be a monk for a day and ring the bell for a day
258|偷天换日|Audacious scheme of cheating people|Steal the day|Stealing the day and changing the day
259|偷梁换柱|Resort to fraudulence|Stealing the beam and changing the column|Stealing the beam and replacing the pillar.
260|偷鸡不成蚀把米|Try to steal a chicken only to end up losing the rice|Stealing chicken will not lose rice|"""Stealing chickens but losing rice"""
261|偷鸡摸狗|Crooked dealings|Stalking the dog|Stealing chickens and dogs
262|侥幸取胜|Win by a fluke|Get away with it|To Win by Fluke
263|价廉物美|Low prices and fine quality|Inexpensive and good quality|"""Cheap and good"""
264|优哉游哉|Living a life of case and leisure|Yu Zai Yu Zai|"""悠然自得"""
265|兄弟阋于墙|Quarrel between brothers|Brothers against the wall|Brothers at War
266|兄弟阋于墙，外御其侮|Internal disunity dissolves at the threat of external invasion|Brothers are separated from the wall, and they are defended from outside|**English:** Brothers fight within the wall, while facing external insults together.
267|先天下之忧而忧，后天下之乐而乐|The first to show concern and the last to enjoy himself|The world's worries and worries first, and the world's joys and joys later|"""Worry about the worries of the world before finding joy in its pleasures, and find joy in the pleasures of the world after worrying about its worries."""
268|先斩后奏|(ancient general) empowered to kill first then report later|Cut before play|"""Deal with the matter first and report it later."""
269|光复旧物|Recover lost territory|Restoring the old|Restoring Lost Treasures
270|光阴似箭|How time flies|Time flies like an arrow|Time Flies
271|克敌制胜|Conquer the enemy|Overcome the enemy and win|Outwit and Outmaneuver the Enemy
272|兔子不吃窝边草|A rabbit doesn't eat the grass near its hole (so that it will be protected)|Rabbits don't eat nest grass|"""Don't pick on your neighbor's vegetables."""
273|兔子尾巴长不了|Won't last long|Rabbit tail doesn't grow|"""A rabbit can't grow a long tail."""
274|兔死狗烹|The hounds are killed for food once all the hares are bagged|Rabbit dead dog cooking|When the rabbit is dead, cook the dog.
275|兔死狐悲|Like mourns over the death of like|Rabbit dead fox sad|When a rabbit dies, foxes mourn.
276|入不敷出|Unable to make ends meet|Make ends meet|Break Even
277|入国问俗|Learn about customs and habits of the country one goes to|Entering the country to ask about customs|Enter a country and follow its customs.
278|入乡随俗|When in Rome do as the Romans do|Do as the Romans do|Adapt to local customs and habits when traveling or living in a new place.
279|内忧外患|Domestic trouble and foreign invasion|Internal and external troubles|Internal strife and external aggression
280|内外交困|Be in dire straits at home and abroad|Internal and external difficulties|Surrounded by troubles both from within and without.
281|全力以赴|Strain every nerve|Go all out|"""Give it your all"""
282|两面讨好|Try to keep the favor of both sides in a dispute|Pleasing on both sides|To please both sides
283|两面三刀|Double-faced tactics|Three swords on both sides|Backstabbing
284|两全其美|Serve a twofold purpose|Best of both worlds|To achieve a win-win situation
285|两小无猜|(of a boy and a girl) be innocent playmates|Two little guesses|"""Two little ones, without guessing"""
286|两袖清风|(of an official) have clean hands|Two Sleeves Breeze|"""Two Sleeve of Clear Wind"""
287|八仙过海，各显神通|Try to outshine each other|The Eight Immortals cross the sea, each showing their magical powers|Eight Immortals Crossing the Sea, Each Showing Their Powers
288|公说公有理，婆说婆有理|Both parties claim to be in the right|The public said the public was reasonable, the mother said the mother was reasonable|It's like people say what they think is right, and others say what they think is right.
289|公而忘私|Selfless|Public but private|"""Public Good, Forgetting Private Interests"""
290|六亲不认|Turn one's back on ones own flesh and blood|Six parents do not recognize|Disown One's Relatives and Friends
291|六神无主|In a state of utter stupefaction|Six gods without masters|"""To be at a loss"" or ""To be in a state of confusion."""
292|兵不厌诈|All is fair in war|Soldiers never tire of deceit|"""War does not despise deception."""
293|兵临城下|The city is under siege|Soldiers approaching the city|The Army Is at the Gates
294|兵贵神速|Speed is precious in war|Soldiers are very fast|The essence of military strategy is speed.
295|兵戎相见|Resort (or appeal) to arms|See each other|Engaging in War
296|其味无穷|A lasting pleasant taste|Its taste is endless|Its flavor is endless.
297|兼听则明，偏信则暗|Listen to both sides and you will be enlightened|Listening at the same time is bright, partial believing is dark|"""Listen to both sides, you will see the truth; believe only one side, you will be in darkness."""
298|再接再厉|Intensify (or redouble) one's efforts|Make persistent efforts|"""Carry on with even greater effort."""
299|冒天下之大不韪|Be against the world|Risk the world|To go against the tide
300|冤家路窄|Inevitable confrontation|Enemy road is narrow|"""A place of dispute and conflict."""
301|冰冻三尺，非一日之寒|The trouble has been brewing for quite some time|Frozen three feet, not a day's cold|"""Even an inch of ice takes a long time to freeze."""
302|冰炭不相容|As incompatible (or irreconcilable) as ice and hot coals|Charcoal is not compatible|Oil and Water Don't Mix
303|冷眼旁观|Stand aloof and look on with cold indifference|Sit on the sidelines|Turn a Blind Eye
304|凡事预则立，不预则废|Preparedness ensures success and unpreparedness spells failure|Forewarned is forearmed, without prejudging the waste|"""If you plan ahead, you will succeed; if you don't, you will fail."""
305|凯旋归来|Return with flying colors|Return with glory|"""Returning Triumphantly"""
306|出头露面|(be) in the limelight|Make an appearance|To Make an Appearance
307|出生入死|(be) through thick and thin|Go through fire and water|"""Life and death"""
308|刀山火海|A mountain of swords and a sea of flames|Knife mountain and sea of fire|"""刀山火海"" translates to ""Mountains of swords and seas of fire"" in English. This idiom is often used to describe a situation that is extremely difficult or dangerous, where one must face formidable challenges or obstacles."
309|切磋琢磨|Compare notes|Learn from each other|To deliberate and refine
310|初生之犊不怕虎|Young people are fearless|Newborn calves are not afraid of tigers|A calf, though born, is not afraid of a tiger.
