,src,true_meaning,literal_translation,predicted
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,<select the most relevant English idiom>
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,All in the same boat
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,To try to put the cart before the horse
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,Eat humble pie
1092,甘之如饴,Gladly endure hardships,Sweet as candy,Make the best of a bad job
1093,甚嚣尘上,Making a lot of noise,All over the place,Cut to the quick
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,3) To be in one's dotage
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",<select the most relevant English idiom>
1096,用兵如神,Be a superb military commander,Use soldiers like gods,Next Chinese idiom: <provide the next Chinese idiom>
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,A rascal and a courtesan
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",3)
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,<select the most relevant English idiom>
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,1) David and Goliath.
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,or
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,<English idiom>
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",You can't see the forest for the trees.
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,<select the most relevant English idiom>
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,4) <english idiom> (optional)
1106,当耳边风,Turn a deaf ear to,When the wind blows,1) To hear it through the grapevine.
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,4) <optional other English idioms>
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"When the going gets tough, the tough get going."
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Explanation: <optional explanation>
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,To seek a second opinion
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,Definition: <the definition of the Chinese idiom>
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,2
1113,登峰造极,Reach the summit,Reach the pinnacle,To be cut to the quick
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To kill two birds with one stone
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,A dagger to the heart
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,<selected idiom>
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Through thick and thin
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,Seeing things
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,Definition: <definition of the Chinese idiom>
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,A phoenix from the ashes
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,1)
1122,百端待举,A thousand things wait to be done,Waiting for everything,Bide one's time
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,Definition: <one-sentence definition>
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,It takes a lot of hard work to turn lead into gold.
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,Definition: <one-sentence definition>
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A melting pot
1127,百战百胜,Invincible,Win every battle,Kill two birds with one stone
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,2) Kill two birds with one stone.
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",3) A person who is near death will still move.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,1)
1131,皆大欢喜,Everybody is happy,Everyone is happy,All's well that ends well.
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,Optional: <list other English idioms that are relevant but not the best match>
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",<select the most relevant English idiom>
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,2) To be haunted by a bad memory
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,A mighty river flows smoothly.
1136,尽力而为,Do one's best,Do your best,Give it your all
1137,尽心竭力,(do something) with all one's heart,Do my best,To give it one's all
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",<select the most relevant English idiom>
1139,目不转睛,Look with fixed eyes,Keep an eye on,To be cut to the quick
1140,目光如炬,Farsighted,Eyes like torches,1) A piercing glance.
1141,盲人摸象,One-sided view,Blind man touching elephant,A house divided against itself
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A ship without a rudder is at the mercy of the wind.
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak one's mind
1144,相辅相成,Supplement each other,Complement each other,Two heads are better than one.
1145,相得益彰,Bring out the best in each other,Complement each other,2) Two heads are better than one.
1146,相提并论,Put something (or somebody) on a par with,On a par,Definition: <define the Chinese idiom>
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,3) Giving someone the red carpet treatment end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end
1148,相知有素,Have known each other long,Know each other well,1) Old friends are the best friends.
1149,相安无事,Live in peace with each other,Everything is fine,Live and let live
1150,相依为命,Shore one's life together,Depend on each other,In the same boat
1151,相沿成习,Become a custom through long usage,Learn from each other,<select the most relevant English idiom>
1152,相映成趣,Set each other off,Comparing with each other,OR
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",The penny drops.
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",4) <optional other English idioms>
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,Only the real thing will do.  | Language: en
1156,真相大白,The whole truth has come out,The truth is revealed,A picture is worth a thousand words.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,4) <optional>
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,Head over heels
1159,睹物思人,The thing reminds one of its owner,See things and think people,Stage-1 output: <definition + candidates>
1160,瞎子摸鱼,Act blindly,Blind man fishing,Explanation: <optional>
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Throwing good money after bad
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,2) Money is the root of all evil.
1163,瞒天过海,Practice deception,Cross the sea,Answer: Best: To pull the wool over someone's eyes
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",```
1165,知法犯法,Knowingly violate the low,Know the law and break the law,To know the rules and yet break them.
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,```
1167,知过必改,Know one's faults and correct them,Knowing must change,Candidates: <list the other English idioms>
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",```python
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",1) Speak your mind.
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Clash of titans
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,2) Lost in the depths of time
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,To burn one's bridges
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Laugh so hard that one cries
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,Alternatives: <list the other English idioms that are relevant but not as good as the best one>
1175,硕果仅存,One of the few still lest,Only fruit remains,The cream of the crop
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,Polish a rough diamond
1177,碍手碍脚,Be a hindrance,Get in the way,Underfoot
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",1) Under the radar
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,<select the most relevant English idiom>
1180,神色自若,Be perfectly calm and collected,Look at ease,Keep a cool head
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,"When it rains, it pours."
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A plague on both your houses
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,3
1184,秀而不实,Flowering but producing no fruit,Show but not truth,All hat and no cattle.
1185,私相授受,Make an illicit transfer,Give and receive privately,4) <optional>
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,4) <optional English idiom>
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,```
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,Definition: <definition of the Chinese idiom>
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Cry wolf
1190,称兄道弟,Be on intimate terms,Call each other brothers,4) <optional alternative English idioms>
1191,称王称霸,Act like an overlord,Lord it over,To be the top dog
1192,积年累月,For months and years,Over the years,4) <optional list of other English idioms>
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,The cat is out of the bag.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,Alternatives: <list the other English idioms that are somewhat relevant>
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,1) To be carrying a heavy load
1196,稳操胜券,Have full assurance of success,Be sure to win,Alternatives: <list the other English idioms>
1197,空中楼阁,Daydream,Castle in the sky,Candidates:
1198,穿针引线,Act as a go-between,Thread the needle,1) Make a mountain out of a molehill
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Definition: <Chinese idiom definition>
1200,穷兵黩武,Adopt a warlike policy,Go to war,4) To be spoiling for a fight.
1201,穷途末路,Dead end,No way no money,<english idiom>
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,A bad apple spoils the whole barrel.
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,Definition: <keep the definition the same>
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Burn the midnight oil
1205,立锥之地,A tiny bit of land,The land of the cone,"Alternatives: <list the other English idioms that are also relevant, but not as good as the best one>"
1206,立身处世,How to get along with people,Live in the world,4) <optional additional idiom>
1207,立足之地,Standing-room,Gain a foothold,A place to stand
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,1) Mind your own business
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,4) <english idiom> (if available)
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stage-1 output: <the original output you provided>
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",Explanation: <explain why this idiom is the most relevant to the Chinese idiom>
1213,箭在弦上,A point of no return,Arrow on the string,The cat's out of the bag
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Sweat the details
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,4) <optional other English idioms>
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Between a rock and a hard place  ```python
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Missing the forest for the trees
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",Many mouths to feed
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Gilding the lily
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,meet halfway
1221,纷至沓来,Come in a continuous stream,One after another,The floodgates have opened
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,3) To suck up to someone.
1223,绞尽脑汁,Rack one's brains,Racking my brains,1) Not seeing the forest for the trees
1224,络绎不绝,Unending,An endless stream,A still pond
1225,经年累月,For years,Over the years,<select the most relevant English idiom>
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Explanation:
1227,绰绰有余,More than sufficient,More than enough,Having more than enough to go around.
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A wolf in sheep's clothing
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Explanation:
1230,缘木求鱼,A useless search,Edge wood for fish,To count one's chickens before they hatch
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,2) The blind leading the blind.
1232,缩头缩脑,Shrink from responsibility,Shrink your head,Definition: To be too proud to ask for help or advice.
1233,总而言之,To make a long story short,All in all,<select the most relevant English idiom>
1234,总角之交,Childhood friend,Turn of the total angle,Old friends are the best friends.
1235,绘声绘影,Vivid description,Picture sound and picture,<select the most relevant English idiom>
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,Definition: <definition of the Chinese idiom>
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Fit to be hanged
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,The buck stops here.
1239,置之脑后,Put out of mind,Leave it behind,Brush it off
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Definition: <definition of the Chinese idiom>
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,To add insult to injury
1242,群龙无首,A group without a leader,Dragons without a leader,1) A house divided against itself cannot stand.
1243,群起而攻之,Rally together to attack,Group to attack,<select the most relevant English idiom>
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,Definition: <definition of the Chinese idiom>
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To throw a wrench in the works
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,A world away
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",To be unable to see the wood for the trees
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,see the world through a keyhole
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Seeing is believing.
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,Definition: <definition of the Chinese idiom>
1251,聊以自慰,Just to console oneself,Chat to masturbate,"Candidates: 1) Beat around the bush, 2) Talk the talk, 3) Cut to the chase"
1252,聊以卒岁,Just to tide over the year,Talk about death,Break one's heart
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,or
1254,闻风而起,Go into action without delay,Up in the wind,4) <optional other English idioms>
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Actions speak louder than words
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Hard as nails.
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,"Once bitten, twice shy"
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,"The more you know, the more you realize you don't know"
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",```python
1260,声东击西,Make a feint,Sound east and west,Heart of gold
1261,耸入云霄,Rise above the clouds,Soaring into the sky,2) Leave one speechless
1262,听其自然,Leave (things) to chance,Let it be,Ride the wave
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,"Jack of all trades, master of none."
1264,听之任之,Let one have one's own way,Leave it alone,A drop in the bucket
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,"Note: The output is manually written by me, please do not copy it."
1266,背道而驰,Run counter to,Run in the opposite direction,To rock the boat
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To ride on someone's coattails
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,Explanation: <optional>
1269,胸中有数,Have a good idea of how things stand,Number in chest,"<select the most relevant English idiom> (Note: If there are multiple idioms that match the definition, select the most relevant one.)"
1270,胸中无数,Have no idea of how things stand,Countless in the chest,To have a thousand and one thoughts
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,On the same level as
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,```  ```python
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,1) Burn the midnight oil and juggle two careers
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Keep one's feet on the ground
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,4) Big for one's britches
1276,腹背受敌,Be attacked from all sides,Enemy on the back,4) <optional other relevant English idioms>
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,4) Born with a golden spoon in their mouth
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,Stage-1 output: <definition + candidates>
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,2) To shut the stable door after the horse has bolted
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To sharpen one's sword before the battle
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,1
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Don't compare your behind to someone else's front.
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Definition:
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,OR
1285,自取其咎,Have only oneself to blame,Blame it on yourself,1) The best-laid plans of mice and men often go awry
1286,自行其是,Go one's own way,On its own,1
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,Bite off more than you can chew
1288,自食其果,Face the consequences of one's action,Eat your own fruit,or
1289,自食其言,Break one's own promise,Eat your own words,To eat one's words
1290,自作聪明,Think oneself clever,Make yourself smart,Having multiple benefits or outcomes from a single action.
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Mutter to oneself
1292,自我吹嘘,Boast smugly,Brag about oneself,4) <other English idioms> (if there are more than three)
1293,至死不变,Constant till death,Unchanging till death,die-hard
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To take it one step at a time
1295,与日俱增,Be steadily on the increase,Increasing day by day,or
1296,与人为善,Do good for people,Be kind to people,heart of stone
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,To bring someone to book
1298,举不胜举,Too numerous to mention,Too many to mention,2
1299,举国上下,The whole nation,The whole country,1) Make light work of
1300,举一反三,Infer other things from one fact,Learn by analogy,<English idiom> (if there is a clear winner)
1301,旧地重游,Revisit a once familiar place,Revisiting old places,A calm and peaceful mind
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,```python
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,2) To be burned out
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,<select the most relevant English idiom>
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,Kill two birds with one stone
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",1) Missing the forest for the trees
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,"Explanation: <optional, brief explanation>"
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,"tough exterior, soft interior"
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,<select the most relevant English idiom>
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,Spend money like water
