,src,true_meaning,literal_translation,predicted
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,To be in a state of panic
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To open one's eyes
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,OR
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Alternatives: <list the other two English idioms>
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,A free-for-all
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,<select the most relevant English idiom>
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,2) Putting a tiger in charge of the henhouse.
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Alternatives: <list the other English idioms that match the definition>
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,A monkey house
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A blind man leading the blind.
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,Being in the right place at the right time
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,At a loss
886,अंधा प्रेम करना,to love without reason,to love blindly,```
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,A puppet on a string
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Blind leading the blind
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,1) To close the barn door after the horse has bolted
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,Alternatives: <list other idioms that are somewhat relevant but not the best match>
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Feeling one's way in the dark
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To keep something under wraps
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred. Answer: Best: Give a fish to a man who has already caught a hundred
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,OR
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,Definition: <definition of the Hindi idiom>
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",<select the most relevant English idiom>
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,A blind man can see more than an open eye
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,Note: The best idiom is the one that most closely matches the definition of the Hindi idiom.
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be in over one's head
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Blind leading the blind
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,A thief may become a king.
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,OR
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind leading the blind
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Flogging a dead horse
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Biting off more than one can chew
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even the blind can find their way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,4) A fool's fool.
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,2) To eat with your enemy.
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,OR
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Keep a weather eye open
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Blind leading the blind
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To rewrite history
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Look for a needle in the dark
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To pull the wool over someone's eyes
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,To turn a wild horse loose
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To get something for nothing
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,2) To take a stab in the dark.
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To see the light at the end of the tunnel
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A captain without a compass
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A blind man's bluff
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,A grain of sand
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,The law is an ass
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,"Alternatives: 1) To put someone in the driver's seat, 2) To make someone the head honcho"
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,<select the most relevant English idiom>
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,3
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,"When the going gets tough, the tough get going.  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It emphasizes resilience and determination rather than fearlessness.)  (Note: This idiom is somewhat similar but has a slightly different connotation. It"
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,To light a candle in the dark
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be down-to-earth
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Having the means but lacking the might
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,Explanation: <briefly explain why the selected idiom is the best match>
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile","When two elephants fight, it is the grass that suffers"
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,On cloud nine
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Stage-1 output (definition + candidates):
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To have enough and to spare.
935,दिल का मामला,a romantic issue,matter of the heart,To be the king of the jungle
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,3) To turn up
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,```
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,Alternatives: <list the other English idioms that are somewhat relevant>
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To take a weight off one's shoulders
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,3) Soulmates
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To dance alone
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Give and take  |
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Definition: <definition>
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To weigh on one's conscience
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,"Candidates: 1) <english idiom>, 2) <english idiom>, 3) <english idiom> (if more than two idioms are found)"
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Burn the midnight oil
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Alternates: <list the other English idioms that are somewhat relevant>
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,2) Cut a sorry figure
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,<English idiom> (with a brief explanation)
950,मुँह पर बोलना,to speak directly,to speak on the face,Workhorse
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To butter someone up OR
952,नाक कटना,to lose honor,for the nose to be cut,Take one's breath away
953,नाक ऊँची करना,to make someone proud,to raise the nose high,```
954,नाक बचाना,to save face,to save the nose,A puppet on a string
955,नाक दबाना,to force acceptance,to press the nose,To turn a blind eye
956,नाक चढ़ाना,to act proudly,to raise the nose,Explanation: <provide a brief explanation for your choice>
957,कान खड़े करना,to become alert,to make the ears stand up,Keep one's ears to the ground
958,कान में बात डालना,to inform secretly,to put the matter into the ear,3) To be a chameleon
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,<select the most relevant English idiom> OR
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To be on shaky ground
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,4) <other English idiom 1>
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,A one-stop shop
963,हाथ उठाना,to hit or bless,to raise the hand,To throw in the towel
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Stage-1 output: <definition + candidates>
965,हाथ में खेलना,to control completely,to play in the hand,Explanation: <provide a brief explanation>
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be a weight on someone's shoulders
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be beside oneself with worry
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,2) Get something for nothing
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To stir up a hornet's nest
970,सिर फोड़ना,to fight violently,to smash/break the head,Explanation:
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,OR
972,सिर का दर्द,a troublesome person,pain of the head,A drop in the ocean
973,सीने में जलन,to feel envy,burning in the chest,1) A burning sense of injustice
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,Alternatives: <list other possible English idioms>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,A weight has been lifted off one's shoulders.
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,Rest:
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Cut someone loose
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,To be in over one's head
979,मन बनाना,to make up one’s mind,to make up the mind,<select the most relevant English idiom>
980,मन भर जाना,to lose interest,for the mind to become full,To be in two minds
981,मन खुश करना,to please someone,to make the mind happy,To lift someone's spirits OR
982,मन बदलना,to change opinion suddenly,to change the mind,2) To have a change of mind.
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Putting one's heart and soul into something
984,मन जीत लेना,to win hearts,to win the mind,To win someone over
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,1) A night owl.
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Alternatives: <list the other English idioms that are somewhat relevant>
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,To be born under a bad star
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,To spill the beans
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,दुम दबाकर निकल लेना - <select the most relevant English idiom>
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,Throw in the towel
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),3) To put a low price on something.
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,A fish market
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,2) Spoil the child
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To have someone in a tight spot
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Not my cup of tea.
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",All work and no play makes Jack a dull boy.
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Priceless
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,To keep up appearances
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,<select the most relevant English idiom>
