,src,true_meaning,literal_translation,predicted
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,In a pickle
849,रंग उड़ना,to fade away,for the color to fly/fade,To change one's appearance or behavior in a dramatic way.
850,रंग जमना,to gain traction,for color to set,"Reason: <select the most relevant English idiom and explain why it matches the Hindi idiom.> Best: ""to be in a bad mood"
851,रंग लगना,to start celebrating,to have color applied,To be deeply moved or stirred
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,To add insult to injury
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Don't be hasty.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To be self-centered
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To have a clear conscience
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,A grape is sour.
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,try to get something done
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Keep your head up
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To air one's grievances
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Stage-2 output (justification):
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,To keep something secret.
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To own up to one's errors.
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To be true to oneself
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Stage-2 output:
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,<select the most relevant English idiom>
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,In the mire
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,<select the most relevant English idiom>
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A blind spot
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Blindfolded attempt
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,A light at the end of the tunnel
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Stage-2 output (justification):
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",<select the most relevant English idiom>
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"To have no light or vision, one needs two eyes."
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,"To hide something in plain sight, making it seem obvious."
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Blind leading the blind
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,"To make someone aware of something, even if they are not interested or do not want to know."
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,To be in a state of confusion or disarray
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,In the dark
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Stage-2 output (justification):
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,<select the most relevant English idiom>
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Be in the dark
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To light up a dark room
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A blind king
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A lucky break
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Blind as a bat
886,अंधा प्रेम करना,to love without reason,to love blindly,love at first sight
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,in a pickle
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Reason: <select the most relevant English idiom>
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,Seeing light in the darkness
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,To be blind to something or someone
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,To search for a way in the dark.
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Hide in the shadows
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,blind as a bat
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,Stage-1 output: <english idiom> - <definition>
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To give someone a sense of possibility
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",To hear a name without seeing the person's face.
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Blind as a bat
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,Cry in the dark
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,"To be completely immersed or consumed in something, often to the point of being unaware of one's surroundings."
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,To have a lucky break
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,To be lucky in spite of being blind.
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To be lost in the dark.
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind love leads to disastrous consequences.
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,seek light in the dark
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,"In the dark, one needs a light."
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even the blind can find the way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Fear of the dark
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To make something obvious and easy to understand.
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Stage-2 output:
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Stage-2 output: <explain why you chose that idiom>
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Other: <select the most relevant English idiom>
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,Turn a blind eye
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,To look for something in the dark.
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,Take advantage of someone's ignorance
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,Other: <select the other English idioms that match the definition>
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To gain something from a situation where it seems like there is nothing to gain.
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,"To look for something in the dark, often with no success."
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,Reason: <select the most relevant English idiom>
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A blind man leading the way.
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,"In the dark, a ray of light"
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Take the blindfold off
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,To enforce a law that is not fair or just.
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Leave someone in the dark
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,to be in the dark
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,To guide someone through the dark
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Stage-2 output:
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,It's better to light a lamp in the dark than to do nothing.
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To have a solid foundation
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,fall from grace
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,Stage-1 output (definition + candidates): 4) <english idiom>
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",Other: <select the other English idioms that are not as relevant>
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,<select the most relevant English idiom>
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,The room was filled with a lively and cheerful atmosphere.
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play with one's heart
935,दिल का मामला,a romantic issue,matter of the heart,A heart's desire
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Keep your cool
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,<select the most relevant English idiom>
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,Stage-2 output (justification):
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To suppress one's feelings
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,A deep emotional connection.
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,to set one's heart on fire
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,To give and receive love
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To have a heart of stone
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To feel a strong emotional connection or attachment.
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,to have a harebrained scheme
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Overthinking
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,<select the most relevant English idiom>
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Stage-1 output:
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,A silent partner
950,मुँह पर बोलना,to speak directly,to speak on the face,Stage-2 output:
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,bite the bullet
952,नाक कटना,to lose honor,for the nose to be cut,To cut corners
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Think highly of oneself
954,नाक बचाना,to save face,to save the nose,Keep one's nose clean
955,नाक दबाना,to force acceptance,to press the nose,Hold one's tongue
956,नाक चढ़ाना,to act proudly,to raise the nose,Have butterflies in one's stomach
957,कान खड़े करना,to become alert,to make the ears stand up,To be on one's toes
958,कान में बात डालना,to inform secretly,to put the matter into the ear,To bring up a topic that is not relevant to the conversation.
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Stay calm
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,<select the most relevant English idiom>
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Stage-2 output:
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,"To hold one's breath and sit still, often in anticipation or fear."
963,हाथ उठाना,to hit or bless,to raise the hand,<select the most relevant English idiom>
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Stage-2 output:
965,हाथ में खेलना,to control completely,to play in the hand,To play with one's hands
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be on one's head
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be in a pickle
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,To keep your head above water
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To throw a fit
970,सिर फोड़ना,to fight violently,to smash/break the head,shake one's head in disbelief
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,Have a headache
972,सिर का दर्द,a troublesome person,pain of the head,Headache of the mind
973,सीने में जलन,to feel envy,burning in the chest,Stage-2 output:
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,<select the most relevant English idiom>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,To have a strong feeling or emotion
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,Stage-2 output (justification):
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Stage-2 output (justification):
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Hold your breath
979,मन बनाना,to make up one’s mind,to make up the mind,To build something
980,मन भर जाना,to lose interest,for the mind to become full,Fill the heart
981,मन खुश करना,to please someone,to make the mind happy,To make someone happy
982,मन बदलना,to change opinion suddenly,to change the mind,change one's mind
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,work hard
984,मन जीत लेना,to win hearts,to win the mind,To think one's thoughts through.
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,It's too early to tell.
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,To feel like you're in a cage.
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,<select the most relevant English idiom>
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,To succeed in one's endeavors.
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,To duck and dive
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,<select the most relevant English idiom>
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),The mood of the crowd
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,Stage-1 output: <Stage-1 output>
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Stage-2 output (justification):
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To be surrounded by danger
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Stage-1 output: <english idiom>
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",Money before pleasure
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),To put something high up or on top of something.
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Hide in plain sight
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,starve
