,src,true_meaning,literal_translation,predicted
842,सीने में जलन होना,to feel envy,to have burning in the chest,To have a burning desire or passion for something.
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,To be in a pickle
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,In a pickle
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,Stage-2 output:
846,रंग दिखाना,to reveal true colors,to show color,To reveal one's true colors
847,रंगीन होना,to enjoy life freely,to become colorful,To be in a good mood
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,To change one's mind
849,रंग उड़ना,to fade away,for the color to fly/fade,in a good mood
850,रंग जमना,to gain traction,for color to set,to be in a bad mood
851,रंग लगना,to start celebrating,to have color applied,to feel a sense of unease or discomfort
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,Reason: <select the most relevant English idiom> and explain why it matches the definition of the Hindi idiom.
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,One should not be overly cautious in all situations.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,Speak your mind
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To be self-centered
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,A tough nut to crack
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To act in a way that is expected or required
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Have a big ego.
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,Let it all hang out
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Blind as a bat
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Stage-1 output (definition + candidates): 4) Keep it under wraps
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To bite the hand that feeds you
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",be true to oneself
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,lose one's mind
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,to be a stick in the mud
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Stage-2 output:
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,<select the most relevant English idiom>
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A crude method to achieve a goal.
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Bite off more than you can chew
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,An open eye
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,A red roti in the dark.
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",To hear the name of someone without seeing them.
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Stage-2 output (justification):
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,In the dark
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Open your eyes
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Stage-1 output: <english idiom> - <definition>
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Living in the dark
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,In a fog
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Stage-2 output (justification):
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,A novice
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,to be in a state of confusion or disarray
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To bring light into darkness
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",Stage-2 output (justification):
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,<english idiom>
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Reason: <select the most relevant English idiom>
886,अंधा प्रेम करना,to love without reason,to love blindly,Blind love
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,To keep your eyes open
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Blind to the truth
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,Other: <select the other relevant English idiom>
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,Stage-2 output (justification):
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Looking for something in the dark
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Hide in plain sight
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,spread disinformation
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,A blind person who is blessed with good fortune.
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To bring light to the dark.
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",To hear the name of someone without seeing their face.
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,"What can an owl see, two eyes?"
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To let off steam
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,<select the most relevant English idiom>
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,A blind person's luck
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,To be blind with luck.
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,Stage-2 output (justification):
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Love in the dark leads to bad consequences.
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Toil and Trouble
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,To light a lamp in the dark.
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Blind as a bat
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,<select the most relevant English idiom>
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,Lead by the nose
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,To light a candle in the dark
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Stage-2 output (justification):
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,See the dark side of someone or something
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To fight for your rights
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Search in the dark
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To take advantage of someone who is unaware.
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,To give someone a mirror to reflect their own ignorance or lack of knowledge.
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To make the most of a bad situation.
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Stage-2 output (justification):
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To come out of the dark and into the light.
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A fool leading the blind
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A glimmer of light in a dark place
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To take a blind leap of faith
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,To enforce a law that is unjust or unfair.
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Leave someone in the dark
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,2) Don't be a fool; see what's right in front of you.
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Blind leading the blind
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,<select the most relevant English idiom>
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Better to have a light in the dark.
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be grounded
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Fall from grace
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,Fly by the seat of your pants
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",To make it through a tough time on your own.
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Stage-2 output:
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,To have a vibrant and lively atmosphere.
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play with fire
935,दिल का मामला,a romantic issue,matter of the heart,A matter of the heart
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,To keep a lid on one's emotions
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't be too hard on yourself.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,Let it all hang out
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To be unaffected
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Stage-2 output (justification):
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To get someone's blood boiling
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,<select the most relevant English idiom>
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Stage-2 output:
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To have a heart of stone
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,Think creatively
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Don't count your chickens before they hatch
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,To have a mental breakdown
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Stage-2 output (feedback):
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,A person who can't hide the truth.
950,मुँह पर बोलना,to speak directly,to speak on the face,Stage-1 output:
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To make someone feel good or kind
952,नाक कटना,to lose honor,for the nose to be cut,To cut off one's nose to spite one's face
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Stage-2 output:
954,नाक बचाना,to save face,to save the nose,hold back tears
955,नाक दबाना,to force acceptance,to press the nose,To bite one's tongue
956,नाक चढ़ाना,to act proudly,to raise the nose,blow up
957,कान खड़े करना,to become alert,to make the ears stand up,To be in a state of chaos
958,कान में बात डालना,to inform secretly,to put the matter into the ear,<select the most relevant English idiom>
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Stage-2 output (justification):
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,lose one's footing
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,<select the most relevant English idiom>
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Stage-2 output (justification):
963,हाथ उठाना,to hit or bless,to raise the hand,To raise one's hand
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,To make something look neat and tidy.
965,हाथ में खेलना,to control completely,to play in the hand,To play a game with your hands.
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Be stubborn
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be in a state of confusion or chaos
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,<select the most relevant English idiom>
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To cause a storm
970,सिर फोड़ना,to fight violently,to smash/break the head,To be in a state of confusion or disarray.
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,to have a problem
972,सिर का दर्द,a troublesome person,pain of the head,headache
973,सीने में जलन,to feel envy,burning in the chest,"To be in a state of confusion or bewilderment, as if one's mind is on fire."
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,To have a strong opinion
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,A sudden burst of energy.
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,A person becomes indifferent to something when they lose their heart.
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,To keep one's hand on the tiller
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,To hold one's breath
979,मन बनाना,to make up one’s mind,to make up the mind,Stage-2 output (justification):
980,मन भर जाना,to lose interest,for the mind to become full,heartbroken
981,मन खुश करना,to please someone,to make the mind happy,Cheer someone up
982,मन बदलना,to change opinion suddenly,to change the mind,Change one's mind
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Work hard
984,मन जीत लेना,to win hearts,to win the mind,To have a clear mind.
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Stage-2 output:
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Others: <select the least relevant English idiom>
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,A bad break
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,To have a winning streak
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,slip away quietly and without making a sound
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To take a breather
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),A person who is as stubborn as a camel is like a camel with a heart of stone.
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To spread one's influence or power
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,<select the most relevant English idiom>
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To surround or encircle someone or something from all sides.
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To have a sudden realization or epiphany
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",Money before pleasure
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),"To put a price on something, to assign a value to it."
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,To hide oneself in a woman's bra
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To keep someone preoccupied so they don't notice something.
