,src,true_meaning,literal_translation,predicted
1032,无风起浪,Make trouble out of nothing,No wind and waves,A storm without a wind
1033,无敌于天下,Unmatched anywhere in the world,Invincible in the world,unbeatable
1034,无功受禄,Get a reward without deserving it,Reward without merit,To get something for nothing.
1035,无计可施,Utterly without resources,Nothing can be done,At a loss for what to do
1036,无济于事,Useless,To no avail,It doesn't make a difference
1037,无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"A Chinese idiom that means ""no matter what happens, it's not worth it"" or ""there's no point in doing something"" in English."
1038,无事生非,Create problems where none exists,Much Ado About Nothing,To stir up trouble where there is none.
1039,无所适从,With no definite plan to follow,At a loss,In a bind
1040,无恶不作,Commit all manner of crimes,Do no evil,A lawbreaker
1041,无以复加,In the extreme,Can't be added,to take it to the nth degree
1042,无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",A tree without a base.
1043,无缘无故,For no reason at all,For no reason,Without cause
1044,无庸赘述,It's unnecessary to go into details,Needless to say,It goes without saying
1045,烟消云散,Disappear in a flash,Disappear into smoke,A drop in the bucket
1046,煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,"Waste not, want not"
1047,照猫画虎,Imitate,Draw cats and tigers,Copycat
1048,茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",Lonely as a crow
1049,煽风点火,Instigate,Fan the flames,To fan the flames
1050,熟视无睹,Ignore,Turn a blind eye,ignore
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,A bird in the hand is worth two in the bush
1052,争权夺利,Scramble for power and profit,Scramble for power,Strive for power and wealth
1053,争长论短,Squabble,Debating long and short,nitpick
1054,为民请命,Plead in the name of the people,Pray for the people,Speak up for the people
1055,为非作歹,Break the law,To do evil,To do something bad or harmful.
1056,为富不仁,Be rich and cruel,For the rich,To be selfish and cruel to the poor.
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,Riding a tiger (idiom)
1058,为虎作伥,Help a villain do evil,Play for the tiger,to be a willing accomplice
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,2) To drive away birds from a flock.
1060,为所欲为,Have (or get) one's own way,Do whatever you want,Do as you please
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,Drive fish away from a pond by creating a disturbance.
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"When the wall falls, everyone pushes."
1063,片甲不留,The army is completely wiped out,No armor left,A clean sweep
1064,片瓦无存,Be razed to the ground,No tiles left,A house without a roof
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,A dog's head on a tiger's body
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,"A person or thing that is strange and frightening, especially one that is evil or dangerous."
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,A small change can have a big effect.
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,"When a dog is cornered, it will jump onto a wall or any high object as a last resort to escape danger."
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,A sudden and unexpected event
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,to use someone's power to intimidate others
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A pack of wolves
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,A bird in the hand is worth two in the bush
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,A bottleneck.
1074,独霸一方,Be a local despot,Dominate one side,Reign supreme
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,One tree doesn't make a forest
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,a dictator
1077,独占鳌头,Head the list of successful candidates,Come out on top,to be the best in a competition
1078,率由旧章,Follow the beaten track,Rate by old chapter,Stick to the script
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond that is not cut cannot become a useful tool.
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Playing with fire
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A well-constructed and well-argued argument.
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,To show off one's skills in front of an expert.
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A miss is as good as a mile.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,A mixed blessing
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A snowfall in winter is a sign of a good harvest.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,in the open
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A loud sound coming from a small pot.
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A man in a pickle
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,Catching a turtle in a jar.
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To admit defeat
1092,甘之如饴,Gladly endure hardships,Sweet as candy,Enjoying something so much that it tastes sweet.
1093,甚嚣尘上,Making a lot of noise,All over the place,A hot-button issue
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,A decision is made and cannot be changed.
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in adversity, die in comfort."
1096,用兵如神,Be a superb military commander,Use soldiers like gods,A military genius
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,a thief and a prostitute
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",A tree without roots is easily uprooted.
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Do it all at once
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Dreaming of a mouth-watering feast
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Copycat
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,Cut to the chase
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",Stage-2 output (justification):
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,to make a fool of oneself
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,Take the lead
1106,当耳边风,Turn a deaf ear to,When the wind blows,Ignore
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,A house of cards
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,A storm reveals the strength of a tree
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,abhor
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,Barking up the wrong tree
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,Get sick from eating bad food
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A fool's desire to eat a swan.
1113,登峰造极,Reach the summit,Reach the pinnacle,reach the pinnacle
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,Stage-2 output (justification):
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Justification: <select the most relevant English idiom> is the most appropriate because <justification for the choice>.
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A tiny flaw in a perfect thing.
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,To live together until death.
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,see ghosts
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To hit the bull's eye from a great distance.
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,To revive all neglected or neglected things.
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,A phrase that is so enjoyable that it can be read repeatedly without getting tired of it.
1122,百端待举,A thousand things wait to be done,Waiting for everything,A lot on one's plate
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A lifelong partnership
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To be made of steel
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,A house of cards
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A free and open exchange of ideas.
1127,百战百胜,Invincible,Win every battle,Win every battle
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,All roads lead to Rome
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",A dying snake that refuses to curl up.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing
1131,皆大欢喜,Everybody is happy,Everyone is happy,A happy ending
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"A mask of smiles, but a heart of lies."
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",A man is known by the company he keeps.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A big deal in the wrong place.
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,A bird in the hand is worth two in the bush
1136,尽力而为,Do one's best,Do your best,Give it your all
1137,尽心竭力,(do something) with all one's heart,Do my best,To give it your all
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Do your best and hope for the best.
1139,目不转睛,Look with fixed eyes,Keep an eye on,Stage-2 output:
1140,目光如炬,Farsighted,Eyes like torches,sharp-eyed
1141,盲人摸象,One-sided view,Blind man touching elephant,A blind man touching an elephant
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Blind as a bat
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak one's mind
1144,相辅相成,Supplement each other,Complement each other,Two things that work together to achieve a common goal
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one
1146,相提并论,Put something (or somebody) on a par with,On a par,on par
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,to treat someone like a guest
1148,相知有素,Have known each other long,Know each other well,A foregone conclusion
1149,相安无事,Live in peace with each other,Everything is fine,Get along well with others
1150,相依为命,Shore one's life together,Depend on each other,Rely on each other for survival
1151,相沿成习,Become a custom through long usage,Learn from each other,get into a rut
1152,相映成趣,Set each other off,Comparing with each other,A perfect match
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A stitch in time saves nine.
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Adapt to the situation
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,Gold is not afraid of fire
1156,真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"High hopes, low expectations"
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,"To seek revenge for a slight or insult, even if it seems trivial."
1159,睹物思人,The thing reminds one of its owner,See things and think people,Think of someone when seeing something that reminds you of them.
1160,瞎子摸鱼,Act blindly,Blind man fishing,A fool's errand
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,A waste of time
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,open to money
1163,瞒天过海,Practice deception,Cross the sea,Hide one's light under a bushel
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know thyself and know thy enemy, and you can fight a hundred battles without defeat."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,"Know the rules, break them"
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Face challenges head-on
1167,知过必改,Know one's faults and correct them,Knowing must change,To admit and correct one's mistakes.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Know one side but not the other
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Speak your mind
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Close combat
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,A stone sinking into the sea
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Bite the bullet
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,To smile through tears
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,throw out the old and bring in the new
1175,硕果仅存,One of the few still lest,Only fruit remains,A few are left standing
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,grind one's way through
1177,碍手碍脚,Be a hindrance,Get in the way,A hindrance
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Nobody knows about it.
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,A radiant and spirited appearance
1180,神色自若,Be perfectly calm and collected,Look at ease,Cool as a cucumber
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune never comes alone.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A bad omen
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Good luck never comes twice.
1184,秀而不实,Flowering but producing no fruit,Show but not truth,A beautiful appearance but no substance
1185,私相授受,Make an illicit transfer,Give and receive privately,To engage in illicit or inappropriate behavior between individuals.
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,The wind sweeps away the leaves
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Leave no stone unturned
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,<select the most relevant English idiom>
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,To be the only one in town
1190,称兄道弟,Be on intimate terms,Call each other brothers,BFFs (Best Friends Forever)
1191,称王称霸,Act like an overlord,Lord it over,Stage-2 output (justification):
1192,积年累月,For months and years,Over the years,accumulate over a long period of time
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store up grain to prevent hunger.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,A habit that has been formed for a long time is difficult to break.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A drop of water can wear away a stone.
1196,稳操胜券,Have full assurance of success,Be sure to win,a sure thing
1197,空中楼阁,Daydream,Castle in the sky,A pipe dream
1198,穿针引线,Act as a go-between,Thread the needle,To sew by providing guidance.
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Leapfrog
1200,穷兵黩武,Adopt a warlike policy,Go to war,Use military force without restraint
1201,穷途末路,Dead end,No way no money,to be in a bind
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,a barren wasteland
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When things get tough, you need to change your approach."
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To take a peek and see what's going on.
1205,立锥之地,A tiny bit of land,The land of the cone,A foothold
1206,立身处世,How to get along with people,Live in the world,To act with dignity and propriety.
1207,立足之地,Standing-room,Gain a foothold,To have a solid foundation
1208,竭尽全力,To the best of one's ability,Make every effort,Put all one's heart and soul into it
1209,端倪可察,Have found a due to something,Clues can be seen,Notice the signs
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A wolf in sheep's clothing
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The early bird catches the worm.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A bird in the hand is worth two in the bush.
1213,箭在弦上,A point of no return,Arrow on the string,A done deal
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,To build a house with rough materials.
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,a hero's reception
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,A drop in the bucket
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Broad strokes
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A drop in the bucket.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Cut down on the number of employees
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,A set of three rules or regulations
1221,纷至沓来,Come in a continuous stream,One after another,A steady stream of arrivals
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,To make it through a difficult time.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Think outside the box
1224,络绎不绝,Unending,An endless stream,a steady stream
1225,经年累月,For years,Over the years,A long time
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A band of outlaws
1227,绰绰有余,More than sufficient,More than enough,more than enough
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A needle in a haystack
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Stage-2 output (justification):
1230,缘木求鱼,A useless search,Edge wood for fish,seek a fish on a tree
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,It's no use.
1232,缩头缩脑,Shrink from responsibility,Shrink your head,to be timid and fearful
1233,总而言之,To make a long story short,All in all,In conclusion
1234,总角之交,Childhood friend,Turn of the total angle,<select the most relevant English idiom>
1235,绘声绘影,Vivid description,Picture sound and picture,paint a vivid picture
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,a mountain of wrongdoing
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,The crime is unforgivable.
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,Out of the woods
1239,置之脑后,Put out of mind,Leave it behind,Let it go
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Stay out of it
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,A little something to complain about.
1242,群龙无首,A group without a leader,Dragons without a leader,A ship without a captain
1243,群起而攻之,Rally together to attack,Group to attack,A united front
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,Practice makes perfect
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To go through a lot of effort or trouble.
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,A veteran knows the way.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A horse with a long life and a strong desire to run long distances.
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,hearsay
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Seeing is believing
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,To have a conversation
1251,聊以自慰,Just to console oneself,Chat to masturbate,To find comfort in small things
1252,聊以卒岁,Just to tide over the year,Talk about death,pass the time
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Build up small things into something substantial.
1254,闻风而起,Go into action without delay,Up in the wind,Rumors spread like wildfire.
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Seeing is believing.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Accept criticism with grace
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,One thing leads to another
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,"The more you know, the more you realize you don't know."
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",A wise man who makes a bad choice.
1260,声东击西,Make a feint,Sound east and west,feigning an attack in one direction while secretly attacking in another direction
1261,耸入云霄,Rise above the clouds,Soaring into the sky,soar to the heavens
1262,听其自然,Leave (things) to chance,Let it be,Let sleeping dogs lie
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Actions speak louder than words
1264,听之任之,Let one have one's own way,Leave it alone,Let it be
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,A heart-wrenching confession
1266,背道而驰,Run counter to,Run in the opposite direction,Going in opposite directions
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,fight to the death
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To have a lot of random and unrelated thoughts.
1269,胸中有数,Have a good idea of how things stand,Number in chest,know what's going on
1270,胸中无数,Have no idea of how things stand,Countless in the chest,a novice
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,Move up and down the ladder
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A well-rounded individual
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To be in two places at once
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Work hard and do the job well.
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Overfed and bloated
1276,腹背受敌,Be attacked from all sides,Enemy on the back,in a tight spot
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,A spoiled brat
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,scared to death
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,"When you're parched, you dig a well."
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To practice before an important event.
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Face danger with courage
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Envy the success of others but don't take action to achieve your own success.
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Bite the bullet
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,A self-fulfilling prophecy
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Bite the bullet
1286,自行其是,Go one's own way,On its own,"Do as I say, not as I do."
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,To make a mess of things
1288,自食其果,Face the consequences of one's action,Eat your own fruit,What goes around comes around
1289,自食其言,Break one's own promise,Eat your own words,keep one's word
1290,自作聪明,Think oneself clever,Make yourself smart,Don't be so clever
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,talk to oneself
1292,自我吹嘘,Boast smugly,Brag about oneself,To puff oneself up
1293,至死不变,Constant till death,Unchanging till death,Stand firm to the end
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To take advantage of someone's weaknesses.
1295,与日俱增,Be steadily on the increase,Increasing day by day,Gradually increasing over time.
1296,与人为善,Do good for people,Be kind to people,Be nice to people
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,"1. Best: ""to take someone to task"
1298,举不胜举,Too numerous to mention,Too many to mention,Innumerable
1299,举国上下,The whole nation,The whole country,United States of America
1300,举一反三,Infer other things from one fact,Learn by analogy,apply the same principle to different situations
1301,旧地重游,Revisit a once familiar place,Revisiting old places,To go back to a place where you have fond memories.
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,Old grievances and new animosity
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,Talking oneself blue in the face
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,Playing with words
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,A pill that tastes bitter but is good for you.
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",A little truth is better than a lot of lies.
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,A winding road
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,A facade of confidence
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,A sore spot
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,Living it up
1311,若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself",Don't make waves.
1312,若有所失,Feel lost,If something is lost,To feel a sense of loss or emptiness.
1313,若无其事,Calmly,If nothing happened,As if nothing had ever happened
1314,苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore","A sea of troubles with no end, but there is a shore to return to."
1315,英雄所见略同,Great minds think alike,Heroes see the same,Like minds
1316,英雄无用武之地,No scope for one's energies,Heroes are useless,A hero has no place to use their skills.
1317,茁壮成长,Grow up healthy and strong,Growing up healthily,thrive and flourish
1318,苟延残喘,Eke out a meagre life,On one's last legs,To hang on to life by a thread.
1319,茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,"To eat raw meat and drink blood, often used as a derogatory term for primitive or savage behavior."
1320,草木皆兵,Be afraid of one's own shadow,All grass and trees,Seeing everything as a battlefield
1321,萍水相逢,"Casual, temporary meeting",Meet by chance,2) A chance encounter
1322,荆棘载途,A path beset with difficulties,Thorns on the road,A thorn in one's side
1323,万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",Stage-2 output:
1324,万籁俱寂,All sounds are hushed (or still),Everything is silent,dead silence
1325,万里长征,A long march of ten thousand li,The Long March,A long journey
1326,万事大吉,Everything goes off without a hitch,All is well,A piece of cake
1327,万事亨通,Everything goes well,Everything is prosperous,Smooth sailing
1328,万事俱备，只欠东风,All is ready except what is crucial,All is ready except for the opportunity,"All set, just missing the wind"
1329,万寿无疆,(wish somebody) a long life,Longevity without borders,live on forever
1330,万水千山,Ten thousand crags and torrents,Thousands of Waters and Thousands of Mountains,A long and arduous journey
