,src,true_meaning,literal_translation,predicted
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,To bring back to life
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,A song that never gets old.
1122,百端待举,A thousand things wait to be done,Waiting for everything,Stage-2 output (justification for the output):
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A lifelong happy marriage
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To be tempered by adversity
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,a shambles
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A free and open exchange of ideas
1127,百战百胜,Invincible,Win every battle,win every battle
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,A small fish in a big ocean
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",A dead body that doesn't stiffen.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing.
1131,皆大欢喜,Everybody is happy,Everyone is happy,A happy ending
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,A fake smile with a hidden anger.
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","When the horse is gone, the rider is lost."
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A big deal in a small deal
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,It's a hard no.
1136,尽力而为,Do one's best,Do your best,Give it your all
1137,尽心竭力,(do something) with all one's heart,Do my best,To give it your all
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",take it as it comes
1139,目不转睛,Look with fixed eyes,Keep an eye on,Unwavering attention
1140,目光如炬,Farsighted,Eyes like torches,to see through someone or something
1141,盲人摸象,One-sided view,Blind man touching elephant,A blind person trying to understand a complex situation by only seeing parts of it
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind man riding a horse blindfolded.
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak one's mind
1144,相辅相成,Supplement each other,Complement each other,Two heads are better than one.
1145,相得益彰,Bring out the best in each other,Complement each other,<select the most relevant English idiom>
1146,相提并论,Put something (or somebody) on a par with,On a par,lump together
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,treat someone with the same respect as a guest
1148,相知有素,Have known each other long,Know each other well,old friends
1149,相安无事,Live in peace with each other,Everything is fine,to live in harmony
1150,相依为命,Shore one's life together,Depend on each other,Rely on each other for survival
1151,相沿成习,Become a custom through long usage,Learn from each other,to become a tradition
1152,相映成趣,Set each other off,Comparing with each other,A pair of shoes that complement each other
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",Aha moment
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",fit the occasion
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,Gold is not afraid of fire.
1156,真相大白,The whole truth has come out,The truth is revealed,The truth is out.
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Overly ambitious
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,Take it personally
1159,睹物思人,The thing reminds one of its owner,See things and think people,Think of someone fondly when seeing something they used to own or be associated with.
1160,瞎子摸鱼,Act blindly,Blind man fishing,"A blind person trying to catch fish, which is impossible."
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,A waste of time and effort
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,A person who is able to see money and act accordingly.
1163,瞒天过海,Practice deception,Cross the sea,play a trick on
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know thyself and know thy enemy, and you will win a hundred battles."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,To break the law
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Keep pushing forward despite obstacles.
1167,知过必改,Know one's faults and correct them,Knowing must change,To admit one's faults and make amends.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Know one side but not the other
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Say what you mean
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,A fight to the finish
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,A stone sinking into the sea
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Take the plunge
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,To smile through tears
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,To discard the old and make way for the new.
1175,硕果仅存,One of the few still lest,Only fruit remains,The last few fruits remaining
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,persist in
1177,碍手碍脚,Be a hindrance,Get in the way,A stumbling block
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",In the dark
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,A person with a radiant and spirited appearance.
1180,神色自若,Be perfectly calm and collected,Look at ease,Calm as a lake
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune never comes alone.
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,bring ruin to
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Good luck never comes twice.
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Showy but fruitless
1185,私相授受,Make an illicit transfer,Give and receive privately,backbiting
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,Reason: <select the most relevant English idiom>
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Leave no stone unturned
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,You reap what you sow
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,The only one in the world
1190,称兄道弟,Be on intimate terms,Call each other brothers,"To treat someone as a brother or a close friend, often implying a strong bond or friendship."
1191,称王称霸,Act like an overlord,Lord it over,Rule the roost
1192,积年累月,For months and years,Over the years,month after month
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Save for a rainy day
1194,积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to break a bad habit.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A journey of a thousand miles begins with a single step
1196,稳操胜券,Have full assurance of success,Be sure to win,To have a sure and certain victory.
1197,空中楼阁,Daydream,Castle in the sky,<select the most relevant English idiom>
1198,穿针引线,Act as a go-between,Thread the needle,To connect the dots
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Soaring to new heights
1200,穷兵黩武,Adopt a warlike policy,Go to war,waging war for the sake of power
1201,穷途末路,Dead end,No way no money,To be in a desperate situation.
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,A barren wasteland
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When in a bind, think of a way out."
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To try to predict the future and take advantage of it.
1205,立锥之地,A tiny bit of land,The land of the cone,A place to stand
1206,立身处世,How to get along with people,Live in the world,To act in a manner that is appropriate and respectful in social situations.
1207,立足之地,Standing-room,Gain a foothold,To have a foothold
1208,竭尽全力,To the best of one's ability,Make every effort,Give it your all
1209,端倪可察,Have found a due to something,Clues can be seen,See the signs of something happening
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A smile that hides a knife.
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The early bird gets the worm
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A bird in the hand is worth two in the bush
1213,箭在弦上,A point of no return,Arrow on the string,The cat is out of the bag
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,to start something from scratch
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,A hero's return
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Living like a pauper
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,A hasty and careless approach to something.
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A dog-eat-dog world
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Cut down on staff and streamline operations
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,keep it concise and to the point
1221,纷至沓来,Come in a continuous stream,One after another,A steady stream of people or things coming in
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,"When the going gets tough, the tough get going."
1223,绞尽脑汁,Rack one's brains,Racking my brains,Brainstorm
1224,络绎不绝,Unending,An endless stream,A steady stream of people or things passing by.
1225,经年累月,For years,Over the years,A long time
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Wild and crazy
1227,绰绰有余,More than sufficient,More than enough,more than enough
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A fly in the ointment
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,To be very busy and active
1230,缘木求鱼,A useless search,Edge wood for fish,Seek the stars with your hands
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Slow to react
1232,缩头缩脑,Shrink from responsibility,Shrink your head,to be timid
1233,总而言之,To make a long story short,All in all,<select the most relevant English idiom>
1234,总角之交,Childhood friend,Turn of the total angle,childhood friends
1235,绘声绘影,Vivid description,Picture sound and picture,paint a vivid picture
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,a catalogue of misdeeds
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,To be deserving of severe punishment.
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,You're in deep doo-doo.
1239,置之脑后,Put out of mind,Leave it behind,To put something out of one's mind
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Stay out of it
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,A little bit of something is missing or lacking in a situation or thing.
1242,群龙无首,A group without a leader,Dragons without a leader,<select the most relevant English idiom>
1243,群起而攻之,Rally together to attack,Group to attack,mob
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,A habit that becomes second nature.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To travel through difficult or challenging terrain.
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,A veteran traveler who knows the way.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles","A horse with a long life and a strong will, dreaming of traveling thousands of miles."
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,hearsay
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,See is believing
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,A little bit is better than nothing.
1251,聊以自慰,Just to console oneself,Chat to masturbate,To console oneself with trifles
1252,聊以卒岁,Just to tide over the year,Talk about death,kill time
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Build a tower from sand
1254,闻风而起,Go into action without delay,Up in the wind,Rumor mill
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Actions speak louder than words
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Learn from one's mistakes
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,A penny for your thoughts
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,A wise man can be fooled by his own intelligence.
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",A wise man who suddenly becomes foolish.
1260,声东击西,Make a feint,Sound east and west,"Reason: <select the most relevant English idiom> and explain why it is the best match. The best English idiom that matches the definition of the Chinese idiom ""声东击西"" is ""feigning an attack."
1261,耸入云霄,Rise above the clouds,Soaring into the sky,as tall as a skyscraper
1262,听其自然,Leave (things) to chance,Let it be,Let sleeping dogs lie
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,actions speak louder than words
1264,听之任之,Let one have one's own way,Leave it alone,Let sleeping dogs lie
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,A heart-wrenching truth
1266,背道而驰,Run counter to,Run in the opposite direction,Reasoning: <select the most relevant English idiom> is the best idiom because <reasoning>.
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,fight to the death
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To have a wild imagination.
1269,胸中有数,Have a good idea of how things stand,Number in chest,know what's going on
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Don't know what you're talking about
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,The ability to adapt to new environments.
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A double threat
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To have two feet in two different boats
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Work hard and be practical
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Overweight
1276,腹背受敌,Be attacked from all sides,Enemy on the back,caught between a rock and a hard place
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,A spoiled brat
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,heart in mouth
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,To dig a well when you are thirsty
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To rehearse for a play
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Face danger head-on
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",1) Envy the rich and famous
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Bite off more than you can chew
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Burn one's bridges
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Bite the bullet
1286,自行其是,Go one's own way,On its own,Go it alone
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,To make yourself miserable
1288,自食其果,Face the consequences of one's action,Eat your own fruit,Bite off more than you can chew
1289,自食其言,Break one's own promise,Eat your own words,<select the most relevant English idiom>
1290,自作聪明,Think oneself clever,Make yourself smart,An overconfident person who thinks they are smarter than they really are.
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Talk to yourself
1292,自我吹嘘,Boast smugly,Brag about oneself,To show off one's talents
1293,至死不变,Constant till death,Unchanging till death,"To stick to one's guns, even when others may disagree or change their minds."
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To play a cat and mouse game.
1295,与日俱增,Be steadily on the increase,Increasing day by day,Gradually increasing over time
1296,与人为善,Do good for people,Be kind to people,A good Samaritan
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,To initiate a military campaign to investigate and punish wrongdoing.
1298,举不胜举,Too numerous to mention,Too many to mention,Too many to count
1299,举国上下,The whole nation,The whole country,everywhere in the country
1300,举一反三,Infer other things from one fact,Learn by analogy,apply a single example or principle to other situations
1301,旧地重游,Revisit a once familiar place,Revisiting old places,to revisit a place that was once familiar and significant.
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,old grudges and new hatred
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,talk oneself blue in the face
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,"Playing with words"" or ""wordplay"
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,A bitter pill to swallow
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",A wise man's words are like medicine; they are bitter but good for the body.
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,To endure a winding road
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,"A show of strength on the outside, but weakness on the inside."
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,to have a bone to pick
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,To live it up
1311,若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself",Don't let the cat out of the bag
1312,若有所失,Feel lost,If something is lost,"To feel a sense of loss or emptiness, as if something important has been taken away."
1313,若无其事,Calmly,If nothing happened,If you don't care.
1314,苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore",The road to hell is paved with good intentions.
1315,英雄所见略同,Great minds think alike,Heroes see the same,<select the most relevant English idiom>
1316,英雄无用武之地,No scope for one's energies,Heroes are useless,1
1317,茁壮成长,Grow up healthy and strong,Growing up healthily,To grow like a plant.
1318,苟延残喘,Eke out a meagre life,On one's last legs,To hang on by a thread
1319,茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,To eat raw meat and drink blood
1320,草木皆兵,Be afraid of one's own shadow,All grass and trees,A man's best friend is his shadow.
1321,萍水相逢,"Casual, temporary meeting",Meet by chance,A random meeting
1322,荆棘载途,A path beset with difficulties,Thorns on the road,A road of thorns
1323,万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",The grass is always greener on the other side.
1324,万籁俱寂,All sounds are hushed (or still),Everything is silent,Dead silence
1325,万里长征,A long march of ten thousand li,The Long March,A long and difficult journey or task.
