,src,true_meaning,literal_translation,predicted
813,दिल में जगह बनाना,to win affection,to make a place in the heart,To be in the dark
814,दिल में काँटे चुभना,to feel deeply hurt,for thorns to prick in the heart,A drowning man will clutch at a straw
815,दिल में खटका होना,to have a lingering doubt,for a jolt/unease to be in the heart,```python
816,दिल में गुस्सा रखना,to hold a grudge,to keep anger in the heart,Holding a grudge
817,दिल की गहराई से,from the bottom of one’s heart,from the depth of the heart,<English idiom>
818,दिल हिल जाना,to be shaken emotionally,for the heart to shake,Over the moon
819,दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,Cry crocodile tears
820,दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,<select the most relevant English idiom>
821,दिल को सुकून मिलना,to find peace,for the heart to find peace,To make a mountain out of a molehill
822,दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,Fill someone's pockets
823,दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,Lose one's marbles
824,दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,1) To go through the motions
825,दिमाग गुम होना,to lose one’s senses,for the brain to be lost,To be out of one's mind
826,दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,Never been a reader
827,दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,To be snowed under
828,दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,To put the fox in charge of the henhouse
829,दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Alternatives:
830,जुबान बंद कर देना,to silence someone completely,to shut the tongue,Keep mum
831,जुबान काट लेना,to regret words spoken,to bite the tongue,1) Bite one's tongue
832,जुबान कसना,to rebuke harshly,to tighten the tongue,"Explanation: The Hindi idiom रिश्ते का नाता means to be related by blood or family ties. The English idioms 'blood relation' and 'family tie' convey similar meanings. 'Blood relation' refers to a person who is related to another by blood, such as a parent, child, or sibling. 'Family tie' refers to the bond or connection between family members. Both these idioms convey the idea of a close familial relationship."
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,Alternatives:
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,Answer:
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,To put one's foot in one's mouth
836,जुबान सरक जाना,to misspeak,for the tongue to slide,Definition: <one-sentence definition>
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Suitable: <list the suitable English idioms>
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,4) <optional other English idiom>
839,पसीना रोकना,to relieve effort,to stop sweat,Definition: <one-sentence definition>
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),To be paranoid
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,To get ready for the fray
842,सीने में जलन होना,to feel envy,to have burning in the chest,OR
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,To be on the brink of explosion
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,Explanation: <provide a brief explanation of the match>
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,To size someone up
846,रंग दिखाना,to reveal true colors,to show color,Definition: <definition of the Hindi idiom>
847,रंगीन होना,to enjoy life freely,to become colorful,To add some color to one's life
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,Kill with kindness
849,रंग उड़ना,to fade away,for the color to fly/fade,To be in a state of pandemonium.
850,रंग जमना,to gain traction,for color to set,Stage-1 output (definition + candidates):
851,रंग लगना,to start celebrating,to have color applied,Get a kick out of
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,To become one of the gang
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,2) Don't put all your eggs in one basket.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To see things in a new light
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To lose one's grip on reality OR
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,Sour grapes
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,"Note: If there are less than three candidates, mention the number of candidates."
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,2) Keep one's nose in the air
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,Be in one's own world
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Definition: <provide a brief English definition of the Hindi idiom>
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Candidates: <list the other English idioms>
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Take the blame
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",<select the most relevant English idiom>
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,<select the most relevant English idiom>
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,To be as bold as a lion
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,The final answer is: Best: Put someone in charge of a task they are not equipped to handle |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Give someone a raw deal
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Explanation: <briefly explain why the selected English idiom is the best match for the Hindi idiom>
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To rub salt in the wound
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,2) The truth came to light
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Keep company with wolves and you'll learn to howl.
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",<select the most relevant English idiom>
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,None of the above
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,3) Left in the dark
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,```python
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,<select the most relevant English idiom>
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,In the dark about
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Alternatives:
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Candidates:
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,The fox in charge of the henhouse
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,To be in the dark
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Definition: <define the Hindi idiom>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",The blind leading the blind
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,2) Cry over spilt milk.
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,3) At a loss
886,अंधा प्रेम करना,to love without reason,to love blindly,Love is blind
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,Make a big show of something
888,अंधे की लाठी,only source of dependence,a blind man’s staff,To have a sixth sense
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,1) The puppet master
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,To cry wolf
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,2) Going it alone
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To keep under wraps
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Stage-1 output: <definition + candidates>
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,Other: <list the other English idioms that are somewhat relevant but not the best match>
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,```
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",You can't judge a book by its cover is not the best fit for this idiom. The best idiom is: You can't judge a fish by its ability to climb a tree
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,"Been there, done that"
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To be all mouth and no trousers
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,Definition: <one-sentence definition>
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,"When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is cast, it's too late to change your mind.  |  When the die is"
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,The chickens have come home to roost
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,Lost in the woods
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Talking behind someone's back
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Definition: <definition of the Hindi idiom>
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Give a fish to a man and you feed him for a day; teach a man to fish and you feed him for a lifetime.  (Note: This is not a perfect match but the closest one I could find)
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even a blind man can find his way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Flogging a dead horse
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,"Lead a horse to water, but you can't make it drink."
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Alternatives:
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Explanation: <provide a brief explanation of the match>
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,To be staring someone in the face
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,"When life gives you lemons, make lemonade"
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Feeling one's way in the dark
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To be sold a pup
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,Definition: <one-sentence definition>
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,"Alternatives: <list the other English idioms that are somewhat relevant, but not the best match>"
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Definition: <one-sentence definition>
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,```python
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,Alternatives: <list the other relevant English idioms>
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,Blind men lead the blind
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To open a can of worms
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,<best idiom>
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,A den of thieves
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To be in the dark
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Give a fish to someone who can already swim.
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,1) Don't count your chickens
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,To beat a dead horse.
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,Explanation: <briefly explain why this idiom is the best match>
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,To hit rock bottom
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To be on cloud nine.  I'm going to be on cloud nine when I get my dream job.  I'm going to be on cloud nine when I get married.  I'm going to be on cloud nine when I have kids.  I'm going to be on cloud nine when I retire.  I'm going to be on cloud nine when I win the lottery.  I'm going to be on cloud nine when I get my dream car.  I'm going to be on cloud nine when I get my dream house.  I'm going to be on cloud nine when I get my dream vacation.  I'm going to be on cloud nine when I get my dream partner.  I'm going to be on cloud nine when I get my dream life.  I'm going to be on cloud nine when I get my dream everything.  I'm going to be on cloud nine when I get my dream anything.  I'm going to be on cloud nine when I get my dream something.  I'm going to be on cloud nine when I get my dream anything at all.  I'm going to be on cloud nine when I get my dream anything that I want.  I'm going to be on cloud nine when I get my dream anything that I need.  I'm going to be on cloud nine when I get my dream anything that I desire.  I'm going to be on cloud nine when I get my dream anything that I want to have.  I'm going to be on cloud nine when I get my dream anything that I want to do.  I'm going to be on cloud nine when I get my dream anything that I want to be.  I'm going to be on cloud nine when I get my dream anything that I want to have and do.  I'm going to be on cloud nine when I get my dream anything that I want to have and be.  I'm going to be on cloud nine when I get my dream anything that I want to have and do and be.
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",Stage-1 output:
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Seize the day
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,A wild card
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To keep mum
935,दिल का मामला,a romantic issue,matter of the heart,Explanation: <briefly explain why the selected idiom is the best match for the Hindi idiom>
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,To stake one's life
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,<select the most relevant English idiom> OR
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To love someone to death
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To take a weight off one's shoulders  ```python
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,To be as thick as thieves
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,|
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,2) Lay down one's life
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To pull someone's strings
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,A weight on one's shoulders
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,Shopaholic
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Explanation:
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,OR
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Definition: <definition of the Hindi idiom>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,Out of the blue
950,मुँह पर बोलना,to speak directly,to speak on the face,```
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,1) Butter someone up
952,नाक कटना,to lose honor,for the nose to be cut,To be flabbergasted
953,नाक ऊँची करना,to make someone proud,to raise the nose high,A ride in a Rolls-Royce
954,नाक बचाना,to save face,to save the nose,3) To save face
955,नाक दबाना,to force acceptance,to press the nose,Turn a blind eye
956,नाक चढ़ाना,to act proudly,to raise the nose,To rub someone the wrong way
957,कान खड़े करना,to become alert,to make the ears stand up,<the selected English idiom>
958,कान में बात डालना,to inform secretly,to put the matter into the ear,1) To talk through one's hat
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Cry over spilt milk
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,Candidates: <list the other relevant English idioms>
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,"Explanation: <optional, provide a brief explanation for the selection>"
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,To give someone the cold shoulder
963,हाथ उठाना,to hit or bless,to raise the hand,To throw in the towel
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,"Alternatives: <list the other two English idioms, if available>"
965,हाथ में खेलना,to control completely,to play in the hand,To find a needle in a haystack
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Stage-2 output (definition + candidates):
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be on tenterhooks
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Not on your life
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,Alternatives: <list the other English idioms>
970,सिर फोड़ना,to fight violently,to smash/break the head,"Explanation: <provide a brief explanation of the match> Answer: Best: Be the cream of the crop Explanation: The Hindi idiom जंगल में शेर होना means to be the most powerful or the best in a particular field or situation. The English idiom ""Be the cream of the crop"" also conveys the same meaning, as it refers to the best or most excellent individuals in a particular group or situation."
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,Having a weight on one's shoulders
972,सिर का दर्द,a troublesome person,pain of the head,A weight on one's mind
973,सीने में जलन,to feel envy,burning in the chest,Definition: <definition of the Hindi idiom>
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,A weight on one's conscience
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Alternatives: <list other English idioms that are somewhat relevant>
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,<select the most relevant English idiom> OR
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Explanation: <briefly explain why it's the best match>
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,OR
979,मन बनाना,to make up one’s mind,to make up the mind,To have a change of heart
980,मन भर जाना,to lose interest,for the mind to become full,To be in a state of shock
981,मन खुश करना,to please someone,to make the mind happy,Stage-2 output (optional): <provide the reasoning or explanation for the selected idiom>
982,मन बदलना,to change opinion suddenly,to change the mind,To have a change of heart.
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Put your heart and soul into it
984,मन जीत लेना,to win hearts,to win the mind,To have a meal before going out
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,<select the most relevant English idiom>
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,<select the most relevant English idiom>
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Explanation: <briefly explain why the selected idiom is the best match for the given Hindi idiom>
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,"Explanation: <optional, brief explanation of the choice>"
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Candidates: <list the other English idioms in order of relevance>
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,Throw in the towel
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),2) Sell it for pennies.
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,<select the most relevant English idiom>
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,4) <english idiom> (if found)
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,<idiom> (with a brief explanation)
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Explanation: <briefly explain why this idiom is the best match>
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",3) Be a puppet on a string.
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Break the bank
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,To keep up appearances
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,Lead someone on a merry chase
