,src,true_meaning,literal_translation,predicted
827,दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,"Alternatives: <list other English idioms that match the definition, if any> Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer: Best: To blow one's own trumpet Alternatives: To big-note oneself Answer:"
828,दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,Bite off more than you can chew
829,दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,OR
830,जुबान बंद कर देना,to silence someone completely,to shut the tongue,Speechless
831,जुबान काट लेना,to regret words spoken,to bite the tongue,Cut to the chase.
832,जुबान कसना,to rebuke harshly,to tighten the tongue,Hold your peace
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,A lot of hot air
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,Between a rock and a hard place
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,3) Put one's foot in mouth
836,जुबान सरक जाना,to misspeak,for the tongue to slide,4) To spill the beans
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Sugarcoat the truth
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,<select the most relevant English idiom>
839,पसीना रोकना,to relieve effort,to stop sweat,To keep a stiff upper lip
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),<select the most relevant English idiom>
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,OR
842,सीने में जलन होना,to feel envy,to have burning in the chest,Definition: <one-sentence definition of the Hindi idiom>
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,Stage-2 output: Best: Be choked with emotion
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,A drop in the ocean
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,<English idiom> OR
846,रंग दिखाना,to reveal true colors,to show color,To blow one's own trumpet
847,रंगीन होना,to enjoy life freely,to become colorful,To make a mountain out of a molehill
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,Lose steam
849,रंग उड़ना,to fade away,for the color to fly/fade,At sixes and sevens
850,रंग जमना,to gain traction,for color to set,To hit the big time
851,रंग लगना,to start celebrating,to have color applied,3) To get a feel of something
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,A ship without an anchor is still a ship
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Don't put all your eggs in one basket
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,<select the most relevant English idiom>
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To lose one's marbles
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,```
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,Alternatives: <list other English idioms that are relevant but not as good as the best one>  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to 3 alternatives.)  (Note: You can list up to
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Hold one's head high
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To blow one's own trumpet
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,3) To make a mountain out of a molehill
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Explanation: <provide a brief explanation of why the selected idiom is the most relevant>
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Stage-2 output (best idiom + explanation):
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",<English idiom> (with a brief explanation)
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Lost one's mind
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,<idiom> OR
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,A free-for-all.
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,A treasure trove
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Blind leading the blind
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To take a ride on a tiger's back
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,<select the most relevant English idiom>
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,<select the most relevant English idiom>
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Explanation: <briefly explain why the selected idiom is the best match>
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Don't cry over spilt milk.
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,To be left in the dark. |
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,1
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,<select>2) Lead someone by the nose.</select>  </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select>2) Lead someone by the nose.</select> </s>Best: <select
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,2) In the dark.
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,1) To be in a world of one's own
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,<english idiom> OR
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Putting a fox in charge of the henhouse
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,3) The blind leading the blind.
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Candidates: <list the other English idioms that match the definition>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",The emperor's new clothes
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A change of heart
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,At a loss
886,अंधा प्रेम करना,to love without reason,to love blindly,Put on a show
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,OR
888,अंधे की लाठी,only source of dependence,a blind man’s staff,To lead a blind man to the well
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To lead someone down the garden path
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,OR
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Feeling one's way in the dark
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To sweep something under the carpet
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Throw pearls before swine
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,2) A free-for-all.
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To open someone's eyes
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",To know someone by reputation  python
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,A bird in the hand is worth two in the bush.
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To be on tenterhooks
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,<select the most relevant English idiom>
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,None of the above.
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,Candidates: <list the other English idioms that match the definition>
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,In the dark about something
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Explanation: <briefly explain why the selected idiom is the best match>
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,A square peg in a round hole
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Put someone in charge of a burning building
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,A bird in the hand is worth two in the bush.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Stage-1 output (definition + candidates):
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To put the fox in charge of the henhouse
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Flogging a dead horse
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,4) <list the other English idioms> (if available)
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Candidates:
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,A faithful hound
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Fumbling in the dark
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,A forest without trees is not a forest
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,Give someone a raw deal
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To make hay while the sun shines
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,To be in the dark about
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To cry over nothing
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A blind man is leading the blind.
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,Explanation:
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To throw stones at a blind man
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,1) To get one's hands dirty
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,A ship without a rudder is lost
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,Explanation: <briefly explain why this idiom is the best match>
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Puppet on a string
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Alternatives: <list other idioms that convey a similar message>  Please note that the output format is in the format of stage-1 output.  I have tried to be as clear and concise as possible in my response.  I have also tried to maintain the context and cultural nuances of the Hindi idiom.  I have also tried to provide a helpful response.  I have provided the closest matches that convey a similar message.  I have also tried to be as helpful as possible.  I have also tried to provide a clear and concise answer.  I have maintained the context and cultural nuances of the Hindi idiom.  I have also tried to provide a helpful response.  I have provided the closest matches that convey a similar message.  I have also tried to be as helpful as possible.  I have also tried to provide a clear and concise answer.  I have maintained the context and cultural nuances of the Hindi idiom.  I have also tried to provide a helpful response.  I have provided the closest matches that convey a similar message.  I have also tried to be as helpful as possible.  I have also tried to provide a clear and concise answer.  I have maintained the context and cultural nuances of the Hindi idiom.  I have also tried to provide a helpful response.  I have provided the closest matches that convey a similar message.  I have also tried to be as helpful as possible.  I have also tried to provide a clear and concise answer.  I have maintained the context and cultural nuances of the Hindi idiom.  I have also tried to provide a helpful response.  I have provided the closest matches that convey a similar message.  I have also tried to be as helpful as possible.  I have also tried to provide a clear and concise answer.  I have maintained the context and cultural nuances of the Hindi idiom.  I have also tried to provide a helpful response.  I have provided the closest matches that convey a similar message.  I have also tried to be as helpful as possible.  I have also tried to provide a clear and concise answer.  I have maintained the context and cultural nuances of the Hindi idiom.  I have also tried to provide a helpful response.  I have provided the closest matches that convey a similar message.  I have also tried to be as helpful as possible.  I have also tried to provide a clear and concise answer.  I have maintained the context and cultural nuances of the Hindi idiom
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Cut off your nose to spite your face.
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,1) Down-to-earth
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Hit rock bottom
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,OR
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",2) To be at loggerheads with someone
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,1) Live it up
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,"Explanation: <optional, brief explanation of the choice> | | Best: Out of the blue"
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To eat before a long journey
935,दिल का मामला,a romantic issue,matter of the heart,"<idiom>, <reason why it's the best choice>"
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Give someone the benefit of the doubt
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't be a party pooper.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,Heartbreak
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,Explanation:
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,1) Heart to heart
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To speak from the heart
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,or
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Answer the question
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,"<idiom>, <reason>"
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,A wolf in sheep's clothing
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,A bookworm
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Burn out
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Definition: <definition of the Hindi idiom>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,Definition: <definition of the Hindi idiom>
950,मुँह पर बोलना,to speak directly,to speak on the face,```
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,<select the most relevant English idiom>
952,नाक कटना,to lose honor,for the nose to be cut,To be on edge
953,नाक ऊँची करना,to make someone proud,to raise the nose high,To be on a high horse.
954,नाक बचाना,to save face,to save the nose,To be spoiled by success
955,नाक दबाना,to force acceptance,to press the nose,<select the most relevant English idiom> OR
956,नाक चढ़ाना,to act proudly,to raise the nose,The die has been cast
957,कान खड़े करना,to become alert,to make the ears stand up,To give someone a second chance
958,कान में बात डालना,to inform secretly,to put the matter into the ear,To spin a yarn
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,"Alternatives: <list the other English idioms that are relevant, but not the best match>"
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To be in a state of utter bewilderment.
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Turn a blind eye
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,To throw in the towel
963,हाथ उठाना,to hit or bless,to raise the hand,Definition: <the definition of the Hindi idiom>
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,A den of thieves
965,हाथ में खेलना,to control completely,to play in the hand,Definition: <define the Hindi idiom>
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Alternatives: <list the other relevant English idioms>
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,The puppet master
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,As slow as a snail
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,Stir up a hornet's nest
970,सिर फोड़ना,to fight violently,to smash/break the head,To spill the beans
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,Having a weight on one's shoulders
972,सिर का दर्द,a troublesome person,pain of the head,As a cherry on top
973,सीने में जलन,to feel envy,burning in the chest,A weight on one's conscience
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,<selected English idiom>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Feel a weight lift off one's shoulders
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,Alternatives: <list the other two English idioms that are similar in meaning and context>
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Become a thorn in someone's side
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,OR
979,मन बनाना,to make up one’s mind,to make up the mind,Definition: <definition of the Hindi idiom>
980,मन भर जाना,to lose interest,for the mind to become full,It was a damp squib
981,मन खुश करना,to please someone,to make the mind happy,4) <other English idiom>
982,मन बदलना,to change opinion suddenly,to change the mind,<select the most relevant English idiom>
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,On one's own
984,मन जीत लेना,to win hearts,to win the mind,To win someone over
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Definition: <one-sentence definition>
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Between a rock and a hard place
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Rock the boat
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,To be in over one's head
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Alternatives: <list the other relevant English idioms>
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,<select the most relevant English idiom>
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Between the devil and the deep blue sea
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To get one's hands dirty
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Please go ahead and provide the answer for the next Hindi idiom.
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,OR
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Not worth a penny
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",OR
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),"Note: The Hindi idiom किसी के सामने हाथ जोड़ना (भाव) is a common idiom in Hindi language, which means to show respect or deference to someone. The English idiom ""Kowtow"" is the closest match, as it implies showing excessive respect or deference, often in a way that is considered insincere or servile. The idiom ""Bow"" is a good match, but it's more literal and doesn't convey the same level of respect or deference as किसी के सामने हाथ जोड़ना (भाव)."
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,To turn over a new leaf
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To wind someone up
