,src,true_meaning,literal_translation,predicted
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,Candidates: [list of other English idioms]
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To be in a state of chaos
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,1
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,Definition: <definition of the Chinese idiom>
1122,百端待举,A thousand things wait to be done,Waiting for everything,1) Killing two birds with one stone
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,or
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To gild the lily
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,Definition: Having a multitude of problems or issues.
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A house divided against itself cannot stand.
1127,百战百胜,Invincible,Win every battle,<select the most relevant English idiom>
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,or
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",4) A single note of music.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,4) <optional other English idioms>
1131,皆大欢喜,Everybody is happy,Everyone is happy,or
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,1) Put on a happy face
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",4) <optional other English idioms>
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,4) All eyes are on you.
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,Jack of all trades.
1136,尽力而为,Do one's best,Do your best,Definition: <definition of the Chinese idiom>
1137,尽心竭力,(do something) with all one's heart,Do my best,Give it your all
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",2) Take a breather
1139,目不转睛,Look with fixed eyes,Keep an eye on,Keep one's eyes glued to something.
1140,目光如炬,Farsighted,Eyes like torches,1
1141,盲人摸象,One-sided view,Blind man touching elephant,"Alternatives: <list the other English idioms, if any>"
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"The best of times, the worst of times"
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,<select the most relevant English idiom>
1144,相辅相成,Supplement each other,Complement each other,```
1145,相得益彰,Bring out the best in each other,Complement each other,Two peas in a pod
1146,相提并论,Put something (or somebody) on a par with,On a par,To compare apples and oranges
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,"2) When in Rome, do as the Romans do."
1148,相知有素,Have known each other long,Know each other well,Two peas in a pod
1149,相安无事,Live in peace with each other,Everything is fine,Kill two birds with one stone
1150,相依为命,Shore one's life together,Depend on each other,in it together
1151,相沿成习,Become a custom through long usage,Learn from each other,4) The way things are done
1152,相映成趣,Set each other off,Comparing with each other,<select the most relevant English idiom>
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",In over one's head
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","Don't judge a book by its cover. | Language: English | Relevance: 0.9 | Confidence: 0.9 | Idiom: look at the menu before ordering food, judge someone by their appearance | Source: Chinese Idioms | 2023-02-15 13:29:44 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |"
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,<select the most relevant English idiom>
1156,真相大白,The whole truth has come out,The truth is revealed,4) <other English idioms>
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Definition: <definition of the Chinese idiom>
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,An eye for an eye
1159,睹物思人,The thing reminds one of its owner,See things and think people,All it takes is one glance to remember the past.
1160,瞎子摸鱼,Act blindly,Blind man fishing,Explanation:
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,4) Flogging a dead horse
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,3
1163,瞒天过海,Practice deception,Cross the sea,To pull the wool over someone's eyes
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",1) Know your enemy.
1165,知法犯法,Knowingly violate the low,Know the law and break the law,<select the most relevant English idiom>
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Take the bull by the horns
1167,知过必改,Know one's faults and correct them,Knowing must change,Learn from your mistakes.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",To know the half of the story
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",A fish cannot be taught to climb a tree
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Explanation: <briefly explain why the selected idiom is the best match>
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,To beat a dead horse
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Butterfly effect
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Definition: <one-sentence definition>
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,Start from scratch
1175,硕果仅存,One of the few still lest,Only fruit remains,```  ```python
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,<select the most relevant English idiom>
1177,碍手碍脚,Be a hindrance,Get in the way,1) Get in the way
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",4) <optional other English idioms>
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,The buck stops here
1180,神色自若,Be perfectly calm and collected,Look at ease,1) A one-track mind
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Stage-1 output (definition + candidates):
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,or
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,"4) When it rains, it pours.  # wrong"
1184,秀而不实,Flowering but producing no fruit,Show but not truth,All that glitters is not gold.
1185,私相授受,Make an illicit transfer,Give and receive privately,Second-best: <select the second most relevant English idiom>
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,To see only one side.
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,To slip up
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,Stage-1 output (definition + candidates):
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Talk the talk but not walk the walk
1190,称兄道弟,Be on intimate terms,Call each other brothers,All hat and no cattle
1191,称王称霸,Act like an overlord,Lord it over,"Alternatives: <list the other English idioms that are relevant, but not as good as the best one>"
1192,积年累月,For months and years,Over the years,Cut from the same cloth
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,1) The butterfly effect.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,All will be revealed
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,To be cut to the quick
1196,稳操胜券,Have full assurance of success,Be sure to win,Optional: <list other English idioms that are related but not as relevant>
1197,空中楼阁,Daydream,Castle in the sky,A shambles
1198,穿针引线,Act as a go-between,Thread the needle,To be blind to the obvious
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Putting the icing on the cake
1200,穷兵黩武,Adopt a warlike policy,Go to war,Definition: <one-sentence definition>
1201,穷途末路,Dead end,No way no money,Between a rock and a hard place
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,Alternatives: <list other English idioms that are relevant but not as good as the best one>
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"2) When the going gets tough, the tough get going."
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Add insult to injury
1205,立锥之地,A tiny bit of land,The land of the cone,To have a silver tongue
1206,立身处世,How to get along with people,Live in the world,To practice what you preach
1207,立足之地,Standing-room,Gain a foothold,Missing the forest for the trees
1208,竭尽全力,To the best of one's ability,Make every effort,4) <optional>
1209,端倪可察,Have found a due to something,Clues can be seen,The devil is in the details.
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Definition: <definition of the Chinese idiom>
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Slow and steady wins the race.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",4) <optional other English idioms>
1213,箭在弦上,A point of no return,Arrow on the string,On the verge of
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,<the best English idiom>
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,To live off the grid
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,<select the most relevant English idiom>
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Missing the forest for the trees
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",Many hands make light work.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,To keep a strong defense and a lean government
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,4) <optional other English idiom>
1221,纷至沓来,Come in a continuous stream,One after another,4) <optional other idioms>
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,Explanation:
1223,绞尽脑汁,Rack one's brains,Racking my brains,Break one's head
1224,络绎不绝,Unending,An endless stream,Definition: <definition of the Chinese idiom>
1225,经年累月,For years,Over the years,<selected idiom>
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A fish out of water
1227,绰绰有余,More than sufficient,More than enough,Rolling in dough
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,The elephant in the room
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,A fish out of water
1230,缘木求鱼,A useless search,Edge wood for fish,The final answer is: Best: To sweet-talk someone. ## Step 7:
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,2
1232,缩头缩脑,Shrink from responsibility,Shrink your head,<select the most relevant English idiom>
1233,总而言之,To make a long story short,All in all,To get to the point
1234,总角之交,Childhood friend,Turn of the total angle,To be blinded by one's own prejudices
1235,绘声绘影,Vivid description,Picture sound and picture,A mixed bag
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,```python
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,2) <select the most relevant English idiom>
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,On the hook for something
1239,置之脑后,Put out of mind,Leave it behind,4)
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Definition: <one-sentence definition>
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,The icing on the cake
1242,群龙无首,A group without a leader,Dragons without a leader,<select the most relevant English idiom>
1243,群起而攻之,Rally together to attack,Group to attack,4) <optional other English idioms>
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,Practice makes perfect
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To be unable to see the forest for the trees
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,To have too many irons in the fire
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A small obstacle can block one's view.
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,The best-laid plans of mice and men often go awry
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Seeing is believing
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,1) To make a silk purse out of a sow's ear.
1251,聊以自慰,Just to console oneself,Chat to masturbate,Cry over spilled milk
1252,聊以卒岁,Just to tide over the year,Talk about death,"Explanation: <optional, provide a brief explanation for the selected idiom>"
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,To build a house of cards
1254,闻风而起,Go into action without delay,Up in the wind,To be on the lookout
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Definition: <the definition of the Chinese idiom>
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,2) Habituation breeds indifference.
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,A single spark can ignite a prairie fire.
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,To be hoist by one's own petard
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",4) <optional English idiom>
1260,声东击西,Make a feint,Sound east and west,Stage-1 output (definition + candidates):
1261,耸入云霄,Rise above the clouds,Soaring into the sky,To be tongue-in-cheek.
1262,听其自然,Leave (things) to chance,Let it be,"Let nature take its course.  (Note: The best answer is ""Let nature take its course"" because it directly conveys the idea of letting things take their natural course.)  OR"
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Practice what you preach.
1264,听之任之,Let one have one's own way,Leave it alone,Let sleeping dogs lie
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,<select the most relevant English idiom>
1266,背道而驰,Run counter to,Run in the opposite direction,Definition: <briefly define the Chinese idiom>
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To play the fool to catch the wise
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,A knife to the heart
1269,胸中有数,Have a good idea of how things stand,Number in chest,2) To have an ace up one's sleeve
1270,胸中无数,Have no idea of how things stand,Countless in the chest,<select the most relevant English idiom>
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,Alternatives: <list the other English idioms that are also relevant>
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A tongue-in-cheek remark
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,<idiom> (if only one idiom is relevant)
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Definition: <define the Chinese idiom>
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,2) Cut to the heart
1276,腹背受敌,Be attacked from all sides,Enemy on the back,4) <optional>
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,2) Born with a golden spoon in one's mouth
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,On edge
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,3) To cry wolf
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,To be cut to the quick.
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,<select the most relevant English idiom>
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",A bird in the hand is worth two in the bush.
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Cut your own throat
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Gilding the lily
1285,自取其咎,Have only oneself to blame,Blame it on yourself,You reap what you sow
1286,自行其是,Go one's own way,On its own,Optional: <list other relevant English idioms>
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,Asking for trouble
1288,自食其果,Face the consequences of one's action,Eat your own fruit,Birds of a feather flock together.  ## Step 7: Provide the final answer in the required format
1289,自食其言,Break one's own promise,Eat your own words,A clear conscience is all the law I need
1290,自作聪明,Think oneself clever,Make yourself smart,To be full of hot air.
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Explanation: <provide a brief explanation of why the selected idiom is the best match for the Chinese idiom>
1292,自我吹嘘,Boast smugly,Brag about oneself,To sow the wind and reap the whirlwind.
1293,至死不变,Constant till death,Unchanging till death,May you live a thousand years
