,src,true_meaning,literal_translation,predicted
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,1) Blood is thicker than water. 4)  (no fourth idiom found) Answer: Best: 1) Blood is thicker than water. 4)  (no fourth idiom found)  Best: 1) Blood is thicker than water. 4)  (no fourth idiom found)  Best: 1) Blood is thicker than water. 4)  (no fourth idiom found)  Best: 1) Blood is thicker than water. 4)  (no fourth idiom found)  Best: 1) Blood is thicker than water. 4)  (no fourth idiom found)
839,पसीना रोकना,to relieve effort,to stop sweat,To be on tenterhooks
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),To poke the bear
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,Throw in the towel
842,सीने में जलन होना,to feel envy,to have burning in the chest,Explanation: <explain why the selected idiom is the most relevant>
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,It's a lost cause
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,"<English idiom>, <English idiom>, <English idiom> OR"
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,To be in a state of high indignation
846,रंग दिखाना,to reveal true colors,to show color,To show one's hand
847,रंगीन होना,to enjoy life freely,to become colorful,Explanation: <provide a brief explanation of the selected idiom and its relevance to the Hindi idiom> Answer: 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat Answer: 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down 4) To turn up the heat 1) To add color to the situation 2) To spice up the party 3) To bring the house down
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,The bloom is off the rose.
849,रंग उड़ना,to fade away,for the color to fly/fade,To be left hanging
850,रंग जमना,to gain traction,for color to set,To hit the big time
851,रंग लगना,to start celebrating,to have color applied,To window shop
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,To be in a sea of something (e.g. To be in a sea of people) OR
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,1) All things in moderation.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,1) To butter someone up.
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,3) To lose one's grip on reality
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,Sour grapes
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,Explanation: <briefly explain why the selected idiom matches the Hindi idiom>
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Hold one's head high
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To have a field day
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Putting the fox in charge of the henhouse
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,<select the most relevant English idiom> OR
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Watch what you say
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Sing one's own song
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Dirty money
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Candidates:
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,<select the most relevant English idiom>
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,"Alternatives: <list other English idioms that match the definition, if any>"
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A ship without a rudder
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To be a puppet on a string
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,<best idiom>
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,"Alternatives:  When it rains, it pours."
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",To hear it through the grapevine
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,To ride a horse without owning one
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Out of the loop
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Two wrongs don't make a right
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,"Other: <list the other English idioms that are somewhat relevant but not the best match>  The best English idiom that matches the definition of the Hindi idiom ""अंधे को रास्ता दिखाना"" is ""To lead someone by the nose"".  This idiom implies guiding someone who is ignorant or uninformed, which is similar to the meaning of the Hindi idiom.  The other two idioms, ""To show someone the ropes"" and ""To hold someone's hand through a difficult situation"", also convey a sense of guidance and support, but they are not as closely related to the meaning of the Hindi idiom.  Therefore, the best English idiom that matches the definition of the Hindi idiom is ""To lead someone by the nose"".  The other two idioms, ""To show someone the ropes"" and ""To hold someone's hand through a difficult situation"", are somewhat relevant but not the best match.  The best English idiom that matches the definition of the Hindi idiom ""अंधे को रास्ता दिखाना"" is ""To lead someone by the nose"".  This idiom implies guiding someone who is ignorant or uninformed, which is similar to the meaning of the Hindi idiom.  The other two idioms, ""To show someone the ropes"" and ""To hold someone's hand through a difficult situation"", also convey a sense of guidance and support, but they are not as closely related to the meaning of the Hindi idiom.  Therefore, the best English idiom that matches the definition of the Hindi idiom is ""To lead someone by the nose"".  The other two idioms, ""To show someone the ropes"" and ""To hold someone's hand through a difficult situation"", are somewhat relevant but not the best match.  The best English idiom that matches the definition of the Hindi idiom ""अंधे को रास्ता दिखाना"" is ""To lead someone by the nose"".  This idiom implies guiding someone who is ignorant or uninformed, which is similar to the meaning of the Hindi idiom.  The other two idioms, ""To show someone the ropes"" and ""To hold someone's hand through a difficult situation"", also convey a sense of guidance and support, but they are not as closely related to the meaning of the Hindi idiom.  Therefore, the best English idiom that matches the definition of the Hindi idiom is ""To lead someone by"
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,In the dark
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,All hat and no cattle
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Putting the fox in charge of the henhouse
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,To ride a blind horse
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Alternatives: <list the other English idioms that are also relevant>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind","The blind leading the blind. 4) The blind leading the blind. Stage-1 output (definition + candidates): 4) <english idiom> (if any) Definition: A ruler who is blind to reality is leading a blind population. Candidates: 1) The blind leading the blind. 2) A ship without a rudder. 3) A captain without a compass. 4) A king without a crown. The provided English idiom ""The blind leading the blind"" is a good match as it conveys the same meaning of a group of people who are equally ignorant or unaware of the problems being led by another equally ignorant or unaware person. The other English idioms provided are not exact matches but convey a similar meaning of being lost or without direction. The Hindi idiom is a play on words and is used to describe a situation where both the ruler and the population are equally ignorant or unaware of the problems. The English idiom ""The blind leading the blind"" is a common idiom in English and is used to describe a situation where a group of people are being led by someone who is equally ignorant or unaware of the problems. The other English idioms provided are not as common as ""The blind leading the blind"" but still convey a similar meaning of being lost or without direction. The Hindi idiom is a unique and creative way of describing a situation where both the ruler and the population are equally ignorant or unaware of the problems. The English idiom ""The blind leading the blind"" is a good match for the Hindi idiom as it conveys the same meaning of a group of people who are equally ignorant or unaware of the problems being led by another equally ignorant or unaware person. The other English idioms provided are not exact matches but convey a similar meaning of being lost or without direction. The Hindi idiom is a play on words and is used to describe a situation where both the ruler and the population are equally ignorant or unaware of the problems. The English idiom ""The blind leading the blind"" is a common idiom in English and is used to describe a situation where a group of people are being led by someone who is equally ignorant or unaware of the problems. The other English idioms provided are not as common as The final answer is The blind leading the blind. ``` Stage-2 output (rationale): 1) The phrase ""अंधा राजा प्रजा अंधी"" is"
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A blessing in disguise
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,<select the best English idiom>
886,अंधा प्रेम करना,to love without reason,to love blindly,"Love is blind, Alternatives: To be smitten, To be under someone's spell, To be swept off one's feet"
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,<select the most relevant English idiom>
888,अंधे की लाठी,only source of dependence,a blind man’s staff,a chameleon
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,Plan ahead.  (Note: This idiom is not perfect match but closest to the context)
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,Something for nothing
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Feeling one's way
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To open a can of worms
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,4) Give someone a hand and then take it back
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,"Explanation: The Hindi idiom अंधे की किस्मत suggests that a person's fate is predetermined and cannot be changed by anyone. The English idiom "" "" also conveys the idea that a person's fate is predetermined and cannot be changed by anyone. Both idioms convey the idea that a person's life is predetermined and that their fate is sealed. The English idiom "" "" is a more common and widely used idiom in English, making it a more suitable match for the Hindi idiom अंधे की किस्मत."
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,The puppet master
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",To hear it through the grapevine
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,<select the most relevant English idiom>
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,4) To be beside oneself with rage
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be in over one's head
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Stage-1: <definition of the Hindi idiom> <list of English idioms>
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,A force beyond one's control.
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,in the dark  (if available)
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",3
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Look for the silver lining
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,"To make a big show or display of something, often to impress others."
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,"Alternatives: <list the other English idioms that are somewhat relevant, separated by commas>"
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Not cut out for something
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,4) <english idiom> (if possible)
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Light a candle for others.
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Searching in the dark
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Blind to the obvious
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To throw a spanner in the works
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,To grope in the dark
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,pull the wool over someone's eyes
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,"2) Give a man a fish and he will eat for a day, teach a man to fish and he will eat for a lifetime"
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To strike while the iron is hot
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,To snoop around
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,You can't judge a book by its cover
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A leader who is oblivious to the needs of the people.
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,3
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Alternatives: <list the other two English idioms>
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Blind justice
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,अंधे को अंधेरे में छोड़ना - <select the most relevant English idiom> OR
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,Definition: <definition of the selected English idiom>
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Lead someone by the nose
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't cry over spilt milk
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Explanation: <briefly explain why this idiom is the best match>
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To keep one's feet on the ground.
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,```
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To be left high and dry.
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",Optional: <list other English idioms that match the definition>
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,2) On cloud nine
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Playing dirty
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play with fire
935,दिल का मामला,a romantic issue,matter of the heart,```
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,<english idiom>
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,2
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To love and lose is to love twice
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To take a load off someone's shoulders
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Kindred spirits
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To light a fire under someone
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Alternatives: <list the other English idioms that are somewhat relevant but not the best match>
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,3) To have someone wrapped around your finger
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To cut ties
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,"Note: If you are unsure, you can say ""Unable to determine"" or ""More context needed""."
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,A storm in a teacup
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Use one's noodle
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,<select the most relevant English idiom>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,"Explanation: <optional, provide a brief explanation for the answer> OR Best: 1) At a loss for words OR Best: 1) Tongue-tied OR Best: 2) Speechless OR Best: 1) At a loss for words 2) Tongue-tied OR Best: 1) At a loss for words 3) Speechless OR Best: 1) Tongue-tied 2) Speechless OR Best: 1) Tongue-tied 3) Speechless OR Best: 2) Tongue-tied 3) Speechless OR Best: 1) At a loss for words OR Best: 2) Tongue-tied OR Best: 3) Speechless OR Best: 1) At a loss for words 2) Tongue-tied OR Best: 1) At a loss for words 3) Speechless OR Best: 1) Tongue-tied 3) Speechless OR Best: 1) Tongue-tied 3) Speechless OR Best: 2) Tongue-tied 3) Speechless OR Best: 1) At a loss for words OR Best: 2) Tongue-tied OR Best: 3) Speechless OR Best: 1) At a loss for words 2) Tongue-tied OR Best: 1) At a loss for words 3) Speechless OR Best: 1) Tongue-tied 3) Speechless OR Best: 1) Tongue-tied 3) Speechless OR Best: 2) Tongue-tied 3) Speechless OR Best: 1) At a loss for words OR Best: 2) Tongue-tied OR Best: 3) Speechless OR Best: 1) At a loss for words 2) Tongue-tied OR Best: 1) At a loss for words 3) Speechless OR Best: 1) Tongue-tied 3) Speechless OR Best: 1) Tongue-tied 3) Speechless OR Best: 2) Tongue-tied 3) Speechless OR Best: 1) At a loss for words OR Best: 2) Tongue-tied OR Best: 3) Speechless OR Best: 1) At a loss for words 2) Tongue-tied OR Best: 1) At a loss for words 3) Speechless OR Best:"
950,मुँह पर बोलना,to speak directly,to speak on the face,To shoot one's mouth off
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To butter someone up
952,नाक कटना,to lose honor,for the nose to be cut,```
953,नाक ऊँची करना,to make someone proud,to raise the nose high,To flaunt one's wealth
954,नाक बचाना,to save face,to save the nose,Stage-1 output (definition + candidates):
955,नाक दबाना,to force acceptance,to press the nose,To let sleeping dogs lie
956,नाक चढ़ाना,to act proudly,to raise the nose,<English idiom>
957,कान खड़े करना,to become alert,to make the ears stand up,कान खड़े करना : <select the most relevant English idiom>
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Other: <list other idioms that are less relevant but still somewhat similar>
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,To be on edge
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,1) <option 1>
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To talk through one's hat
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,<select the most relevant English idiom>
963,हाथ उठाना,to hit or bless,to raise the hand,3
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,1) To wash one's hands of something
965,हाथ में खेलना,to control completely,to play in the hand,A fish out of water
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be all in
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,Please wait for my response.
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,2) Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To court disaster
970,सिर फोड़ना,to fight violently,to smash/break the head,2) To leave someone speechless
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,Explanation: <briefly explain why the selected idiom is the best match for the given Hindi idiom>
972,सिर का दर्द,a troublesome person,pain of the head,A bolt from the blue
973,सीने में जलन,to feel envy,burning in the chest,A burning sense of regret
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,To call a spade a spade
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,In over one's head
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,Alternatives:
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Take it to heart
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Note: The provided Hindi idiom and its definition are examples and not the actual task. Please proceed with the actual task.
979,मन बनाना,to make up one’s mind,to make up the mind,1) No news is good news
980,मन भर जाना,to lose interest,for the mind to become full,To be in the doghouse
981,मन खुश करना,to please someone,to make the mind happy,To put a smile on someone's face.
982,मन बदलना,to change opinion suddenly,to change the mind,To have a change of heart
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,A true friend
984,मन जीत लेना,to win hearts,to win the mind,To be a puppet on a string
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,The writing is on the wall
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Between a rock and a hard place
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,4) <english idiom> (if found)
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,3) In my lifetime
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Greenhorn
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,The master of one's fate
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Not worth a plug nickel
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,1) <english idiom>
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Select the single best English idiom that matches the definition of the Hindi idiom.
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To be at a crossroads
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,```
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",All work and no play
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),<select the most relevant English idiom>
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,"Explanation: <briefly explain why the selected idiom is the best match for the Hindi idiom> Best: 2) To hide behind someone's skirts Explanation: The idiom ""to hide behind someone's skirts"" is the best match for the Hindi idiom ""औरत के पल्लू में छिपना"". This is because both idioms convey the idea of hiding or taking advantage of someone else's reputation or influence, often in a way that is considered unseemly or unbecoming. The use of the word ""skirts"" in the English idiom is particularly evocative of the idea of hiding behind someone else's respectable or dignified appearance, much like the word ""पल्लू"" in the Hindi idiom. 2) To hide behind someone's skirts Best: 2) To hide behind someone's skirts Explanation: The idiom ""to hide behind someone's skirts"" is the best match for the Hindi idiom ""औरत के पल्लू में छिपना"". This is because both idioms convey the idea of hiding or taking advantage of someone else's reputation or influence, often in a way that is considered unseemly or unbecoming. The use of the word ""skirts"" in the English idiom is particularly evocative of the idea of hiding behind someone else's respectable or dignified appearance, much like the word ""पल्लू"" in the Hindi idiom. Best: 2) To hide behind someone's skirts Explanation: The idiom ""to hide behind someone's skirts"" is the best match for the Hindi idiom ""औरत के पल्लू में छिपना"". This is because both idioms convey the idea of hiding or taking advantage of someone else's reputation or influence, often in a way that is considered unseemly or unbecoming. The use of the word ""skirts"" in the English idiom is particularly evocative of the idea of hiding behind someone else's respectable or dignified appearance, much like the word ""पल्लू"" in the Hindi idiom. Best: 2) To hide behind someone's skirts Explanation: The idiom ""to hide behind someone's skirts"" is the best match for the Hindi idiom ""औरत के पल्लू में छिपना"". This is because both idioms convey the idea of hiding or taking advantage of someone else's reputation or influence, often in a"
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,OR
