,src,true_meaning,literal_translation,predicted
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,To not give someone the benefit of the doubt
886,अंधा प्रेम करना,to love without reason,to love blindly,fall in love with someone who is blind to your true nature
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,To give someone a helping hand
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Blindfolded
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,"To see the light of day in a dream, meaning to have a positive or hopeful outlook on life."
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,In the dark
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,<select the most relevant English idiom>
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,In the shadows
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,sow discord among the people
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,A bad omen
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,Reason: <select the most relevant English idiom>
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",To hear the name of someone without seeing their face.
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,See the light
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,अंध गुस्सा करना
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be completely lost in something.
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,A lucky break
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,To wake up to bad luck
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To stumble in the dark
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",A blind love leads to a disastrous outcome.
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Look for light in the dark
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Stage-2 output (justification):
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,A blind man can see
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,To be afraid of the unknown
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To give someone a clear path to success
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Stage-2 output (justification):
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,See the light
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,to see someone who is blind
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,<select the most relevant English idiom>
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,"To search for something in the dark, often implying that the search is difficult or futile."
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,Other: <select the other relevant English idiom>
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,अंधेरे में दर्पण देना
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To gain something from the unknown.
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Watch your step
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To break free from constraints.
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A blind man leading the blind.
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,Stage-2 output:
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Stage-2 output:
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,enact unjust laws
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Stage-2 output (justification):
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To avoid being in the dark.
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,To show someone the way.
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Fear not the darkness.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,It's better to have a light when it's dark.
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be realistic
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,<select the most relevant English idiom>
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To soar through the skies
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",In a pickle
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Stage-2 output (justification):
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,A cheerful disposition
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,<select the most relevant English idiom>
935,दिल का मामला,a romantic issue,matter of the heart,The heart's desire
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Keep calm and carry on
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't be too hard on yourself.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To experience both the joys and sorrows of something.
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To take the heat out of something
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Stage-2 output (justification):
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,Stage-2 output:
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,To sacrifice one's own feelings or interests for the sake of another person or group.
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,<select the most relevant English idiom>
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,to have a soft spot for
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,hit a mental roadblock
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Stage-1 output:
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Stage-1 output: <english idiom> - <definition> - <candidates>
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Think twice before you leap.
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,Stage-2 output (justification):
950,मुँह पर बोलना,to speak directly,to speak on the face,eat your words
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To make someone feel good.
952,नाक कटना,to lose honor,for the nose to be cut,To cut off the nose to spite the face
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Think highly of oneself
954,नाक बचाना,to save face,to save the nose,Keep your chin up
955,नाक दबाना,to force acceptance,to press the nose,To keep one's feelings to oneself
956,नाक चढ़ाना,to act proudly,to raise the nose,to be in a fog
957,कान खड़े करना,to become alert,to make the ears stand up,<select the most relevant English idiom>
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Stage-2 output (justification):
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Other options: <list the remaining options with their definitions>
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To be overwhelmed by one's own emotions or thoughts.
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Jumping the gun
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,"To sit with folded arms, often in a defensive or submissive manner."
963,हाथ उठाना,to hit or bless,to raise the hand,Stage-2 output (justification):
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Make it clear
965,हाथ में खेलना,to control completely,to play in the hand,A natural-born talent
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Stage-2 output:
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,In a pickle
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,Stage-1 output (definition + candidates): <copy the definition and candidates from stage-1 output>
970,सिर फोड़ना,to fight violently,to smash/break the head,Stage-2 output: <select the most relevant Hindi idiom>
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,<select the most relevant English idiom>
972,सिर का दर्द,a troublesome person,pain of the head,A headache is a type of pain in the head.
973,सीने में जलन,to feel envy,burning in the chest,A fire in the oven.
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,Stage-2 output (justification):
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Stage-2 output (justification):
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To feel the chill of the night
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,To hold one's breath
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,To hold one's breath
979,मन बनाना,to make up one’s mind,to make up the mind,To build something
980,मन भर जाना,to lose interest,for the mind to become full,To have a heavy burden on one's mind
981,मन खुश करना,to please someone,to make the mind happy,Cheer someone up
982,मन बदलना,to change opinion suddenly,to change the mind,Change one's mind
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,work with your head
984,मन जीत लेना,to win hearts,to win the mind,To overcome one's own fears and doubts.
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,First thing's first
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,To feel like you're in a cage.
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,a bad omen
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,To make it through.
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Keep calm and carry on
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To take a break
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),in a state of confusion
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,to make someone feel awkward
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,To be at loggerheads with someone or something.
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,Stage-2 output (justification):
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To lose one's mind
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",Hard work pays off in the end.
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Stage-2 output:
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Hiding in a man's pants
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,Stage-1 output (definition + candidates): 13) to feed the children (idiom)
