,src,true_meaning,literal_translation,predicted
21,一概而论,Put in the same category,In general terms,To paint with a broad brush
22,一鼓作气,Get something done in one vigorous effort,All in one go,To beat a dead horse
23,一国三公,Divided leadership,"One country, three princes",A country with a head of state and government
24,一棍子打死,Finish off with a single blow,Kill with a stick,Best:
25,一刻千金,Every moment is precious,A moment of gold,The exception proves the rule
26,一孔之见,"A narrow (limited, partial or peep-hole) view",A hole in sight,May you live long and prosper
27,一呼百应,An appeal meets with immediate response,A hundred calls,You can't please all the people all the time.
28,一挥而就,Be done with one stroke of the pen,In a flash,Alternatives: <list the other English idioms that are relevant but not the best match>
29,一见钟情,Fall in love (with one) at first sight,Love at first sight,1) Love at first sight
30,一见如故,Become fast friends at the first meeting,See you soon,A familiar face
31,一举两得,Achieve two things at one stroke,Kill two birds with one stone,4) <other English idioms>
32,一举成名,Achieve instant fame,Rise to fame,To drop a bombshell
33,一气呵成,(of an essay) form a coherent whole,All in one go,To be in a sea of faces
34,一丘之貉,Jackals of the same lair,A raccoon dog,4) A fish rots from the head down.
35,一穷二白,Backward both economically and culturally,One poor and two white,```
36,一蟹不如一蟹,From bad to worse,A crab is worse than a crab,Explanation:
37,一泻千里,(of a writer's style) forceful and flowing,A thousand miles,<English idiom>
38,一笑置之,Laugh off,Laugh it off,1) Laugh it off
39,一心一德,Be at one,One Heart One Virtue,To walk the talk
40,一纸空文,Empty words on a sheet of paper,A piece of paper,3) Talk is cheap.  (Note: This idiom is not perfect but closest to the nuance of the Chinese idiom)
41,一枕黄粱,A brief dream of grandeur,One Pillow of Yellow Rice,Alternatives: <list the other English idioms that are also relevant>
42,一张一弛,Strike a proper balance between work and rest,One by one,Not seeing the forest for the trees
43,一着不慎，满盘皆输,One careless move and the whole game is lost,"If you are not careful, you will lose the whole game",To rock the boat
44,一差二错,Possible mistake or mishap,One mistake and two mistakes,Kill two birds with one stone.
45,一筹莫展,Be at one's wits' end,Nothing can be done,At a loss
46,一唱百和,Chime in with others,One hundred and one singing,4) <optional other English idioms>
47,一唱一和,Sing the same tune,One sing and one harmony,<select the most relevant English idiom>
48,一触即溃,Collapse at the first encounter,Crash at a touch,The die is cast
49,一视同仁,Treat all alike without discrimination,Treat everyone equally,```
50,一失足成千古恨,A single slip may cause lasting sorrow,One stumble becomes eternal hatred,One wrong move
51,一手包办,Take everything on oneself,Do it all,Be in the driver's seat
52,一手遮天,Hoodwink the public,Cover the sky with one hand,To have the upper hand
53,一身是胆,Know no fear,All the courage,To be pig-headed
54,一日千里,By leaps and bounds,A thousand miles a day,<select the most relevant English idiom>
55,一日三秋,Miss somebody very much,Three autumns a day,It feels like a lifetime since we last met.
56,一人难如千人意,One man con hardly meet the wishes of everybody,One person is as difficult as a thousand people,"Explanation: This idiom is about the difficulty of understanding the intentions of a large group of people, which is similar to the Chinese idiom."
57,一字千金,One character is worth a thousand ounces of gold,A thousand words,A house divided against itself cannot stand.
58,一则以喜，一则以惧,Feel both joy and fear,"One for joy, one for fear",To take things with a grain of salt
59,一蹴而就,Succeed overnight,All at once,"<English idiom>, <reason for selection>"
60,一寸丹心,A loyal heart,An inch of heart,Born to be a winner
61,一寸光阴一寸金,Time is money,An inch of time is an inch of gold,4) <optional other English idioms>
62,一而再，再而三,Again and again,"Again and again, again and again",To flog a dead horse
63,一衣带水,A narrow strip of water,A piece of water,2) Like two peas in a pod
64,一意孤行,"Go (take, have of follow) one's own way",Go one's own way,<select the most relevant English idiom>
65,一叶知秋,It is a straw in the wind,One Leaf Zhiqiu,A single swallow does not make a summer.
66,一叶障目，不见泰山,Have one's view of the important overshadowed by the trivial,"A leaf obstructs the eyes, but Mount Tai is not seen",1) To be so close to something that you can't see the forest for the trees.
67,一言既出，驷马难追,What is said cannot be unsaid,"As soon as the word is spoken, the horse is hard to follow",Stage-1 output: <definition + candidates>
68,一言以蔽之,Make a long story short,In a word,Kill two birds with one stone
69,一无可取,Good-for-nothing,Nothing is possible,2) A drop in the ocean
70,一物降一物,Everything has its vanquisher,One thing down one thing,4) <english idiom> (if available)
71,一误再误,Make one error after another,Mistake over and over again,To eat spoiled food
72,一五一十,Narrate systematically and in full detail,One fifty one,Call a spade a spade
73,一问三不知,Be entirely ignorant,One question and three unknown,In no time
74,一望而知,Very obvious,At a glance,```python
75,一望无际,Boundless,As far as the eye can see,4) The road stretches out before you.
76,一语道破,Get to the heart of the matter in a few words,In a word,To let the cat out of the bag
77,七窍生烟,Foam with rage,Seven orifices smoke,A lightbulb moment
78,七长八短,Of uneven size,Seven long and eight short,Think twice
79,七手八脚,Too many cooks,Seven hands and eight feet,<select the most relevant English idiom>
80,七上八下,Be agitated,Seven up and eight down,A mixed bag
81,三番五次,Again and again,Three and five times,To have another bite at the cherry
82,三头六臂,With three heads and six arms - superhuman,Three heads and six arms,4) <optional other English idioms>
83,三天打鱼，两天晒网,Lack of perseverance,"Three days of fishing, two days of netting",<English idiom>
84,三令五申,Repeated orders and instructions,Three orders and five applications,Kill two birds with one stone
85,三个臭皮匠，胜过一个诸葛亮,Two heads are better than one,Three cobblers are better than one Zhuge Liang,A team of experts is better than a single genius.
86,三顾茅庐,Repeated a whole-hearted invitation,San Gu thatched cottage,To leave no stone unturned
87,三句话不离本行,Talk shop a the time,Three words stay with us,Talk shop
88,三长两短,"Something unfortunate, especially death",Three long and two short,```
89,三十六计，走为上策,The best thing to do now is to quit,"Thirty-six strategies, walking is the best policy",2) <other English idioms>
90,三生有幸,Consider oneself most fortunate (to make somebody's acquaintance),Sansheng is lucky,A match made in heaven
91,三人行必有我师,"If three of us are walking together, there will certainly be a teacher for me",Threesome must have my teacher,"When in Rome, do as the Romans do."
92,三寸不烂之舌,(have) a silver tongue,Three inch incorrupt tongue,Not seeing the forest for the trees.
93,三五成群,In threes and fours,Groups of three or five,1) A crowd of people.
94,上不着天，下不着地,Be suspended in mid-air,"Can't go up to the sky, can't go down to the ground",4) <optional>
95,上天无路，入地无门,"Helpless, nowhere to turn","There is no way to the sky, no way to enter the earth",or
96,上梁不正下梁歪,People follow the example of those in high positions,"The upper beam is not straight, the lower beam is crooked","A house built on shaky ground.  or  Definition: If the foundation or the top part of a structure is not properly set, the entire structure will be unstable or misaligned.  or  上梁不正下梁歪.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest link.  or  When the head is not right, the tail cannot be straight.  or  A house built on shaky ground.  or  A chain is no stronger than its weakest"
97,上蹿下跳,Run clandestine errands up and down the line,Jump up and down,On the edge
98,上无片瓦，下无插针之地,As poor as a church mouse,"No tiles on top, no pins on the bottom",Cut to the quick
99,下笔千言，离题万里,Write quickly but stray from the theme,"Write a thousand words, digress thousands of miles",4) <other relevant English idiom> (optional)
100,下不为例,Not to be repeated,Not an example,4) <other English idioms>
101,下马看花,On-the-spot investigation,Dismount to see flowers,To be so caught up in the trees that you can't see the forest.
102,下车伊始,The moment one takes up one's official post,Get off at the beginning,Don't cry over spilled milk.
103,不明不白,Inexplicable,Do not understand,1) In a gray area.
104,不分彼此,Share everything,Regardless of each other,On a par with
105,不打不成相识,"No discord, no concord",Do not know each other,Opposites attract
106,不违农时,Do farm work in the right time,Does not violate the agricultural time,1) To go with the flow
107,不打自招,A self-confession,Don't make a fool of yourself,To shoot oneself in the foot
108,不到黄河心不死,Not give up till coming to a dead end,"If you don't reach the Yellow River, your heart will not die",To die for
109,不得要领,Unable to make heads or tails of something,To no avail,To be off track
110,不能自拔,Be inescapably caught in,Unable to extricate themselves,1) Between a rock and a hard place.
111,不念旧恶,Forget old grudges (or grievances),Do not forget the old evil,4) <optional other English idioms>
112,不郎不秀,Worthless,Not Lang not show,Not a patch on
113,不吝指教,Not spare your comments,Do not hesitate to advise,Share your expertise without hesitation.  ```python
114,不落窠臼,Leave the beaten track,Not out of the norm,Definition: <definition of the Chinese idiom>
115,不甘后人,Hate to be outdone,Unwilling to descendants,Regretful of missed opportunities
116,不甘示弱,Yield no ground,Not to be outdone,Bite the bullet
117,不敢越雷池一步,Keep within (the) bounds,Don't dare to step beyond the pond,To be cut to the quick
118,不管三七二十一,Come what may,No matter what,A spoonful of sugar helps the medicine go down
119,不可偏废,Without neglecting either,Not to be neglected,<English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom>  |  <English idiom
120,不亢不卑,Neither overbearing nor servile,Neither haughty nor humble,1) To be humble and modest
121,不急之务,A nonurgent business,A matter of no great urgency,The final answer is: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer: Best: Don't sweat the small stuff.  .Answer
122,不见棺材不落泪,Refuse to be convinced until one is faced with grim reality,No tears without seeing the coffin,Don't cry before you're hurt.
123,不进则退,"Move forward, or you'll fall behind",Not advance or retreat,Explanation: <optional explanation>
124,不经一事，不长一智,Wisdom comes from experience,You can not gain knowledge without practice,1) Don't put all your eggs in one basket.
125,不绝如缕,Very precarious,Hanging by a thread,To be cooked
126,不期而遇,Meet accidentally (or by chance),Meet by chance,To hit the nail on the head
127,不知凡几,Can't tell how many there are,I don't know how many,2) All talk and no action
128,不知天高地厚,Have an exaggerated opinion of one's abilities,I don't know how tall the sky is,Bite off more than you can chew
129,不知好歹,Not to know good from bad,I don't know,Optional: <optional other English idioms that are also relevant>
130,不知进退,Have no sense of propriety,I don't know where to go,Between a rock and a hard place
131,不知人间有羞耻事,Lose all sense of shame,I don't know there is shame in the world,1
132,不知所以,Not know the reason why,I don't know why,<select the most relevant English idiom>
133,不知所云,Unintelligible,I don't know,Talk through one's hat
134,不耻下问,Not above asking questions,Don't be ashamed to ask,4) <optional other English idioms>
135,不识大体,Fail to see the larger issues,Ignore the general interest,3) Blind to the bigger picture
136,不识抬举,Not know how to appreciate (or treasure) favours,I don't know how to lift,To be out of touch
137,不识时务,Not familiar with the current situation,Ignorant of the times,Miss the boat
138,不上不下,In a fix,Not up nor down,in the middle of the road
139,不胜枚举,Cannot be enumerated one by one,The list goes on,A blind spot.
140,不入虎穴，焉得虎子,"Nothing ventured, nothing gained","If you don't enter the tiger's den, how can you get a tiger's son","To catch a fish, you have to go fishing."
141,不在话下,Needless to say,Not a problem,Note: Please select the most suitable English idiom that matches the definition of the Chinese idiom.
142,不足为训,Not worth learning from,Not enough for training,A drop in the bucket.
143,不塞不流，不止不行,"There is no flowing without damming, and no motion without rest","No plug, no flow, more than that",In a state of limbo
144,不二法门,No other way,The only way,There's no one-size-fits-all solution.
145,不易之论,Unalterable truth,Not easy theory,A flash in the pan
146,不一而足,It is by no means an isolated case,And so on,A bird in the hand is worth two in the bush.
147,不遗余力,Do one's utmost,Spare no effort,Not seeing the forest for the trees
148,不由分说,Without giving one the opportunity (or chance) to explain,Can not help but say,<select the most relevant English idiom>
149,不厌其烦,Take great pains,Take the trouble,Be long-suffering
150,不厌其详,Not feel annoyed (or bored) to tell (or narrate) in full detail,Never tire of detail,1) Don't look a gift horse in the mouth.
151,不言而喻,Self-evident,It goes without saying,Definition: <define the Chinese idiom>
152,不务空名,Not seek empty fame,No empty name,To wine and dine
153,不无小补,Be of some help,No small supplement,Every cloud has a silver lining
154,不务正业,Not attend to one's proper business (or duties),Not doing business,To be moonlighting
155,世态炎凉,"The way of the world, now hot, now cold",The world is hot and cold,4) You can't have your cake and eat it too.
156,世上无难事，只怕有心人,"Where there is a will, there is a way",Nothing is unachievable,"Where there's a will, there's a way."
157,丢盔弃甲,Run away helter-skelter,Throw away armor,Explanation: <briefly explain why it's the best match>
158,丢卒保车,Give up a pawn to save a chariot,Lose the pawn to protect the car,To sacrifice the sheep to save the wolf
159,中庸之道,Middle course,The golden mean,1) Kill two birds with one stone
160,久旱逢甘雨,Have a long-felt need satisfied,Long drought meets sweet rain,A godsend
161,乘风破浪,Brave the wind and the waves,Ride the wind and waves,Ride the storm out
162,乘兴而来，败兴而归,Set out cheerfully and return disappointed,"Come in good times, come back in defeat",You are what you eat
163,乘虚而入,Act when somebody is off guard,Take advantage of,Strike while the iron is hot
164,乘人之危,Take advantage of other's calamity,Take advantage of danger,Ride the coattails
165,九牛二虎之力,A tremendous amount of labor,The power of nine bulls and two tigers,"Out of sight, out of mind"
166,乞哀告怜,Piteously beg for help,Beg for pity,A beggar
167,事倍功半,Do twice the work with half of results,Do more with less,3) Poisoning oneself
168,事半功倍,Get twice the result with half the effort,Do more with less,Other: <list the other English idioms in order of relevance>
169,事不关己，高高挂起,Let things drift if they do not affect one personally,"It's none of your business, hang up",<select the most relevant English idiom>
170,事不宜迟,We must attend to the matter immediately,Without further ado,Stage-2 output (just the best idiom):
171,事非经过不知难,You never know how hard a task is until you have done it yourself,No matter what happens,<select the most relevant English idiom>
172,事过境迁,The incident is over and the circumstances are different,Things have changed,3) David and Goliath
173,事后诸葛亮,Claim wisdom after the event,"After the fact, Zhuge Liang",Put all your money on one horse
174,事出有因,It is by no means accident al,It happened for a reason,A wolf in sheep's clothing.
175,五湖四海,The five lakes and four seas,All over the world,Add fuel to the fire
176,五十步笑百步,The pot calling the kettle black,Fifty steps with a hundred steps,Pot calling the kettle black
177,井底之蛙,A man of very limited experience,Frog in the well,Note: The other two options are not perfect but the best I can find.
178,井水不犯河水,"I'll mind my own business, you mind yours",Well water does not make river water,Definition: <definition of the Chinese idiom>
179,亡羊补牢,Mend the fold after a sheep is lost,Remedy for a dead sheep,Closing the barn door after the horse has bolted
180,亡羊得牛,The gain is greater than the loss,Dead sheep get cows,"Definition: Describing a state of being messy, chaotic, or disorganized."
181,亦步亦趋,Follow in one's steps,Dance to tune,Stage-1 output: Definition: <one-sentence definition> Candidates: 1) <english idiom> 2) <english idiom> 3) <english idiom> 4) <english idiom> (if more than three)
182,人不知，鬼不觉,Do in complete secrecy,"People don't know, ghosts don't know",Can't see the forest for the trees
183,人不为己，天诛地灭,Everyone for himself and let the devil take the hindmost,"People are not for themselves, they will be destroyed",Alternatives:
184,人怕出名猪怕肥,Fame portends trouble for men just as fattening does for pigs,"People are afraid of fame, pigs are afraid of fat",<idiom>
185,人莫予毒,"""no one dare harm me""",Don't be poisoned,<select the most relevant English idiom>
186,人命危浅,One's days (or hours) are numbered,Life in danger,On thin ice
187,人浮于事,Superfluous staff,People are overwhelmed,A heart that's still racing.
188,人定胜天,"It is man's will, not heaven's, that decides",Man will conquer the sky,2) To split hairs.
189,人同此心，心同此理,Everybody feels the same about this,"People have the same heart, the same heart",Kill two birds with one stone
190,人欢马叫,"A busy, prosperous country scene",People cheering horses,The party's over when the music stops.
191,人尽其才,Bring everyone's ability (or talent) into full play,People do their best,Explanation: <briefly explain why it's the best match>
192,人弃我取,I will take whatever others don't want,People abandon me,1) To take a stone that nobody wants.
193,人琴俱亡,Mourn (or grieve) over the dead at sight of his things left,Everyone is dead,A bird in the hand is worth two in the bush.
194,人心向背,The will of the people,Heart to back,4) <optional> (if the best idiom is not among the top 3 candidates)
195,人心所向,The direction of popular sentiment (or feeling),What people want,4) The people are on the same page.
196,人而无信，不知其可,"If a man does not keep his word, what is he good for","People don't believe, don't know what to do",3
197,人无廉耻，百事可为,"If a man is dead to shame, he can do all sorts of evils","People are shameless, Pepsi can be",A drop in the ocean
198,人为刀俎，我为鱼肉,Be meat on somebody's chopping block - be at somebody's mercy,"People are knives, I am fish",<select the most relevant English idiom>
199,人微言轻,The words of the lowly carry little (or no) weight,People speak lightly,A prophet without honor in his own land
200,人云亦云,Parrot,Echo what others say,Add insult to injury
201,仁者见仁，智者见智,Different people have different views,"The benevolent sees benevolence, the wise sees wisdom",2)
202,今非昔比,Times have changed,Not what it used to be,"The more things change, the more they stay the same."
203,今是昨非,Wake up to one's past folly after realizing what is right today,Today is yesterday,A single grain of sand can block a river.
204,他山攻错,Advice from others may help one overcome one's shortcomings,He attacked the wrong mountain,"3) When you point one finger at someone, there are three fingers pointing back at you."
205,付之一炬,Set something on fire,Burn it down,4) <optional>
206,以貌取人,Judge by outward looks,Judging people by their appearance,The final nail in the coffin.
207,以德报怨,Return good for evil,Retaliate with virtue,Please wait for the next idiom.
208,以退为进,Mane concessions in order to gain advantages,Advance by retreat,"<English idiom>, but with a note that it's not as nuanced or context-specific as the Chinese idiom."
209,以理服人,Convince people by sound argument,Convince people with reason,Definition: <one-sentence definition>
210,以蠡测海,Have a shallow understanding of a person or subject,Measure the sea with Li,Look before you leap
211,以卵击石,Grossly overestimate one's own strength,Hit stone with egg,To take on a tiger with a cat's claws
212,以观后效,(lighten a punishment and) see how the offender behaves,Watch the aftermath,"Explanation: <optional, provide a brief explanation for the selection>"
213,以攻为守,Attack in order to defend,Offense as defense,Be head over heels
214,以己度人,Judge others by oneself,Save others by yourself,The missing piece of the puzzle
215,以小人之心，度君子之腹,Measure the stature of great men by the yardstick of small men,Belly sinister heart of a gentleman,4) <optional>
216,以血还血,Demand (or pay) blood for blood,Blood for blood,A leopard can't change its spots.
217,以手加额,Place hand over one's forehead - in greeting,Top up by hand,Alternatives:
218,以身殉职,Die a martyr at one's post,Die in the line of duty,4) <optional>
219,以身作则,Set a good example to others,Lead by example,Practice what you preach
220,以子之矛，攻子之盾,Turn somebody's battery against himself,"With the spear of the son, the shield of the son",To cut one's own throat
221,以讹传讹,"Pass on rumours, incorrect readings, etc",To spread falsehoods,<select the most relevant English idiom>
222,以耳代目,Rely upon hearsay instead of seeing for oneself,Ears instead of eyes,Take someone's word for it
223,以一当十,Pit one against ten,One to ten,Kill two birds with one stone
224,以一警百,Punish one as a warning to others,One police one hundred,```python
225,以逸待劳,Hold one's position awaiting enemy attack after a long march,Wait for work,To feel as if one has been stabbed in the heart
226,以眼还眼，以牙还牙,Blow for blow,"An eye for an eye, a tooth for a tooth",or
227,以怨报德,Repay good with evil,Repay kindness with resentment,To gild the lily
228,任凭风浪起，稳坐钓鱼船,Hold one's ground despite pressure or opposition,"Let the wind and waves rise, sit firmly on the fishing boat",Definition: <optional>
229,任其自流,Let things run their course,Let it run its course,Let sleeping dogs lie
230,任重道远,Shoulder a heavy responsibility,A long way to go,4) To make a silk purse out of a sow's ear
231,休戚与共,Stand (or go) together through thick and thin,Share weal and woe,Idle hands are the devil's playground
232,你追我赶,Try to overtake each other in friendly emulation,You chase me,A cat and mouse game
233,你死我活,Life-and-death,You die and I live,To see the world through rose-colored glasses
234,何其相似乃尔,What a striking likeness (or similarity),How similar nell,Explanation: <briefly explain why the selected idiom is the best match>
235,何去何从,What course to follow,Where to go,A sea of troubles
236,何足挂齿,Not worth bothering about,He Zu hang teeth,To be all hands on deck.
237,作威作福,Lord it over (others),To make a fortune,Optional: <select the English idiom that is somewhat relevant but not the best match>
238,来者不善，善者不来,"Those who have come are not friendly, these who are friendly have not come","Those who come are not good, those who are good do not come",<select the most relevant English idiom>
239,来日方长,There will be ample time,Come to Japan for a long time,<select the most relevant English idiom>
240,来而不往非礼也,It is impolite not to reciprocate,Come and go without being rude,Definition: It is impolite to receive without reciprocating.
241,供不应求,Supply falls short of demand,In short supply,1) The demand is so high that you can't meet it.
242,依然如故,Remain unchanged (or the same),Still the same,```
243,依样画葫芦,Follow the beaten track,Draw a gourd,"1) Monkey see, monkey do."
244,依违两可,Be undecided,Both can be violated,4) <optional other relevant English idioms>
245,信马由缰,Let things take their natural course,The horse is reined,4) <optional other English idioms>
246,信赏必罚,Due rewards and punishments will be meted out without fail,Faith and reward must be punished,Definition: <definition of the Chinese idiom>
247,修旧利废,Repair and utilize old or discarded things,Repair the old and make use of the waste,1) To patch up the old while throwing away the new.  or
248,俯仰由人,Be at somebody's beck and call,Pitched by man,at the mercy of
249,倚老卖老,Flaunt one's seniority,Rely on the old and sell the old,Other:
250,倚官仗势,Count on one's powerful connections,Rely on officials,Stage-1 output (definition + candidates):
251,借刀杀人,Do harm to somebody through the hands of another,Borrow a knife to kill,To wine and dine someone
252,借题发挥,"Seize on some pretext (or other) to distort (the features, motives, truth, etc.)",Take advantage of the topic,<select the most relevant English idiom>
253,借古讽今,Use the past to disparage the present,Borrow the past to satirize the present,1) Talk of the past to shame the present
254,借花献佛,Borrow flowers to offer Buddha - offer somebody favors at the expense of another,Borrowing flowers to offer Buddha,To ride someone else's coattails 4)
255,偃武修文,Leave military pursuits and promote culture,Yan Wu Xiuwen,or
256,假公济私,Use public office for private gain,Fake public service,Head over heels
257,做一天和尚撞一天钟,Follow a routine,Be a monk for a day and hit the clock,4) To be in the same boat  .
258,偷天换日,Audacious scheme of cheating people,Steal the day,Definition: <definition of the Chinese idiom>
259,偷梁换柱,Resort to fraudulence,Stealing the beam and changing the column,<select the most relevant English idiom>
260,偷鸡不成蚀把米,Try to steal a chicken only to end up losing the rice,Stealing chicken will not lose rice,"Make your bed, lie in it"
261,偷鸡摸狗,Crooked dealings,Stalking the dog,Definition: <one-sentence definition>
262,侥幸取胜,Win by a fluke,Get away with it,To get lucky
263,价廉物美,Low prices and fine quality,Inexpensive and good quality,4) <other options>
264,优哉游哉,Living a life of case and leisure,Yu Zai Yu Zai,"Explanation: <optional, but please make it concise>  # English idiom matching Chinese idiom"
265,兄弟阋于墙,Quarrel between brothers,Brothers against the wall,Polishing a turd
266,兄弟阋于墙，外御其侮,Internal disunity dissolves at the threat of external invasion,"Brothers are separated from the wall, and they are defended from outside",4) <optional other English idioms>
