,src,true_meaning,literal_translation,predicted
829,दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Keep under wraps.  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
830,जुबान बंद कर देना,to silence someone completely,to shut the tongue,Speechless
831,जुबान काट लेना,to regret words spoken,to bite the tongue,Mightier than the sword
832,जुबान कसना,to rebuke harshly,to tighten the tongue,3) To wash one's hands of
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,Dead certain
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,Let the cat out of the bag
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,"Stages: <stage-1 output, stage-2 output, ...>"
836,जुबान सरक जाना,to misspeak,for the tongue to slide,To fall through
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,1) Sugarcoat the truth
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,2) A master of one's fate
839,पसीना रोकना,to relieve effort,to stop sweat,To keep one's cool
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),Be on edge
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,Have a bad conscience
842,सीने में जलन होना,to feel envy,to have burning in the chest,"To have a guilty conscience.  OR  Definition: To feel a burning sensation in one's chest, often due to guilt, regret, or anxiety.  OR  सीने में जलन होना: To feel a burning sensation in one's chest, often due to guilt, regret, or anxiety."
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,Chase a wild goose
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,To put one's hands together
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,To be on the eve of something
846,रंग दिखाना,to reveal true colors,to show color,To be in cahoots with someone
847,रंगीन होना,to enjoy life freely,to become colorful,Stage-1 output (definition + candidates):
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,The puppet master.
849,रंग उड़ना,to fade away,for the color to fly/fade,Back to square one
850,रंग जमना,to gain traction,for color to set,1) To break the ice
851,रंग लगना,to start celebrating,to have color applied,To get a kick out of
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,To fit in
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Fire and water don't mix.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To pull the wool over someone's eyes
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,OR
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,```
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own trumpet
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,To be above the law
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,Get lost in
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,<select the most relevant English idiom>
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Alternatives:
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Turn the page
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Don't compare your life to a magazine
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,To be struck dumb
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,"Alternatives: <list the other English idioms that are somewhat relevant, but not the best match>"
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Explanation: <briefly explain why the selected idiom is the best match for the Hindi idiom>
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Stage-1: <definition + candidates>
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A bubble market
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Definition: <one-sentence definition of the Hindi idiom>
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,OR
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,A bird in the hand is worth two in the bush.
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes","2) I've heard of him, but I've never seen him."
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Blind leading the blind
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,OR
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,<select the most relevant English idiom>
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,To be in the know
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,3
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,To be in a world of one's own
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,1) To look for a needle in a haystack.
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Candidates: <list all the other English idioms>
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,To be between the devil and the deep blue sea
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Candidates: <list the other English idioms>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A blind leading the blind
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A friend in need is a friend indeed
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,You can't see the wood for the trees. OR
886,अंधा प्रेम करना,to love without reason,to love blindly,Blindly in love
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,In a tight spot
888,अंधे की लाठी,only source of dependence,a blind man’s staff,1) Blind leading the blind OR
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,<select the most relevant English idiom>
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,<select the most relevant English idiom>
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Others:
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,3) To keep something under wraps
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,"4) Giving someone a fish with a hook in it Explanation: The Hindi idiom अंधा रेवड़ी बाँटे literally means ""blindly distributing sweets"". It is a common idiom used in Hindi to describe a situation where someone is distributing something, but they are unaware of the consequences of their actions. The English idiom ""Giving someone a fish with a hook in it"" is the closest match to this definition. It implies that the person giving the fish is unaware that it has a hook in it, which could cause harm to the recipient. This idiom conveys the idea of distributing something without being aware of the potential consequences, making it the best match for the Hindi idiom."
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,1) A bird in the hand is worth two in the bush.
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To spell it out for someone
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",2) To know someone by reputation
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,<select the most relevant English idiom>
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To be at someone's mercy
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,Alternates: <list of alternative English idioms>
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,```
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,The blind leading the blind.
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,Explanation: <briefly explain why the selected idiom matches the Hindi idiom>
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",<select the most relevant English idiom>
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,<select the most relevant English idiom>
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Putting a lion in charge of the zoo
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even a blind man can find his way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Fear the unknown
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,OR
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,1) Flogging a dead horse
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Keep a weather eye open
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Explanation: <a brief explanation of why the selected idiom is the best match>
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,4) Give someone a lifeline
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Explanation: <briefly explain why the selected idiom is the best match for the Hindi idiom>
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,1) <select the second most relevant English idiom>
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,Give someone a piece of their own mind
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,1) To make hay while the sun shines
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,To fish in troubled waters
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,Stage-1 output (definition + candidates):
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A king in the dark
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,Explanation: <briefly explain why the selected idiom matches the Hindi idiom definition>
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Explanation: <briefly explain why the selected idiom is the best match>
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,A heavy hand
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Beat around the bush
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To have nothing to do with
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,A monkey's wedding
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Fear not the shadows.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Stage-1 output (definition + candidates):
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To keep one's feet on the ground
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,<select the most relevant English idiom>
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,1) <optional first idiom>
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",To be afraid of a shadow
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Make hay while the sun shines.  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,4) <other English idioms> (if found)
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To tug at heartstrings
935,दिल का मामला,a romantic issue,matter of the heart,None of your business.
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,4)
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't be too proud of yourself.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,A pushover.
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To be a weight off one's shoulders.
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,"Alternate: <select the most relevant English idiom from the alternate candidates, if any>  (Note: I'm not sure if any of these English idioms are perfect matches, but I tried my best to find something close.)  Let me know if you'd like me to try to find more candidates.  I'm happy to help!  (Note: I'm not sure if any of these English idioms are perfect matches, but I tried my best to find something close.)  Let me know if you'd like me to try to find more candidates.  I'm happy to help!  (Note: I'm not sure if any of these English idioms are perfect matches, but I tried my best to find something close.)  Let me know if you'd like me to try to find more candidates.  I'm happy to help!  (Note: I'm not sure if any of these English idioms are perfect matches, but I tried my best to find something close.)  Let me know if you'd like me to try to find more candidates.  I'm happy to help!  (Note: I'm not sure if any of these English idioms are perfect matches, but I tried my best to find something close.)  Let me know if you'd like me to try to find more candidates.  I'm happy to help!  (Note: I'm not sure if any of these English idioms are perfect matches, but I tried my best to find something close.)  Let me know if you'd like me to try to find more candidates.  I'm happy to help!  (Note: I'm not sure if any of these English idioms are perfect matches, but I tried my best to find something close.)  Let me know if you'd like me to try to find more candidates.  I'm happy to help!  (Note: I'm not sure if any of these English idioms are perfect matches, but I tried my best to find something close.)  Let me know if you'd like me to try to find more candidates.  I'm happy to help!  (Note: I'm not sure if any of these English idioms are perfect matches, but I tried my best to find something close.)  Let me know if you'd like me to try to find more candidates.  I'm happy to help!  (Note: I'm not sure if any of these English idioms are perfect matches, but I tried my best to find"
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,The final answer is: Best: To set someone's heart ablaze. 1) To set someone's heart ablaze 2) To light a fire under someone 3) To fan the flames of passion and enthusiasm. 4) To fan the flames. 5) To light a fire under someone. 6) To set someone's heart ablaze. 7) To set someone's 8) To set someone's heart ablaze. 9) To set someone's heart ablaze. 10) To set someone's heart ablaze. 11) To set someone's heart ablaze. 12) To set someone's heart ablaze. 13) To set someone's heart ablaze. 14) To set someone's heart ablaze. 15) To set someone's heart ablaze. 16) To set someone's heart ablaze. 17) To set someone's heart ablaze. 18) To set someone's heart ablaze. 19) To set someone's heart ablaze. 20) To set someone's heart ablaze. 21) To set someone's heart ablaze. 22) To set someone's heart ablaze. 23) To set someone's heart ablaze. 24) To set someone's heart ablaze. 25) To set someone's heart ablaze. 26) To set someone's heart ablaze. 27) To set someone's heart ablaze. 28) To set someone's heart ablaze. 29) To set someone's heart ablaze. 30) To set someone's heart ablaze. 31) To set someone's heart ablaze. 32) To set someone's heart ablaze. 33) To set someone's heart ablaze. 34) To set someone's heart ablaze. 35) To set someone's heart ablaze. 36) To set someone's heart ablaze. 37) To set someone's heart ablaze. 38) To set someone's heart ablaze. 39) To set someone's heart ablaze. 40) To set someone's heart ablaze. 41) To set someone's heart ablaze. 42) To set someone's heart ablaze. 43) To set someone's heart ablaze. 44) To set someone's heart ablaze. 45) To set someone's heart ablaze. 46) To set someone's heart ablaze.
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,2) A piece of cake
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Definition: <definition of the Hindi idiom>
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To bear the weight of the world
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,Alternatives: <list the other English idioms that convey a similar meaning> . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Burn out
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Burn out
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Don't fall for it.
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,"United we stand, divided we fall"
950,मुँह पर बोलना,to speak directly,to speak on the face,Definition: <one-sentence definition>
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,<select the most relevant English idiom>
952,नाक कटना,to lose honor,for the nose to be cut,To be left out in the cold
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Show off one's wealth
954,नाक बचाना,to save face,to save the nose,1) To pilfer
955,नाक दबाना,to force acceptance,to press the nose,```
956,नाक चढ़ाना,to act proudly,to raise the nose,3) To be full of oneself
957,कान खड़े करना,to become alert,to make the ears stand up,Keep an eye out for
958,कान में बात डालना,to inform secretly,to put the matter into the ear,To take credit for something
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,2) The dog is not barking
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To be left reeling
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,At the end of one's tether
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,For no reason
963,हाथ उठाना,to hit or bless,to raise the hand,Take the plunge
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Explanation: <briefly explain the relevance of the selected English idiom to the Hindi idiom>
965,हाथ में खेलना,to control completely,to play in the hand,<select the most relevant English idiom> OR
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,1) To hit the big time
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be on edge
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,To keep one's head held high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To stir up trouble
970,सिर फोड़ना,to fight violently,to smash/break the head,<select the most relevant English idiom>
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,Being in the red
972,सिर का दर्द,a troublesome person,pain of the head,1) Having a knot in one's stomach
973,सीने में जलन,to feel envy,burning in the chest,Puppet on a string
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,A weight on one's conscience
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,<select the most relevant English idiom>
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,It's in the cards
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Take the bull by the horns
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Definition: <definition of the Hindi idiom>
979,मन बनाना,to make up one’s mind,to make up the mind,<select the most relevant English idiom>
980,मन भर जाना,to lose interest,for the mind to become full,Other options: <list other relevant English idioms>
981,मन खुश करना,to please someone,to make the mind happy,```
982,मन बदलना,to change opinion suddenly,to change the mind,Alternatives: <list the other English idioms that are somewhat relevant>
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Go to any lengths
984,मन जीत लेना,to win hearts,to win the mind,<select the most relevant English idiom>
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,1
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,<select the most relevant English idiom>
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,"When it rains, it pours."
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,As I see it
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,To cut and run
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,Let the cat out of the bag
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Throw away money
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,Roll up your sleeves
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Definition: <Provide a concise definition of the Hindi idiom>
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,<select the most relevant English idiom>
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To be tongue-tied
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",OR
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Explanation:
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,To come out of nowhere
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To starve the next generation. |
