,src,true_meaning,literal_translation,predicted
816,दिल में गुस्सा रखना,to hold a grudge,to keep anger in the heart,Other: <list the other English idioms that are also relevant but not the best match>  # LinguisticResearch
817,दिल की गहराई से,from the bottom of one’s heart,from the depth of the heart,Others: <list other English idioms that are less relevant>
818,दिल हिल जाना,to be shaken emotionally,for the heart to shake,Off the record
819,दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,On cloud nine
820,दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,To be left hanging
821,दिल को सुकून मिलना,to find peace,for the heart to find peace,A weight has been lifted off my shoulders
822,दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,1) Drive someone round the bend
823,दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,A repeat offender
824,दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,To weigh on one's conscience
825,दिमाग गुम होना,to lose one’s senses,for the brain to be lost,Note: The output may vary based on the input idiom.
826,दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,To lose one's mind
827,दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,To be on edge
828,दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,Explanation: <briefly explain why it's the best match>
829,दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Take a leap of faith
830,जुबान बंद कर देना,to silence someone completely,to shut the tongue,Be at a loss for words
831,जुबान काट लेना,to regret words spoken,to bite the tongue,Be left speechless OR
832,जुबान कसना,to rebuke harshly,to tighten the tongue,Definition:
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,Explanation:
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,Tongue-tied
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,Stage-1 output (definition + candidates): <insert the definition and the list of English idioms>
836,जुबान सरक जाना,to misspeak,for the tongue to slide,Put someone
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Silver tongue
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,1
839,पसीना रोकना,to relieve effort,to stop sweat,```
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),Alternatives: <list the other two English idioms>
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,Break one's heart
842,सीने में जलन होना,to feel envy,to have burning in the chest,Not similar: <list the English idioms which are not similar to the given Hindi idiom>
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,Alternates:
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,To bear the brunt of something.
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,<select the most relevant English idiom>
846,रंग दिखाना,to reveal true colors,to show color,Explanation: <short description of the match>  |  Definition: <definition of the Hindi idiom>  |  Candidates: <list of English idioms>  |  Stage-1 output: <stage-1 output>  |  Stage-2 output: <stage-2 output>  |  Stage-3 output: <stage-3 output>  |  Stage-4 output: <stage-4 output>  |  Stage-5 output: <stage-5 output>  |  Stage-6 output: <stage-6 output>  |  Stage-7 output: <stage-7 output>  |  Stage-8 output: <stage-8 output>  |  Stage-9 output: <stage-9 output>  |  Stage-10 output: <stage-10 output>  |  Stage-11 output: <stage-11 output>  |  Stage-12 output: <stage-12 output>  |  Stage-13 output: <stage-13 output>  |  Stage-14 output: <stage-14 output>  |  Stage-15 output: <stage-15 output>  |  Stage-16 output: <stage-16 output>  |  Stage-17 output: <stage-17 output>  |  Stage-18 output: <stage-18 output>  |  Stage-19 output: <stage-19 output>  |  Stage-20 output: <stage-20 output>  |  Stage-21 output: <stage-21 output>  |  Stage-22 output: <stage-22 output>  |  Stage-23 output: <stage-23 output>  |  Stage-24 output: <stage-24 output>  |  Stage-25 output: <stage-25 output>  |  Stage-26 output: <stage-26 output>  |  Stage-27 output: <stage-27 output>  |  Stage-28 output: <stage-28 output>  |  Stage-29 output: <stage-29 output>  |  Stage-30 output: <stage-30 output>  |  Stage-31 output: <stage-31 output>  |  Stage-32 output: <stage-32 output>  |  Stage-33 output: <stage-33 output>  |  Stage-34 output: <stage-34 output>  |
847,रंगीन होना,to enjoy life freely,to become colorful,4) <other English idioms>
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,Definition: <one-sentence definition>
849,रंग उड़ना,to fade away,for the color to fly/fade,<select the most relevant English idiom>
850,रंग जमना,to gain traction,for color to set,Play it safe
851,रंग लगना,to start celebrating,to have color applied,1) Get fed up with someone.
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,None
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Explanation: <briefly explain the similarity between the Hindi idiom and the selected English idiom>
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To put someone's house in order
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,OR
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,Explanation: <briefly explain why the selected idiom matches the Hindi idiom>
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,Definition: <definition of the Hindi idiom>
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Look down one's nose
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,A flash in the pan
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,A troublemaker
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Keep under wraps
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,OR
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",A castle in the air
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,4) <english idiom> (if available)
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Stage-1 output (definition + candidates):
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,To put a crown on a fool
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,A graveyard
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,The fox in charge of the henhouse
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To take a shot at someone
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Explanation:
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,"1) When it rains, it pours.  Explanation: The Hindi idiom ""अंधे की रोटी गीली"" refers to a situation where something is going wrong or getting worse, much like the English idiom ""When it rains, it pours."" Both idioms convey the idea that things are deteriorating or becoming more difficult, much like how rain can make a blind person's food spoil. This similarity makes ""When it rains, it pours"" the most relevant English idiom to match the definition of ""अंधे की रोटी गीली.""  Stage-2 output:"
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",To judge a book by its cover
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,1) You can't have your cake and eat it too.
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,In the dark
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To take the blindfold off
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,4) <optional additional idiom> (if available)
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,<select the most relevant English idiom> OR
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Caught red-handed
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Candidates:
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Definition: A person who is ultimately responsible for the consequences of someone else's actions.
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Stand on one's own two feet
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",1) The blind leading the blind.
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,Stage-2 output (explanation):
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Cut to the chase
886,अंधा प्रेम करना,to love without reason,to love blindly,Definition: <definition of the Hindi idiom>
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,Give a fish to a man who can't swim OR
888,अंधे की लाठी,only source of dependence,a blind man’s staff,A blind spot
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To read between the lines
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,Hindi idiom: जंगल में कूदना
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Feeling one's way in the dark
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To keep something under wraps
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Alternatives:
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,Answer: Best: The die is cast.
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To try to teach a pig to sing
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Note: You can use the same idiom for multiple Hindi idioms if they are contextually relevant.
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,<select the most relevant English idiom>
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,Blind rage
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be lost in the woods
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,To be between the devil and the deep blue sea.
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,"When opportunity knocks, one must answer."
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,1) To be in the dark
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result","1) Love is blind. Stage-1 output (definition + candidates): Definition: Blind love has blind consequences. Candidates: 1) Love is blind 2) Blind leading the blind 3) When you love, you love with all your heart and soul."
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Fumbling in the dark
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,A blind man leading the blind
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Stage-1 output: <definition + candidates>
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Stage-2 output (best idiom):
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To lead someone down the garden path.
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,<select the most relevant English idiom>
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Watch someone/something like a hawk
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,To be obvious to someone who is in denial
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To ride on someone's coattails
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,<select the most relevant English idiom>
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,<select the most relevant English idiom> OR
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,Give a fish to a man
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,3) To catch a falling knife
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,<select the most relevant English idiom>
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,<select the most relevant English idiom>
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A captain without a compass
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,Alternatives: <list other English idioms that are relevant>
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Alternatives: <list the other English idioms that match the definition>
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,A leopard does not change its spots
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,<select the most relevant English idiom>
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,Alternatives: <list the other relevant English idioms>
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,```
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,<select the most relevant English idiom>
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Definition: <definition of the Hindi idiom>
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,Get down to earth
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,A poser
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,Alternatives: <list the other English idioms that are also relevant>
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",Cutting off one's nose to spite one's face
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,"Explanation: <a brief explanation of the choice> Best: Live it up Explanation: The Hindi idiom खुशियों के झूले झूलना suggests a carefree and joyful experience, which is best captured by the English idiom ""Live it up."" This idiom implies enjoying life's pleasures and luxuries without worrying about the consequences. It's a fitting match for the Hindi idiom, which also conveys a sense of indulgence and delight. Best: Live it up Explanation: The Hindi idiom खुशियों के झूले झूलना suggests a carefree and joyful experience, which is best captured by the English idiom ""Live it up."" This idiom implies enjoying life's pleasures and luxuries without worrying about the consequences. It's a fitting match for the Hindi idiom, which also conveys a sense of indulgence and delight. Best: Live it up Explanation: The Hindi idiom खुशियों के झूले झूलना suggests a carefree and joyful experience, which is best captured by the English idiom ""Live it up."" This idiom implies enjoying life's pleasures and luxuries without worrying about the consequences. It's a fitting match for the Hindi idiom, which also conveys a sense of indulgence and delight. Best: Live it up Explanation: The Hindi idiom खुशियों के झूले झूलना suggests a carefree and joyful experience, which is best captured by the English idiom ""Live it up."" This idiom implies enjoying life's pleasures and luxuries without worrying about the consequences. It's a fitting match for the Hindi idiom, which also conveys a sense of indulgence and delight. Best: Live it up Explanation: The Hindi idiom खुशियों के झूले झूलना suggests a carefree and joyful experience, which is best captured by the English idiom ""Live it up."" This idiom implies enjoying life's pleasures and luxuries without worrying about the consequences. It's a fitting match for the Hindi idiom, which also conveys a sense of indulgence and delight. Best: Live it up Explanation: The Hindi idiom खुशियों के झूले झूलना suggests a carefree and joyful experience, which is best captured by the English idiom ""Live it up."" This idiom implies enjoying life's pleasures and luxuries without worrying about the consequences. It's a fitting match for the Hindi id"
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Explanation: <briefly explain why the selected idiom is the best match>
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play on someone's emotions. The final answer is: To play on someone's emotions. ## Step 1: Understand the Hindi idiom
935,दिल का मामला,a romantic issue,matter of the heart,Definition: <definition of the Hindi idiom>
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,To have a heart of gold
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Alternatives: <list the other options if any>
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To spill the beans
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,The cat's out of the bag
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,"Soulmates.  Answer 1) The apple doesn't fall far from the tree. is not correct as it is more about inheritance of traits than a deep emotional connection. Answer 2) Like father, like son. is also not correct as it is more about similarity than a deep emotional connection. Answer 3) Blood is thicker than water. is not correct as it is more about family ties than a deep emotional connection."
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To trust one's instincts
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Be rolling in money
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,1) To have someone wrapped around your finger
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,In the last ditch
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,A tangled web
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Burn out
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,<select the most relevant English idiom>
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Stage-1 output (definition + candidates):
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,<select the most relevant English idiom>
950,मुँह पर बोलना,to speak directly,to speak on the face,To make a mountain out of a molehill
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,Stage-2 output (best idiom explanation):
952,नाक कटना,to lose honor,for the nose to be cut,Between a rock and a hard place
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Other options: <list the other options>
954,नाक बचाना,to save face,to save the nose,Save face
955,नाक दबाना,to force acceptance,to press the nose,2) To feign ignorance
956,नाक चढ़ाना,to act proudly,to raise the nose,<select the most relevant English idiom> OR
957,कान खड़े करना,to become alert,to make the ears stand up,Keep one's guard up
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Candidates: <list other relevant English idioms>
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,A drop in the ocean
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,On shaky ground
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To be in a spin
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,A snake in the grass
963,हाथ उठाना,to hit or bless,to raise the hand,To throw in the towel
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,To clear the air
965,हाथ में खेलना,to control completely,to play in the hand,To play with fire
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,1) To act on a whim
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,<select the most relevant English idiom>
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,All book learning
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,Explanation: <briefly explain why the selected idiom is the best match>
970,सिर फोड़ना,to fight violently,to smash/break the head,To stand on one's own two feet
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,To be in a tight spot
972,सिर का दर्द,a troublesome person,pain of the head,A thorn in one's side Answer 1
973,सीने में जलन,to feel envy,burning in the chest,Alternatives: <list the other English idioms that are not the best match but still relevant>
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,A weight on one's shoulders
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Definition: <one-sentence definition>
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,4) To lose one's nerve
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,OR
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,```
979,मन बनाना,to make up one’s mind,to make up the mind,Note: The above is a sample output. You should not copy this. The output will be different for different Hindi idioms.
980,मन भर जाना,to lose interest,for the mind to become full,To be beside oneself
981,मन खुश करना,to please someone,to make the mind happy,Make someone's day
982,मन बदलना,to change opinion suddenly,to change the mind,Note: The actual output may vary based on the input idiom.
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Definition: <one-sentence definition>
984,मन जीत लेना,to win hearts,to win the mind,OR
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,The buyer beware.
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Alternatives: <list the other relevant English idioms>
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Explanation: <briefly explain why the selected idiom is the best match>
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,Before I kick the bucket
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,"Old dog, new tricks"
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To throw in the towel
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),To be a puppet on a string
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To muddy the waters
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Spoil them rotten
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,OR
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,<select the most relevant English idiom>
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",3
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),1) Cost an arm and a leg
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Pull the wool over someone's eyes
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To spin someone's wheels
