,src,true_meaning,literal_translation,predicted
1047,照猫画虎,Imitate,Draw cats and tigers,2
1048,茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",Candidates: <list three English idioms that match the definition>
1049,煽风点火,Instigate,Fan the flames,=====================================
1050,熟视无睹,Ignore,Turn a blind eye,3) To be cut to the heart
1051,燕巢幕上,Precarious,Swallow's Nest on the Curtain,A house divided against itself cannot stand.
1052,争权夺利,Scramble for power and profit,Scramble for power,<selected idiom>
1053,争长论短,Squabble,Debating long and short,4) <english idiom> (optional)
1054,为民请命,Plead in the name of the people,Pray for the people,1) Speak truth to power
1055,为非作歹,Break the law,To do evil,A calm and peaceful mind
1056,为富不仁,Be rich and cruel,For the rich,3
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,The ripple effect
1058,为虎作伥,Help a villain do evil,Play for the tiger,Definition: <Chinese idiom definition>
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,2) To take a sledgehammer to crack a nut
1060,为所欲为,Have (or get) one's own way,Do whatever you want,To call the shots
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,To coddle someone
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,To throw someone to the wolves
1063,片甲不留,The army is completely wiped out,No armor left,To leave no stone unturned
1064,片瓦无存,Be razed to the ground,No tiles left,Pieces of a broken mirror are hard to put back together again.
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,To kill a fly with a sledgehammer
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,Stage-2 output (if the selected idiom is not the best match):
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,There's no smoke without fire
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,4) <optional extra idiom>
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Candidates:
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,To be a wolf in sheep's clothing
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,A wolf in sheep's clothing
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,3) Having a conflict of interest
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,Please go ahead and give your answer.
1074,独霸一方,Be a local despot,Dominate one side,To muddy the waters
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,It cuts like a knife.
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,1) King Log
1077,独占鳌头,Head the list of successful candidates,Come out on top,To leave a lasting scar
1078,率由旧章,Follow the beaten track,Rate by old chapter,To be stuck in the past
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A diamond in the rough
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,A child prodigy
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A cut above the rest
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,2) A one-trick pony.
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A world away.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,4) A diamond is not flawless.
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,None of the above.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,Runner-up: <select the second-best English idiom>
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,4) <optional>
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,4)
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A blind spot
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,To be between a rock and a hard place
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To eat humble pie
1092,甘之如饴,Gladly endure hardships,Sweet as candy,On cloud nine
1093,甚嚣尘上,Making a lot of noise,All over the place,Stir up a hornet's nest
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,To be as hard as nails
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",<select the most relevant English idiom>
1096,用兵如神,Be a superb military commander,Use soldiers like gods,```
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,A stuffed shirt
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",Optional: <list other relevant English idioms>
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Definition: <one-sentence definition>
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Sugarcoat the pill
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,<select the most relevant English idiom>
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,1) Think on your feet
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",3) Seeing the forest for the trees
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,To hit the nail on the head
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,"5) When a task is given, one should complete it."
1106,当耳边风,Turn a deaf ear to,When the wind blows,Cut
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,1) Build on quicksand
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,What's meant to be will be
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,4) <other English idioms> (if there are more than three)
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,A bird in the hand is worth two in the bush
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,2) Live to regret.
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,Swallow a camel
1113,登峰造极,Reach the summit,Reach the pinnacle,At the top of one's game
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To treat someone like dirt
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,3) To be so enraged that one's hunger is forgotten
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A flawless gem.  # Correct answer
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Definition: <definition of the Chinese idiom>
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,To cut to the quick
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,3
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,Not seeing the forest for the trees
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,Explanation:
1122,百端待举,A thousand things wait to be done,Waiting for everything,... (if there are more than three)
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,2) The cream of the crop.
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,<select the most relevant English idiom>
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,Burned out
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",Stage-1 output: <definition + candidates>
1127,百战百胜,Invincible,Win every battle,To win the battle but lose the war.
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,"In the end, it all adds up."
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",A dead man can tell no tales.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing.
1131,皆大欢喜,Everybody is happy,Everyone is happy,2) Silver tongue
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,To be cut to the quick
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",A house built on sand
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,4) To be a star is not all it's cracked up to be
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,4) <english idiom> (if more than three)
1136,尽力而为,Do one's best,Do your best,2) Cut to the quick
1137,尽心竭力,(do something) with all one's heart,Do my best,Explanation: <briefly explain why the selected English idiom is the best match>
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Definition: <definition of the Chinese idiom>
1139,目不转睛,Look with fixed eyes,Keep an eye on,Keep your eyes glued to
1140,目光如炬,Farsighted,Eyes like torches,4) <other English idioms>
1141,盲人摸象,One-sided view,Blind man touching elephant,Candidates:
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind leading the blind
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,"Explanation: <optional, a brief explanation of the choice>"
1144,相辅相成,Supplement each other,Complement each other,Two heads are better than one
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one
1146,相提并论,Put something (or somebody) on a par with,On a par,4) <optional>
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,To give someone the red carpet treatment
1148,相知有素,Have known each other long,Know each other well,Kindred spirits
1149,相安无事,Live in peace with each other,Everything is fine,To rock the boat
1150,相依为命,Shore one's life together,Depend on each other,To be in the same boat.
1151,相沿成习,Become a custom through long usage,Learn from each other,1
1152,相映成趣,Set each other off,Comparing with each other,Two peas in a pod
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",4) <optional other idiom>
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Optional:
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,Definition: <one-sentence definition>
1156,真相大白,The whole truth has come out,The truth is revealed,A stormy weather
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,A rock in a hard place
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,The die is cast
1159,睹物思人,The thing reminds one of its owner,See things and think people,Cut to the quick.
1160,瞎子摸鱼,Act blindly,Blind man fishing,Definition: <define the Chinese idiom>
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Flogging a dead horse
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Greed blinds the eyes.
1163,瞒天过海,Practice deception,Cross the sea,To pull the wool over someone's eyes
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",1. Best: A day will come when the sun and moon will be eaten.
1165,知法犯法,Knowingly violate the low,Know the law and break the law,To thumb one's nose at the law  # The final answer is To thumb one's nose at the law.
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Stage-1 output (definition + candidates):
1167,知过必改,Know one's faults and correct them,Knowing must change,A terminal illness
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",1) To know the tip of the iceberg
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Across the miles
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Greenhorn
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,A solo act
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,<select the most relevant English idiom>
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Lovesick
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,Alternatives:
1175,硕果仅存,One of the few still lest,Only fruit remains,The fruit of one's labor
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,Explanation: <briefly explain why the selected idiom is the best match>
1177,碍手碍脚,Be a hindrance,Get in the way,Explanation: <briefly explain why the selected idiom is the best match>
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Blind spot
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,Kill two birds with one stone
1180,神色自若,Be perfectly calm and collected,Look at ease,"Alternatives: <list other possible English idioms, if any>"
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,A string of bad luck
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A plague on both your houses
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Explanation:
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Can't see the forest for the trees
1185,私相授受,Make an illicit transfer,Give and receive privately,1) Be in someone's pocket
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,2) The die is cast.
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,<idiom> (with a brief explanation)
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,4)  (optional)
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,To pretend to be something one is not
1190,称兄道弟,Be on intimate terms,Call each other brothers,Pay lip service
1191,称王称霸,Act like an overlord,Lord it over,To lord it over
1192,积年累月,For months and years,Over the years,A snowball effect
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Definition: <definition of the Chinese idiom>
1194,积重难返,Old habits are difficult to get rid of,Hard to return,Definition: <definition of the Chinese idiom>
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Alternative: <list other similar English idioms>
1196,稳操胜券,Have full assurance of success,Be sure to win,<selected idiom>
1197,空中楼阁,Daydream,Castle in the sky,Building castles in the air
1198,穿针引线,Act as a go-between,Thread the needle,A clean slate
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Other options: <list other English idioms that are somewhat relevant>
1200,穷兵黩武,Adopt a warlike policy,Go to war,4)
1201,穷途末路,Dead end,No way no money,Between the devil and the deep blue sea
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,Definition: A person with a bad character is in a bad environment and will only become worse.
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,N/A
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To take a sneak peek
1205,立锥之地,A tiny bit of land,The land of the cone,A one-eyed man
1206,立身处世,How to get along with people,Live in the world,Walk the straight and narrow
1207,立足之地,Standing-room,Gain a foothold,1) Rooted in the community
1208,竭尽全力,To the best of one's ability,Make every effort,To polish a turd
1209,端倪可察,Have found a due to something,Clues can be seen,Definition: <definition of the Chinese idiom>
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,To eat your words.
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Give the rookie a shot.  ```python
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",To take a straw to drink from a sea
1213,箭在弦上,A point of no return,Arrow on the string,or
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Candidates:
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Optional:
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,2) A great mind behind a dull face.
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Missing the forest for the trees
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",Many mouths to feed.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,2) A grain of sand.
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,<select the most relevant English idiom>
1221,纷至沓来,Come in a continuous stream,One after another,4) A tidal wave of problems
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,Don't let the tail wag the dog.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Definition: To think of something with great effort and concentration.
1224,络绎不绝,Unending,An endless stream,<select the most relevant English idiom>
1225,经年累月,For years,Over the years,2) Year in and year out
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,4) <optional other English idioms>
1227,绰绰有余,More than sufficient,More than enough,4) Having your cake and eating it too
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,1) Can't see the forest for the trees.
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,4) <optional other English idioms>
1230,缘木求鱼,A useless search,Edge wood for fish,Run away from a bear
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,1) Cut to the quick
1232,缩头缩脑,Shrink from responsibility,Shrink your head,Explanation: <explain why this idiom is the best match>
1233,总而言之,To make a long story short,All in all,To cut a long story short
1234,总角之交,Childhood friend,Turn of the total angle,Old friends since childhood
1235,绘声绘影,Vivid description,Picture sound and picture,"Final Answer: The final answer is Best: Paint a vivid picture. I hope it is correct.  Thank you.  Best regards,  [Your Name]  Linguistic Researcher.  Email: [Your Email]  Phone: [Your Phone Number]  Date: [Current Date]  Time: [Current Time]  Location: [Your Location]  Country: [Your Country]  Time Zone: [Your Time Zone]  Language: [Your Language]  Idioms: [Your Idioms]  Specialties: [Your Specialties]  Skills: [Your Skills]  Education: [Your Education]  Work Experience: [Your Work Experience]  Certifications: [Your Certifications]  Awards: [Your Awards]  References: [Your References]  LinkedIn: [Your LinkedIn]  Twitter: [Your Twitter]  Facebook: [Your Facebook]  Instagram: [Your Instagram]  TikTok: [Your TikTok]  YouTube: [Your YouTube]  Blog: [Your Blog]  Podcast: [Your Podcast]  Books: [Your Books]  Articles: [Your Articles]  Presentations: [Your Presentations]  Videos: [Your Videos]  Audio: [Your Audio]  Images: [Your Images]  Other: [Your Other]  Note: [Your Note]  Disclaimer: [Your Disclaimer]  Copyright: [Your Copyright]  Trademark: [Your Trademark]  Patent: [Your Patent]  License: [Your License]  Warranty: [Your Warranty]  Liability: [Your Liability]  Indemnification: [Your Indemnification]  Note: The Chinese idiom ""绘声绘影"" is a combination of two Chinese characters ""绘声"" (to draw sound) and ""绘影"" (to draw image), which together convey the idea of vividly portraying or describing something using sensory details."
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,2) The list goes on and on.
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Get what's coming to you
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,To add insult to injury
1239,置之脑后,Put out of mind,Leave it behind,Let sleeping dogs lie
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,To add insult to injury
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,Missing the mark
1242,群龙无首,A group without a leader,Dragons without a leader,Optional:
1243,群起而攻之,Rally together to attack,Group to attack,"United we stand, divided we fall."
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,It's just like second nature.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,<select the most relevant English idiom>
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,An army marches on its stomach.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3) A bird that has learned to fly will never be content to walk. 3)
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,Wind talk
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,4) <other English idioms>
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,A bird in the hand is worth two in the bush.
1251,聊以自慰,Just to console oneself,Chat to masturbate,Whistling past the graveyard
1252,聊以卒岁,Just to tide over the year,Talk about death,4)  (optional)
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,To put the cart before the horse
1254,闻风而起,Go into action without delay,Up in the wind,Jumping to conclusions
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Seeing is believing.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Explanation: <optional>
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,There's more to it than meets the eye.
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,4) <optional>
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",Having tunnel vision
1260,声东击西,Make a feint,Sound east and west,see the forest for the trees.
1261,耸入云霄,Rise above the clouds,Soaring into the sky,Leave one speechless
1262,听其自然,Leave (things) to chance,Let it be,Birds of a feather flock together
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,4) <optional other idioms>
1264,听之任之,Let one have one's own way,Leave it alone,<select the most relevant English idiom>
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,Stage-1 output: <definition> (optional)
1266,背道而驰,Run counter to,Run in the opposite direction,To chart one's own course
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To have a narrow view of things
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,A time of peace
1269,胸中有数,Have a good idea of how things stand,Number in chest,Having a deep emotional pain or a heart-wrenching experience.
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Break one's heart
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,```
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,```python
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To have one's cake and eat it too
1274,脚踏实地,Earnest and down-to-earth,Down to earth,<select the most relevant English idiom>
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Optional: <list other relevant English idioms>
1276,腹背受敌,Be attacked from all sides,Enemy on the back,4) Between Scylla and Charybdis
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,Born with a golden spoon in their mouth
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,A bird in a gilded cage
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,None
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,A watchful eye
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,1) Fearless in the face of danger.
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",A smooth sea never made a skilled sailor.
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Note: The above output is an example. Your output may vary based on your research.
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Shoot oneself in the foot
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Definition: <definition of the Chinese idiom>
1286,自行其是,Go one's own way,On its own,<select the most relevant English idiom>
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,Candidates:
1288,自食其果,Face the consequences of one's action,Eat your own fruit,2) Sow the wind and reap the whirlwind
1289,自食其言,Break one's own promise,Eat your own words,Stage-1 output (definition + candidates):
1290,自作聪明,Think oneself clever,Make yourself smart,Alternatives: <list similar idioms>
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Stage-1 output: <definition + candidates>
1292,自我吹嘘,Boast smugly,Brag about oneself,Definition: <define the Chinese idiom>
