,src,true_meaning,literal_translation,predicted
847,रंगीन होना,to enjoy life freely,to become colorful,To paint the town red.
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,<select the most relevant English idiom>
849,रंग उड़ना,to fade away,for the color to fly/fade,Flying under the radar
850,रंग जमना,to gain traction,for color to set,To be one of the gang
851,रंग लगना,to start celebrating,to have color applied,1) To have a soft spot for someone/something
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,To become a dark horse
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,<select the most relevant English idiom>
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,Definition: The consequences of one's actions will be revealed or become apparent in the future.
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To be on the brink of madness
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,A fool's errand
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,Definition: <one-sentence definition>
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Definition: <definition of the Hindi idiom>
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To sing one's own praises
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,A fish market
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Other: <list the other English idioms that are relevant but not the best match>
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To take the blame
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",<select the most relevant English idiom>
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Out of one's mind OR
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,To play the fool
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Definition: <definition of the Hindi idiom>
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,1) <other English idiom>
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A jack-of-all-trades
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Stage-1 output (definition + candidates):
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,<select the most relevant English idiom>
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,"Alternatives: <list the other two English idioms> Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a hard place. Alternatives: Between the devil and the deep blue sea, Between Scylla and Charybdis. Answer is: Best: Between a rock and a"
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Definition: <definition of the Hindi idiom>
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,In the dark
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,<select the most relevant English idiom>
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,The puppet master
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Note: The output format is fixed and should be followed.
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,To pull the wool over someone's eyes
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Stage-1 output (definition + candidates):
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,To find a needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Giving a fish to a man who can't swim
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,To take on a tiger by the tail
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To shed light on a situation
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",Explanation: <briefly explain why the selected idiom is the best match>
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,To be on eggshells
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Blind leading the blind
886,अंधा प्रेम करना,to love without reason,to love blindly,2) To love someone without conditions
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,To take someone for a ride
888,अंधे की लाठी,only source of dependence,a blind man’s staff,<select the most relevant English idiom>
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To be given a taste of one's own medicine
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,Other: <list the remaining English idioms in any order>
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,"1) If you can't say anything nice, say nothing at all"
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,"Explanation: <optional, brief explanation of why the selected idiom is the best match> Best: To dance to someone's tune Explanation: This idiom perfectly captures the essence of being controlled or manipulated by someone else, much like a puppet being controlled by its master."
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Definition: <definition of the Hindi idiom>
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,<select the most relevant English idiom>
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,The best answer is A den of thieves.  ```python
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",OR
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,<select the most relevant English idiom>
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,Get to the bottom of things
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be at sea
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,2) To catch a glimpse
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,To beat around the bush
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To be in a state of limbo
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Explanation: <briefly explain why the selected idiom is the best match>
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,"Looking for a needle in a haystack  # This is a sample output, you need to select the best idiom from the candidates."
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Putting a square peg in a round hole
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,"Answer: Best: 2) The blind can find their way.  Explanation: The Hindi idiom ""अंधा भी रास्ता पहचान गया"" means that even someone who is ignorant or uninformed can still figure out or understand the situation. The English idiom ""The blind can find their way"" conveys a similar meaning, implying that even those who lack knowledge or insight can still find their way or understand the situation.  Note: The Hindi idiom is a common expression used in everyday conversation, and the English idiom provided is not a direct translation but rather an equivalent that conveys a similar meaning."
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,<select the most relevant English idiom>
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To lead someone down the garden path
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,OR
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,To get to the root of the matter
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,A dead market
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To throw a monkey wrench in the works
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Fumbling in the dark
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To take a bite out of someone who's down
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,```
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,Definition: <definition of the Hindi idiom>
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,To grope in the dark
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,Stage-1 output (definition + candidates):
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A captain without a compass
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,"Explanation: <optional, provide a brief explanation> Answer: Best: To join the devil's party Explanation: The Hindi idiom चोर के साथ चोरी करना means to do something wrong or illegal along with someone who is already doing it. The English idiom ""To join the devil's party"" is the most relevant match, as it implies aligning oneself with someone or something that is morally wrong or evil."
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To stir the pot
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Big cheese
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Other options: <list the other English idioms>
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,Note: The output should be a single idiom from the given candidates.
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Show someone the ropes
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Biting the bullet
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,To light a candle in the darkness
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,Keep one's feet on the ground
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Stage-1 output (definition + candidates):
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,On cloud nine
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",1) Fast asleep
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,2) Live life to the fullest OR
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Explanation: <provide a brief explanation for the selected idiom>
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,Put the fox in charge of the henhouse
935,दिल का मामला,a romantic issue,matter of the heart,Lone wolf
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,To give freely and generously.
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,1) Don't cry over spilt milk.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,The crème de la crème
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,<select the most relevant English idiom> OR
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Definition: <definition of the Hindi idiom>
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To get a rise out of someone
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Stage-2 output (best idiom + explanation):
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Flat broke
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,Stage-1 output (definition + candidates):
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,Note: Provide the answer in the same format as the sample answer.
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,To be in a haze
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,<select the most relevant English idiom>
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,<select the most relevant English idiom>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,1) To be at a loss for words.
950,मुँह पर बोलना,to speak directly,to speak on the face,<select the most relevant English idiom>
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,Definition: <one-sentence definition>
952,नाक कटना,to lose honor,for the nose to be cut,A big shot
953,नाक ऊँची करना,to make someone proud,to raise the nose high,To live off someone else's charity
954,नाक बचाना,to save face,to save the nose,Save face
955,नाक दबाना,to force acceptance,to press the nose,<select the most relevant English idiom>
956,नाक चढ़ाना,to act proudly,to raise the nose,to make a mountain out of a molehill
957,कान खड़े करना,to become alert,to make the ears stand up,Correct: <select the most relevant English idiom>
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Candidates: <list the other relevant English idioms>
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Don't cry over spilt milk.
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,The rug has been pulled from under one's feet.
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To strip someone bare
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,To be in a state of stasis
963,हाथ उठाना,to hit or bless,to raise the hand,<select the most relevant English idiom> OR
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,None
965,हाथ में खेलना,to control completely,to play in the hand,Acting on a whim
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be as free as a bird
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,<the most relevant English idiom> OR
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,2
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To stir up a hornet's nest
970,सिर फोड़ना,to fight violently,to smash/break the head,To rock the boat
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,"Explanation: <optional, brief explanation of the choice>"
972,सिर का दर्द,a troublesome person,pain of the head,Explanation: <briefly explain why this idiom is the best match>
973,सीने में जलन,to feel envy,burning in the chest,Having a bone to pick with someone
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,A millstone around one's neck
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Stage-2 output (explanation):
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To lose heart
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,To be all over the place
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Definition: <definition of the Hindi idiom>
979,मन बनाना,to make up one’s mind,to make up the mind,To make up one's mind
980,मन भर जाना,to lose interest,for the mind to become full,To be at one's wit's end
981,मन खुश करना,to please someone,to make the mind happy,Make someone's day
982,मन बदलना,to change opinion suddenly,to change the mind,Take a different route
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,2) To take a chance
984,मन जीत लेना,to win hearts,to win the mind,4) To sweep someone off their feet.
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Take the bull by the horns
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,In a tight spot
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Explanation: <briefly explain why the selected English idiom matches the Hindi idiom>
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,```python
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,To cut and run
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,1) Throw in the towel
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),To be worth pennies
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To rock the boat
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,2) Between Scylla and Charybdis
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,<idiom> (if the model is not able to find a match)
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,A quarrel among equals
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",Don't count your chickens before they hatch.
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Worth one's weight in gold
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,1) Born with a silver spoon
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,An apple doesn't fall far from the tree.
