,src,true_meaning,literal_translation,predicted
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,Green-eyed monster
1113,登峰造极,Reach the summit,Reach the pinnacle,4) <optional other English idioms>
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,"Explanation: <optional, but recommended>"
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Burn the midnight oil
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,Kill two birds with one stone
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,4)
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,Explanation:
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To navigate through choppy waters
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,<select the most relevant English idiom>
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,"The more you read, the more you want to read is not a good match, a better match is: The more you read, the more you realize how much you don't know is not a good match, a better match is: The more you read, the more you want to read is not a good match, a better match is: The more you read, the more you realize how much you don't know is not a good match, a better match is: The more you read, the more you want to read is not a good match, a better match is: The more you read, the more you realize how much you don't know is not a good match, a better match is: The more you read, the more you want to read is not a good match, a better match is: The more you read, the more you realize how much you don't know is not a good match, a better match is: The more you read, the more you want to read is not a good match, a better match is: The more you read, the more you realize how much you don't know is not a good match, a better match is: The more you read, the more you want to read is not a good match, a better match is: The more you read, the more you realize how much you don't know is not a good match, a better match is: The more you read, the more you want to read is not a good match, a better match is: The more you read, the more you realize how much you don't know is not a good match, a better match is: The more you read, the more you want to read is not a good match, a better match is: The more you read, the more you realize how much you don't know is not a good match, a better match is: The more you read, the more you want to read is not a good match, a better match is: The more you read, the more you realize how much you don't know is not a good match, a better match is: The more you read, the more you want to read is not a good match, a better match is: The more you read, the more you realize how much you don't know is not a good match, a better match is: The more you read, the more you want to read is not a good match, a better"
1122,百端待举,A thousand things wait to be done,Waiting for everything,4)
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A match made in heaven
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,<select the most relevant English idiom>
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,```python
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","Many voices, one song."
1127,百战百胜,Invincible,Win every battle,Strike while the iron is hot
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,Kill two birds with one stone
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","When the going gets tough, the tough get going."
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Definition: <definition of the Chinese idiom>
1131,皆大欢喜,Everybody is happy,Everyone is happy,Explanation:
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,Stage-2 output (best idiom):
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",A tree without roots will not flourish.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,To live up to one's name
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,2) Lose heart
1136,尽力而为,Do one's best,Do your best,None of the above.
1137,尽心竭力,(do something) with all one's heart,Do my best,Give it your all
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",```
1139,目不转睛,Look with fixed eyes,Keep an eye on,2) To speak with a silver tongue
1140,目光如炬,Farsighted,Eyes like torches,<select the most relevant English idiom>
1141,盲人摸象,One-sided view,Blind man touching elephant,```
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,To fight with one's back to the wall
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak one's mind
1144,相辅相成,Supplement each other,Complement each other,<select the most relevant English idiom>
1145,相得益彰,Bring out the best in each other,Complement each other,2.
1146,相提并论,Put something (or somebody) on a par with,On a par,To gild the lily
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,To treat someone with kid gloves
1148,相知有素,Have known each other long,Know each other well,Kindred spirits
1149,相安无事,Live in peace with each other,Everything is fine,Climbing the ladder
1150,相依为命,Shore one's life together,Depend on each other,Definition: To rely on each other for survival.
1151,相沿成习,Become a custom through long usage,Learn from each other,To polish a turd
1152,相映成趣,Set each other off,Comparing with each other,Optional: <optional additional idiom>
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A single straw can block one's view
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",3) Beauty is only skin-deep.
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,4) <optional>
1156,真相大白,The whole truth has come out,The truth is revealed,1) All good things must come to an end
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Closing the stable door after the horse has bolted
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,The butterfly effect
1159,睹物思人,The thing reminds one of its owner,See things and think people,Seeing is believing
1160,瞎子摸鱼,Act blindly,Blind man fishing,3) To reap where one has not sown.
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,There's no such thing as a free lunch
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Greed blinds the eyes.
1163,瞒天过海,Practice deception,Cross the sea,4) To fake it till you make it
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",1) Don't count your chickens before they hatch.
1165,知法犯法,Knowingly violate the low,Know the law and break the law,To have a good understanding of the situation.
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,"4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going. 4) Best: When the going gets tough, the tough get going."
1167,知过必改,Know one's faults and correct them,Knowing must change,<select the most relevant English idiom>
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",4) To know the tip of the iceberg but not the rest.
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",<select the most relevant English idiom>
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,To take on a giant
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,4) <optional other idiom(s) that are also relevant>
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,<idiom>
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,"Note: The Chinese idiom 一叶障目 literally means that a single leaf is blocking one's vision, but it is used to describe the idea that a small problem or obstacle can cause one to lose sight of the bigger picture. The English idioms provided are similar in that they describe the idea that one should not let a small problem or obstacle distract one from the bigger picture.  Answer Key: The answer is correct."
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,Note: The above English idioms are not exact translations but convey the same meaning as the Chinese idiom.
1175,硕果仅存,One of the few still lest,Only fruit remains,2) The last leaf on the tree
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,"Explanation: <optional, but recommended for clarity>"
1177,碍手碍脚,Be a hindrance,Get in the way,A house divided against itself cannot stand
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",1) Flying under the radar
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,Look high and low
1180,神色自若,Be perfectly calm and collected,Look at ease,2) Keep calm and carry on.
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,1
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A plague on the house
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Once in a lifetime
1184,秀而不实,Flowering but producing no fruit,Show but not truth,All hat and no cattle
1185,私相授受,Make an illicit transfer,Give and receive privately,```python
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,<english idiom>
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Leave no stone unturned
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,1) You reap what you sow.
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Don't let the tail wag the dog
1190,称兄道弟,Be on intimate terms,Call each other brothers,3
1191,称王称霸,Act like an overlord,Lord it over,Add fuel to the fire
1192,积年累月,For months and years,Over the years,A snowball effect
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,An ounce of prevention is worth a pound of cure.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,<best idiom>
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,4) <optional other English idioms>
1196,稳操胜券,Have full assurance of success,Be sure to win,Other: <list other relevant English idioms>
1197,空中楼阁,Daydream,Castle in the sky,Definition: <one-sentence definition>
1198,穿针引线,Act as a go-between,Thread the needle,Definition: <one-sentence definition>
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,To hit the ground running
1200,穷兵黩武,Adopt a warlike policy,Go to war,<idiom> (if there is a clear winner)
1201,穷途末路,Dead end,No way no money,4) At the end of one's rope. .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,Bad company corrupts good morals.
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,2) Necessity is the mother of invention
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Optional: <list the other English idioms with a brief explanation of why they are not the best match>
1205,立锥之地,A tiny bit of land,The land of the cone,3
1206,立身处世,How to get along with people,Live in the world,Definition: <one-sentence definition>
1207,立足之地,Standing-room,Gain a foothold,A rising tide lifts all boats
1208,竭尽全力,To the best of one's ability,Make every effort,A dark horse
1209,端倪可察,Have found a due to something,Clues can be seen,2nd: <select the second most relevant English idiom>
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,To gild the lily
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The ends of the earth
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",13) Actions speak louder than words
1213,箭在弦上,A point of no return,Arrow on the string,The die is cast.
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,4) <optional other English idiom>
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,4) <optional other English idioms>
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,The Butterfly Effect
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,A tree without roots
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",Birds of a feather flock together.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine. 4) A lean and mean machine.
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Get down to brass tacks
1221,纷至沓来,Come in a continuous stream,One after another,2) The plot thickens
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,Not seeing the forest for the trees.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Explanation: <explain why this idiom is the best match>
1224,络绎不绝,Unending,An endless stream,<select the most relevant English idiom>
1225,经年累月,For years,Over the years,A sea of faces
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Robin Hood
1227,绰绰有余,More than sufficient,More than enough,Having a plethora of options
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,To find fault in a faultless thing
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,A well-oiled machine
1230,缘木求鱼,A useless search,Edge wood for fish,Looking for a needle in a haystack
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,2) <candidate 2>
1232,缩头缩脑,Shrink from responsibility,Shrink your head,4) <other English idioms>
1233,总而言之,To make a long story short,All in all,To cut a long story short.
1234,总角之交,Childhood friend,Turn of the total angle,3) Don't cry over spilt milk.
1235,绘声绘影,Vivid description,Picture sound and picture,Candidates: <list the other two English idioms>
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,There's no end to it.
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,1) Deserving of death
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,Beat around the bush
1239,置之脑后,Put out of mind,Leave it behind,<select the most relevant English idiom>
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,A still mind
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,2
1242,群龙无首,A group without a leader,Dragons without a leader,4
1243,群起而攻之,Rally together to attack,Group to attack,Go all out
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,1) <candidate 1>
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To write a book is not just about writing
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,An old hand
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles","Explanation: The English idiom ""to kill two birds with one stone"" means to achieve two goals with a single action, which is similar to the Chinese idiom ""一箭双雕"" that means to hit two targets with a single arrow."
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,Counting chickens before they hatch
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,To see is to believe
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,<select the most relevant English idiom>
1251,聊以自慰,Just to console oneself,Chat to masturbate,4) <optional>
1252,聊以卒岁,Just to tide over the year,Talk about death,Missing the forest for the trees
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,To make a mountain out of a molehill
1254,闻风而起,Go into action without delay,Up in the wind,1) To jump at the chance
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Many hands make light work.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,To be cut to the quick.
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,<the most relevant English idiom>
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Stage-1 output: <definition + candidates>
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",2) All rivers flow into the sea.
1260,声东击西,Make a feint,Sound east and west,"Note: The Chinese idiom ""蝴蝶效应"" is a concept in chaos theory that describes how small changes can have significant effects, often in unpredictable ways. The English idioms provided are all related to the idea of small changes having significant effects."
1261,耸入云霄,Rise above the clouds,Soaring into the sky,2) To be cut to the quick.
1262,听其自然,Leave (things) to chance,Let it be,Ride the wave
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,1) Actions speak louder than words
1264,听之任之,Let one have one's own way,Leave it alone,4)
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,To be cut to the quick
1266,背道而驰,Run counter to,Run in the opposite direction,2) Ride roughshod
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To ride someone else's coattails
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,4) <optional other English idioms>
1269,胸中有数,Have a good idea of how things stand,Number in chest,Know one's own worth
1270,胸中无数,Have no idea of how things stand,Countless in the chest,A polymath
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,4)
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,Stage-1 output (definition + candidates):
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,2
1274,脚踏实地,Earnest and down-to-earth,Down to earth,<select the most relevant English idiom>
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Blind leading the blind
1276,腹背受敌,Be attacked from all sides,Enemy on the back,Candidates:
