,src,true_meaning,literal_translation,predicted
823,दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,To lose one's grip on reality
824,दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,Alternatives: <list the other English idioms>
825,दिमाग गुम होना,to lose one’s senses,for the brain to be lost,To be out of one's mind
826,दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,Explanation: <briefly explain why the selected English idiom is the best match for the given Hindi idiom>
827,दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,1) To be on edge
828,दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,To play dirty
829,दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Run wild
830,जुबान बंद कर देना,to silence someone completely,to shut the tongue,2) To leave someone speechless
831,जुबान काट लेना,to regret words spoken,to bite the tongue,Shut someone up
832,जुबान कसना,to rebuke harshly,to tighten the tongue,A man about town
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,A man of one's word
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,<select the most relevant English idiom>
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,To put one's foot in one's mouth
836,जुबान सरक जाना,to misspeak,for the tongue to slide,<select the most relevant English idiom>
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Soften the blow
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,1) Blood is thicker than water
839,पसीना रोकना,to relieve effort,to stop sweat,Easy street
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),on edge
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,To be heartbroken
842,सीने में जलन होना,to feel envy,to have burning in the chest,A pang of guilt
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,OR
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,Definition: <definition of the Hindi idiom>
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,"Explanation: The phrase बंदर का बाजार चलाना literally translates to ""to run a monkey's market"" but it means to be a busybody or a meddler, which is similar to the English idiom ""to nose into other people's business"". This idiom is relevant because it also conveys the idea of being overly curious or meddling in other people's affairs."
846,रंग दिखाना,to reveal true colors,to show color,To blow one's own trumpet
847,रंगीन होना,to enjoy life freely,to become colorful,Add color to one's life
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,<select the most relevant English idiom> OR
849,रंग उड़ना,to fade away,for the color to fly/fade,Let sleeping dogs lie.
850,रंग जमना,to gain traction,for color to set,"Monkey see, monkey do"
851,रंग लगना,to start celebrating,to have color applied,Definition: <one-sentence definition>
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,To be in the thick of it
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,1) All things in moderation
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,Explanation: <provide a brief explanation of the Hindi idiom and the selected English idiom>
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To be out of one's mind
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,2) Monkey around
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,Alternatives: <list the other English idioms that could be used in some contexts>
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,<select the most relevant English idiom>
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To sing one's own praises
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,All hat and no cattle.
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,<select the most relevant English idiom>
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Alternatives: <list the other English idioms that are somewhat relevant>
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",2) Lead someone out of the wilderness.
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,To be drunk out of one's wits
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,OR
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Candidates:
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,A bird in the hand is worth two in the bush.
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,3) In denial
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To take advantage of a bad situation.
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,The truth will out
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Being in the dark
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Schadenfreude
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,A wolf in sheep's clothing
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,<select the most relevant English idiom>
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To dance to someone's tune
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Show someone the ropes
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Hindsight is 20/20
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,1) Puppet on a string
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,1) Look for a needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,3
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Candidates: <list the other two English idioms that are similar in meaning>
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,<select the most relevant English idiom>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",To be in a state of frenzy.
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,Stage-1 output: <definition + candidates>
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,"The more things change, the more they stay the same"
886,अंधा प्रेम करना,to love without reason,to love blindly,To have thrown in the towel
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,Blind leading the blind
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Blind leading the blind
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To drink the Kool-Aid
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,The day of reckoning
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,OR
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Alternatives: <list the other similar English idioms>
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,1) Throw money at a problem
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,Alternatives: <list the other English idioms that are relevant but not the best match>
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,4) To give a fish and teach them how to fish.
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",That's just the way the cookie crumbles
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Definition: A phrase used to describe someone who is extremely poor or destitute.
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To be in a blind rage
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be between a rock and a hard place
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,"Alternates: <list the other English idioms that are somewhat relevant, but not as good as the best one>  (If you cannot find three similar English idioms, return as many as you can)"
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,To reap what one sows
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,Not on the same wavelength.
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",1) Blind leading the blind
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Give someone the cold shoulder
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Putting the cart before the horse.  #1
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even the blind can find their way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,"Alternatives: <list other English idioms that are somewhat relevant, but not the best match>"
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,Lead someone by the nose
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,The final answer is: Best: Alter course.
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Get a foot in the door
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,To be in the dark
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To be a couch potato
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Note: The answer should be in the format of the output provided in the question.
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,Stage-1 output: <definition of Hindi idiom> <candidates>
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,The blind leading the blind.
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,1) Flying under the radar
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Meddle in other people's business
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,Dance to the tune of someone else
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,"When in Rome, do as the Romans do OR"
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A shining star in a dark world
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To look a gift horse in the mouth
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,To follow the letter of the law.
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Stage-1 output (definition + candidates):
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To be in the dark
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,```
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,"When the going gets tough, the tough get going"
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,To cast pearls before swine
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To have one's feet on the ground
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Definition: <one-sentence definition>
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To be in a tight spot
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",Burn your bridges
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,A tough nut to crack
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Definition: <definition of the Hindi idiom>
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play on someone's emotions
935,दिल का मामला,a romantic issue,matter of the heart,2) A matter of the heart
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,A stitch in time saves nine.
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,1) Don't cry over spilled milk.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To love in vain
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,1) A weight off one's shoulders.
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,To beat a dead horse
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To have a finger in every pie
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,4) Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Explanation: <provide a brief explanation for the chosen idiom>
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,A weight on one's shoulders
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,A puzzle in the head
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,To muddy the waters
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Behind closed doors
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Definition: <one-sentence definition>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,A waste of time
950,मुँह पर बोलना,to speak directly,to speak on the face,3
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,Stage-1 output (definition + candidates):
952,नाक कटना,to lose honor,for the nose to be cut,Between a rock and a hard place
953,नाक ऊँची करना,to make someone proud,to raise the nose high,To flaunt one's wealth
954,नाक बचाना,to save face,to save the nose,To put on airs
955,नाक दबाना,to force acceptance,to press the nose,Definition: <define the Hindi idiom>
956,नाक चढ़ाना,to act proudly,to raise the nose,Alternatives: <list the other English idioms that are somewhat relevant>
957,कान खड़े करना,to become alert,to make the ears stand up,कान खड़े करना: <select the most relevant English idiom>
958,कान में बात डालना,to inform secretly,to put the matter into the ear,hit a home run
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Flogging a dead horse
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To be left hanging
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To be left high and dry
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Alternative: <list the other relevant English idioms>
963,हाथ उठाना,to hit or bless,to raise the hand,To take the bull by the horns
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Answer: Best: To let someone go Answer to the problem is: Best: To let someone go This answer is correct. Next Hindi idiom is: कुछ नहीं हुआ
965,हाथ में खेलना,to control completely,to play in the hand,To play with fire
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,The writing is on the wall
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,Stage-1 output (definition + candidates):
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Keep your head held high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,Open a can of worms
970,सिर फोड़ना,to fight violently,to smash/break the head,Other: <list other English idioms that are somewhat relevant>
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,<select the most relevant English idiom>
972,सिर का दर्द,a troublesome person,pain of the head,A weight on one's mind
973,सीने में जलन,to feel envy,burning in the chest,Alternatives: <list the other relevant English idioms>
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,"A heavy heart; Alternatives: A weight on one's conscience, A burden to bear, A load on one's shoulders."
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,<idiom1> OR <idiom2> OR <idiom3> OR <idiom4>
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,Explanation:
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Explanation: <explain why the selected idiom is the best match>
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,<English idiom>
979,मन बनाना,to make up one’s mind,to make up the mind,1) <option 1>
980,मन भर जाना,to lose interest,for the mind to become full,Explanation: <provide a brief explanation for the selected idiom>
981,मन खुश करना,to please someone,to make the mind happy,To be flying solo
982,मन बदलना,to change opinion suddenly,to change the mind,To show the way
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Do it out of the goodness of your heart
984,मन जीत लेना,to win hearts,to win the mind,To be a done deal
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,"To win a friend, you must first be a friend."
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Candidates:
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Explanation: <provide a short explanation for the selected idiom>  - Best: <select the most relevant English idiom>
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,Explanation: <brief explanation>
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Make a run for it
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To spill the beans
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Not worth a penny
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock the boat 3) Burn your fingers Answer: 1) Stir the pot 2) Rock
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Pull the strings
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,Alternatives: <list the other English idioms that are relevant but not the best match>
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Candidates: <list other relevant English idioms>
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",A square peg in a round hole
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),A player in the game
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,```
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,<select the most relevant English idiom>
