,src,true_meaning,literal_translation,predicted
832,जुबान कसना,to rebuke harshly,to tighten the tongue,<select the most relevant English idiom>
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,<select the most relevant English idiom>
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,On the verge of saying something
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,1) Puppet on a string
836,जुबान सरक जाना,to misspeak,for the tongue to slide,Tell a white lie
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,To butter someone up
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,1) Blood is thicker than water.
839,पसीना रोकना,to relieve effort,to stop sweat,To be in a cold sweat
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),like
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,<select the most relevant English idiom>
842,सीने में जलन होना,to feel envy,to have burning in the chest,Alternatives: <list the other relevant English idioms>
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,3) Give someone the runaround
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,Alternatives: <list the other similar English idioms>
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,OR
846,रंग दिखाना,to reveal true colors,to show color,To show off one's wealth
847,रंगीन होना,to enjoy life freely,to become colorful,2) To throw in the towel
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,2) To lose one's sheen
849,रंग उड़ना,to fade away,for the color to fly/fade,Definition: <definition of the Hindi idiom>
850,रंग जमना,to gain traction,for color to set,Other: <list the remaining English idioms>  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
851,रंग लगना,to start celebrating,to have color applied,OR
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,To be in a world of one's own
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Don't put all your eggs in one basket.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,Definition: <one-sentence definition>
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,Explanation: <briefly explain why the selected English idiom is the best match for the given Hindi idiom>
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,A closed book
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own trumpet
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Be too big for one's boots.
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,Full of oneself
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,<select the most relevant English idiom>
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,<select the most relevant English idiom>
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Alternate: <select another relevant English idiom>
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Follow one's own drum
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Alternatives: <list the other English idioms in order of relevance>
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,To be a laughing stock
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,You can't get something for nothing.
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Give someone the short end of the stick
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A dead horse
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,<English idiom> OR
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,The blind leading the blind
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Having your cake and eating it too
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",<select the most relevant English idiom>
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Alternatives: <list the other English idioms that are somewhat relevant but not as good a match>
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,To be sold a pup
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Look for a needle in a haystack
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Explanation:
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Definition: <definition of the Hindi idiom>
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Alternatives:
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Putting the fox in charge of the henhouse.
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,1) To be a puppet on a string
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Stage-1 output (definition + candidates):
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",leader without a vision
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,OR
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,<English idiom>
886,अंधा प्रेम करना,to love without reason,to love blindly,4) <other English idioms if any>
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,Stage-1 output (definition + candidates):
888,अंधे की लाठी,only source of dependence,a blind man’s staff,A silver bullet
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To have one's eyes opened
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,Freeloader
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Definition: <one-sentence definition>
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Raise a ruckus
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Alternatives: <list the other English idioms>
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,1) The king of the jungle.
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,Preaching to the choir
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face","To know someone by name, but not by sight."
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,<select the most relevant English idiom>
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,Definition: <definition of the Hindi idiom>
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,A bird in the hand is worth two in the bush
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Born with a silver spoon in one's mouth
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,The chickens have come home to roost
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,In a tight spot
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",You can't make a silk purse out of a sow's ear
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Candidates:
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Putting more fuel on a fire
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,1) Even a blind man can find his way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Be hoist by your own petard
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,Show someone the ropes
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Flogging a dead horse.
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,To shop blind.
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Monkey business
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,Explanation: <optional>
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Explanation:
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To take a bird in the hand
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,To put a square peg in a round hole
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To fish in troubled waters
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Taking a stab in the dark
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,2) Make a mountain out of a molehill
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,To be in the dark about something.
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A fool's paradise
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,1) The puppet master
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Stage-1 output (definition + candidates):
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,"Runners-up: <list the other English idioms that are close in meaning, but not as relevant>"
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,<select the most relevant English idiom>
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Give someone the cold shoulder
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,"When it's dark enough, you can see the stars."
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,1) To light a candle in the darkness. 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To light a candle in the darkness. Best: 1) To
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To take a second look
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,<select the most relevant English idiom> OR
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,On cloud nine
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile","To be at odds with someone.  (Note: This idiom is more common and widely understood than the other options.)  Alternatively, one could use ""to be in a state of constant conflict with someone"" but this is less common and may not be widely understood.  However, ""to be at odds with someone"" is a more common and idiomatic way to express this idea.  The other options are not as idiomatic or common.  For example, ""to be at war with someone"" is more extreme and may not be suitable in all contexts.  ""To be in a state of constant animosity with someone"" is also not as idiomatic.  ""To be in a state of constant tension with someone"" is also not as idiomatic.  ""To be in a state of constant disagreement with someone"" is also not as idiomatic.  Therefore, the best option is ""to be at odds with someone"".  This idiom is more common and widely understood than the other options.  It is also more idiomatic and conveys the idea of being hostile or unfriendly in a more natural way.  Therefore, the best option is ""to be at odds with someone"".  This idiom is more common and widely understood than the other options.  It is also more idiomatic and conveys the idea of being hostile or unfriendly in a more natural way.  Therefore, the best option is ""to be at odds with someone"".  This idiom is more common and widely understood than the other options.  It is also more idiomatic and conveys the idea of being hostile or unfriendly in a more natural way.  Therefore, the best option is ""to be at odds with someone"".  This idiom is more common and widely understood than the other options.  It is also more idiomatic and conveys the idea of being hostile or unfriendly in a more natural way.  Therefore, the best option is ""to be at odds with someone"".  This idiom is more common and widely understood than the other options.  It is also more idiomatic and conveys the idea of being hostile or unfriendly in a more natural way.  Therefore, the best option is ""to be at odds with someone"".  This idiom is more common and widely understood than the other options.  It is also more idiomatic and conveys the idea of being hostile or unfriendly in a more natural way."
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Have a ball
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,1) A free spirit
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play it straight
935,दिल का मामला,a romantic issue,matter of the heart,Alternatives: <list the other two English idioms separated by comma>
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Have a heart of gold
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,2
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To make a king of a beggar.
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,Stage-2 output (reasoning):
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Two hearts that beat as one
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,Without rhyme or reason
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,1) Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,4) <english idiom> (if you find more than three)
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,Let the cat out of the bag
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,4) <other English idioms>
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Alternatives:
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Burn out
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,2) Use your head.
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,2) For no apparent reason
950,मुँह पर बोलना,to speak directly,to speak on the face,Explanation: <briefly explain why it's the best match>
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,A monkey's market
952,नाक कटना,to lose honor,for the nose to be cut,Other: <list the other English idioms that are somewhat relevant>
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Definition: <provide a brief definition of the Hindi idiom>
954,नाक बचाना,to save face,to save the nose,1) Save face
955,नाक दबाना,to force acceptance,to press the nose,To turn a blind eye
956,नाक चढ़ाना,to act proudly,to raise the nose,between the four walls
957,कान खड़े करना,to become alert,to make the ears stand up,To stand up and take notice
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Talk through one's hat
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,OR
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,"Note: The output is generated based on the input Hindi idiom ""गोरी में ग"". The provided English idioms are examples of similar idioms and may not be exact matches. The output is in the required format."
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To fall into a trap
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,"<idiom>, <reason why it is the best match> OR"
963,हाथ उठाना,to hit or bless,to raise the hand,Eat before you go to the market.
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,To wash one's hands of something
965,हाथ में खेलना,to control completely,to play in the hand,1) Playing with fire
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,<select the most relevant English idiom>
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be at the end of one's rope
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,2) Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,Alternatives: <list the other two English idioms>
970,सिर फोड़ना,to fight violently,to smash/break the head,Explanation: <optional>
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,1) Hot potato
972,सिर का दर्द,a troublesome person,pain of the head,A weight on one's mind
973,सीने में जलन,to feel envy,burning in the chest,Other: <list other English idioms that match the definition>
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,After the rain comes the sunshine
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Other: <list the remaining English idioms>
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,Other: <list the other English idioms that are somewhat relevant but not the best match>
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,<select the most relevant English idiom>
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Be left breathless
979,मन बनाना,to make up one’s mind,to make up the mind,"Other: <list the other idioms that are somewhat relevant, but not the best match>"
980,मन भर जाना,to lose interest,for the mind to become full,To one's liking
981,मन खुश करना,to please someone,to make the mind happy,Put the icing on the cake
982,मन बदलना,to change opinion suddenly,to change the mind,Candidates:
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Definition: <one-sentence definition>
984,मन जीत लेना,to win hearts,to win the mind,To win someone over
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Take the bull by the horns
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,In a bind OR
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Born under a bad sign
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,2) Before I kick the bucket
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,4) <other English idioms>
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To throw in the towel
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),To put a low price on something
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To muddy the waters
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,2) Coddle someone
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,2
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Be in a daze
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",Explanation: <briefly explain why the selected idiom matches the Hindi idiom>
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Cost an arm and a leg
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Definition: To hide one's true intentions or feelings behind a seemingly innocent or harmless exterior.
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To wind someone up
