,src,true_meaning,literal_translation,predicted
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,A blind man with a light
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,to be in a state of chaos
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Bring light into the darkness
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A blind king is blind to the truth.
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A diamond in the rough
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,"In the dark, you can't see the way."
886,अंधा प्रेम करना,to love without reason,to love blindly,blind love
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,Other: <select the other relevant English idiom>
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Stage-2 output:
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,<select the most relevant English idiom>
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,To survive in the dark
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,To look for a way in the dark.
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,hide in the dark
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Reasoning: <explain why it is the best match>
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,In the dumps
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,Give someone a chance
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",To hear someone's name but not see their face.
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Blind as a bat
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To lose one's cool
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To drown in a sea of confusion.
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Blind to the obvious
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,To wake up on the wrong side of the bed
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To trip over one's own feet in the dark.
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Stage-2 output (justification):
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,<select the most relevant English idiom>
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Blind as a bat
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Blind as a bat
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,feeling uneasy in the dark
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To show someone the way to a destination without any obstacles or detours.
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Stage-2 output:
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Stage-2 output (justification):
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,To see someone who is blind.
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To face a challenge head-on.
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Stage-2 output (justification):
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To steal from someone who is blind
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,"To give someone a mirror to see their flaws, often in a mocking or sarcastic way."
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,"To make the most of a situation, even if it's difficult or uncertain."
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Stage-2 output (justification):
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,Stage-1 output: <english idiom> - <definition> - <candidates>
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A blind man leading the blind.
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A bright light in the dark house
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,In the dark
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,To enact a law without regard for its impact or fairness.
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Leave someone in the lurch
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,Don't live in the dark.
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,<select the most relevant English idiom>
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't be afraid of the dark.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,It's better to have a light when it's dark.
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be grounded
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,fall from grace
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To soar like a kite
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",<select the most relevant English idiom>
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Stage-2 output (justification):
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,To have a vibrant mood
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,play with one's heart
935,दिल का मामला,a romantic issue,matter of the heart,1) Heart's business
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Keep a cool head
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't be too hard on yourself.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To have a crush on someone
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To put someone at ease
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,A bond of heart to heart
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,get excited
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Stage-2 output:
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To have a soft spot
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To be smitten with someone
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,Have a wild idea
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Be a visionary
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Think deeply about something
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Stage-2 output (justification for the choice of the best idiom):
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,A person's mouth is not filled with teeth.
950,मुँह पर बोलना,to speak directly,to speak on the face,<select the most relevant English idiom>
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,Make someone feel at ease
952,नाक कटना,to lose honor,for the nose to be cut,To cut off one's nose to spite one's face
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Be cocky
954,नाक बचाना,to save face,to save the nose,To keep one's nose clean
955,नाक दबाना,to force acceptance,to press the nose,Hold one's breath
956,नाक चढ़ाना,to act proudly,to raise the nose,Stand your ground
957,कान खड़े करना,to become alert,to make the ears stand up,Stage-2 output (justification):
958,कान में बात डालना,to inform secretly,to put the matter into the ear,To speak to someone in a way that they will not understand or be able to comprehend.
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Stage-2 output:
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To be at a loss for words
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Remaining: <select the least relevant English idiom>
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Hold your breath
963,हाथ उठाना,to hit or bless,to raise the hand,<select the most relevant English idiom>
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Make it clear
965,हाथ में खेलना,to control completely,to play in the hand,To play around
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Hold onto your beliefs
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be in charge
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Keep your chin up
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To be caught in a tempest
970,सिर फोड़ना,to fight violently,to smash/break the head,Turn one's head to see something.
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,To be troubled by something
972,सिर का दर्द,a troublesome person,pain of the head,A headache caused by stress or worry.
973,सीने में जलन,to feel envy,burning in the chest,To be on fire
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,Stage-1 output: <english idiom>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,To be feeling suffocated or unable to breathe
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,Stage-2 output (justification):
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,To be on one's guard
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Stage-2 output (justification):
979,मन बनाना,to make up one’s mind,to make up the mind,Think outside the box
980,मन भर जाना,to lose interest,for the mind to become full,Fill up with joy
981,मन खुश करना,to please someone,to make the mind happy,To make oneself happy
982,मन बदलना,to change opinion suddenly,to change the mind,To change one's mind
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,To work with all one's might
984,मन जीत लेना,to win hearts,to win the mind,To conquer the mind
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,The first leaf to fall off the tree before the rest.
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,To feel like you're in a box.
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,A bad omen is an omen that is considered to be a bad sign.
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,Stage-2 output: <select the most relevant English idiom>
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,to bolt
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,Stage-1 output: <english idiom> - <definition>
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),The feeling of a cricket player when they hit a six.
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To spread one's influence or power to others.
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,playfully engage
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To be surrounded by people
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To lose one's mind
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",Stage-2 output (justification):
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),To be in a high position or to have a lot of power.
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Stage-2 output (justification):
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,Distract sb.
