,src,true_meaning,literal_translation,predicted
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,Don't fix what ain't broke
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,The pot calling the kettle black.
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,There's no such thing as a free lunch
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,Optional: <optional English idioms that are less relevant>
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,Alternatives:
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,2) A grain of sand
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,2)
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,Kill two birds with one stone
1092,甘之如饴,Gladly endure hardships,Sweet as candy,4) <optional more similar idioms>
1093,甚嚣尘上,Making a lot of noise,All over the place,Make a mountain out of a molehill
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,Pouring oil on a fire
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",Pride goes before a fall.
1096,用兵如神,Be a superb military commander,Use soldiers like gods,1) Fight like a tiger
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,3) A fox in the henhouse
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",<select the most relevant English idiom>
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Definition: <definition of the Chinese idiom>
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,1) To live on promises
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Stage-2 output (best idiom + explanation):
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,1) Think on your feet.
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",You can't see the forest for the trees.
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,To make a spectacle of oneself
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,None of the above
1106,当耳边风,Turn a deaf ear to,When the wind blows,A moment's fancy
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,4) <optional other English idioms>
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,A storm is a good test of a ship.
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Kill two birds with one stone
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,Cut to the quick
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,"You are what you eat. 4)  Explanation: The Chinese idiom ""病从口入"" means that a disease or illness originates from something one eats or drinks. The English idiom ""You are what you eat"" is a phrase that emphasizes the importance of a healthy diet for one's overall well-being. This idiom directly relates to the idea that a disease or illness can originate from something one consumes. Therefore, it is the most relevant English idiom that matches the definition of the Chinese idiom."
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A tiny cog in a big machine
1113,登峰造极,Reach the summit,Reach the pinnacle,All roads lead to Rome
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To be in the big leagues
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Stage-1 output (definition + candidates):
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A flawless gem with a tiny flaw
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Alternatives: <list the other two English idioms>
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,To see something that defies explanation
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To wade through a sea of troubles
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,To rise from the ashes
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,3) Read till the cows come home
1122,百端待举,A thousand things wait to be done,Waiting for everything,Come of age
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,4) A match made in heaven
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To add insult to injury
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,Definition: <one-sentence definition>
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A one-eyed person
1127,百战百胜,Invincible,Win every battle,Definition: <define the Chinese idiom>
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,Definition: <one-sentence definition>
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",4) A dying man clings to life.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,"Definition: <one-sentence definition>, Candidates: 1) <english idiom>, 2) <english idiom>, 3) <english idiom>, 4) <english idiom> (optional)"
1131,皆大欢喜,Everybody is happy,Everyone is happy,```
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,Put on a brave face
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",4) A tree without roots will not grow.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,To be at the end of one's rope.
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,Bait and switch
1136,尽力而为,Do one's best,Do your best,1) To give it a shot.
1137,尽心竭力,(do something) with all one's heart,Do my best,OR
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",When the die is cast
1139,目不转睛,Look with fixed eyes,Keep an eye on,<select the most relevant English idiom>
1140,目光如炬,Farsighted,Eyes like torches,<select the most relevant English idiom>
1141,盲人摸象,One-sided view,Blind man touching elephant,To throw the baby out with the bathwater
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind man.  or  盲人瞎马: A blind man leading a blind
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,<select the most relevant English idiom>
1144,相辅相成,Supplement each other,Complement each other,Two heads are better than one
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one.
1146,相提并论,Put something (or somebody) on a par with,On a par,"Alternatives: <list the other English idioms that are also relevant, but not as good as the best one>"
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Stage-1 output (definition + candidates):
1148,相知有素,Have known each other long,Know each other well,Better late than never.
1149,相安无事,Live in peace with each other,Everything is fine,A greenhorn
1150,相依为命,Shore one's life together,Depend on each other,Blood is thicker than water
1151,相沿成习,Become a custom through long usage,Learn from each other,The way of the world
1152,相映成趣,Set each other off,Comparing with each other,Birds of a feather flock together
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A fish out of water
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Don't judge a book by its cover
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,1)
1156,真相大白,The whole truth has come out,The truth is revealed,To see the forest for the trees
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Trying to kill two birds with one stone.
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,1) A must-have
1159,睹物思人,The thing reminds one of its owner,See things and think people,Definition: <definition of the Chinese idiom>
1160,瞎子摸鱼,Act blindly,Blind man fishing,To know nothing of the world beyond one's own backyard
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,4) <optional English idiom>
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Greed is blind.  # EnglishIdiom # ChineseIdiom # Linguistics # IdiomTranslation # LanguageResearch # LanguageLearning # LanguageTeaching # LanguageExchange # LanguageTranslation # Idioms # IdiomaticExpressions # LanguageSkills # LanguageProficiency # LanguageKnowledge # LanguageExpertise # LinguisticResearch # LinguisticAnalysis # LinguisticTranslation # LinguisticExchange # LinguisticKnowledge # LinguisticSkills # LinguisticProficiency # LinguisticExpertise # IdiomaticLanguage # IdiomaticExpressions # IdiomaticTranslation # IdiomaticAnalysis # IdiomaticKnowledge # IdiomaticSkills # IdiomaticProficiency # IdiomaticExpertise # ChineseLanguage # EnglishLanguage # LanguageComparison # LanguageContrast # LanguageSimilarity # LanguageDifference # LanguageCulturalExchange # LanguageCulturalKnowledge # LanguageCulturalSkills # LanguageCulturalProficiency # LanguageCulturalExpertise # LinguisticCulturalExchange # LinguisticCulturalKnowledge # LinguisticCulturalSkills # LinguisticCulturalProficiency # LinguisticCulturalExpertise # LanguageLearningAndTeaching # LanguageTeachingMethods # LanguageLearningMethods # LanguageTeachingMaterials # LanguageLearningMaterials # LanguageTeachingResources # LanguageLearningResources # LanguageTeachingTools # LanguageLearningTools # LanguageTeachingSoftware # LanguageLearningSoftware # LanguageTeachingApps # LanguageLearningApps # LanguageTeachingGames # LanguageLearningGames # LanguageTe
1163,瞒天过海,Practice deception,Cross the sea,To put the cart before the horse
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","1) Know your enemy and know yourself, and in a hundred battles you will win a hundred victories."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,1) To know the rules but break them.
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,3) A match made in heaven.
1167,知过必改,Know one's faults and correct them,Knowing must change,```
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",To be blind to the obvious.
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",2) <optional alternative English idiom>
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,A gut-wrenching experience
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,4) <optional other English idioms>
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Burn one's bridges
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Other options: <list other relevant English idioms>
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,4) <english idiom> (if necessary)
1175,硕果仅存,One of the few still lest,Only fruit remains,The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR  Best: The last of a dying breed.  OR  Best: The only one left.  OR  Best: The last man standing.  OR
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,4) <optional other English idioms>
1177,碍手碍脚,Be a hindrance,Get in the way,Biting off more than one can chew
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Stage-1 output (definition + candidates):
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,In high spirits
1180,神色自若,Be perfectly calm and collected,Look at ease,1
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,4) <english idiom> (optional)
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A plague on both your houses
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,2) To be in a state of denial.
1184,秀而不实,Flowering but producing no fruit,Show but not truth,All hat and no cattle
1185,私相授受,Make an illicit transfer,Give and receive privately,Between you and me
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,Definition: <definition of the Chinese idiom>
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,1) Not a hair out of place
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,or
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,4) Best: Play the victim
1190,称兄道弟,Be on intimate terms,Call each other brothers,Reinventing the wheel
1191,称王称霸,Act like an overlord,Lord it over,To spin a tale
1192,积年累月,For months and years,Over the years,penny by penny
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Make hay while the sun shines
1194,积重难返,Old habits are difficult to get rid of,Hard to return,Back to square one
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Don't judge a book by its cover
1196,稳操胜券,Have full assurance of success,Be sure to win,Having the upper hand
1197,空中楼阁,Daydream,Castle in the sky,4) <optional other English idioms>
1198,穿针引线,Act as a go-between,Thread the needle,To set the ball rolling
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,2) To make a quantum leap
1200,穷兵黩武,Adopt a warlike policy,Go to war,To be spoiling for a fight
1201,穷途末路,Dead end,No way no money,To be in a rut
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,3
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,Necessity is the mother of invention.
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",4) <other English idioms> (if any)
1205,立锥之地,A tiny bit of land,The land of the cone,```
1206,立身处世,How to get along with people,Live in the world,Head over heels in love
1207,立足之地,Standing-room,Gain a foothold,<select the most relevant English idiom>
1208,竭尽全力,To the best of one's ability,Make every effort,<selected idiom>
1209,端倪可察,Have found a due to something,Clues can be seen,A hint of something
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,To wear a mask of friendship
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The final answer is: Best: To have tunnel.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",<select the most relevant English idiom>
1213,箭在弦上,A point of no return,Arrow on the string,To be on the verge of a major success.
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,2) To eke out a living.
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,To live off the land
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,4) <optional other English idioms>
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,<English idiom> OR <English idiom> OR <English idiom>
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",4) Many hands make light work
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,4) <optional>
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,4) Table the discussion
1221,纷至沓来,Come in a continuous stream,One after another,It's raining cats and dogs
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,When the chips are down.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Be in a critical condition
1224,络绎不绝,Unending,An endless stream,A steady stream of
1225,经年累月,For years,Over the years,A long time coming
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,The buck stops here
1227,绰绰有余,More than sufficient,More than enough,Having a cushion to fall back on
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A grain of sand in an oyster
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Adding fuel to the fire
1230,缘木求鱼,A useless search,Edge wood for fish,1) To put all one's eggs in one basket
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Can't lend a helping hand
1232,缩头缩脑,Shrink from responsibility,Shrink your head,Stage-1 output: <definition + candidates>
1233,总而言之,To make a long story short,All in all,Bottom line
1234,总角之交,Childhood friend,Turn of the total angle,One man's meat is another man's poison.
1235,绘声绘影,Vivid description,Picture sound and picture,Eat away at something
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,1) You can't get something for nothing.
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,4) Guilty as charged
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,Other:
1239,置之脑后,Put out of mind,Leave it behind,Sugarcoat the pill
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Alternatives: <list the other English idioms that are somewhat relevant>
