,src,true_meaning,literal_translation,predicted
1052,争权夺利,Scramble for power and profit,Scramble for power,4) <optional other English idioms>
1053,争长论短,Squabble,Debating long and short,Give someone an inch and they'll take a mile
1054,为民请命,Plead in the name of the people,Pray for the people,A simpleton
1055,为非作歹,Break the law,To do evil,4) <optional other English idioms>
1056,为富不仁,Be rich and cruel,For the rich,Money is the root of all evil
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,Stage-1 output (definition + candidates):
1058,为虎作伥,Help a villain do evil,Play for the tiger,To brown-nose someone
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,4)
1060,为所欲为,Have (or get) one's own way,Do whatever you want,To be cut to the quick
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,To gild the lily
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"When one string is plucked, all the strings vibrate."
1063,片甲不留,The army is completely wiped out,No armor left,Leave no stone unturned
1064,片瓦无存,Be razed to the ground,No tiles left,Reduced to rubble
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,At cross purposes.
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,To gild the lily
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,A drop in the ocean
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,To be at the end of one's rope
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Definition: A person's love is all-consuming and overwhelming.
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,"<English idiom>, because <reason why it's the best match>"
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,<select the most relevant English idiom>
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,<English idiom>
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,To put the cart before the horse.
1074,独霸一方,Be a local despot,Dominate one side,4) <optional fourth idiom>
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,4) <other English idioms>
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,3) A dictator who rules with an iron hand.
1077,独占鳌头,Head the list of successful candidates,Come out on top,```python
1078,率由旧章,Follow the beaten track,Rate by old chapter,A tough cookie
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",2) There's no such thing as a free lunch
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Burning the midnight oil
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,Beauty is more than skin-deep.  ```python
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,Candidates:
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,2)
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Explanation:
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A golden opportunity.
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,Definition: <english idiom definition>
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,To curry favor
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,All bark and no bite.
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,<select the most relevant English idiom>
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,2
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,<select the most relevant English idiom>
1092,甘之如饴,Gladly endure hardships,Sweet as candy,A drop in the bucket
1093,甚嚣尘上,Making a lot of noise,All over the place,<select the most relevant English idiom>
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"No pain, no gain."
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",4) <optional other English idioms>
1096,用兵如神,Be a superb military commander,Use soldiers like gods,Make a silk purse out of a sow's ear
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,1) To turn to a life of crime
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",- or -
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Strike while the iron is hot
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,```
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,To be one-tracked
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,To be as calm as a still pond.
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",1) <other English idiom>
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,"Note: If you can find more than one relevant idiom, you can list them out."
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,"The best answer is Stand one's ground.  This idiom is widely used and recognized in English language, and it matches the definition of the Chinese idiom: 当仁不让, which means unwilling to yield or give in. The Chinese idiom is based on the story of Confucius, who was unwilling to yield his seat to a more senior person, and the English idiom ""stand one's ground"" conveys a similar meaning of firmness and determination."
1106,当耳边风,Turn a deaf ear to,When the wind blows,2) A faint rumor
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,4)
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,<select the most relevant English idiom>
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,4) <optional English idiom>
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,Definition: <definition of the Chinese idiom>
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,A bad apple spoils the whole barrel.
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A blind spot
1113,登峰造极,Reach the summit,Reach the pinnacle,To be at the height of one's powers.
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To be a quick study
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Kill two birds with one stone
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A fly in the ointment
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Definition: <one-sentence definition>
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,4) Best: To believe one's own eyes
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To make a mountain out of a molehill
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,"Explanation: <optional, but recommended for clarity>"
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,You can't take it with you.
1122,百端待举,A thousand things wait to be done,Waiting for everything,To have too many irons in the fire
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,4) <other English idioms>
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,<English idiom> (if there is only one candidate)
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,To have tunnel vision
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",A melting pot.
1127,百战百胜,Invincible,Win every battle,A chatterbox
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,Additional: <optional additional idiom>
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",4)
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  | Best: Seeing is believing. 4)  |
1131,皆大欢喜,Everybody is happy,Everyone is happy,The more the merrier.
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"## Step 1: Understand the Chinese idiom ""皮笑肉不笑"
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",A house built on sand will not stand.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,Blind leading the blind
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,1) A gift horse is not to be looked in the mouth.
1136,尽力而为,Do one's best,Do your best,Give it your all
1137,尽心竭力,(do something) with all one's heart,Do my best,Stage-1 output (definition + candidates):
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",<select the most relevant English idiom>
1139,目不转睛,Look with fixed eyes,Keep an eye on,4) <optional>
1140,目光如炬,Farsighted,Eyes like torches,<select the most relevant English idiom>
1141,盲人摸象,One-sided view,Blind man touching elephant,<select the most relevant English idiom>
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,<English idiom>
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Talk the talk
1144,相辅相成,Supplement each other,Complement each other,Two heads are better than one
1145,相得益彰,Bring out the best in each other,Complement each other,Two heads are better than one.
1146,相提并论,Put something (or somebody) on a par with,On a par,To beat a dead horse
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,None
1148,相知有素,Have known each other long,Know each other well,2) <optional>
1149,相安无事,Live in peace with each other,Everything is fine,The ends of the earth
1150,相依为命,Shore one's life together,Depend on each other,In a whirlwind
1151,相沿成习,Become a custom through long usage,Learn from each other,A practice becomes a habit.
1152,相映成趣,Set each other off,Comparing with each other,<select the most relevant English idiom>
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",Stage-1 output (definition + candidates):
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",1) Putting the cart before the horse.
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,"When the going gets tough, the tough get going."
1156,真相大白,The whole truth has come out,The truth is revealed,or
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,4) <english idiom> (if found)
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,To gild the lily
1159,睹物思人,The thing reminds one of its owner,See things and think people,1)
1160,瞎子摸鱼,Act blindly,Blind man fishing,To free ride
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,<select the most relevant English idiom>
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,<select the most relevant English idiom>
1163,瞒天过海,Practice deception,Cross the sea,OR
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",```
1165,知法犯法,Knowingly violate the low,Know the law and break the law,To know the rules and break them
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,A vital
1167,知过必改,Know one's faults and correct them,Knowing must change,```
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",4) To know the symptoms but not the disease
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Tell it like it is
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Clash of titans
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,To be cut to the quick.
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Kill two birds with one stone
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,1) Kill two birds with one stone.
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,<select the most relevant English idiom>
1175,硕果仅存,One of the few still lest,Only fruit remains,None: <if no English idiom is found>
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,1)
1177,碍手碍脚,Be a hindrance,Get in the way,<select the most relevant English idiom>
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Under the radar
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,4) <other English idioms>
1180,神色自若,Be perfectly calm and collected,Look at ease,In the zone
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,```
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,The tip of the iceberg
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Explanation:
1184,秀而不实,Flowering but producing no fruit,Show but not truth,Missing the forest for the trees
1185,私相授受,Make an illicit transfer,Give and receive privately,Like matches made in heaven
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,<select the most relevant English idiom>
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,To add insult to injury
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,You reap what you sow.
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,4) <optional>
1190,称兄道弟,Be on intimate terms,Call each other brothers,3) Butter someone up
1191,称王称霸,Act like an overlord,Lord it over,To be on top of the world
1192,积年累月,For months and years,Over the years,Candidates: <list of other similar English idioms>
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,The straw that broke the camel's back
1194,积重难返,Old habits are difficult to get rid of,Hard to return,Stage-2 output (definition + candidates):
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,To add fuel to the fire
1196,稳操胜券,Have full assurance of success,Be sure to win,Having the upper hand
1197,空中楼阁,Daydream,Castle in the sky,Building castles in the air
1198,穿针引线,Act as a go-between,Thread the needle,To make a mountain out of a molehill
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,4) <optional other English idioms>
1200,穷兵黩武,Adopt a warlike policy,Go to war,To put the cart before the horse
1201,穷途末路,Dead end,No way no money,Between a rock and a hard place
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,To promise the moon.
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,Necessity is the mother of invention.
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",<select the most relevant English idiom>
1205,立锥之地,A tiny bit of land,The land of the cone,Candidates: 1) <english idiom> 2) <english idiom> 3) <english idiom> 4) <english idiom> (optional)
1206,立身处世,How to get along with people,Live in the world,To catch a bug
1207,立足之地,Standing-room,Gain a foothold,The world is your stage.
1208,竭尽全力,To the best of one's ability,Make every effort,4) <optional English idioms>
1209,端倪可察,Have found a due to something,Clues can be seen,The best answer is Kill two birds with one stone.
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Optional: <list other relevant English idioms>
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Not seeing the forest for the trees.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",Select the best idiom from the candidates.
1213,箭在弦上,A point of no return,Arrow on the string,The die has been cast
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Head over heels in love
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Hit the nail on the head
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Explanation: <briefly explain why the selected idiom is the best match>
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Answer the question
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",4) <optional other idioms>
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,A lean and mean fighting machine
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,1) Face to face
1221,纷至沓来,Come in a continuous stream,One after another,3) To gild the lily
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,<select the most relevant English idiom>
1223,绞尽脑汁,Rack one's brains,Racking my brains,Leave no stone unturned
1224,络绎不绝,Unending,An endless stream,None of the above
1225,经年累月,For years,Over the years,The final nail in the coffin
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,The Butterfly Effect
1227,绰绰有余,More than sufficient,More than enough,4) <other English idioms>
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,Explanation:
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,4) <optional other English idioms>
1230,缘木求鱼,A useless search,Edge wood for fish,To be too proud to accept a gift from someone of lower social status.
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,In a tight spot
1232,缩头缩脑,Shrink from responsibility,Shrink your head,4) <optional>
1233,总而言之,To make a long story short,All in all,To cut a long story short
1234,总角之交,Childhood friend,Turn of the total angle,1) An idle mind is the devil's playground.
1235,绘声绘影,Vivid description,Picture sound and picture,Practice what you preach
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,To be at a loss for words
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,You get what you deserve.
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,Guilty as charged
1239,置之脑后,Put out of mind,Leave it behind,Don't make a bad situation worse.
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Chinese idiom: 井底之蛙
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,The icing on the cake
1242,群龙无首,A group without a leader,Dragons without a leader,<select the most relevant English idiom>
1243,群起而攻之,Rally together to attack,Group to attack,1) To gang up on someone.
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,1
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,Overcome great obstacles and challenges.
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,<select the most relevant English idiom>
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",Explanation: <optional>  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,"Note: The Chinese idiom ""一人之下万人之上"" is a common expression in Chinese culture, and it is used to describe a situation where one person is in a position of great authority or power, often in a hierarchical or bureaucratic system. The English definition provided is a brief summary of its meaning. The three English idioms listed are similar in meaning and context, with ""one man's show"" being a close match. The fourth idiom is not provided as no suitable idiom is found."
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Explanation: <optional explanation>
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,Alternatives: <list other relevant English idioms>
1251,聊以自慰,Just to console oneself,Chat to masturbate,To pat oneself on the back
1252,聊以卒岁,Just to tide over the year,Talk about death,To see only half the picture
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,An apple a day keeps the doctor away
1254,闻风而起,Go into action without delay,Up in the wind,3) To act on a tip.
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,<select the most relevant English idiom>
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,"1) When in Rome, do as the Romans do."
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,4) <optional other English idioms>
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Cutting one's own nose to spite one's face
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",A flash in the pan.
1260,声东击西,Make a feint,Sound east and west,To butter someone up
1261,耸入云霄,Rise above the clouds,Soaring into the sky,To take the bull by the horns
1262,听其自然,Leave (things) to chance,Let it be,<select the most relevant English idiom>
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,A prophet is not recognized in his own land
1264,听之任之,Let one have one's own way,Leave it alone,<select the most relevant English idiom>
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,Have a distorted view of reality
1266,背道而驰,Run counter to,Run in the opposite direction,<select the most relevant English idiom>
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To blow something out of proportion
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,Stage-1 output (definition + candidates):
1269,胸中有数,Have a good idea of how things stand,Number in chest,Heartbroken
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Cut to the quick
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,To be on both feet
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,3) A Renaissance man
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,Note: The above answer is generated randomly and may not be the only possible answer.
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Keep one's feet firmly on the ground
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,A man of great knowledge and little wisdom
1276,腹背受敌,Be attacked from all sides,Enemy on the back,2
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,Born with a silver spoon in one's mouth
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,OR
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,<select the most relevant English idiom>
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,4) To hone one's skills under pressure
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Definition: <english definition>
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Chasing a will-o'-the-wisp
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,1) To sweet-talk someone.
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Alternative: <select the most relevant English idiom>
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Think one is a big shot
1286,自行其是,Go one's own way,On its own,To go one's own way
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,Make a mountain out of a molehill
1288,自食其果,Face the consequences of one's action,Eat your own fruit,You reap what you sow.
1289,自食其言,Break one's own promise,Eat your own words,2
1290,自作聪明,Think oneself clever,Make yourself smart,OR
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,4)
1292,自我吹嘘,Boast smugly,Brag about oneself,Candidates: <list the other English idioms>
1293,至死不变,Constant till death,Unchanging till death,Add fuel to the fire
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To add insult to injury
1295,与日俱增,Be steadily on the increase,Increasing day by day,<select the most relevant English idiom>
1296,与人为善,Do good for people,Be kind to people,May you live long and prosper.
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,4) <english idiom> (if necessary)
1298,举不胜举,Too numerous to mention,Too many to mention,The cream of the crop
1299,举国上下,The whole nation,The whole country,4) <optional>
1300,举一反三,Infer other things from one fact,Learn by analogy,To cut off one's nose to spite one's face
