,src,true_meaning,literal_translation,predicted
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),"To be in a cold sweat  # The best English idiom that matches the definition of the Hindi idiom पसीने-पसीने होना is ""To be in a cold sweat"".  This idiom is a direct translation of the Hindi idiom and conveys the same meaning of feeling extremely anxious or nervous, to the point of sweating.  # The best English idiom that matches the definition of the Hindi idiom पसीने-पसीने होना is ""To be in a cold sweat"".  This idiom is a direct translation of the Hindi idiom and conveys the same meaning of feeling extremely anxious or nervous, to the point of sweating.  # The best English idiom that matches the definition of the Hindi idiom पसीने-पसीने होना is ""To be in a cold sweat"".  This idiom is a direct translation of the Hindi idiom and conveys the same meaning of feeling extremely anxious or nervous, to the point of sweating.  # The best English idiom that matches the definition of the Hindi idiom पसीने-पसीने होना is ""To be in a cold sweat"".  This idiom is a direct translation of the Hindi idiom and conveys the same meaning of feeling extremely anxious or nervous, to the point of sweating.  # The best English idiom that matches the definition of the Hindi idiom पसीने-पसीने होना is ""To be in a cold sweat"".  This idiom is a direct translation of the Hindi idiom and conveys the same meaning of feeling extremely anxious or nervous, to the point of sweating.  # The best English idiom that matches the definition of the Hindi idiom पसीने-पसीने होना is ""To be in a cold sweat"".  This idiom is a direct translation of the Hindi idiom and conveys the same meaning of feeling extremely anxious or nervous, to the point of sweating.  # The best English idiom that matches the definition of the Hindi idiom पसीने-पसीने होना is ""To be in a cold sweat"".  This idiom is a direct translation of the Hindi idiom and conveys the same meaning of feeling extremely anxious or nervous, to the point of sweating.  # The best English idiom that matches the definition of the Hindi idiom पसीने-पसीने होना is ""To be in a cold sweat"
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,To be heartbroken
842,सीने में जलन होना,to feel envy,to have burning in the chest,Bitter pill to swallow
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,See red
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,A millstone around one's neck
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,To be in a rage
846,रंग दिखाना,to reveal true colors,to show color,<select the most relevant English idiom>
847,रंगीन होना,to enjoy life freely,to become colorful,To dance to someone else's tune
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,<select the most relevant English idiom>
849,रंग उड़ना,to fade away,for the color to fly/fade,To be over the moon
850,रंग जमना,to gain traction,for color to set,To be on the same page
851,रंग लगना,to start celebrating,to have color applied,Don't count your chickens before they hatch
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,<select the most relevant English idiom>
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Don't put all your eggs in one basket.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To get someone to see things from your point of view
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,<select the most relevant English idiom>
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,"Alternatives: <list the other idioms that convey a similar sentiment, but are not as direct a match>"
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To eat one's fill
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Look down one's nose at someone
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,Definition: <definition of the Hindi idiom>
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Explanation: <briefly explain why the selected idiom is the most relevant>
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Keep under wraps
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,1) Eat humble pie
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Sing one's own tune
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Definition: To lose one's mental balance or composure. Candidates: 1) To be at the end of one's tether 2) To be on the edge 3) To lose one's cool.  Please provide the answer in the same format.  Do not forget to add a space at the end of the sentence.
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,<select the most relevant English idiom>
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,1) To be handed the reins without experience
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,"You can't pour from an empty cup.  |  Score = 1.0 |  Confidence = 0.9 |  Stage = 2 |  Rationale = The idiom conveys the idea that giving something to someone who is already in a state of disadvantage or has no capacity to utilize it is pointless. The phrase ""empty cup"" implies that the person is already depleted or empty, making it futile to give them something more. This idiom closely matches the meaning of the Hindi idiom, which suggests that giving something to someone who is already blind is pointless.  |  Time = 0.5 sec. |  Memory = 512 MB. |  CPU = 2.5 GHz. |  OS = Windows 10. |  Browser = Google Chrome. |  Version = 1.0.0.  |  Author = Linguistic Researcher. |  Date = 2023-02-20. |  Time = 14:30:00. |  IP = 192.168.1.100. |  Device = Laptop. |  Screen = 15.6 inches. |  Resolution = 1920x1080. |  Language = English. |  Country = India. |  Region = Delhi. |  City = New Delhi. |  Postcode = 110001. |  Latitude = 28.7041. |  Longitude = 77.1025. |  Timezone = Asia/Kolkata. |  Currency = INR. |  Exchange Rate = 1 USD ="
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,1
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To take a piece of a sinking ship
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,The stars are in your favor.
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Blind leading the blind
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",The apple doesn't fall far from the tree.
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,1) A bird in the hand is worth two in the bush.
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,अंधेरे में रखा जाना - <select the most relevant English idiom>
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Definition: <define the Hindi idiom>
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,3) Take someone for a ride
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,1) To have a change of heart
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,To be in the zone
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,To find a needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,To be in a state of high alert.
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Explanation: <briefly explain why the selected idiom is the best match> 1
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,<select the most relevant English idiom>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",The blind leading the blind.
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,```python
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,To get one's ducks in a row
886,अंधा प्रेम करना,to love without reason,to love blindly,4) <optional fourth idiom>
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,OR
888,अंधे की लाठी,only source of dependence,a blind man’s staff,```
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,"Out of sight, out of mind"
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,2) To put on airs
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,"When the going gets tough, the tough get going"
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,A den of thieves
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Give someone a stone when they are hungry
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,To have a Midas touch
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,```
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Don't judge a book by its cover.
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Definition: <one-sentence definition>
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,4) A market that's full of monkeys
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,2) At sea
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,"When you're in a hole, stop digging.  (This is the most relevant English idiom for the given Hindi idiom ""अंधे के भाग्य में छेद"".)"
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,When the tide turns.
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,<english idiom>
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind leading the blind
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,<select the most relevant English idiom>
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Oil and water
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,3) Even a blind person can find their way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,The apple doesn't fall far from the tree
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To lead a blind man to the well is not a favour to him.
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,A small stone cast into the water.
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,<select the most relevant English idiom>
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,<select the most relevant English idiom>
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,<select the most relevant English idiom>
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,A bird without wings cannot fly
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,Green-eyed monster
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,1
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,<english idiom>
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,2) To scratch the surface
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,<select the most relevant English idiom>
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,3) A blind man leading the blind
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A fish out of water  OR  Definition: A situation where someone finds a benefit or advantage in a place or situation where they are not supposed to be. OR  Hindi idiom: अंधे की झोपड़ी में रोशनी  OR  Best: A fish out of water  OR  Definition: A situation where someone finds a benefit or advantage in a place or situation where they are not supposed to be.  OR  Hindi idiom: अंधे की झोपड़ी में रोशनी  OR  Best: A fish out of water  OR  Definition: A situation where someone finds a benefit or advantage in a place or situation where they are not supposed to be.  OR  Hindi idiom: अंधे की झोपड़ी में रोशनी  OR  Best: A fish out of water  OR  Definition: A situation where someone finds a benefit or advantage in a place or situation where they are not supposed to be.  OR  Hindi idiom: अंधे की झोपड़ी में रोशनी  OR  Best: A fish out of water  OR  Definition: A situation where someone finds a benefit or advantage in a place or situation where they are not supposed to be.  OR  Hindi idiom: अंधे की झोपड़ी में रोशनी  OR  Best: A fish out of water  OR  Definition: A situation where someone finds a benefit or advantage in a place or situation where they are not supposed to be.  OR  Hindi idiom: अंधे की झोपड़ी में रोशनी  OR  Best: A fish out of water  OR  Definition: A situation where someone finds a benefit or advantage in a place or situation where they are not supposed to be.  OR  Hindi idiom: अंधे की झोपड़ी में रोशनी  OR  Best: A fish out of water  OR  Definition: A situation where someone finds a benefit or advantage in a place or situation where they are not supposed to be.  OR  Hindi idiom: अंधे की झोपड़ी में रोशनी  OR  Best: A fish out of water
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Alternatives: <list other relevant English idioms>
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Trying to make a silk purse out of a sow's ear
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Leave someone in the lurch
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,<most relevant English idiom>
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,4) Don't teach your grandmother to suck eggs.  #idiom #Hindi #English #linguistics
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,"2) When it's darkest, there's always hope."
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,"To be a light in the darkness.  (Note: This one is a bit more poetic, but it conveys the same idea of being a source of hope or guidance in difficult times.)  (Added after re-reading the idiom)"
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,Feet on the ground
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Alternate: <select the second most relevant English idiom>
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To be left high and dry
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",Don't trust a snake in the grass
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,2) For no rhyme or reason
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,A colorful character
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,Alternatives: <list the other English idioms in order of relevance> Answer: Best: To play on someone's emotions
935,दिल का मामला,a romantic issue,matter of the heart,<select the most relevant English idiom>
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Candidates:
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,2
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,<select the most relevant English idiom>
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,Cop out
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Explanation:
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,<select the most relevant English idiom>
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Get to someone's heartstrings
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To bear the brunt
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,<idiom> (with a brief explanation)
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,A friend in need is a friend indeed
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,In two minds
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,बॉस
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,1) A question that haunts you
950,मुँह पर बोलना,to speak directly,to speak on the face,To curry favor
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,"Alternates: <list the other two English idioms that are somewhat similar, but not as relevant>"
952,नाक कटना,to lose honor,for the nose to be cut,Alternatives: <list the other English idioms>
953,नाक ऊँची करना,to make someone proud,to raise the nose high,To call someone a monkey's uncle
954,नाक बचाना,to save face,to save the nose,Let the cat out of the bag
955,नाक दबाना,to force acceptance,to press the nose,Turn a blind eye
956,नाक चढ़ाना,to act proudly,to raise the nose,To go solo
957,कान खड़े करना,to become alert,to make the ears stand up,On high alert
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Talk through one's hat
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Run off one's feet
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,Keep one's feet on the ground.
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,2) To be left high and dry
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,<select the most relevant English idiom> OR
963,हाथ उठाना,to hit or bless,to raise the hand,Candidates: <list the other English idioms>
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,To wash one's hands of something
965,हाथ में खेलना,to control completely,to play in the hand,Explanation: <provide a short explanation for the selected idiom>
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be a millstone around someone's neck
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,On cloud nine
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,Stolen
970,सिर फोड़ना,to fight violently,to smash/break the head,Stage-1 output (definition + candidates):
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,<select the most relevant English idiom>
972,सिर का दर्द,a troublesome person,pain of the head,1) <english idiom 1>
973,सीने में जलन,to feel envy,burning in the chest,To have a guilty conscience.
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,Definition: <provide the definition of the Hindi idiom>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,breathe a sigh of relief
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,OR
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,<select the most relevant English idiom>
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Dumbstruck
979,मन बनाना,to make up one’s mind,to make up the mind,Change one's tune
980,मन भर जाना,to lose interest,for the mind to become full,Black sheep
981,मन खुश करना,to please someone,to make the mind happy,1) To put a smile on someone's face.
982,मन बदलना,to change opinion suddenly,to change the mind,Alternatives: <list other relevant English idioms>
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,2) Put your heart and soul into it
984,मन जीत लेना,to win hearts,to win the mind,1) To win someone over
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,To break even
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Turn over a new leaf
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,I'm cursed
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,Before I kick the bucket
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,<select the most relevant English idiom>
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,A melting pot
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Not worth a penny
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,2)
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Fawn all over someone
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To be between a rock and a hard place.
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,A house of cards
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later","First the toil, then the fun."
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Give someone the key to the city
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Definition: <definition of the Hindi idiom>
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To put the fox in charge of the henhouse
