,src,true_meaning,literal_translation,predicted
1054,为民请命,Plead in the name of the people,Pray for the people,4) <optional other idioms>
1055,为非作歹,Break the law,To do evil,OR
1056,为富不仁,Be rich and cruel,For the rich,To take it one step at a time
1057,为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,4) To ingratiate oneself with someone
1058,为虎作伥,Help a villain do evil,Play for the tiger,Living on the breadline
1059,为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,1) Beat around the bush
1060,为所欲为,Have (or get) one's own way,Do whatever you want,To put the cart before the horse
1061,为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,Optional: <list other English idioms that are similar in meaning>  # ChineseIdiomsToEnglishIdioms
1062,墙倒众人推,Everybody bits a man who is down,The wall is pushed down,2) Many hands make light work.
1063,片甲不留,The army is completely wiped out,No armor left,To leave no stone unturned
1064,片瓦无存,Be razed to the ground,No tiles left,Burn to the ground
1065,牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,Definition: <define the Chinese idiom>
1066,牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,A heart of stone
1067,牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,2) A single spark can set off a chain reaction.
1068,狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,4) <optional other idiom(s) that are also relevant>
1069,狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Blow one's top
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,To ride on someone's coattails
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,```
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,Poison is in the cup
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,Definition: <briefly define the Chinese idiom>
1074,独霸一方,Be a local despot,Dominate one side,<select the most relevant English idiom>
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,Explanation: <optional explanation>
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,To close the barn door after the horse has bolted
1077,独占鳌头,Head the list of successful candidates,Come out on top,To be the top dog.
1078,率由旧章,Follow the beaten track,Rate by old chapter,2
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",Cut to the quick
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,```python
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A precious stone in a common setting
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,Don't mess with the big boys
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,Don't throw the baby out with the bathwater.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,"Definition: To swallow a whole elephant, meaning to take on a task that is far beyond one's capabilities."
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,On top of the world
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,Definition: <one-sentence definition>
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,A drop in the ocean
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,4) <optional other English idioms>
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,a needle in a haystack
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,1) Kill two birds with one stone.
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,Stage-1 output (definition + candidates):
1092,甘之如饴,Gladly endure hardships,Sweet as candy,3) Make the best of a bad job
1093,甚嚣尘上,Making a lot of noise,All over the place,The noise is deafening.
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Optional: 1) A rolling stone gathers no moss, 2) A bird in the hand is worth two in the bush, 3) Don't count your chickens before they hatch, 4) When you play with fire, you get burned."
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",4) <optional other English idioms>
1096,用兵如神,Be a superb military commander,Use soldiers like gods,To wield a sword like a demon.
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,"A man of straw.  # This is a good one, keep it"
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",4) <optional English idiom>
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Kill two birds with one stone
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,4
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,There's nothing new under the sun
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,2) Cut to the quick
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",No one is perfect
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,To make a spectacle of oneself
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,<select the most relevant English idiom>
1106,当耳边风,Turn a deaf ear to,When the wind blows,4) <optional English idioms>
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,To make a big deal out of something
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"In the fire, the gold is tested."
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Note: The above output format is used for the final answer.
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,To try every trick in the book
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,```
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,Note: The output format is for your reference only. You don't need to follow it.
1113,登峰造极,Reach the summit,Reach the pinnacle,<select the most relevant English idiom>
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,Definition: <definition of the Chinese idiom>
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,3
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A diamond in the rough
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Definition: <definition of the Chinese idiom>
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,2) To believe one's own eyes. 4) To see is to know.
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,<select the most relevant English idiom>
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,To rebuild from the ground up
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,"2) The more you learn, the more you realize how much you don't know."
1122,百端待举,A thousand things wait to be done,Waiting for everything,Bide one's time
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A match made in heaven
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,<select the most relevant English idiom>
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,Adding insult to injury
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",Rainbow nation
1127,百战百胜,Invincible,Win every battle,Stage-1 output (definition + candidates):
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,Other: <list the other options in order of relevance>
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",1) A dead man tells no tales.
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,<selected idiom>
1131,皆大欢喜,Everybody is happy,Everyone is happy,Explanation: <briefly explain why this idiom is the best match>
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,1) Close the stable door after the horse has bolted
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",You can't have your cake and eat it too
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,To live up to one's name
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,To be snowed under
1136,尽力而为,Do one's best,Do your best,Alternatives: <list the other two English idioms>
1137,尽心竭力,(do something) with all one's heart,Do my best,In seventh heaven
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Explanation: <optional>
1139,目不转睛,Look with fixed eyes,Keep an eye on,To be glued to something
1140,目光如炬,Farsighted,Eyes like torches,Stage-1 output (definition + candidates):
1141,盲人摸象,One-sided view,Blind man touching elephant,<select the most relevant English idiom>
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,To lead a lamb to the slaughter
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,The best answer is: 1) Break one's heart.
1144,相辅相成,Supplement each other,Complement each other,Talk the talk
1145,相得益彰,Bring out the best in each other,Complement each other,Like two peas in a pod
1146,相提并论,Put something (or somebody) on a par with,On a par,<select the most relevant English idiom>
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Definition:
1148,相知有素,Have known each other long,Know each other well,"Note: The Chinese idiom ""一叶障目"" is used to describe a situation where a person is so focused on a small issue that they fail to see the bigger picture or more important problems. The English idioms listed are attempts to capture this nuance and context."
1149,相安无事,Live in peace with each other,Everything is fine,1) The buck stops here
1150,相依为命,Shore one's life together,Depend on each other,Please select the most relevant English idiom for each Chinese idiom. I will provide feedback on your answers.
1151,相沿成习,Become a custom through long usage,Learn from each other,Optional: <list other relevant English idioms>
1152,相映成趣,Set each other off,Comparing with each other,10
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A picture is worth a thousand words
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Optional:
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,The true test of character is in the fire.
1156,真相大白,The whole truth has come out,The truth is revealed,4) <optional other English idioms>
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,4)
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,"Note: The Chinese idiom """" is a common idiom in Chinese culture, and it means to be extremely poor or financially struggling. The English idiom listed above is similar in meaning and context."
1159,睹物思人,The thing reminds one of its owner,See things and think people,A face is worth a thousand words.
1160,瞎子摸鱼,Act blindly,Blind man fishing,The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best answer is To shoot in the dark. The best
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Definition: <definition of the Chinese idiom>
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Greed blinds one's eyes.
1163,瞒天过海,Practice deception,Cross the sea,<select the most relevant English idiom>
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","1) Know your enemy, know yourself, and you will win a hundred battles."
1165,知法犯法,Knowingly violate the low,Know the law and break the law,4) <optional other English idioms>
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Alternatives:
1167,知过必改,Know one's faults and correct them,Knowing must change,3
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",2) To see only half the picture.
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Speak your mind
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,1) A blind spot
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,There is no such thing as a free lunch.
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Hit two birds with one stone
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Definition: To laugh at something that was previously causing you to cry or be upset.
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,OR
1175,硕果仅存,One of the few still lest,Only fruit remains,To polish a turd
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,2) To be under someone's thumb
1177,碍手碍脚,Be a hindrance,Get in the way,2) In the way
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Under the radar
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,4) <optional other English idioms>
1180,神色自若,Be perfectly calm and collected,Look at ease,Put all your eggs in one basket
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Stage-1 output (definition + candidates):
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A scourge on the people
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,1
1184,秀而不实,Flowering but producing no fruit,Show but not truth,A jack of all trades is a master of none.
1185,私相授受,Make an illicit transfer,Give and receive privately,1) To be a know-it-all
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"A clean slate.  Explanation: The idiom ""A clean slate"" best matches the definition of the Chinese idiom ""秋风扫落叶"" as it describes a situation where someone starts anew, often after a period of change or transformation. This idiom captures the essence of transformation and renewal, which is central to the Chinese idiom.  The other options, while related to change, do not fully convey the idea of transformation and renewal that is at the heart of the Chinese idiom.  Therefore, ""A clean slate"" is the most fitting English idiom to match the definition of ""秋风扫落叶"".  I hope it is correct.  Thank you for your time.  Best regards, [Your Name]  I am happy to help.  Please let me know if you need further assistance.  Thank you for your time.  Best regards, [Your Name]  I am happy to help.  Please let me know if you need further assistance.  Thank you for your time.  Best regards, [Your Name]  I am happy to help.  Please let me know if you need further assistance.  Thank you for your time.  Best regards, [Your Name]  I am happy to help.  Please let me know if you need further assistance.  Thank you for your time.  Best regards, [Your Name]  I am happy to help.  Please let me know if you need further assistance.  Thank you for your time.  Best regards, [Your Name]  I am happy to help.  Please let me know if you need further assistance.  Thank you for your time.  Best regards, [Your Name]  I am happy to help.  Please let me know if you need further assistance.  Thank you for your time.  Best regards, [Your Name]  I am happy to help.  Please let me know if you need further assistance.  Thank you for your time.  Best regards, [Your Name]  I am happy to help.  Please let me know if you need further assistance.  Thank you for your time.  Best regards, ["
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Definition: <definition of the Chinese idiom>
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,You get what you pay for.
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Odd man out
1190,称兄道弟,Be on intimate terms,Call each other brothers,Call a spade a spade
1191,称王称霸,Act like an overlord,Lord it over,1) Hard as nails
1192,积年累月,For months and years,Over the years,A drop in the bucket
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,```  ```python
1194,积重难返,Old habits are difficult to get rid of,Hard to return,4) <optional other English idioms>
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,4) <optional other English idioms>
1196,稳操胜券,Have full assurance of success,Be sure to win,2) The coast is clear
1197,空中楼阁,Daydream,Castle in the sky,Building a castle in the air.
1198,穿针引线,Act as a go-between,Thread the needle,To moonlight
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,To make a quantum leap
1200,穷兵黩武,Adopt a warlike policy,Go to war,There are no saints in the world
1201,穷途末路,Dead end,No way no money,Eat your way to illness
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,<select the most relevant English idiom>
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,Necessity is the mother of invention
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",Definition: <one-sentence definition>
1205,立锥之地,A tiny bit of land,The land of the cone,A mess of pottage
1206,立身处世,How to get along with people,Live in the world,To be cut to the quick
1207,立足之地,Standing-room,Gain a foothold,Definition: <one-sentence definition>
1208,竭尽全力,To the best of one's ability,Make every effort,Note: The above answer is just an example.
1209,端倪可察,Have found a due to something,Clues can be seen,To add insult to injury
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,To take to something like a fish to water.
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,3) To be in a state of denial.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",Optional:
1213,箭在弦上,A point of no return,Arrow on the string,A dagger to the heart.
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,To be a stickler for details
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,A knife to the heart
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,```
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,2) Missing the forest for the trees
1218,粥少僧多,Not enough to go around,"Less porridge, more monks","When there's a feast, many birds come."
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,A shot in the dark
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,To see the forest for the trees
1221,纷至沓来,Come in a continuous stream,One after another,Stage-1 output (definition + candidates):
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,"4) When the chips are down, the real players come out."
1223,绞尽脑汁,Rack one's brains,Racking my brains,Think outside the box
1224,络绎不绝,Unending,An endless stream,Stage-2 output (definition + candidates):
1225,经年累月,For years,Over the years,Explanation: <briefly explain why this idiom is the best match>
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,A bird's eye view
1227,绰绰有余,More than sufficient,More than enough,Not a big deal
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,The calm before the storm
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,To get one's ducks in a row
1230,缘木求鱼,A useless search,Edge wood for fish,Candidates:
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,OR
1232,缩头缩脑,Shrink from responsibility,Shrink your head,Put on airs
1233,总而言之,To make a long story short,All in all,To eat something that doesn't agree with you
1234,总角之交,Childhood friend,Turn of the total angle,Lifelong pals
1235,绘声绘影,Vivid description,Picture sound and picture,The world is a big stage
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,1
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Hard work pays off
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,A knife to the heart
1239,置之脑后,Put out of mind,Leave it behind,To put on the back burner
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,To kill two birds with one stone.
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,```python
1242,群龙无首,A group without a leader,Dragons without a leader,A ship without a rudder
1243,群起而攻之,Rally together to attack,Group to attack,1) To gang up on someone
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,None
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,<select the most relevant English idiom>
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,"Alternatives: <list the other English idioms, if any>"
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A slow horse can still carry a heavy load
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,Food poisoning
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,4) I'll believe it when I see it.
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,A bird in the hand is worth two in the bush
1251,聊以自慰,Just to console oneself,Chat to masturbate,beat one's own drum
1252,聊以卒岁,Just to tide over the year,Talk about death,Be in a straightjacket
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,To build from the ground up
1254,闻风而起,Go into action without delay,Up in the wind,Cry wolf
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Seeing is believing.  #166
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,A chip on one's shoulder
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,1
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,"The more you know, the more you suffer"
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",Optional:
1260,声东击西,Make a feint,Sound east and west,Explanation: <one-sentence explanation>
1261,耸入云霄,Rise above the clouds,Soaring into the sky,<select the most relevant English idiom>
1262,听其自然,Leave (things) to chance,Let it be,None of the above
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Stage-2 output (best idiom + explanation):
1264,听之任之,Let one have one's own way,Leave it alone,Add fuel to the fire
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,Cut to the quick
1266,背道而驰,Run counter to,Run in the opposite direction,To polish a turd
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,kill two birds with one stone
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,Be all over the map
1269,胸中有数,Have a good idea of how things stand,Number in chest,Explanation: <briefly explain why this idiom is the best match>
1270,胸中无数,Have no idea of how things stand,Countless in the chest,To put all your eggs in one basket
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,"To gild refined gold, to paint the lily"
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,Candidates:
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To be cut to the quick
1274,脚踏实地,Earnest and down-to-earth,Down to earth,or
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Definition: <one-sentence definition>
1276,腹背受敌,Be attacked from all sides,Enemy on the back,Between Scylla and Charybdis
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,A snowflake in an avalanche
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,Candidates: <list the other English idioms>
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,To cry over spilt milk
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,2) To practice under pressure.
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,"2) When the chips are down, the strong will show their mettle."
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",Don't chase after the wind.
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,4) <optional other English idioms> (optional)
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Cut to the quick
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Definition: <define the Chinese idiom>
1286,自行其是,Go one's own way,On its own,4) <optional>
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,A drop in the bucket
1288,自食其果,Face the consequences of one's action,Eat your own fruit,1) To reap what you sow
1289,自食其言,Break one's own promise,Eat your own words,2) When the horse is out of the barn
1290,自作聪明,Think oneself clever,Make yourself smart,On edge
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Talk to oneself
