,src,true_meaning,literal_translation,predicted
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Don't be a wet blanket
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,<select the most relevant English idiom>
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To be lost in thought
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,"An idiom is a phrase or expression that cannot be understood from the individual meanings of its words, but has a meaning of its own."
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To be at a loss for words
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,<select the most relevant English idiom>
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,to express one's feelings or emotions
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,To be blind to something or someone
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Hide in plain sight
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To be blind to one's own mistake
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To speak one's mind
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Other: <select the other relevant English idiom>
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Stand your ground
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Blind as a bat
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,blind as a bat
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Talking in the dark.
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Stage-1 output: 4) to bite off more than you can chew
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,An open eye
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,<select the most relevant English idiom>
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Stage-1 output: 4) To hear the name of an unknown person but not see them.
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Other: <select the other relevant English idioms>
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Stage-2 output:
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To illuminate the unenlightened
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Give someone a chance
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Don't play in the dark
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Stage-2 output:
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Stage-2 output (justification):
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,To have a light in the dark
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Throw caution to the wind
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To light a candle in the dark
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A blind king and his blind subjects
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,To have a silver lining
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,To blind someone
886,अंधा प्रेम करना,to love without reason,to love blindly,Blindly love
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,"In the dark, taking someone's hand."
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Blind as a bat
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,Stage-1 output: <english idiom> - <definition>
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,Stage-2 output:
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,To look for a way when it's dark.
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Hide in plain sight
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Blind leading the blind
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,Stage-2 output:
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,Give someone a chance
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face","Reason: <select the most relevant English idiom> is the most relevant English idiom because it matches the definition of the Hindi idiom. The Hindi idiom ""अंधे का नाम सुना, चेहरा नहीं देखा"" means ""to hear the name of someone without seeing them,"" which is exactly what the English idiom ""To hear the name of someone without seeing them"" conveys."
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Seeing the world through rose-colored glasses
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,Fly off the handle
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be completely in the dark.
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,<select the most relevant English idiom>
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,Bite the bullet
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,stumble
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Love is blind.
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Looking for a ray of hope in the dark
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,To throw a light on something
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Blind as a bat
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,<select the most relevant English idiom>
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,A clear path to success
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Stage-2 output (justification):
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,In the dark
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Seeing someone in the dark
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,Reason: <select the most relevant English idiom>
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,To search for something in the dark.
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,Other: <select the other relevant English idiom>
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,Stage-2 output (justification):
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To make the best of a bad situation
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Stage-1 output: 4) Look around in the dark
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To come out of the woods
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A blind king ruling a kingdom
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,To find a way out of a difficult situation
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Others: <select the least relevant English idiom>
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,To enforce a law without regard for fairness or justice.
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,leave someone in the dark
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,Better to be blind than to be in the dark.
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Point someone in the right direction
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't be afraid of the dark.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,<select the most relevant English idiom>
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,<select the most relevant English idiom>
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Fall from grace
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To soar through the air
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",To survive by one's own resources
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,To have a carefree life
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,A happy disposition
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play with one's heart
935,दिल का मामला,a romantic issue,matter of the heart,Stage-2 output (justification):
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Keep your heart in your mind
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't be too hard on yourself
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To be in a state of euphoria
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To calm someone down
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,heart to heart
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,Let the cat out of the bag
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To have the upper hand
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To have a deep emotional bond
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,To have a hare-brained scheme
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,To be mentally exhausted
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Dig deep
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,<select the most relevant English idiom>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,Stage-2 output (justification for selecting the best idiom):
950,मुँह पर बोलना,to speak directly,to speak on the face,Speak without thinking
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To make someone feel good by saying something nice or being kind.
952,नाक कटना,to lose honor,for the nose to be cut,To cut off one's nose to spite one's face
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Stage-2 output:
954,नाक बचाना,to save face,to save the nose,To keep one's nose clean
955,नाक दबाना,to force acceptance,to press the nose,To bite one's tongue
956,नाक चढ़ाना,to act proudly,to raise the nose,Raise your eyebrows
957,कान खड़े करना,to become alert,to make the ears stand up,Stage-2 output (justification):
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Give someone the cold shoulder
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Stage-2 output (definition + candidates):
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,to lose one's footing
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Reason: <select the most relevant English idiom>
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Hold your breath
963,हाथ उठाना,to hit or bless,to raise the hand,To lift your hand
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,"To clear one's hands of something, to get rid of it."
965,हाथ में खेलना,to control completely,to play in the hand,To have a hand in it
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be in a pickle
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,<select the most relevant English idiom>
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,to blush
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To be on the brink of a panic attack
970,सिर फोड़ना,to fight violently,to smash/break the head,shake one's head in disbelief
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,To have a bad feeling or thought.
972,सिर का दर्द,a troublesome person,pain of the head,A headache from too much thinking
973,सीने में जलन,to feel envy,burning in the chest,In the heat of the moment
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,in a pickle
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Stage-2 output:
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To be indifferent or unmoved.
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Stage-2 output:
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Don't play with fire
979,मन बनाना,to make up one’s mind,to make up the mind,Stage-2 output (justification):
980,मन भर जाना,to lose interest,for the mind to become full,To be filled with emotion or feeling
981,मन खुश करना,to please someone,to make the mind happy,To be happy
982,मन बदलना,to change opinion suddenly,to change the mind,change one's mind
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Work with one's mind
984,मन जीत लेना,to win hearts,to win the mind,To have a clear mind
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,<select the most relevant English idiom>
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,To be in a bind
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Misfortune
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,To come out on top
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,make a hasty exit
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To take a break
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Being swamped by a large number of people or things.
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To make someone feel uncomfortable or uneasy by making them aware of their own flaws or shortcomings.
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Stage-2 output (justification):
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To be surrounded on all sides.
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,Other: <select the other English idioms that are relevant>
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",<select the most relevant English idiom>
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),overwhelmed by the vastness of something
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Stage-2 output (justification):
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,Stage-2 output:
